890947272	20181205	201812	2018	2018.9178	RUS	RUSSIAN	RUS								GBR	UNITED KINGDOM	GBR								1	112	112	11	3	-2.0	1	1	1	-7.67494356659142	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	United Kingdom	UK	UK		54	-4	UK	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20191205054500	https://www.dawn.com/news/1520552/germany-expels-russian-diplomats-over-berlin-murder
890947273	20181205	201812	2018	2018.9178	RUS	RUSSIAN	RUS								GBR	UNITED KINGDOM	GBR								1	112	112	11	3	-2.0	1	1	1	-7.67494356659142	1	United Kingdom	UK	UK		54	-4	UK	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20191205054500	https://www.dawn.com/news/1520552/germany-expels-russian-diplomats-over-berlin-murder
890947274	20181205	201812	2018	2018.9178	RUS	RUSSIAN	RUS								RUSSPY	RUSSIA	RUS					SPY			1	112	112	11	3	-2.0	1	1	1	-7.67494356659142	1	United Kingdom	UK	UK		54	-4	UK	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20191205054500	https://www.dawn.com/news/1520552/germany-expels-russian-diplomats-over-berlin-murder
890947275	20181205	201812	2018	2018.9178	SAU	SAUDI ARABIA	SAU								BGD	BANGLADESHI	BGD								1	057	057	05	1	8.0	10	1	10	3.90243902439024	4	Makkah, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Makkah, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	20191205054500	https://www.jagonews24.com/en/national/news/47260
890947276	20181205	201812	2018	2018.9178	TWN	TAIPEI	TWN																		1	173	173	17	4	-5.0	3	1	3	-6.13287904599659	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	0								4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20191205054500	https://www.taiwannews.com.tw/en/news/3830753
890947277	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA																		1	084	084	08	2	7.0	2	1	2	1.99840127897682	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20191205054500	https://www.nytimes.com/2019/12/05/style/makeup-palettes-influencer-eye-shadow.html
890947278	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA								BUS	PRODUCER						BUS			0	042	042	04	1	1.9	2	1	2	1.97215777262181	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20191205054500	https://www.dailymail.co.uk/tvshowbiz/article-7758375/Will-Smith-Tom-Holland-joke-premiere-animated-movie-Spies-Disguise-Hollywood.html
890947279	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA								EDU	STUDENT						EDU			0	043	043	04	1	2.8	4	1	4	1.55339805825242	3	Pitt County, North Carolina, United States	US	USNC	NC147	35.5835	-77.383	1008578	3	Pitt County, North Carolina, United States	US	USNC		35.5835	-77.383	1008578	3	Pitt County, North Carolina, United States	US	USNC		35.5835	-77.383	1008578	20191205054500	https://www.reflector.com/news/local/advocates-lobby-for-mandatory-tutoring/article_58b0d16a-6322-577c-aee9-a97b2f210a7f.html
890947280	20181205	201812	2018	2018.9178	USABUS	UNITED STATES	USA					BUS													0	042	042	04	1	1.9	1	1	1	1.97215777262181	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20191205054500	https://www.dailymail.co.uk/tvshowbiz/article-7758375/Will-Smith-Tom-Holland-joke-premiere-animated-movie-Spies-Disguise-Hollywood.html
890947281	20181205	201812	2018	2018.9178	cheREB	CHECHEN			che			REB			DEUREB	GERMANY	DEU					REB			1	190	190	19	4	-10.0	6	1	6	-14.2857142857143	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20191205054500	https://www.voanews.com/episode/moscow-denies-involvement-killing-chechen-rebel-germany-4112531
890947282	20181205	201812	2018	2018.9178	cheREB	CHECHEN			che			REB			GBR	UNITED KINGDOM	GBR								1	090	090	09	2	-2.0	2	1	2	-14.2857142857143	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20191205054500	https://www.voanews.com/episode/moscow-denies-involvement-killing-chechen-rebel-germany-4112531
890947283	20181205	201812	2018	2018.9178	cheREB	CHECHEN			che			REB			GBR	BRITAIN	GBR								1	090	090	09	2	-2.0	4	1	4	-14.2857142857143	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	1	United Kingdom	UK	UK		54	-4	UK	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20191205054500	https://www.voanews.com/episode/moscow-denies-involvement-killing-chechen-rebel-germany-4112531
890947284	20191105	201911	2019	2019.8356	LEG	GENERAL ASSEMBLY						LEG			GOV	GOVERNMENT						GOV			1	010	010	01	1	0.0	8	1	8	1.71673819742489	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20191205054500	https://www.pantagraph.com/news/state-and-regional/govt-and-politics/gov-j-b-pritzker-signs-law-requiring-additional-disclosure-from/article_f96d5bb4-e94f-59f0-b496-c02f3517a251.html
890947285	20191105	201911	2019	2019.8356	RUS	RUSSIA	RUS								UKR	UKRAINE	UKR								1	040	040	04	1	1.0	2	1	2	-2.52100840336135	1	Russia	RS	RS		60	100	RS	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20191205054500	https://www.axios.com/nsc-staffer-giuliani-call-personal-not-on-ukraine-60aa1078-381e-4f40-a46e-5d78b78646a7.html
890947286	20191105	201911	2019	2019.8356	UKR	UKRAINE	UKR								RUS	RUSSIA	RUS								1	040	040	04	1	1.0	2	1	2	-2.52100840336135	1	Ukraine	UP	UP		49	32	UP	1	Russia	RS	RS		60	100	RS	1	Ukraine	UP	UP		49	32	UP	20191205054500	https://www.axios.com/nsc-staffer-giuliani-call-personal-not-on-ukraine-60aa1078-381e-4f40-a46e-5d78b78646a7.html
890947287	20191128	201911	2019	2019.8986											ALB	ALBANIA	ALB								1	018	018	01	1	3.4	10	1	10	1.83299389002036	0								4	Thumane, Qarku i Durresit, Albania	AL	AL42	3932	41.5475	19.6778	-108643	4	Thumane, Qarku i Durresit, Albania	AL	AL42	3932	41.5475	19.6778	-108643	20191205054500	https://www.oxfordmail.co.uk/news/18081243.oxford-taxi-driver-killed-earthquake-honoured-colleagues/
890947288	20191128	201911	2019	2019.8986	CHE	SWITZERLAND	CHE								ENV	ENVIRONMENTALIST						ENV			1	120	120	12	3	-4.0	8	2	8	0.154770990534339	4	Beznau, Switzerland (general), Switzerland	SZ	SZ00	26285	47.5	8.25	-2551261	4	Beznau, Switzerland (general), Switzerland	SZ	SZ00	26285	47.5	8.25	-2551261	4	Beznau, Switzerland (general), Switzerland	SZ	SZ00	26285	47.5	8.25	-2551261	20191205054500	http://www.bssnews.net/?p=314366
890947289	20191204	201912	2019	2019.9151	AUS	AUSTRALIA	AUS								COP	POLICE						COP			1	186	186	18	4	-10.0	6	1	6	-8.73493975903614	4	Lakemba, New South Wales, Australia	AS	AS02	4972	-33.9167	151.083	-1582810	4	Marrickville, New South Wales, Australia	AS	AS02	5045	-33.9167	151.167	-1586038	4	Marrickville, New South Wales, Australia	AS	AS02	5045	-33.9167	151.167	-1586038	20191205054500	https://www.9news.com.au/national/6-million-dollars-found-in-kitchen-cupboards-of-belmore-home/0ef84102-7680-40f3-8037-f3bb97f357ba
890947290	20191204	201912	2019	2019.9151	AUS	AUSTRALIA	AUS								COP	POLICE						COP			1	186	186	18	4	-10.0	6	1	6	-8.73493975903614	4	Marrickville, New South Wales, Australia	AS	AS02	5045	-33.9167	151.167	-1586038	4	Marrickville, New South Wales, Australia	AS	AS02	5045	-33.9167	151.167	-1586038	4	Marrickville, New South Wales, Australia	AS	AS02	5045	-33.9167	151.167	-1586038	20191205054500	https://www.9news.com.au/national/6-million-dollars-found-in-kitchen-cupboards-of-belmore-home/0ef84102-7680-40f3-8037-f3bb97f357ba
890947291	20191204	201912	2019	2019.9151	AUS	AUSTRALIA	AUS								COPCOP	POLICE						COP	COP		1	186	186	18	4	-10.0	6	1	6	-8.73493975903614	4	Lakemba, New South Wales, Australia	AS	AS02	4972	-33.9167	151.083	-1582810	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20191205054500	https://www.9news.com.au/national/6-million-dollars-found-in-kitchen-cupboards-of-belmore-home/0ef84102-7680-40f3-8037-f3bb97f357ba
890947292	20191204	201912	2019	2019.9151	COP	POLICE						COP													1	090	090	09	2	-2.0	1	1	1	-8.73493975903614	4	Marrickville, New South Wales, Australia	AS	AS02	5045	-33.9167	151.167	-1586038	0								4	Lakemba, New South Wales, Australia	AS	AS02	4972	-33.9167	151.083	-1582810	20191205054500	https://www.9news.com.au/national/6-million-dollars-found-in-kitchen-cupboards-of-belmore-home/0ef84102-7680-40f3-8037-f3bb97f357ba
890947293	20191204	201912	2019	2019.9151	COP	POLICE						COP													1	090	090	09	2	-2.0	1	1	1	-8.73493975903614	4	Marrickville, New South Wales, Australia	AS	AS02	5045	-33.9167	151.167	-1586038	0								4	Marrickville, New South Wales, Australia	AS	AS02	5045	-33.9167	151.167	-1586038	20191205054500	https://www.9news.com.au/national/6-million-dollars-found-in-kitchen-cupboards-of-belmore-home/0ef84102-7680-40f3-8037-f3bb97f357ba
890947294	20191204	201912	2019	2019.9151	COP	POLICE						COP			AUS	AUSTRALIA	AUS								1	090	090	09	2	-2.0	4	1	4	-8.73493975903614	4	Marrickville, New South Wales, Australia	AS	AS02	5045	-33.9167	151.167	-1586038	4	Lakemba, New South Wales, Australia	AS	AS02	4972	-33.9167	151.083	-1582810	4	Lakemba, New South Wales, Australia	AS	AS02	4972	-33.9167	151.083	-1582810	20191205054500	https://www.9news.com.au/national/6-million-dollars-found-in-kitchen-cupboards-of-belmore-home/0ef84102-7680-40f3-8037-f3bb97f357ba
890947295	20191204	201912	2019	2019.9151	COP	POLICE						COP			AUS	AUSTRALIA	AUS								1	090	090	09	2	-2.0	4	1	4	-8.73493975903614	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Lakemba, New South Wales, Australia	AS	AS02	4972	-33.9167	151.083	-1582810	4	Lakemba, New South Wales, Australia	AS	AS02	4972	-33.9167	151.083	-1582810	20191205054500	https://www.9news.com.au/national/6-million-dollars-found-in-kitchen-cupboards-of-belmore-home/0ef84102-7680-40f3-8037-f3bb97f357ba
890947296	20191204	201912	2019	2019.9151	COPCOP	POLICE						COP	COP												1	090	090	09	2	-2.0	1	1	1	-8.73493975903614	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	0								4	Lakemba, New South Wales, Australia	AS	AS02	4972	-33.9167	151.083	-1582810	20191205054500	https://www.9news.com.au/national/6-million-dollars-found-in-kitchen-cupboards-of-belmore-home/0ef84102-7680-40f3-8037-f3bb97f357ba
890947297	20191204	201912	2019	2019.9151	COPCOP	POLICE						COP	COP		AUS	AUSTRALIA	AUS								1	090	090	09	2	-2.0	4	1	4	-8.73493975903614	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Lakemba, New South Wales, Australia	AS	AS02	4972	-33.9167	151.083	-1582810	4	Lakemba, New South Wales, Australia	AS	AS02	4972	-33.9167	151.083	-1582810	20191205054500	https://www.9news.com.au/national/6-million-dollars-found-in-kitchen-cupboards-of-belmore-home/0ef84102-7680-40f3-8037-f3bb97f357ba
890947298	20191204	201912	2019	2019.9151	PTY	POLITICIAN									MOS	ISLAMIC				MOS					1	010	010	01	1	0.0	10	1	10	-4.76190476190477	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20191205054500	https://www.freemalaysiatoday.com/category/nation/2019/12/05/i-knew-about-assault-claim-months-ago-says-anwar/
890947299	20191204	201912	2019	2019.9151	PTY	POLITICIAN									MOS	ISLAMIC				MOS					1	180	180	18	4	-9.0	10	1	10	-4.76190476190477	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20191205054500	https://www.freemalaysiatoday.com/category/nation/2019/12/05/i-knew-about-assault-claim-months-ago-says-anwar/
890947300	20191205	201912	2019	2019.9178											AUS	PERTH	AUS								1	042	042	04	1	1.9	10	1	10	2.32067510548523	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20191205054500	https://www.brisbanetimes.com.au/national/western-australia/wa-lithium-a-prime-example-for-sustainable-australian-cities-report-20191205-p53h99.html
890947301	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	2	1	2	1.12201963534362	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20191205054500	https://www.abc.net.au/7.30/yael-stone-and-noni-hazlehurst-talk-about-their/11767480
890947302	20191205	201912	2019	2019.9178											AUS	SYDNEY	AUS								1	042	042	04	1	1.9	3	1	3	4.76190476190476	0								1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20191205054500	https://www.dailymail.co.uk/tvshowbiz/article-7758281/Dont-tell-Carlin-Bachelorette-Angie-Kent-makes-X-rated-comment-male-actor.html
890947303	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								1	112	112	11	3	-2.0	6	3	6	-9.42408376963351	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20191205054500	https://www.dailyexaminer.com.au/news/i-dont-want-to-give-birth-handcuffed/3895454/
890947304	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								1	1822	182	18	4	-9.0	6	3	6	-9.42408376963351	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20191205054500	https://www.dailyexaminer.com.au/news/i-dont-want-to-give-birth-handcuffed/3895454/
890947305	20191205	201912	2019	2019.9178											AUS	AUSSIE	AUS								1	190	190	19	4	-10.0	4	1	2	-4.55764075067024	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20191205054500	https://globalnews.ca/news/6257348/3-charged-australia-crystal-meth/
890947306	20191205	201912	2019	2019.9178											AUSCOP	AUSSIE	AUS					COP			1	190	190	19	4	-10.0	12	1	6	-4.55764075067024	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20191205054500	https://globalnews.ca/news/6257348/3-charged-australia-crystal-meth/
890947307	20191205	201912	2019	2019.9178											AUSEDU	SYDNEY	AUS					EDU			1	042	042	04	1	1.9	3	1	3	2.66666666666667	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20191205054500	https://www.abc.net.au/radionational/programs/breakfast/too-much-medicine:-how-over-medication-could-be-harming-you/11768104
890947308	20191205	201912	2019	2019.9178											AUSGOVBUS	ANTHONY ALBANESE	AUS					GOV	BUS		0	1056	105	10	3	-5.0	6	1	6	-4.7008547008547	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20191205054500	https://www.brisbanetimes.com.au/politics/federal/no-festive-cheer-in-sight-on-the-last-day-of-federal-parliament-20191205-p53hao.html
890947309	20191205	201912	2019	2019.9178											AUSGOVBUS	ANTHONY ALBANESE	AUS					GOV	BUS		0	112	112	11	3	-2.0	6	1	6	-4.7008547008547	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20191205054500	https://www.brisbanetimes.com.au/politics/federal/no-festive-cheer-in-sight-on-the-last-day-of-federal-parliament-20191205-p53hao.html
890947310	20191205	201912	2019	2019.9178											AUT	VIENNA	AUT								1	040	040	04	1	1.0	4	1	4	-2.04081632653061	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Saudi Arabia	SA	SA		25	45	SA	20191205054500	http://www.bssnews.net/?p=314281
890947311	20191205	201912	2019	2019.9178											AUT	VIENNA	AUT								1	040	040	04	1	1.0	6	1	6	-2.04081632653061	0								1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20191205054500	http://www.bssnews.net/?p=314281
890947312	20191205	201912	2019	2019.9178											BGDELI	KHALEDA ZIA	BGD					ELI			1	020	020	02	1	3.0	5	1	5	-0.964630225080381	0								0								0								20191205054500	https://www.jagonews24.com/en/politics/news/47262
890947313	20191205	201912	2019	2019.9178											BUS	PRODUCER						BUS			1	043	043	04	1	2.8	1	1	1	3.35731414868106	0								4	Pilbara, Western Australia, Australia	AS	AS08	5536	-21.25	118.3	-1594999	4	Pilbara, Western Australia, Australia	AS	AS08	5536	-21.25	118.3	-1594999	20191205054500	https://www.brisbanetimes.com.au/culture/movies/a-daggy-gleeful-tale-about-a-man-and-his-dog-20191205-p53h90.html
890947314	20191205	201912	2019	2019.9178											BUS	PRODUCER						BUS			0	043	043	04	1	2.8	2	1	2	1.97215777262181	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20191205054500	https://www.dailymail.co.uk/tvshowbiz/article-7758375/Will-Smith-Tom-Holland-joke-premiere-animated-movie-Spies-Disguise-Hollywood.html
890947315	20191205	201912	2019	2019.9178											BUS	INDUSTRY						BUS			1	190	190	19	4	-10.0	10	1	10	1.19047619047619	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20191205054500	https://thenationonlineng.net/oil-service-industry-battling-lack-of-projects-operational-costs/
890947316	20191205	201912	2019	2019.9178											BUS	TANKER						BUS			1	190	190	19	4	-10.0	5	1	5	-0.64516129032258	0								4	Eltham, New Zealand (general), New Zealand	NZ	NZ00	22388	-39.4292	174.3	119830	4	Eltham, New Zealand (general), New Zealand	NZ	NZ00	22388	-39.4292	174.3	119830	20191205054500	https://www.stuff.co.nz/taranaki-daily-news/news/117982207/fire-crew-are-battling-a-large-scrub-fire-in-south-taranaki
890947317	20191205	201912	2019	2019.9178											CAN	CANADA	CAN								0	010	010	01	1	0.0	2	1	2	-0.85836909871244	0								4	Transcona, Manitoba, Canada	CA	CA03	12578	49.8833	-97	-574931	4	Transcona, Manitoba, Canada	CA	CA03	12578	49.8833	-97	-574931	20191205054500	https://www.winnipegfreepress.com/local/opposition-awaits-liberals-approach-after-throne-speech-565816322.html
890947318	20191205	201912	2019	2019.9178											CAN	CANADA	CAN								0	020	020	02	1	3.0	4	1	4	-0.85836909871244	0								4	Transcona, Manitoba, Canada	CA	CA03	12578	49.8833	-97	-574931	4	Transcona, Manitoba, Canada	CA	CA03	12578	49.8833	-97	-574931	20191205054500	https://www.winnipegfreepress.com/local/opposition-awaits-liberals-approach-after-throne-speech-565816322.html
890947319	20191205	201912	2019	2019.9178											CAN	CANADA	CAN								0	042	042	04	1	1.9	10	1	10	0.43478260869565	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20191205054500	https://www.thetelegram.com/news/local/pharmacists-say-they-can-be-better-utilized-in-health-care-in-newfoundland-and-labrador-383834/
890947320	20191205	201912	2019	2019.9178											CAN	EDMONTON	CAN								1	042	042	04	1	1.9	10	1	10	-2.15827338129496	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20191205054500	https://globalnews.ca/news/6257199/ottawa-senators-edmonton-oilers-ennis/
890947321	20191205	201912	2019	2019.9178											CAN	CANADA	CAN								0	051	051	05	1	3.4	4	1	4	-0.85836909871244	0								4	Transcona, Manitoba, Canada	CA	CA03	12578	49.8833	-97	-574931	4	Transcona, Manitoba, Canada	CA	CA03	12578	49.8833	-97	-574931	20191205054500	https://www.winnipegfreepress.com/local/opposition-awaits-liberals-approach-after-throne-speech-565816322.html
890947322	20191205	201912	2019	2019.9178											CHRPRO210	LUTHERAN				CHR	PRO				1	040	040	04	1	1.0	6	1	6	0	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20191205054500	https://www.wcicfm.org/support-for-the-vulnerable/
890947323	20191205	201912	2019	2019.9178											COP	POLICE						COP			1	173	173	17	4	-5.0	15	2	15	-14.8316273549918	0								4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	20191205054500	https://www.business-standard.com/article/pti-stories/rape-victim-set-ablaze-by-5-men-in-up-119120500252_1.html
