891089276	20181205	201812	2018	2018.9178	IGOEUREEC	EUROPEAN COMMISSION	EUR	EEC				IGO													1	172	172	17	4	-5.0	5	1	5	1.82481751824817	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20191205190000	https://pcper.com/2019/12/qualcomm-continues-to-compete-in-the-anti-trust-olympics/
891089277	20181205	201812	2018	2018.9178	IGOUNOHLHWHO	WORLD HEALTH ORGANIZATION		UNO				IGO	HLH		AFR	AFRICA	AFR								1	020	020	02	1	3.0	10	1	10	-4.20954162768943	3	Baylor College Of Medicine, Texas, United States	US	USTX	TX201	29.71	-95.3957	1330163	3	Baylor College Of Medicine, Texas, United States	US	USTX		29.71	-95.3957	1330163	3	Baylor College Of Medicine, Texas, United States	US	USTX		29.71	-95.3957	1330163	20191205190000	https://fox6now.com/2019/12/05/more-than-140000-people-worldwide-died-from-measles-last-year-most-of-them-younger-than-5/
891089278	20181205	201812	2018	2018.9178	IGOUNOHLHWHO	WORLD HEALTH ORGANIZATION		UNO				IGO	HLH		AFR	AFRICA	AFR								1	051	051	05	1	3.4	2	1	2	-4.20954162768943	3	Baylor College Of Medicine, Texas, United States	US	USTX	TX201	29.71	-95.3957	1330163	3	Baylor College Of Medicine, Texas, United States	US	USTX		29.71	-95.3957	1330163	3	Baylor College Of Medicine, Texas, United States	US	USTX		29.71	-95.3957	1330163	20191205190000	https://fox6now.com/2019/12/05/more-than-140000-people-worldwide-died-from-measles-last-year-most-of-them-younger-than-5/
891089279	20181205	201812	2018	2018.9178	MNCUSA	BOEING	USA					MNC			BUS	COMPANIES						BUS			0	036	036	03	1	4.0	2	1	2	0.33057851239669	1	Russia	RS	RS		60	100	RS	2	Florida, United States	US	USFL		27.8333	-81.717	FL	1	Russia	RS	RS		60	100	RS	20191205190000	https://ktla.com/2019/12/05/spacex-launches-group-of-genetically-enhanced-mighty-mice-to-international-space-station/
891089280	20181205	201812	2018	2018.9178	MNCUSA	BOEING	USA					MNC			BUS	COMPANIES						BUS			0	036	036	03	1	4.0	3	1	3	0.33057851239669	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20191205190000	https://ktla.com/2019/12/05/spacex-launches-group-of-genetically-enhanced-mighty-mice-to-international-space-station/
891089281	20181205	201812	2018	2018.9178	NGOUSA	GATES FOUNDATION	USA					NGO			CVL	SCIENTIST						CVL			1	036	036	03	1	4.0	6	1	6	1.21049092131809	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20191205190000	https://www.geekwire.com/2019/sue-desmond-hellmann/
891089282	20181205	201812	2018	2018.9178	PRTGOV	PORTUGAL	PRT					GOV			BUS	COMPANY						BUS			1	020	020	02	1	3.0	5	1	5	0.4149377593361	1	Portugal	PO	PO		39.5	-8	PO	1	Portugal	PO	PO		39.5	-8	PO	1	Portugal	PO	PO		39.5	-8	PO	20191205190000	https://www.theportugalnews.com/news/train-operator-needs-200-250-new-trains/52266
891089283	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA																		0	020	020	02	1	3.0	4	1	4	2.2181146025878	3	Corunna, Michigan, United States	US	USMI	MI155	42.982	-84.1177	623856	0								3	Corunna, Michigan, United States	US	USMI	MI155	42.982	-84.1177	623856	20191205190000	https://www.mlive.com/public-interest/2019/12/michigan-democrats-enter-trumps-rural-strongholds-ahead-of-2020-election.html
891089284	20181205	201812	2018	2018.9178	USA	NEW YORK CITY	USA																		1	036	036	03	1	4.0	10	1	10	0.716845878136199	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	20191205190000	https://www.boutiquedesign.com/collective-to-expand-co-living/
891089285	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA																		0	051	051	05	1	3.4	2	1	2	2.2181146025878	3	Corunna, Michigan, United States	US	USMI	MI155	42.982	-84.1177	623856	0								3	Shiawassee County, Michigan, United States	US	USMI		42.95	-84.15	1623018	20191205190000	https://www.mlive.com/public-interest/2019/12/michigan-democrats-enter-trumps-rural-strongholds-ahead-of-2020-election.html
891089286	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA																		0	051	051	05	1	3.4	2	1	2	2.2181146025878	3	Corunna, Michigan, United States	US	USMI	MI155	42.982	-84.1177	623856	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20191205190000	https://www.mlive.com/public-interest/2019/12/michigan-democrats-enter-trumps-rural-strongholds-ahead-of-2020-election.html
891089287	20191105	201911	2019	2019.8356											USA	UNITED STATES	USA								1	115	115	11	3	-2.0	2	1	2	-7.52941176470589	0								3	Los Angeles County, California, United States	US	USCA		34.3667	-118.201	277283	2	California, United States	US	USCA		36.17	-119.746	CA	20191205190000	https://lbpost.com/news/pursuit-killed-wrongful-death-claim-dogs-bingaman
891089288	20191105	201911	2019	2019.8356	GOV	GOVERNOR						GOV			MED	MEDIA						MED			0	013	013	01	1	0.4	5	1	5	-5.90809628008753	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	20191205190000	https://www.nj.com/politics/2019/12/senate-dems-threaten-subpoena-to-find-out-why-protester-was-dragged-out-of-meeting.html
891089289	20191105	201911	2019	2019.8356	GOVAGR	AGRICULTURE SECRETARY						GOV	AGR		USA	UNITED STATES	USA								0	051	051	05	1	3.4	6	1	6	3.04054054054054	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20191205190000	https://www.foxbusiness.com/money/john-kerry-endorses-biden-in-2020-race-i-know-his-character
891089290	20191105	201911	2019	2019.8356	GOVBUS	RESERVE BANK						GOV	BUS		OPP	ACTIVIST						OPP			1	120	120	12	3	-4.0	1	1	1	-1.37741046831955	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20191205190000	https://www.thehindu.com/opinion/op-ed/have-electoral-bonds-made-a-bad-system-worse/article30194356.ece
891089291	20191105	201911	2019	2019.8356	LEG	PARLIAMENT						LEG			GOVBUS	RESERVE BANK						GOV	BUS		1	120	120	12	3	-4.0	1	1	1	-1.37741046831955	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	20191205190000	https://www.thehindu.com/opinion/op-ed/have-electoral-bonds-made-a-bad-system-worse/article30194356.ece
891089292	20191105	201911	2019	2019.8356	MEX	MEXICO	MEX								USA	UNITED STATES	USA								1	160	160	16	4	-4.0	4	1	4	-0.58224163027656	1	Mexico	MX	MX		23	-102	MX	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20191205190000	http://watchingamerica.com/WA/2019/12/05/trumps-trial/
891089293	20191105	201911	2019	2019.8356	SYR	SYRIA	SYR								USA	UNITED STATES	USA								0	036	036	03	1	4.0	4	1	4	-5.09259259259259	1	Syria	SY	SY		35	38	SY	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Syria	SY	SY		35	38	SY	20191205190000	https://www.nytimes.com/2019/12/05/us/politics/pelosi-trump-anger.html
891089294	20191105	201911	2019	2019.8356	SYR	SYRIA	SYR								USAGOV	THE WHITE HOUSE	USA					GOV			0	036	036	03	1	4.0	4	1	4	-5.09259259259259	1	Syria	SY	SY		35	38	SY	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Syria	SY	SY		35	38	SY	20191205190000	https://www.nytimes.com/2019/12/05/us/politics/pelosi-trump-anger.html
891089295	20191105	201911	2019	2019.8356	SYR	SYRIA	SYR								USAGOV	THE WHITE HOUSE	USA					GOV			0	036	036	03	1	4.0	2	1	2	-5.09259259259259	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20191205190000	https://www.nytimes.com/2019/12/05/us/politics/pelosi-trump-anger.html
891089296	20191105	201911	2019	2019.8356	USA	UNITED STATES	USA								MEX	MEXICO	MEX								1	041	041	04	1	1.0	4	1	4	-0.58224163027656	1	United States	US	US		39.828175	-98.5795	US	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20191205190000	http://watchingamerica.com/WA/2019/12/05/trumps-trial/
891089297	20191105	201911	2019	2019.8356	USA	UNITED STATES	USA								SYR	SYRIA	SYR								0	036	036	03	1	4.0	4	1	4	-5.09259259259259	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20191205190000	https://www.nytimes.com/2019/12/05/us/politics/pelosi-trump-anger.html
891089298	20191105	201911	2019	2019.8356	USAASM	AMERICAN SAMOA	USA																		0	031	031	03	1	5.2	3	1	3	-4.65949820788531	1	American Samoa	AQ	AQ		-14.32	-170.68	AQ	0								1	American Samoa	AQ	AQ		-14.32	-170.68	AQ	20191205190000	http://www.samoanews.com/local-news/man-pleads-not-guilty-stealing-his-elderly-uncles-house-and-selling-items-cash-and-ice
891089299	20191105	201911	2019	2019.8356	USAGOV	THE WHITE HOUSE	USA					GOV			SYR	SYRIA	SYR								0	036	036	03	1	4.0	4	1	4	-5.09259259259259	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20191205190000	https://www.nytimes.com/2019/12/05/us/politics/pelosi-trump-anger.html
891089300	20191105	201911	2019	2019.8356	USAGOV	THE WHITE HOUSE	USA					GOV			SYR	SYRIA	SYR								0	036	036	03	1	4.0	2	1	2	-5.09259259259259	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20191205190000	https://www.nytimes.com/2019/12/05/us/politics/pelosi-trump-anger.html
891089301	20191105	201911	2019	2019.8356	WSM	APIA	WSM																		0	080	080	08	2	5.0	10	1	10	9.14893617021276	4	Apia, Samoa (general), Samoa	WS	WS00	25301	-13.8333	-171.733	-1307163	0								4	Apia, Samoa (general), Samoa	WS	WS00	25301	-13.8333	-171.733	-1307163	20191205190000	http://www.samoanews.com/regional/samoa-secures-bid-host-2020-miss-pacific-islands-pageant-after-rigid-competition
891089302	20191128	201911	2019	2019.8986	GOV	MINIST						GOV			RWA	RWANDA	RWA								1	1123	112	11	3	-2.0	2	1	2	-7.12250712250713	4	Nyungwe, Est, Rwanda	RW	RW11	115107	-1.4402	30.5458	10938521	4	Bujumbura, Burundi (general), Burundi	BY	BY00	40577	-3.37611	29.36	6034031	4	Bujumbura, Burundi (general), Burundi	BY	BY00	40577	-3.37611	29.36	6034031	20191205190000	https://taarifa.rw/no-evidence-that-rwanda-attacked-burundi-nduhungirehe/
891089303	20191128	201911	2019	2019.8986	GOV	MINIST						GOV			RWA	RWANDA	RWA								1	1123	112	11	3	-2.0	8	1	8	-7.12250712250713	4	Bujumbura, Burundi (general), Burundi	BY	BY00	40577	-3.37611	29.36	6034031	4	Nyungwe, Est, Rwanda	RW	RW11	115107	-1.4402	30.5458	10938521	4	Nyungwe, Est, Rwanda	RW	RW11	115107	-1.4402	30.5458	10938521	20191205190000	https://taarifa.rw/no-evidence-that-rwanda-attacked-burundi-nduhungirehe/
891089304	20191128	201911	2019	2019.8986	JUD	DISTRICT COURT						JUD													1	042	042	04	1	1.9	6	1	6	-4.65949820788531	1	American Samoa	AQ	AQ		-14.32	-170.68	AQ	0								1	American Samoa	AQ	AQ		-14.32	-170.68	AQ	20191205190000	http://www.samoanews.com/local-news/man-pleads-not-guilty-stealing-his-elderly-uncles-house-and-selling-items-cash-and-ice
891089305	20191128	201911	2019	2019.8986	LAB	EMPLOYEE						LAB													1	173	173	17	4	-5.0	2	1	2	-5.71955719557196	4	Belgrade, Serbia (general),	RB	RB00	47629	44.8186	20.4681	-74897	0								4	Belgrade, Serbia (general),	RB	RB00	47629	44.8186	20.4681	-74897	20191205190000	http://www.belgrade-news.com/news/crime/cops-courts-for-dec/article_414edce2-178a-11ea-a887-cb8118083e14.html
891089306	20191128	201911	2019	2019.8986	USAASM	AMERICAN SAMOA	USA								JUD	DISTRICT COURT						JUD			1	042	042	04	1	1.9	4	1	4	-4.65949820788531	1	American Samoa	AQ	AQ		-14.32	-170.68	AQ	1	American Samoa	AQ	AQ		-14.32	-170.68	AQ	1	American Samoa	AQ	AQ		-14.32	-170.68	AQ	20191205190000	http://www.samoanews.com/local-news/man-pleads-not-guilty-stealing-his-elderly-uncles-house-and-selling-items-cash-and-ice
891089307	20191204	201912	2019	2019.9151	BUSLAB	BANK						BUS	LAB		USA	UNITED STATES	USA								1	112	112	11	3	-2.0	4	1	4	-6.27177700348432	3	Lu Verne, Iowa, United States	US	USIA	IA109	42.9083	-94.0738	458670	3	Coralville, Iowa, United States	US	USIA	IA103	41.6764	-91.5804	455624	3	Coralville, Iowa, United States	US	USIA	IA103	41.6764	-91.5804	455624	20191205190000	https://www.kwit.org/post/noon-newscast-12519
891089308	20191204	201912	2019	2019.9151	BUSLAB	BANK						BUS	LAB		USA	UNITED STATES	USA								1	193	193	19	4	-10.0	2	1	2	-6.27177700348432	3	Lu Verne, Iowa, United States	US	USIA	IA109	42.9083	-94.0738	458670	3	Lu Verne, Iowa, United States	US	USIA		42.9083	-94.0738	458670	3	Lu Verne, Iowa, United States	US	USIA		42.9083	-94.0738	458670	20191205190000	https://www.kwit.org/post/noon-newscast-12519
891089309	20191204	201912	2019	2019.9151	BUSLAB	BANK						BUS	LAB		USALAB	UNITED STATES	USA					LAB			1	193	193	19	4	-10.0	2	1	2	-6.27177700348432	3	Lu Verne, Iowa, United States	US	USIA	IA109	42.9083	-94.0738	458670	3	Lu Verne, Iowa, United States	US	USIA		42.9083	-94.0738	458670	3	Lu Verne, Iowa, United States	US	USIA		42.9083	-94.0738	458670	20191205190000	https://www.kwit.org/post/noon-newscast-12519
891089310	20191204	201912	2019	2019.9151	COP	POLICE						COP			BUS	BANK						BUS			1	193	193	19	4	-10.0	3	1	3	-12.0689655172414	3	Lu Verne, Iowa, United States	US	USIA	IA109	42.9083	-94.0738	458670	3	Lu Verne, Iowa, United States	US	USIA		42.9083	-94.0738	458670	3	Lu Verne, Iowa, United States	US	USIA		42.9083	-94.0738	458670	20191205190000	https://www.kcrg.com/content/news/Coralville-man-accused-in-deadly-bank-robbery-shooting-in-north-central-Iowa-565838982.html
891089311	20191204	201912	2019	2019.9151	COP	POLICE						COP			BUS	BANK						BUS			1	193	193	19	4	-10.0	2	1	2	-12.0689655172414	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	3	Lu Verne, Iowa, United States	US	USIA		42.9083	-94.0738	458670	3	Lu Verne, Iowa, United States	US	USIA		42.9083	-94.0738	458670	20191205190000	https://www.kcrg.com/content/news/Coralville-man-accused-in-deadly-bank-robbery-shooting-in-north-central-Iowa-565838982.html
891089312	20191204	201912	2019	2019.9151	COP	POLICE						COP			USABUS	UNITED STATES	USA					BUS			1	193	193	19	4	-10.0	2	1	2	-12.0689655172414	3	Lu Verne, Iowa, United States	US	USIA	IA109	42.9083	-94.0738	458670	3	Lu Verne, Iowa, United States	US	USIA		42.9083	-94.0738	458670	3	Lu Verne, Iowa, United States	US	USIA		42.9083	-94.0738	458670	20191205190000	https://www.kcrg.com/content/news/Coralville-man-accused-in-deadly-bank-robbery-shooting-in-north-central-Iowa-565838982.html
891089313	20191204	201912	2019	2019.9151	GOV	ADMINISTRATION						GOV													1	020	020	02	1	3.0	5	1	5	-2.65700483091787	1	Germany	GM	GM		51.5	10.5	GM	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20191205190000	https://mrtopstep.com/newsware-morning-highlights-48/
891089314	20191204	201912	2019	2019.9151	GOV	ADMINISTRATION						GOV													1	084	084	08	2	7.0	10	1	10	-2.65700483091787	1	Germany	GM	GM		51.5	10.5	GM	0								1	Germany	GM	GM		51.5	10.5	GM	20191205190000	https://mrtopstep.com/newsware-morning-highlights-48/
891089315	20191204	201912	2019	2019.9151	USA	UNITED STATES	USA								BUSLAB	BANK						BUS	LAB		1	193	193	19	4	-10.0	2	1	2	-6.27177700348432	3	Des Moines, Iowa, United States	US	USIA	IA153	41.6005	-93.6091	465961	3	Lu Verne, Iowa, United States	US	USIA		42.9083	-94.0738	458670	3	Lu Verne, Iowa, United States	US	USIA		42.9083	-94.0738	458670	20191205190000	https://www.kwit.org/post/noon-newscast-12519
891089316	20191204	201912	2019	2019.9151	USA	HAWAII	USA								USABUS	HAWAIIAN AIRLINES	USA					BUS			0	051	051	05	1	3.4	4	1	4	0.28409090909091	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20191205190000	http://www.samoanews.com/local-news/asg-begins-fundraiser-samoa-death-toll-there-climbs-2
891089317	20191204	201912	2019	2019.9151	USA	UNITED STATES	USA								WSM	SAMOA	WSM								0	051	051	05	1	3.4	10	1	10	0.28409090909091	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	4	Faleolo, Samoa (general), Samoa	WS	WS00	25301	-13.8275	-172.015	-1307226	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20191205190000	http://www.samoanews.com/local-news/asg-begins-fundraiser-samoa-death-toll-there-climbs-2
891089318	20191204	201912	2019	2019.9151	USA	HAWAII	USA								WSM	SAMOA	WSM								0	051	051	05	1	3.4	2	1	2	0.28409090909091	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20191205190000	http://www.samoanews.com/local-news/asg-begins-fundraiser-samoa-death-toll-there-climbs-2
891089319	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								1	042	042	04	1	1.9	2	1	2	2.53164556962026	0								1	South Africa	SF	SF		-30	26	SF	1	Germany	GM	GM		51.5	10.5	GM	20191205190000	https://www.bizcommunity.com/Profile/BrianEagar
891089320	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								0	190	190	19	4	-10.0	5	1	5	-6.04751619870411	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20191205190000	https://au.news.yahoo.com/measles-killed-more-140-000-amid-stagnating-vaccine-183511013--spt.html
891089321	20191205	201912	2019	2019.9178											AGR	FISHER						AGR			1	043	043	04	1	2.8	3	1	3	0.46210720887246	0								1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20191205190000	https://winnipegsun.com/entertainment/movies/nothing-can-top-it-star-wars-star-daisy-ridley-cant-see-herself-playing-rey-again-after-the-rise-of-skywalker/wcm/5960f0db-c999-4721-8a01-c93d8a3403f8
891089322	20191205	201912	2019	2019.9178											AUT	VIENNA	AUT								0	050	050	05	1	3.5	3	1	3	-6.85131195335275	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20191205190000	https://www.springfieldnewssun.com/news/local/clark-county-municipal-court-cases/GFaJvVxk6veSDuNCEzmW6L/
891089323	20191205	201912	2019	2019.9178											AUT	VIENNA	AUT								0	172	172	17	4	-5.0	3	1	3	-6.85131195335275	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20191205190000	https://www.springfieldnewssun.com/news/local/clark-county-municipal-court-cases/GFaJvVxk6veSDuNCEzmW6L/
891089324	20191205	201912	2019	2019.9178											AUT	VIENNA	AUT								0	173	173	17	4	-5.0	3	1	3	-6.85131195335275	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20191205190000	https://www.springfieldnewssun.com/news/local/clark-county-municipal-court-cases/GFaJvVxk6veSDuNCEzmW6L/
891089325	20191205	201912	2019	2019.9178											BEL	BRUSSELS	BEL								1	040	040	04	1	1.0	10	1	10	0.51724137931034	0								1	Luxembourg	LU	LU		49.75	6.166667	LU	1	Luxembourg	LU	LU		49.75	6.166667	LU	20191205190000	https://chronicle.lu/category/abroad/31248-pierre-gramegna-emphasises-compliance-of-2020-draft-budget-with-stability-and-growth-pact
891089326	20191205	201912	2019	2019.9178											BEL	ANTWERP	BEL								0	042	042	04	1	1.9	2	1	2	-0.0668002672010699	0								4	Radnor, Powys, United Kingdom	UK	UKY8	40184	52.25	-3.25	-2605926	1	France	FR	FR		46	2	FR	20191205190000	http://www.mainlinemedianews.com/mainlinesuburbanlife/woman-tells-of-childhood-escape-from-nazi-germany/article_d91daff6-1787-11ea-9685-afd8dfaa15c2.html
891089327	20191205	201912	2019	2019.9178											BEL	BELGIUM	BEL								1	043	043	04	1	2.8	2	1	2	0.51724137931034	0								4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	1	Luxembourg	LU	LU		49.75	6.166667	LU	20191205190000	https://chronicle.lu/category/abroad/31248-pierre-gramegna-emphasises-compliance-of-2020-draft-budget-with-stability-and-growth-pact
891089328	20191205	201912	2019	2019.9178											BGD	BANGLADESH	BGD								1	026	026	02	1	4.0	1	1	1	-1.26182965299684	0								4	Akhaura, Chittagong, Bangladesh	BG	BG84	17887	23.8617	91.2189	8033369	4	Akhaura, Chittagong, Bangladesh	BG	BG84	17887	23.8617	91.2189	8033369	20191205190000	https://www.thedailystar.net/backpage/news/use-ctg-mongla-ports-india-set-start-trial-run-next-month-1836394
891089329	20191205	201912	2019	2019.9178											BGD	BANGLADESH	BGD								1	042	042	04	1	1.9	2	1	2	-1.26182965299684	0								4	Mongla, Khulna, Bangladesh	BG	BG82	5799	22.4708	89.6149	350823	1	Bhutan	BT	BT		27.5	90.5	BT	20191205190000	https://www.thedailystar.net/backpage/news/use-ctg-mongla-ports-india-set-start-trial-run-next-month-1836394
891089330	20191205	201912	2019	2019.9178											BGD	BANGLADESH	BGD								1	042	042	04	1	1.9	8	1	8	0.44977511244377	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20191205190000	https://www.med.ubc.ca/news/i-can-still-feel-it-now-ubc-doctor-volunteers-at-rohingya-refugee-clinic-in-bangladesh/
891089331	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			1	042	042	04	1	1.9	10	1	10	-0.45801526717558	0								1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20191205190000	https://goodmenproject.com/featured-content/hone-your-skills-or-wear-sunglasses-if-you-are-going-to-people-watch-kpkn/
