890942696	20181205	201812	2018	2018.9178	AZEGOV	AZERBAIJAN	AZE					GOV			ARM	ARMENIA	ARM								1	036	036	03	1	4.0	2	1	2	-2.39234449760766	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Armenia	AM	AM		40	45	AM	4	Karabakh, Dagestan, Russia	RS	RS17	25069	42.4692	46.8645	-2920856	20191205051500	https://tass.com/world/1095863
890942697	20181205	201812	2018	2018.9178	AZEGOV	AZERBAIJAN	AZE					GOV			CVL	SETTLEMENT						CVL			1	036	036	03	1	4.0	1	1	1	-2.39234449760766	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	4	Karabakh, Dagestan, Russia	RS	RS17	25069	42.4692	46.8645	-2920856	1	Armenia	AM	AM		40	45	AM	20191205051500	https://tass.com/world/1095863
890942698	20181205	201812	2018	2018.9178	AZEGOV	AZERBAIJAN	AZE					GOV			RUSCVL	RUSSIA	RUS					CVL			1	036	036	03	1	4.0	2	1	2	-2.39234449760766	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	4	Karabakh, Dagestan, Russia	RS	RS17	25069	42.4692	46.8645	-2920856	1	Armenia	AM	AM		40	45	AM	20191205051500	https://tass.com/world/1095863
890942699	20181205	201812	2018	2018.9178	CHN	CHINESE	CHN								SGP	SINGAPORE	SGP								0	036	036	03	1	4.0	10	1	10	-2.14067278287461	5	Fujian, Fujian, China	CH	CH07	13011	26.545	117.843	-1905684	5	Fujian, Fujian, China	CH	CH07	13011	26.545	117.843	-1905684	5	Fujian, Fujian, China	CH	CH07	13011	26.545	117.843	-1905684	20191205051500	https://www.globalsecurity.org/intell/library/news/2019/intell-191204-cna01.htm
890942700	20181205	201812	2018	2018.9178	GOV	PRESIDENT						GOV			USA	MICHIGAN	USA								0	036	036	03	1	4.0	8	1	8	-4.45344129554656	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20191205051500	https://www.michiganradio.org/post/vice-president-mike-pence-talks-re-election-rally-holland-protesters-want-impeachment
890942701	20181205	201812	2018	2018.9178	KOR	SOUTH KOREAN	KOR								TWN	TAIPEI	TWN								1	105	105	10	3	-5.0	2	1	2	-5.80912863070539	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20191205051500	http://www.thestandard.com.hk/breaking-news.php?id=137999
890942702	20181205	201812	2018	2018.9178	LEG	LEGISLATURE						LEG													0	036	036	03	1	4.0	4	1	4	0.44444444444445	3	Cayuga County, New York, United States	US	USNY	NY011	42.9667	-76.583	974104	0								3	Cayuga County, New York, United States	US	USNY		42.9667	-76.583	974104	20191205051500	https://auburnpub.com/news/local/cayuga-county-committee-addresses-da-staffing-requests-ahead-of-bail/article_0bf5c478-2635-5bff-8836-fd99d66de0dc.html
890942703	20181205	201812	2018	2018.9178	MDV	MALDIVE	MDV																		0	060	060	06	2	6.0	8	1	8	1.24069478908188	1	Maldives	MV	MV		3.2	73	MV	0								1	Maldives	MV	MV		3.2	73	MV	20191205051500	https://www.globalsecurity.org/wmd/library/news/india/2019/india-191204-sputnik03.htm
890942704	20181205	201812	2018	2018.9178	MDV	MALDIVE	MDV																		0	060	060	06	2	6.0	2	1	2	1.24069478908188	1	Saudi Arabia	SA	SA		25	45	SA	0								4	Minicoy Island, Lakshadweep, India	IN	IN14	70167	8.28333	73.0333	-2104540	20191205051500	https://www.globalsecurity.org/wmd/library/news/india/2019/india-191204-sputnik03.htm
890942705	20181205	201812	2018	2018.9178	MDV	MALDIVE	MDV																		0	071	071	07	2	7.4	8	1	8	1.24069478908188	1	Maldives	MV	MV		3.2	73	MV	0								1	Maldives	MV	MV		3.2	73	MV	20191205051500	https://www.globalsecurity.org/wmd/library/news/india/2019/india-191204-sputnik03.htm
890942706	20181205	201812	2018	2018.9178	MDV	MALDIVE	MDV																		0	071	071	07	2	7.4	2	1	2	1.24069478908188	1	Saudi Arabia	SA	SA		25	45	SA	0								1	Saudi Arabia	SA	SA		25	45	SA	20191205051500	https://www.globalsecurity.org/wmd/library/news/india/2019/india-191204-sputnik03.htm
890942707	20181205	201812	2018	2018.9178	MNCJPN	HONDA	JPN					MNC													0	0311	031	03	1	5.2	5	1	5	0.8695652173913	1	Thailand	TH	TH		15	100	TH	0								1	Thailand	TH	TH		15	100	TH	20191205051500	https://www.nationthailand.com/business/30379101
890942708	20181205	201812	2018	2018.9178	NGO	ROTARY CLUB						NGO			USA	UNITED STATES	USA								1	060	060	06	2	6.0	8	1	8	2.50783699059561	3	Camp Lamoille, Nevada, United States	US	USNV	NV007	40.6599	-115.44	859140	3	Camp Lamoille, Nevada, United States	US	USNV		40.6599	-115.44	859140	3	Camp Lamoille, Nevada, United States	US	USNV		40.6599	-115.44	859140	20191205051500	https://elkodaily.com/news/local/ornaments-benefit-camp-lamoille/article_ce839d83-d70c-5dc7-99a5-707b8b38b512.html
890942709	20181205	201812	2018	2018.9178	OPP	PRISONER						OPP													1	100	100	10	3	-5.0	10	1	10	-1.70031880977683	1	New Zealand	NZ	NZ		-42	174	NZ	0								1	New Zealand	NZ	NZ		-42	174	NZ	20191205051500	https://www.nzherald.co.nz/business/news/article.cfm?c_id=3&objectid=12291322
890942710	20181205	201812	2018	2018.9178	UAF	TERRORIST						UAF													1	080	080	08	2	5.0	5	1	5	-8.43170320404726	4	Bamenda, Nord-Ouest, Cameroon	CM	CM07	12495	5.95265	10.1582	-3145955	0								4	Bamenda, Nord-Ouest, Cameroon	CM	CM07	12495	5.95265	10.1582	-3145955	20191205051500	https://www.tanzanianewsreports.com/cameroon-says-250-ex-militants-surrendered-in-2019/
890942711	20181205	201812	2018	2018.9178	USA	FLORIDA	USA								EDU	UNIVERSITY						EDU			1	030	030	03	1	4.0	6	1	6	0.37735849056604	1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	20191205051500	https://www.tallahassee.com/story/news/2019/12/05/fsu-president-thrasher-looks-ahead-during-state-university-address/2603801001/
890942712	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA								HLH	HOSPITAL						HLH			1	070	070	07	2	7.0	2	1	2	1.69172932330827	3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	20191205051500	https://www.urbanacitizen.com/news/73574/regional-toy-drive-in-full-swing
890942713	20181205	201812	2018	2018.9178	USA	FLORIDA	USA								LEG	SENATE						LEG			1	010	010	01	1	0.0	6	1	6	0.37735849056604	3	Florida State University, Florida, United States	US	USFL	FL073	30.4408	-84.2918	305682	3	Florida State University, Florida, United States	US	USFL		30.4408	-84.2918	305682	3	Florida State University, Florida, United States	US	USFL		30.4408	-84.2918	305682	20191205051500	https://www.tallahassee.com/story/news/2019/12/05/fsu-president-thrasher-looks-ahead-during-state-university-address/2603801001/
890942714	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA								LEG	LEGISLATURE						LEG			0	110	110	11	3	-2.0	4	1	4	0.44444444444445	3	Cayuga County, New York, United States	US	USNY	NY011	42.9667	-76.583	974104	3	Cayuga County, New York, United States	US	USNY		42.9667	-76.583	974104	3	Cayuga County, New York, United States	US	USNY		42.9667	-76.583	974104	20191205051500	https://auburnpub.com/news/local/cayuga-county-committee-addresses-da-staffing-requests-ahead-of-bail/article_0bf5c478-2635-5bff-8836-fd99d66de0dc.html
890942715	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA								USACVL	UNITED STATES	USA					CVL			0	073	073	07	2	7.4	2	1	2	3.02158273381295	3	Shreveport, Louisiana, United States	US	USLA	LA017	32.5252	-93.7502	1630015	3	Shreveport, Louisiana, United States	US	USLA	LA017	32.5252	-93.7502	1630015	3	Shreveport, Louisiana, United States	US	USLA	LA017	32.5252	-93.7502	1630015	20191205051500	https://www.ksla.com/2019/12/05/lawmaker-takes-issue-with-where-clinics-are-located/
890942716	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA								USACVL	UNITED STATES	USA					CVL			0	073	073	07	2	7.4	2	1	2	3.02158273381295	3	Shreveport, Louisiana, United States	US	USLA	LA017	32.5252	-93.7502	1630015	3	Shreveport, Louisiana, United States	US	USLA	LA017	32.5252	-93.7502	1630015	3	Cedar Grove, Louisiana, United States	US	USLA		29.7949	-90.0223	533835	20191205051500	https://www.ksla.com/2019/12/05/lawmaker-takes-issue-with-where-clinics-are-located/
890942717	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA								USACVL	UNITED STATES	USA					CVL			0	073	073	07	2	7.4	12	1	6	3.02158273381295	3	Shreveport, Louisiana, United States	US	USLA	LA017	32.5252	-93.7502	1630015	3	Cedar Grove, Louisiana, United States	US	USLA		29.7949	-90.0223	533835	3	Shreveport, Louisiana, United States	US	USLA	LA017	32.5252	-93.7502	1630015	20191205051500	https://www.ksla.com/2019/12/05/lawmaker-takes-issue-with-where-clinics-are-located/
890942718	20181205	201812	2018	2018.9178	USAGOV	UNITED STATES	USA					GOV			EDU	UNIVERSITY						EDU			1	030	030	03	1	4.0	4	1	4	0.37735849056604	1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	20191205051500	https://www.tallahassee.com/story/news/2019/12/05/fsu-president-thrasher-looks-ahead-during-state-university-address/2603801001/
890942719	20181205	201812	2018	2018.9178	USAGOV	UNITED STATES	USA					GOV			LEG	SENATE						LEG			1	010	010	01	1	0.0	4	1	4	0.37735849056604	3	Florida State University, Florida, United States	US	USFL	FL073	30.4408	-84.2918	305682	3	Florida State University, Florida, United States	US	USFL		30.4408	-84.2918	305682	3	Florida State University, Florida, United States	US	USFL		30.4408	-84.2918	305682	20191205051500	https://www.tallahassee.com/story/news/2019/12/05/fsu-president-thrasher-looks-ahead-during-state-university-address/2603801001/
890942720	20191105	201911	2019	2019.8356	IND	MUMBAI	IND																		1	060	060	06	2	6.0	2	1	2	1.73913043478261	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20191205051500	https://realty.economictimes.indiatimes.com/news/allied-industries/rbi-retains-its-three-member-advisory-panel-to-assist-dhfl-administration/72376598
890942721	20191105	201911	2019	2019.8356	USA	NEVADA	USA								COP	POLICE						COP			1	190	190	19	4	-10.0	10	1	10	-9.35672514619883	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20191205051500	https://chicago.suntimes.com/crime/2019/12/4/20996366/brandon-barksdale-man-wanted-crashing-isp-squad-cars-arrested-las-vegas
890942722	20191105	201911	2019	2019.8356	USAJUD	UNITED STATES	USA					JUD			USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	-2.80210157618214	3	Poway, California, United States	US	USCA	CA073	32.9628	-117.036	1661258	3	Poway, California, United States	US	USCA	CA073	32.9628	-117.036	1661258	3	Poway, California, United States	US	USCA	CA073	32.9628	-117.036	1661258	20191205051500	https://www.courthousenews.com/ninth-circuit-tosses-ex-mayors-challenge-of-voting-districts/
890942723	20191105	201911	2019	2019.8356	USAJUD	UNITED STATES	USA					JUD			USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	-2.80210157618214	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20191205051500	https://www.courthousenews.com/ninth-circuit-tosses-ex-mayors-challenge-of-voting-districts/
890942724	20191128	201911	2019	2019.8986	FRA	PARIS	FRA								MLI	MALI	MLI								1	017	017	01	1	0.0	4	1	4	-3.76647834274953	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20191205051500	https://af.reuters.com/article/commoditiesNews/idAFL8N28C2TD
890942725	20191128	201911	2019	2019.8986	FRA	FRANCE	FRA								MLI	MALI	MLI								1	017	017	01	1	0.0	1	1	1	-3.76647834274953	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	1	Mali	ML	ML		17	-4	ML	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20191205051500	https://af.reuters.com/article/commoditiesNews/idAFL8N28C2TD
890942726	20191128	201911	2019	2019.8986	IRL	IRISH	IRL								FRA	FRENCH	FRA								1	017	017	01	1	0.0	2	1	2	-3.76647834274953	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20191205051500	https://af.reuters.com/article/commoditiesNews/idAFL8N28C2TD
890942727	20191128	201911	2019	2019.8986	MLI	MALI	MLI								FRA	FRENCH	FRA								1	190	190	19	4	-10.0	6	1	6	-3.76647834274953	1	Mali	ML	ML		17	-4	ML	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20191205051500	https://af.reuters.com/article/commoditiesNews/idAFL8N28C2TD
890942728	20191128	201911	2019	2019.8986	MLI	MALI	MLI								FRA	FRANCE	FRA								1	190	190	19	4	-10.0	2	1	2	-3.76647834274953	1	Mali	ML	ML		17	-4	ML	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	1	Mali	ML	ML		17	-4	ML	20191205051500	https://af.reuters.com/article/commoditiesNews/idAFL8N28C2TD
890942729	20191128	201911	2019	2019.8986	OMN	OMAN	OMN								SAU	SAUDI	SAU								0	042	042	04	1	1.9	8	1	8	-2.4822695035461	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20191205051500	https://www.globalsecurity.org/military/library/news/2019/12/mil-191205-sputnik01.htm
890942730	20191128	201911	2019	2019.8986	OMN	OMAN	OMN								SAU	SAUDI	SAU								0	042	042	04	1	1.9	2	1	2	-2.4822695035461	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	South Africa	SF	SF		-30	26	SF	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20191205051500	https://www.globalsecurity.org/military/library/news/2019/12/mil-191205-sputnik01.htm
890942731	20191128	201911	2019	2019.8986	SAU	SAUDI	SAU								OMN	OMAN	OMN								0	043	043	04	1	2.8	8	1	8	-2.4822695035461	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20191205051500	https://www.globalsecurity.org/military/library/news/2019/12/mil-191205-sputnik01.htm
890942732	20191128	201911	2019	2019.8986	SAU	SAUDI	SAU								OMN	OMAN	OMN								0	043	043	04	1	2.8	2	1	2	-2.4822695035461	1	South Africa	SF	SF		-30	26	SF	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20191205051500	https://www.globalsecurity.org/military/library/news/2019/12/mil-191205-sputnik01.htm
890942733	20191128	201911	2019	2019.8986	USA	UNITED STATES	USA								USAGOVDEV	USAID	USA					GOV	DEV		0	060	060	06	2	6.0	2	1	2	-4.73251028806584	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20191205051500	https://stateofreform.com/featured/2019/12/samoan-government-scrambles-to-combat-a-growing-measles-outbreak/
890942734	20191128	201911	2019	2019.8986	USA	UNITED STATES	USA								USAGOVDEV	USAID	USA					GOV	DEV		0	060	060	06	2	6.0	2	1	2	-4.73251028806584	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Samoa	WS	WS		-13.803096	-172.178309	WS	20191205051500	https://stateofreform.com/featured/2019/12/samoan-government-scrambles-to-combat-a-growing-measles-outbreak/
890942735	20191128	201911	2019	2019.8986	USA	UNITED STATES	USA								USAGOVDEV	USAID	USA					GOV	DEV		0	060	060	06	2	6.0	6	1	6	-4.73251028806584	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Samoa	WS	WS		-13.803096	-172.178309	WS	1	Samoa	WS	WS		-13.803096	-172.178309	WS	20191205051500	https://stateofreform.com/featured/2019/12/samoan-government-scrambles-to-combat-a-growing-measles-outbreak/
890942736	20191128	201911	2019	2019.8986	USA	UNITED STATES	USA								USAGOVDEV	USAID	USA					GOV	DEV		0	070	070	07	2	7.0	4	1	4	-4.73251028806584	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20191205051500	https://stateofreform.com/featured/2019/12/samoan-government-scrambles-to-combat-a-growing-measles-outbreak/
890942737	20191128	201911	2019	2019.8986	USA	UNITED STATES	USA								USAGOVDEV	USAID	USA					GOV	DEV		0	070	070	07	2	7.0	6	1	6	-4.73251028806584	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Samoa	WS	WS		-13.803096	-172.178309	WS	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20191205051500	https://stateofreform.com/featured/2019/12/samoan-government-scrambles-to-combat-a-growing-measles-outbreak/
890942738	20191128	201911	2019	2019.8986	USA	UNITED STATES	USA								USAGOVDEV	USAID	USA					GOV	DEV		0	071	071	07	2	7.4	2	1	2	-4.73251028806584	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20191205051500	https://stateofreform.com/featured/2019/12/samoan-government-scrambles-to-combat-a-growing-measles-outbreak/
890942739	20191128	201911	2019	2019.8986	USA	UNITED STATES	USA								USAGOVDEV	USAID	USA					GOV	DEV		0	071	071	07	2	7.4	2	1	2	-4.73251028806584	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Samoa	WS	WS		-13.803096	-172.178309	WS	20191205051500	https://stateofreform.com/featured/2019/12/samoan-government-scrambles-to-combat-a-growing-measles-outbreak/
890942740	20191128	201911	2019	2019.8986	USA	UNITED STATES	USA								USAGOVDEV	USAID	USA					GOV	DEV		0	071	071	07	2	7.4	6	1	6	-4.73251028806584	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Samoa	WS	WS		-13.803096	-172.178309	WS	1	Samoa	WS	WS		-13.803096	-172.178309	WS	20191205051500	https://stateofreform.com/featured/2019/12/samoan-government-scrambles-to-combat-a-growing-measles-outbreak/
890942741	20191128	201911	2019	2019.8986	USAGOV	US OFFICIAL	USA					GOV			USAMED	THE ASSOCIATED PRESS	USA					MED			1	013	013	01	1	0.4	5	1	5	-2.4822695035461	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20191205051500	https://www.globalsecurity.org/military/library/news/2019/12/mil-191205-sputnik01.htm
890942742	20191128	201911	2019	2019.8986	USAMEDGOV	REUTERS	USA					MED	GOV		FRA	FRENCH	FRA								1	017	017	01	1	0.0	3	1	3	-3.76647834274953	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20191205051500	https://af.reuters.com/article/commoditiesNews/idAFL8N28C2TD
890942743	20191204	201912	2019	2019.9151	EDU	SCHOOL						EDU													1	090	090	09	2	-2.0	10	1	10	-2.6378896882494	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	0								4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20191205051500	https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Accra-High-Students-in-safe-hands-Dr-Quao-806461
890942744	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								1	112	112	11	3	-2.0	4	1	4	-7.94392523364486	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20191205051500	https://www.news24.com/SouthAfrica/News/alleged-sex-offender-willem-breytenbach-to-apply-for-bail-20191205
890942745	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								1	036	036	03	1	4.0	4	1	4	-1.3215859030837	0								4	Gayndah, Queensland, Australia	AS	AS04	154700	-25.6252	151.611	-1574666	4	Gayndah, Queensland, Australia	AS	AS04	154700	-25.6252	151.611	-1574666	20191205051500	https://www.centraltelegraph.com.au/news/no-fly-zone-aviators-desert-burnett-airport/3895418/
890942746	20191205	201912	2019	2019.9178											AUSCOP	AUSTRALIA	AUS					COP			1	043	043	04	1	2.8	8	1	8	-11.5646258503401	0								4	Tuggeranong, Australian Capital Territory, Australia	AS	AS01	4940	-35.4333	149.15	-1605828	4	Tuggeranong, Australian Capital Territory, Australia	AS	AS01	4940	-35.4333	149.15	-1605828	20191205051500	http://www.2ca.com.au/news/canberra/9292
890942747	20191205	201912	2019	2019.9178											AZE	AZERBAIJANI	AZE								1	040	040	04	1	1.0	2	1	2	-2.39234449760766	0								1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20191205051500	https://tass.com/world/1095863
890942748	20191205	201912	2019	2019.9178											AZEGOV	AZERBAIJANI	AZE					GOV			1	040	040	04	1	1.0	3	1	3	-2.39234449760766	0								1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20191205051500	https://tass.com/world/1095863
