891131744	20191205	201912	2019	2019.9178	CUB	CUBA	CUB								GBR	UNITED KINGDOM	GBR								1	051	051	05	1	3.4	2	1	2	7.95180722891566	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	1	United Kingdom	UK	UK		54	-4	UK	4	Otro Lado, Provincia de Mayabeque, Cuba	CU	CU18	14738	22.85	-82.25	-1636830	20191205231500	https://www.plenglish.com/index.php?o=rn&id=49660&SEO=world-premiere-of-turas-a-journey-through-scottish-and-cuban-dance
891131745	20191205	201912	2019	2019.9178	CUB	HAVANA	CUB								GBR	BRITISH	GBR								1	051	051	05	1	3.4	6	1	6	7.95180722891566	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20191205231500	https://www.plenglish.com/index.php?o=rn&id=49660&SEO=world-premiere-of-turas-a-journey-through-scottish-and-cuban-dance
891131746	20191205	201912	2019	2019.9178	CUB	HAVANA	CUB								GBR	BRITISH	GBR								1	051	051	05	1	3.4	9	1	8	7.95180722891566	1	United Kingdom	UK	UK		54	-4	UK	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20191205231500	https://www.plenglish.com/index.php?o=rn&id=49660&SEO=world-premiere-of-turas-a-journey-through-scottish-and-cuban-dance
891131747	20191205	201912	2019	2019.9178	CUB	CUBA	CUB								GBR	UNITED KINGDOM	GBR								1	051	051	05	1	3.4	1	1	1	7.95180722891566	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20191205231500	https://www.plenglish.com/index.php?o=rn&id=49660&SEO=world-premiere-of-turas-a-journey-through-scottish-and-cuban-dance
891131748	20191205	201912	2019	2019.9178	CVL	SCIENTIST						CVL													0	010	010	01	1	0.0	5	1	5	-0.952380952380955	4	Ryrkaypiy, Chukotskiy Avtonomnyy Okrug, Russia	RS	RS15	25042	68.9333	-179.433	-2994877	0								4	Ryrkaypiy, Chukotskiy Avtonomnyy Okrug, Russia	RS	RS15	25042	68.9333	-179.433	-2994877	20191205231500	https://www.foxnews.com/science/polar-bears-overrun-russian-village
891131749	20191205	201912	2019	2019.9178	CVL	MIGRANT						CVL													0	010	010	01	1	0.0	10	1	10	-2.67175572519084	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	0								4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20191205231500	http://www.xinhuanet.com/english/2019-12/06/c_138608951.htm
891131750	20191205	201912	2019	2019.9178	CVL	COMMUNITY						CVL													1	010	010	01	1	0.0	3	1	3	-1.34453781512605	2	Idaho, United States	US	USID		44.2394	-114.51	ID	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	20191205231500	https://www.aarp.org/health/conditions-treatments/info-2019/community-paramedics.html
891131751	20191205	201912	2019	2019.9178	CVL	VILLAGE						CVL													1	010	010	01	1	0.0	2	1	2	2.23765432098765	1	Israel	IS	IS		31.5	34.75	IS	0								1	Israel	IS	IS		31.5	34.75	IS	20191205231500	https://www.olneydailymail.com/news/20191205/whats-going-onwarriors-monks-and-natural-born-heroes-of-greece
891131752	20191205	201912	2019	2019.9178	CVL	VOTER						CVL													1	014	014	01	1	0.0	5	1	5	0	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20191205231500	https://www.nbc12.com/2019/12/05/panel-calls-virginia-purge-dozens-old-racist-laws/
891131753	20191205	201912	2019	2019.9178	CVL	CITIZEN						CVL													0	017	017	01	1	0.0	5	1	5	2.90909090909091	3	Springfield, Florida, United States	US	USFL	FL005	30.1533	-85.6113	291570	0								3	Springfield, Florida, United States	US	USFL	FL005	30.1533	-85.6113	291570	20191205231500	https://www.newsherald.com/news/20191205/parker-public-library-celebrates-re-opening
891131754	20191205	201912	2019	2019.9178	CVL	COMMUNITY						CVL													0	020	020	02	1	3.0	10	1	10	-2.47933884297521	4	Neos Kosmos, Perifereia Peloponnisou, Greece	GR	GR62	16713	37.0667	22.4333	-824748	0								4	Neos Kosmos, Perifereia Peloponnisou, Greece	GR	GR62	16713	37.0667	22.4333	-824748	20191205231500	https://neoskosmos.com/en/153171/immigration-museum-comes-of-age-and-wants-to-hear-your-stories/
891131755	20191205	201912	2019	2019.9178	CVL	TOURIST						CVL													0	036	036	03	1	4.0	5	1	5	-4.5958795562599	4	Paris Orly, Îe-de-France, France	FR	FRA8	16284	48.7268	2.36821	-1456935	0								4	Paris Orly, Îe-de-France, France	FR	FRA8	16284	48.7268	2.36821	-1456935	20191205231500	https://www.bostonglobe.com/news/world/2019/12/05/paris-police-arrest-scores-amid-strike-over-retirement-changes/ZhcQTa7MWXhN5yX8ALVJbK/story.html
891131756	20191205	201912	2019	2019.9178	CVL	COMMUNITY						CVL													0	042	042	04	1	1.9	10	1	10	-2.47933884297521	4	Neos Kosmos, Perifereia Peloponnisou, Greece	GR	GR62	16713	37.0667	22.4333	-824748	0								4	Neos Kosmos, Perifereia Peloponnisou, Greece	GR	GR62	16713	37.0667	22.4333	-824748	20191205231500	https://neoskosmos.com/en/153171/immigration-museum-comes-of-age-and-wants-to-hear-your-stories/
891131757	20191205	201912	2019	2019.9178	CVL	CITIZEN						CVL													0	042	042	04	1	1.9	5	1	5	2.90909090909091	3	Springfield, Florida, United States	US	USFL	FL005	30.1533	-85.6113	291570	0								3	Springfield, Florida, United States	US	USFL	FL005	30.1533	-85.6113	291570	20191205231500	https://www.newsherald.com/news/20191205/parker-public-library-celebrates-re-opening
891131758	20191205	201912	2019	2019.9178	CVL	TOURIST						CVL													0	043	043	04	1	2.8	5	1	5	-0.88495575221239	4	Mughar, Ha?afon, Israel	IS	IS03	18314	32.8898	35.407	-780538	0								4	Mughar, Ha?afon, Israel	IS	IS03	18314	32.8898	35.407	-780538	20191205231500	https://www.al-monitor.com/pulse/originals/2019/12/palestinian-relations-israel-druze-community-army.html
891131759	20191205	201912	2019	2019.9178	CVL	VILLAGE						CVL													0	051	051	05	1	3.4	2	1	2	-4.04255319148936	3	Kiryas Joel, New York, United States	US	USNY	NY071	41.342	-74.1679	979938	0								3	Kiryas Joel, New York, United States	US	USNY		41.342	-74.1679	979938	20191205231500	https://www.recordonline.com/news/20191205/state-ag-chester-orange-county-effort-to-block-housing-project-blatantly-anti-semitic
891131760	20191205	201912	2019	2019.9178	CVL	MINORITIES						CVL													0	051	051	05	1	3.4	6	1	6	0.49689440993789	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20191205231500	https://www.stardem.com/opinion/editorials/republicans-could-leverage-a-no-lose-win-win-platform/article_6b768c85-84ac-5c6e-910a-97b516f01479.html
891131761	20191205	201912	2019	2019.9178	CVL	COMMUNITY						CVL													1	060	060	06	2	6.0	5	1	5	4.22077922077922	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20191205231500	https://franklin.wickedlocal.com/news/20191205/franklin-food-pantry-collecting-donations
891131762	20191205	201912	2019	2019.9178	CVL	COMMUNITY						CVL													0	070	070	07	2	7.0	10	1	10	-2.47933884297521	4	Neos Kosmos, Perifereia Peloponnisou, Greece	GR	GR62	16713	37.0667	22.4333	-824748	0								4	Neos Kosmos, Perifereia Peloponnisou, Greece	GR	GR62	16713	37.0667	22.4333	-824748	20191205231500	https://neoskosmos.com/en/153171/immigration-museum-comes-of-age-and-wants-to-hear-your-stories/
891131763	20191205	201912	2019	2019.9178	CVL	HUNTER						CVL													1	070	070	07	2	7.0	10	1	10	-0.37735849056604	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	0								2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20191205231500	http://www.rock1015.com/2019/12/05/november-firearm-deer-harvest-slightly-higher-than-last-year/
891131764	20191205	201912	2019	2019.9178	CVL	NATIONALS						CVL													0	071	071	07	2	7.4	10	1	10	-2.84900284900285	4	Manningtree, Essex, United Kingdom	UK	UKE4	40132	51.95	1.06667	-2602528	0								4	Manningtree, Essex, United Kingdom	UK	UKE4	40132	51.95	1.06667	-2602528	20191205231500	https://www.harwichandmanningtreestandard.co.uk/news/national/18083519.johnson-writes-corbyn-plan-fiddle-second-brexit-referendum/
891131765	20191205	201912	2019	2019.9178	CVL	NEIGHBORHOOD						CVL													1	073	073	07	2	7.4	10	1	10	4.22077922077922	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20191205231500	https://franklin.wickedlocal.com/news/20191205/franklin-food-pantry-collecting-donations
891131766	20191205	201912	2019	2019.9178	CVL	VOTER						CVL													1	081	081	08	2	5.0	4	1	4	-1.23839009287926	2	Maine, United States	US	USME		44.6074	-69.3977	ME	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	20191205231500	https://stopthedrugwar.org/chronicle/2019/dec/05/chronicle_am_yang_safe_injection
891131767	20191205	201912	2019	2019.9178	CVL	VOTER						CVL													1	081	081	08	2	5.0	6	1	6	-1.23839009287926	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20191205231500	https://stopthedrugwar.org/chronicle/2019/dec/05/chronicle_am_yang_safe_injection
891131768	20191205	201912	2019	2019.9178	CVL	COMMUNITY						CVL													1	090	090	09	2	-2.0	10	1	10	2.6578073089701	1	Pakistan	PK	PK		30	70	PK	0								1	Pakistan	PK	PK		30	70	PK	20191205231500	https://www.asianage.com/books/061219/sikh-heritage-brought-to-life-in-229-great-photos.html
891131769	20191205	201912	2019	2019.9178	CVL	VOTER						CVL													1	120	120	12	3	-4.0	6	1	6	-2.67639902676399	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	0								4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20191205231500	https://www.heraldscotland.com/news/18083523.boris-johnson-calls-jeremy-corbyn-drop-plan-fiddle-second-eu-referendum-including-2m-eu-voters/
891131770	20191205	201912	2019	2019.9178	CVL	TOURIST						CVL													0	160	160	16	4	-4.0	5	1	5	-4.5958795562599	4	Paris Orly, Îe-de-France, France	FR	FRA8	16284	48.7268	2.36821	-1456935	0								4	Paris Orly, Îe-de-France, France	FR	FRA8	16284	48.7268	2.36821	-1456935	20191205231500	https://www.bostonglobe.com/news/world/2019/12/05/paris-police-arrest-scores-amid-strike-over-retirement-changes/ZhcQTa7MWXhN5yX8ALVJbK/story.html
891131771	20191205	201912	2019	2019.9178	CVL	TOURIST						CVL													0	164	164	16	4	-7.0	5	1	5	-4.5958795562599	4	Paris Orly, Îe-de-France, France	FR	FRA8	16284	48.7268	2.36821	-1456935	0								4	Paris Orly, Îe-de-France, France	FR	FRA8	16284	48.7268	2.36821	-1456935	20191205231500	https://www.bostonglobe.com/news/world/2019/12/05/paris-police-arrest-scores-amid-strike-over-retirement-changes/ZhcQTa7MWXhN5yX8ALVJbK/story.html
891131772	20191205	201912	2019	2019.9178	CVL	HUNTER						CVL													0	173	173	17	4	-5.0	10	1	10	-0.61674008810572	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	0								2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20191205231500	https://gearjunkie.com/affordable-diy-hunting-road-trips
891131773	20191205	201912	2019	2019.9178	CVL	CIVILIAN						CVL													0	195	195	19	4	-10.0	2	1	2	-7.34843845682792	4	Latakia, Al Ladhiqiyah, Syria	SY	SY02	26369	35.5148	35.7768	-2538325	0								4	Latakia, Al Ladhiqiyah, Syria	SY	SY02	26369	35.5148	35.7768	-2538325	20191205231500	http://sn4hr.org/blog/2019/12/05/54543/
891131774	20191205	201912	2019	2019.9178	CVL	COMMUNITY						CVL			AGR	FARMER						AGR			1	036	036	03	1	4.0	10	1	10	1.8595041322314	1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	20191205231500	https://www.mydailysentinel.com/news/47975/multiple-events-planned-for-saturday
891131775	20191205	201912	2019	2019.9178	CVL	MIGRANT						CVL			AUS	AUSTRALIA	AUS								1	114	114	11	3	-2.0	10	1	10	-2.47933884297521	4	Neos Kosmos, Perifereia Peloponnisou, Greece	GR	GR62	16713	37.0667	22.4333	-824748	4	Neos Kosmos, Perifereia Peloponnisou, Greece	GR	GR62	16713	37.0667	22.4333	-824748	4	Neos Kosmos, Perifereia Peloponnisou, Greece	GR	GR62	16713	37.0667	22.4333	-824748	20191205231500	https://neoskosmos.com/en/153171/immigration-museum-comes-of-age-and-wants-to-hear-your-stories/
891131776	20191205	201912	2019	2019.9178	CVL	COMMUNITY						CVL			BUS	COMPANY						BUS			1	040	040	04	1	1.0	10	1	10	2.52918287937743	0								0								0								20191205231500	https://www.thompsoncitizen.net/news/nickel-belt/exploration-company-hopes-agreement-between-first-nation-province-helps-gold-project-proceed-1.24028970
891131777	20191205	201912	2019	2019.9178	CVL	VOTER						CVL			CHN	CHINA	CHN								1	100	100	10	3	-5.0	4	1	4	-2.67639902676399	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20191205231500	https://www.heraldscotland.com/news/18083523.boris-johnson-calls-jeremy-corbyn-drop-plan-fiddle-second-eu-referendum-including-2m-eu-voters/
891131778	20191205	201912	2019	2019.9178	CVL	VOTER						CVL			CHN	CHINA	CHN								1	120	120	12	3	-4.0	4	1	4	-2.67639902676399	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20191205231500	https://www.heraldscotland.com/news/18083523.boris-johnson-calls-jeremy-corbyn-drop-plan-fiddle-second-eu-referendum-including-2m-eu-voters/
891131779	20191205	201912	2019	2019.9178	CVL	RESIDENTS						CVL			CHRPRO210	LUTHERAN				CHR	PRO				1	020	020	02	1	3.0	10	1	10	-3.38983050847458	0								0								0								20191205231500	https://www.wpxi.com/news/top-stories/green-tree-post-office-new-complaints-surfacing-about-mail-delivery-from-local-post-office/1015831373
891131780	20191205	201912	2019	2019.9178	CVL	NATIVES						CVL			COL	BOGOTA	COL								1	013	013	01	1	0.4	2	1	2	-3.46820809248555	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	20191205231500	https://www.plenglish.com/index.php?o=rn&id=49651&SEO=indigenous-people-reaffirm-support-for-protests-in-colombia
891131781	20191205	201912	2019	2019.9178	CVL	INDIGENOUS PEOPLE						CVL			COL	COLOMBIA	COL								1	051	051	05	1	3.4	43	1	10	-3.46820809248555	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	20191205231500	https://www.plenglish.com/index.php?o=rn&id=49651&SEO=indigenous-people-reaffirm-support-for-protests-in-colombia
891131782	20191205	201912	2019	2019.9178	CVL	VOTER						CVL			GOV	GOVERNOR						GOV			0	014	014	01	1	0.0	1	1	1	0.37105751391465	3	Craven County, North Carolina, United States	US	USNC	NC049	35.1335	-77.0663	1026123	3	Craven County, North Carolina, United States	US	USNC		35.1335	-77.0663	1026123	3	Craven County, North Carolina, United States	US	USNC		35.1335	-77.0663	1026123	20191205231500	https://www.newbernsj.com/news/20191205/filing-opens-for-march-3-primary-elections
891131783	20191205	201912	2019	2019.9178	CVL	CITIZEN						CVL			GOV	MAYOR						GOV			0	017	017	01	1	0.0	3	1	3	2.90909090909091	3	Springfield, Florida, United States	US	USFL	FL005	30.1533	-85.6113	291570	3	Springfield, Florida, United States	US	USFL	FL005	30.1533	-85.6113	291570	3	Springfield, Florida, United States	US	USFL	FL005	30.1533	-85.6113	291570	20191205231500	https://www.newsherald.com/news/20191205/parker-public-library-celebrates-re-opening
891131784	20191205	201912	2019	2019.9178	CVL	CITIZEN						CVL			GOV	MAYOR						GOV			0	042	042	04	1	1.9	3	1	3	2.90909090909091	3	Springfield, Florida, United States	US	USFL	FL005	30.1533	-85.6113	291570	3	Springfield, Florida, United States	US	USFL	FL005	30.1533	-85.6113	291570	3	Springfield, Florida, United States	US	USFL	FL005	30.1533	-85.6113	291570	20191205231500	https://www.newsherald.com/news/20191205/parker-public-library-celebrates-re-opening
891131785	20191205	201912	2019	2019.9178	CVL	POPULATION						CVL			IRL	IRELAND	IRL								0	042	042	04	1	1.9	10	1	10	-3.02267002518892	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20191205231500	https://www.ancient-origins.net/news-history-archaeology/viking-migrants-0012954
891131786	20191205	201912	2019	2019.9178	CVL	MIGRANT						CVL			IRLCVL	IRISH	IRL					CVL			0	120	120	12	3	-4.0	16	1	8	-3.02267002518892	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20191205231500	https://www.ancient-origins.net/news-history-archaeology/viking-migrants-0012954
891131787	20191205	201912	2019	2019.9178	CVL	ENGINEER						CVL			MNCUSA	WELLS FARGO	USA					MNC			0	090	090	09	2	-2.0	5	1	5	1.73661360347323	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20191205231500	https://www.thegazette.com/subject/news/education/iowa-board-of-regents-reviewing-four-bids-to-operate-university-of-iowa-utilities-20191205
891131788	20191205	201912	2019	2019.9178	CVL	VOTER						CVL			UKR	UKRAINE	UKR								0	051	051	05	1	3.4	2	1	2	-4.1994750656168	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20191205231500	https://www.bostonglobe.com/news/politics/2019/12/05/you-damn-liar-biden-has-tense-exchange-with-iowa-voter-over-his-age-his-son/pfTokQp1dTL30Qdwu89HVK/story.html
891131789	20191205	201912	2019	2019.9178	CVL	HUNTER						CVL			UKR	UKRAINE	UKR								1	110	110	11	3	-2.0	3	1	3	-7.34824281150159	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20191205231500	https://www.dailyherald.com/business/20191205/biden-calls-iowa-man-damn-liar-over-ukraine-challenges-him-to-push-up-contest
891131790	20191205	201912	2019	2019.9178	CVL	HUNTER						CVL			UKR	UKRAINE	UKR								1	193	193	19	4	-10.0	1	1	1	-4.1994750656168	3	New Hampton, Iowa, United States	US	USIA	IA037	43.0591	-92.3177	459473	3	New Hampton, Iowa, United States	US	USIA		43.0591	-92.3177	459473	3	New Hampton, Iowa, United States	US	USIA		43.0591	-92.3177	459473	20191205231500	https://www.bostonglobe.com/news/politics/2019/12/05/you-damn-liar-biden-has-tense-exchange-with-iowa-voter-over-his-age-his-son/pfTokQp1dTL30Qdwu89HVK/story.html
891131791	20191205	201912	2019	2019.9178	CVL	CITIZEN						CVL			USA	UNITED STATES	USA								0	017	017	01	1	0.0	1	1	1	2.90909090909091	3	Springfield, Florida, United States	US	USFL	FL005	30.1533	-85.6113	291570	3	Springfield, Florida, United States	US	USFL	FL005	30.1533	-85.6113	291570	3	Springfield, Florida, United States	US	USFL	FL005	30.1533	-85.6113	291570	20191205231500	https://www.newsherald.com/news/20191205/parker-public-library-celebrates-re-opening
891131792	20191205	201912	2019	2019.9178	CVL	ENGINEER						CVL			USA	UNITED STATES	USA								0	031	031	03	1	5.2	1	1	1	-3.89344262295082	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20191205231500	https://www.euronews.com/2019/12/05/gop-senator-white-house-s-request-blocks-armenian-genocide-resolution-n1096826
891131793	20191205	201912	2019	2019.9178	CVL	ENGINEER						CVL			USA	UNITED STATES	USA								0	031	031	03	1	5.2	1	1	1	-3.89344262295082	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	20191205231500	https://www.euronews.com/2019/12/05/gop-senator-white-house-s-request-blocks-armenian-genocide-resolution-n1096826
891131794	20191205	201912	2019	2019.9178	CVL	CITIZEN						CVL			USA	UNITED STATES	USA								0	042	042	04	1	1.9	1	1	1	2.90909090909091	3	Springfield, Florida, United States	US	USFL	FL005	30.1533	-85.6113	291570	3	Springfield, Florida, United States	US	USFL	FL005	30.1533	-85.6113	291570	3	Springfield, Florida, United States	US	USFL	FL005	30.1533	-85.6113	291570	20191205231500	https://www.newsherald.com/news/20191205/parker-public-library-celebrates-re-opening
891131795	20191205	201912	2019	2019.9178	CVL	COMMUNITY						CVL			USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	7.89473684210526	3	Cascabel, Arizona, United States	US	USAZ	AZ003	32.2915	-110.38	27318	3	Cascabel, Arizona, United States	US	USAZ	AZ003	32.2915	-110.38	27318	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20191205231500	https://www.myheraldreview.com/news/community/pick-of-the-week-enjoy-quintessential-cascabel-community-fair/article_da0fc05c-1796-11ea-bfd1-cf22ef4a1d40.html
891131796	20191205	201912	2019	2019.9178	CVL	COMMUNITY						CVL			USA	ARIZONA	USA								1	043	043	04	1	2.8	4	1	4	7.89473684210526	3	Cascabel, Arizona, United States	US	USAZ	AZ003	32.2915	-110.38	27318	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20191205231500	https://www.myheraldreview.com/news/community/pick-of-the-week-enjoy-quintessential-cascabel-community-fair/article_da0fc05c-1796-11ea-bfd1-cf22ef4a1d40.html
891131797	20191205	201912	2019	2019.9178	CVL	VILLAGE						CVL			USA	UNITED STATES	USA								0	051	051	05	1	3.4	1	1	1	-4.04255319148936	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	20191205231500	https://www.recordonline.com/news/20191205/state-ag-chester-orange-county-effort-to-block-housing-project-blatantly-anti-semitic
891131798	20191205	201912	2019	2019.9178	CVL	VILLAGE						CVL			USA	UNITED STATES	USA								0	051	051	05	1	3.4	1	1	1	-4.04255319148936	3	Kiryas Joel, New York, United States	US	USNY	NY071	41.342	-74.1679	979938	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	20191205231500	https://www.recordonline.com/news/20191205/state-ag-chester-orange-county-effort-to-block-housing-project-blatantly-anti-semitic
891131799	20191205	201912	2019	2019.9178	CVL	HUNTER						CVL			USA	IOWA	USA								1	110	110	11	3	-2.0	1	1	1	-7.34824281150159	1	Ukraine	UP	UP		49	32	UP	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	1	Ukraine	UP	UP		49	32	UP	20191205231500	https://www.dailyherald.com/business/20191205/biden-calls-iowa-man-damn-liar-over-ukraine-challenges-him-to-push-up-contest
891131800	20191205	201912	2019	2019.9178	CVL	NEIGHBORHOOD						CVL			USA	AMERICAN	USA								0	172	172	17	4	-5.0	6	1	6	-3.78787878787879	2	California, United States	US	USCA		36.17	-119.746	CA	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	20191205231500	https://www.voanews.com/usa/immigration/kansas-joins-other-states-accepting-refugees-under-new-trump-rule
891131801	20191205	201912	2019	2019.9178	CVL	NEIGHBORHOOD						CVL			USA	UNITED STATES	USA								0	172	172	17	4	-5.0	4	1	4	-3.78787878787879	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20191205231500	https://www.voanews.com/usa/immigration/kansas-joins-other-states-accepting-refugees-under-new-trump-rule
891131802	20191205	201912	2019	2019.9178	CVL	HUNTER						CVL			USACVL	IOWA	USA					CVL			1	031	031	03	1	5.2	6	1	6	-4.1994750656168	3	New Hampton, Iowa, United States	US	USIA	IA037	43.0591	-92.3177	459473	3	New Hampton, Iowa, United States	US	USIA		43.0591	-92.3177	459473	3	New Hampton, Iowa, United States	US	USIA		43.0591	-92.3177	459473	20191205231500	https://www.bostonglobe.com/news/politics/2019/12/05/you-damn-liar-biden-has-tense-exchange-with-iowa-voter-over-his-age-his-son/pfTokQp1dTL30Qdwu89HVK/story.html
891131803	20191205	201912	2019	2019.9178	CVL	CITIZEN						CVL			USAGOV	UNITED STATES	USA					GOV			0	017	017	01	1	0.0	1	1	1	2.90909090909091	3	Springfield, Florida, United States	US	USFL	FL005	30.1533	-85.6113	291570	3	Springfield, Florida, United States	US	USFL	FL005	30.1533	-85.6113	291570	3	Springfield, Florida, United States	US	USFL	FL005	30.1533	-85.6113	291570	20191205231500	https://www.newsherald.com/news/20191205/parker-public-library-celebrates-re-opening
891131804	20191205	201912	2019	2019.9178	CVL	CITIZEN						CVL			USAGOV	UNITED STATES	USA					GOV			0	042	042	04	1	1.9	1	1	1	2.90909090909091	3	Springfield, Florida, United States	US	USFL	FL005	30.1533	-85.6113	291570	3	Springfield, Florida, United States	US	USFL	FL005	30.1533	-85.6113	291570	3	Springfield, Florida, United States	US	USFL	FL005	30.1533	-85.6113	291570	20191205231500	https://www.newsherald.com/news/20191205/parker-public-library-celebrates-re-opening
891131805	20191205	201912	2019	2019.9178	CVL	TOURIST						CVL			USAGOV	THE US	USA					GOV			0	043	043	04	1	2.8	5	1	5	-4.5958795562599	4	Paris Orly, Îe-de-France, France	FR	FRA8	16284	48.7268	2.36821	-1456935	4	Paris Orly, Îe-de-France, France	FR	FRA8	16284	48.7268	2.36821	-1456935	4	Paris Orly, Îe-de-France, France	FR	FRA8	16284	48.7268	2.36821	-1456935	20191205231500	https://www.bostonglobe.com/news/world/2019/12/05/paris-police-arrest-scores-amid-strike-over-retirement-changes/ZhcQTa7MWXhN5yX8ALVJbK/story.html
891131806	20191205	201912	2019	2019.9178	CVL	SETTLEMENT						CVL			USAGOV	THE US	USA					GOV			0	050	050	05	1	3.5	10	1	10	-4.11718131433096	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20191205231500	https://yaleglobal.yale.edu/content/act-now-save-wto
