891018548	20181205	201812	2018	2018.9178	GBR	LONDON	GBR								ZAF	CAPE TOWN	ZAF								1	042	042	04	1	1.9	3	1	3	-9.3939393939394	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	20191205130000	https://www.basingstokegazette.co.uk/news/18081741.boozy-mum-admits-assaulting-ba-cabin-crew/
891018549	20181205	201812	2018	2018.9178	GBR	LONDON	GBR								ZAF	CAPE TOWN	ZAF								1	042	042	04	1	1.9	1	1	1	-9.3939393939394	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	20191205130000	https://www.basingstokegazette.co.uk/news/18081741.boozy-mum-admits-assaulting-ba-cabin-crew/
891018550	20181205	201812	2018	2018.9178	HLH	DOCTOR						HLH			USA	UNITED STATES	USA								1	112	112	11	3	-2.0	4	1	4	-0.87463556851312	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20191205130000	https://www.jpost.com/HEALTH-SCIENCE/Israeli-startup-to-process-blood-test-in-ten-minutes-cleared-by-US-FDA-609971
891018551	20181205	201812	2018	2018.9178	HLH	DOCTOR						HLH			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	4	1	4	-0.87463556851312	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20191205130000	https://www.jpost.com/HEALTH-SCIENCE/Israeli-startup-to-process-blood-test-in-ten-minutes-cleared-by-US-FDA-609971
891018552	20181205	201812	2018	2018.9178	MED	BLOGGER						MED			CAN	CANADIAN	CAN								0	042	042	04	1	1.9	3	1	3	2.97029702970297	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20191205130000	https://www.thenewsminute.com/article/meet-hyderabad-man-whose-food-reviews-gastronomes-city-swear-113523
891018553	20181205	201812	2018	2018.9178	MED	BLOGGER						MED			CAN	CANADIAN	CAN								0	042	042	04	1	1.9	2	1	2	2.97029702970297	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	1	Canada	CA	CA		60	-96	CA	20191205130000	https://www.thenewsminute.com/article/meet-hyderabad-man-whose-food-reviews-gastronomes-city-swear-113523
891018554	20181205	201812	2018	2018.9178	MED	BLOGGER						MED			CAN	CANADIAN	CAN								0	042	042	04	1	1.9	2	1	2	2.97029702970297	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	1	Canada	CA	CA		60	-96	CA	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	20191205130000	https://www.thenewsminute.com/article/meet-hyderabad-man-whose-food-reviews-gastronomes-city-swear-113523
891018555	20181205	201812	2018	2018.9178	MED	BLOGGER						MED			CAN	CANADIAN	CAN								0	042	042	04	1	1.9	3	1	3	2.97029702970297	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20191205130000	https://www.thenewsminute.com/article/meet-hyderabad-man-whose-food-reviews-gastronomes-city-swear-113523
891018556	20181205	201812	2018	2018.9178	PAK	PAKISTAN	PAK																		0	045	045	04	1	5.0	10	1	10	-2.85351934051998	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	0								4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	20191205130000	https://dailytimes.com.pk/513793/chinese-embassy-rejects-reports-of-abuse-organ-trade-involving-pakistani-brides/
891018557	20181205	201812	2018	2018.9178	SAS	SOUTH ASIA	SAS																		1	110	110	11	3	-2.0	2	1	2	-1.2987012987013	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20191205130000	https://www.freightweek.org/index.php/en/latest-news/4651-airfreight-struggles-continue
891018558	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA																		0	033	033	03	1	5.2	4	1	4	4.52380952380952	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20191205130000	https://www.wctrib.com/entertainment/art/4790942-Artists-on-Main-Street-brought-art-and-community-together-in-downtown-Willmar
891018559	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA								SAS	SOUTH ASIA	SAS								1	110	110	11	3	-2.0	8	1	8	-1.2987012987013	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20191205130000	https://www.freightweek.org/index.php/en/latest-news/4651-airfreight-struggles-continue
891018560	20181205	201812	2018	2018.9178	ZAF	CAPE TOWN	ZAF								GBR	LONDON	GBR								1	043	043	04	1	2.8	3	1	3	-9.3939393939394	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	20191205130000	https://www.basingstokegazette.co.uk/news/18081741.boozy-mum-admits-assaulting-ba-cabin-crew/
891018561	20181205	201812	2018	2018.9178	ZAF	CAPE TOWN	ZAF								GBR	LONDON	GBR								1	043	043	04	1	2.8	1	1	1	-9.3939393939394	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	20191205130000	https://www.basingstokegazette.co.uk/news/18081741.boozy-mum-admits-assaulting-ba-cabin-crew/
891018562	20191105	201911	2019	2019.8356	CHN	CHINESE	CHN								PAK	PAKISTAN	PAK								0	051	051	05	1	3.4	2	1	2	-2.85351934051998	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20191205130000	https://dailytimes.com.pk/513793/chinese-embassy-rejects-reports-of-abuse-organ-trade-involving-pakistani-brides/
891018563	20191105	201911	2019	2019.8356	CHN	CHINESE	CHN								PAK	PAKISTAN	PAK								0	051	051	05	1	3.4	2	1	2	-2.85351934051998	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20191205130000	https://dailytimes.com.pk/513793/chinese-embassy-rejects-reports-of-abuse-organ-trade-involving-pakistani-brides/
891018564	20191105	201911	2019	2019.8356	LAB	TRADE UNION						LAB			BUS	BUSINESS						BUS			0	073	073	07	2	7.4	5	1	5	1.96078431372549	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20191205130000	http://www.capetalk.co.za/articles/368958/it-was-either-business-rescue-or-liquidation-explains-saa-board-member
891018565	20191105	201911	2019	2019.8356	MOS	ISLAMIC				MOS					ISRGOV	ISRAEL	ISR					GOV			1	020	020	02	1	3.0	10	1	10	-2.06185567010309	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20191205130000	https://www.tasnimnews.com/en/news/2019/12/05/2153653/irgc-chief-highlights-failure-of-plots-against-iran
891018566	20191105	201911	2019	2019.8356	SYR	SYRIA	SYR								GOV	PRESIDENT						GOV			0	010	010	01	1	0.0	4	1	4	-3.99002493765586	4	Al Hasakah, Al ?asakah, Syria	SY	SY01	26354	36.5024	40.7477	-2538087	4	Al Hasakah, Al ?asakah, Syria	SY	SY01	26354	36.5024	40.7477	-2538087	4	Al Hasakah, Al ?asakah, Syria	SY	SY01	26354	36.5024	40.7477	-2538087	20191205130000	https://www.christianpost.com/news/trump-had-overwhelming-pushback-from-conservative-christians-on-syria-policy-sen-graham-says.html
891018567	20191105	201911	2019	2019.8356	SYR	SYRIA	SYR								SYRGOV	SYRIA	SYR					GOV			0	010	010	01	1	0.0	1	1	1	-3.99002493765586	4	Al Hasakah, Al ?asakah, Syria	SY	SY01	26354	36.5024	40.7477	-2538087	4	Al Hasakah, Al ?asakah, Syria	SY	SY01	26354	36.5024	40.7477	-2538087	4	Al Hasakah, Al ?asakah, Syria	SY	SY01	26354	36.5024	40.7477	-2538087	20191205130000	https://www.christianpost.com/news/trump-had-overwhelming-pushback-from-conservative-christians-on-syria-policy-sen-graham-says.html
891018568	20191105	201911	2019	2019.8356	VNM	VIETNAM	VNM								BUS	EXPORTER						BUS			1	061	061	06	2	6.4	10	1	10	1.35135135135135	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	20191205130000	https://en.vietnamplus.vn/vietnam-exports-372-million-tonnes-of-crude-oil-in-11-months/164874.vnp
891018569	20191128	201911	2019	2019.8986	LBY	LIBYA	LBY								TURGOV	TURKISH	TUR					GOV			1	057	057	05	1	8.0	6	1	6	-1.00671140939597	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20191205130000	http://www.ekathimerini.com/247208/article/ekathimerini/news/turkish-committee-backs-contentious-maritime-deal-with-libya
891018570	20191128	201911	2019	2019.8986	TURGOV	TURKISH	TUR					GOV			LBY	LIBYA	LBY								1	057	057	05	1	8.0	6	1	6	-1.00671140939597	1	Turkey	TU	TU		39.059012	34.911546	TU	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	1	Turkey	TU	TU		39.059012	34.911546	TU	20191205130000	http://www.ekathimerini.com/247208/article/ekathimerini/news/turkish-committee-backs-contentious-maritime-deal-with-libya
891018571	20191204	201912	2019	2019.9151	BRB	BARBADOS	BRB								MED	MEDIA						MED			1	040	040	04	1	1.0	3	1	3	-2.69151138716356	4	Grantley Adams International Airport, Christ Church, Barbados	BB	BB01	5825	13.0667	-59.4833	-1393482	4	Grantley Adams International Airport, Christ Church, Barbados	BB	BB01	5825	13.0667	-59.4833	-1393482	4	Grantley Adams International Airport, Christ Church, Barbados	BB	BB01	5825	13.0667	-59.4833	-1393482	20191205130000	https://www.barbadosadvocate.com/news/minister-abrahams-crackdown-coming
891018572	20191204	201912	2019	2019.9151	GOV	MINIST OF ENERGY						GOV			MED	MEDIA						MED			1	040	040	04	1	1.0	6	1	6	-2.69151138716356	4	Charnocks, Christ Church, Barbados	BB	BB01	5834	13.0833	-59.5	-1393325	4	Charnocks, Christ Church, Barbados	BB	BB01	5834	13.0833	-59.5	-1393325	4	Charnocks, Christ Church, Barbados	BB	BB01	5834	13.0833	-59.5	-1393325	20191205130000	https://www.barbadosadvocate.com/news/minister-abrahams-crackdown-coming
891018573	20191204	201912	2019	2019.9151	GOV	MINIST OF ENERGY						GOV			MED	MEDIA						MED			1	040	040	04	1	1.0	1	1	1	-2.69151138716356	4	Grantley Adams International Airport, Christ Church, Barbados	BB	BB01	5825	13.0667	-59.4833	-1393482	4	Grantley Adams International Airport, Christ Church, Barbados	BB	BB01	5825	13.0667	-59.4833	-1393482	4	Grantley Adams International Airport, Christ Church, Barbados	BB	BB01	5825	13.0667	-59.4833	-1393482	20191205130000	https://www.barbadosadvocate.com/news/minister-abrahams-crackdown-coming
891018574	20191204	201912	2019	2019.9151	MED	WEBSITE						MED													1	071	071	07	2	7.4	5	1	5	-1.76211453744494	2	Maine, United States	US	USME		44.6074	-69.3977	ME	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	20191205130000	https://www.nationalmemo.com/youtube-allows-white-nationalist-group-to-raise-funds-on-site/
891018575	20191204	201912	2019	2019.9151	MED	MEDIA						MED			BRB	BARBADOS	BRB								1	040	040	04	1	1.0	3	1	3	-2.69151138716356	4	Grantley Adams International Airport, Christ Church, Barbados	BB	BB01	5825	13.0667	-59.4833	-1393482	4	Grantley Adams International Airport, Christ Church, Barbados	BB	BB01	5825	13.0667	-59.4833	-1393482	4	Grantley Adams International Airport, Christ Church, Barbados	BB	BB01	5825	13.0667	-59.4833	-1393482	20191205130000	https://www.barbadosadvocate.com/news/minister-abrahams-crackdown-coming
891018576	20191204	201912	2019	2019.9151	MED	MEDIA						MED			GOV	MINIST OF ENERGY						GOV			1	040	040	04	1	1.0	7	1	7	-2.69151138716356	4	Grantley Adams International Airport, Christ Church, Barbados	BB	BB01	5825	13.0667	-59.4833	-1393482	4	Grantley Adams International Airport, Christ Church, Barbados	BB	BB01	5825	13.0667	-59.4833	-1393482	4	Grantley Adams International Airport, Christ Church, Barbados	BB	BB01	5825	13.0667	-59.4833	-1393482	20191205130000	https://www.barbadosadvocate.com/news/minister-abrahams-crackdown-coming
891018577	20191205	201912	2019	2019.9178											AFG	AFGHANISTAN	AFG								0	042	042	04	1	1.9	2	1	2	1.31868131868132	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	20191205130000	http://www.china.org.cn/world/Off_the_Wire/2019-12/05/content_75482910.htm
891018578	20191205	201912	2019	2019.9178											AFG	AFGHANISTAN	AFG								1	154	154	15	4	-7.2	10	1	10	1.81451612903225	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20191205130000	https://www.njherald.com/news/20191205/cookies-for-troops-bakes-up-record
891018579	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								0	036	036	03	1	4.0	2	1	2	-12.1338912133891	0								4	Mossel Bay, Western Cape, South Africa	SF	SF11	77349	-34.1831	22.146	-1262929	4	Mossel Bay, Western Cape, South Africa	SF	SF11	77349	-34.1831	22.146	-1262929	20191205130000	http://www.capetalk.co.za/articles/368971/alleged-sex-offender-gets-r50k-bail-npa-confirms-more-charges-could-be-added
891018580	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								1	036	036	03	1	4.0	8	1	8	0.84985835694051	0								4	Tshwane, Limpopo, South Africa	SF	SF09	77345	-25.1797	28.1135	-1292416	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20191205130000	http://www.capetalk.co.za/articles/368972/more-trouble-for-da-as-eff-calls-for-motion-of-no-confidence-in-tshwane-mayor
891018581	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								1	112	112	11	3	-2.0	4	1	4	-12.1338912133891	0								4	Klein Brak Rivier, Western Cape, South Africa	SF	SF11	77349	-34.0829	22.1476	-1244074	4	Klein Brak Rivier, Western Cape, South Africa	SF	SF11	77349	-34.0829	22.1476	-1244074	20191205130000	http://www.capetalk.co.za/articles/368971/alleged-sex-offender-gets-r50k-bail-npa-confirms-more-charges-could-be-added
891018582	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								1	112	112	11	3	-2.0	4	1	4	-12.1338912133891	0								4	Mossel Bay, Western Cape, South Africa	SF	SF11	77349	-34.1831	22.146	-1262929	4	Mossel Bay, Western Cape, South Africa	SF	SF11	77349	-34.1831	22.146	-1262929	20191205130000	http://www.capetalk.co.za/articles/368971/alleged-sex-offender-gets-r50k-bail-npa-confirms-more-charges-could-be-added
891018583	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								1	180	180	18	4	-9.0	2	1	2	-12.1338912133891	0								4	Klein Brak Rivier, Western Cape, South Africa	SF	SF11	77349	-34.0829	22.1476	-1244074	4	Klein Brak Rivier, Western Cape, South Africa	SF	SF11	77349	-34.0829	22.1476	-1244074	20191205130000	http://www.capetalk.co.za/articles/368971/alleged-sex-offender-gets-r50k-bail-npa-confirms-more-charges-could-be-added
891018584	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	10	1	10	1.65562913907284	0								4	Torquay, Victoria, Australia	AS	AS07	5418	-38.3308	144.326	-1605399	4	Torquay, Victoria, Australia	AS	AS07	5418	-38.3308	144.326	-1605399	20191205130000	https://www.theage.com.au/culture/music/sticky-carpet-20191129-h1k0se.html
891018585	20191205	201912	2019	2019.9178											BLR	BELARUS	BLR								1	130	130	13	3	-4.4	4	1	4	-6.5989847715736	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20191205130000	https://www.themoscowtimes.com/2019/12/05/belarus-lukashenko-dismisses-fears-russia-could-swallow-his-country-a68495
891018586	20191205	201912	2019	2019.9178											BMU	BERMUDA	BMU								0	014	014	01	1	0.0	2	1	2	1.42993326978075	0								1	Bermuda	BD	BD		32.333333	-64.75	BD	1	Bermuda	BD	BD		32.333333	-64.75	BD	20191205130000	http://www.royalgazette.com/business/article/20191205/island-embraces-subsea-cable-hub-opportunity&template=mobileart
891018587	20191205	201912	2019	2019.9178											BMU	BERMUDA	BMU								1	042	042	04	1	1.9	2	1	2	1.42993326978075	0								1	Bermuda	BD	BD		32.333333	-64.75	BD	1	Bermuda	BD	BD		32.333333	-64.75	BD	20191205130000	http://www.royalgazette.com/business/article/20191205/island-embraces-subsea-cable-hub-opportunity&template=mobileart
891018588	20191205	201912	2019	2019.9178											BMU	BERMUDA	BMU								1	042	042	04	1	1.9	8	1	8	1.42993326978075	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20191205130000	http://www.royalgazette.com/business/article/20191205/island-embraces-subsea-cable-hub-opportunity&template=mobileart
891018589	20191205	201912	2019	2019.9178											BUS	COMPANIES						BUS			1	033	033	03	1	5.2	5	1	5	1.69971671388102	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20191205130000	https://www.lawgazette.co.uk/news/deloitte-picks-14-lawtech-startups-for-meaningful-relationships/5102409.article
891018590	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			1	036	036	03	1	4.0	8	1	8	-1.50375939849624	0								1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	20191205130000	https://www.rechargenews.com/wind/wind-giant-vestas-announces-top-management-changes/2-1-718796
891018591	20191205	201912	2019	2019.9178											BUS	ENTREPRENEUR						BUS			0	040	040	04	1	1.0	5	1	5	0.25359256128487	0								5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	20191205130000	https://www.thehindu.com/entertainment/movies/a-ringside-view-of-the-annual-international-film-festival-of-kerala/article30184796.ece
891018592	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			1	040	040	04	1	1.0	10	1	10	0.261780104712042	0								1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20191205130000	https://www.capegazette.com/article/capstone-homes-has-plans-new-office/192932
891018593	20191205	201912	2019	2019.9178											BUS	INDUSTRY						BUS			0	040	040	04	1	1.0	2	1	2	4.87046632124352	0								1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20191205130000	https://news.yahoo.com/vsmcamp-csmosummit-2019-officially-started-121800176.html
891018594	20191205	201912	2019	2019.9178											BUS	BANK						BUS			0	043	043	04	1	2.8	8	1	8	-1.69491525423729	0								3	West Ottawa High School, Michigan, United States	US	USMI		42.8286	-86.1195	1616158	3	West Ottawa High School, Michigan, United States	US	USMI		42.8286	-86.1195	1616158	20191205130000	https://www.hollandsentinel.com/news/20191205/asst-prosecutor-announces-run-for-district-judge
891018595	20191205	201912	2019	2019.9178											BUS	BANK						BUS			0	043	043	04	1	2.8	2	1	2	-1.69491525423729	0								3	Ottawa County, Michigan, United States	US	USMI		42.95	-86.0006	1623012	3	Ottawa County, Michigan, United States	US	USMI		42.95	-86.0006	1623012	20191205130000	https://www.hollandsentinel.com/news/20191205/asst-prosecutor-announces-run-for-district-judge
