890930458	20181205	201812	2018	2018.9178	PNG	BOUGAINVILLE	PNG																		1	0241	024	02	1	-0.3	10	1	10	-4.13793103448276	0								0								0								20191205033000	https://www.rnz.co.nz/international/pacific-news/404914/call-for-no-delay-in-next-year-s-bougainville-election
890930459	20191105	201911	2019	2019.8356	GOV	ADMINISTRATION						GOV			USAGOV	OBAMA	USA					GOV			1	160	160	16	4	-4.0	3	1	3	-1.21457489878543	3	Tampa Bay, Florida, United States	US	USFL	FL103	27.765	-82.5825	294169	3	Tampa Bay, Florida, United States	US	USFL		27.765	-82.5825	294169	3	Tampa Bay, Florida, United States	US	USFL		27.765	-82.5825	294169	20191205033000	http://www.saukvalley.com/2019/12/05/consultant-opposed-to-feeding-homeless-picked-to-lead-federal-agency-on-issue/avj0phv/
890930460	20191105	201911	2019	2019.8356	GOVBUS	CENTRAL BANK						GOV	BUS												1	081	081	08	2	5.0	5	1	5	0.81632653061224	1	Thailand	TH	TH		15	100	TH	0								1	Thailand	TH	TH		15	100	TH	20191205033000	https://thethaiger.com/hot-news/economy/thai-central-bank-calms-businesses-concerns-over-strong-baht
890930461	20191105	201911	2019	2019.8356	LEG	SENATE						LEG													0	110	110	11	3	-2.0	6	1	6	0	3	Suffolk, Virginia, United States	US	USVA	VA800	36.7282	-76.5836	1500187	0								3	Suffolk, Virginia, United States	US	USVA	VA800	36.7282	-76.5836	1500187	20191205033000	https://www.journalnow.com/news/state/virginia-governor-hits-pause-on-state-s-medicaid-work-requirement/article_991be065-4688-5c18-9c9e-6ea6821a18aa.html
890930462	20191105	201911	2019	2019.8356	MLT	MALTA	MLT								MLTGOV	MALTA	MLT					GOV			1	042	042	04	1	1.9	2	1	1	-6.97674418604651	4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	20191205033000	https://www.msn.com/en-us/news/world/meps-voice-serious-concern-about-maltas-muscat/ar-BBXKGEm
890930463	20191105	201911	2019	2019.8356	MLTGOV	MALTA	MLT					GOV			MLT	MALTA	MLT								1	043	043	04	1	2.8	2	1	1	-6.97674418604651	4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	20191205033000	https://www.msn.com/en-us/news/world/meps-voice-serious-concern-about-maltas-muscat/ar-BBXKGEm
890930464	20191105	201911	2019	2019.8356	MLTGOV	MALTA	MLT					GOV			OMN	MUSCAT	OMN								1	043	043	04	1	2.8	8	1	4	-6.97674418604651	4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	20191205033000	https://www.msn.com/en-us/news/world/meps-voice-serious-concern-about-maltas-muscat/ar-BBXKGEm
890930465	20191105	201911	2019	2019.8356	OMN	MUSCAT	OMN								MLTGOV	MALTA	MLT					GOV			1	042	042	04	1	1.9	8	1	4	-6.97674418604651	4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	20191205033000	https://www.msn.com/en-us/news/world/meps-voice-serious-concern-about-maltas-muscat/ar-BBXKGEm
890930466	20191105	201911	2019	2019.8356	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	2	1	2	-0.21691973969632	3	Emory University Hospital, Georgia, United States	US	USGA	GA089	33.7922	-84.3221	1687149	0								3	Emory University Hospital, Georgia, United States	US	USGA		33.7922	-84.3221	1687149	20191205033000	https://people.com/politics/jimmy-carter-returns-home-after-most-recent-hospitalization/
890930467	20191105	201911	2019	2019.8356	USA	UNITED STATES	USA																		0	110	110	11	3	-2.0	4	1	4	0	3	Colonial Heights, Virginia, United States	US	USVA	VA710	36.9249	-76.246	1495415	0								3	Colonial Heights, Virginia, United States	US	USVA		36.9249	-76.246	1495415	20191205033000	https://www.journalnow.com/news/state/virginia-governor-hits-pause-on-state-s-medicaid-work-requirement/article_991be065-4688-5c18-9c9e-6ea6821a18aa.html
890930468	20191105	201911	2019	2019.8356	USA	KANSAS CITY	USA																		1	173	173	17	4	-5.0	10	1	10	-13.6904761904762	3	Jackson County, Kansas, United States	US	USKS	KS085	39.4	-95.8336	485007	0								3	Jackson County, Kansas, United States	US	USKS		39.4	-95.8336	485007	20191205033000	https://www.kshb.com/news/local-news/kc-man-charged-with-murder-in-deadly-nov-15-liquor-store-shooting
890930469	20191105	201911	2019	2019.8356	USAGOV	UNITED STATES	USA					GOV			USAGOV	OBAMA	USA					GOV			1	160	160	16	4	-4.0	2	1	2	-1.21457489878543	3	Tampa Bay, Florida, United States	US	USFL	FL103	27.765	-82.5825	294169	3	Tampa Bay, Florida, United States	US	USFL		27.765	-82.5825	294169	3	Tampa Bay, Florida, United States	US	USFL		27.765	-82.5825	294169	20191205033000	http://www.saukvalley.com/2019/12/05/consultant-opposed-to-feeding-homeless-picked-to-lead-federal-agency-on-issue/avj0phv/
890930470	20191128	201911	2019	2019.8986	EUR	EUROPE	EUR								ENV	ENVIRONMENTALIST						ENV			1	120	120	12	3	-4.0	3	1	3	0.45454545454545	4	Beznau, Switzerland (general), Switzerland	SZ	SZ00	26285	47.5	8.25	-2551261	4	Beznau, Switzerland (general), Switzerland	SZ	SZ00	26285	47.5	8.25	-2551261	4	Beznau, Switzerland (general), Switzerland	SZ	SZ00	26285	47.5	8.25	-2551261	20191205033000	http://www.digitaljournal.com/news/world/at-50-europe-s-oldest-nuclear-plant-not-ready-to-retire/article/562992
890930471	20191128	201911	2019	2019.8986	GOV	MINIST FOR TOURISM						GOV			SYC	SEYCHELLES	SYC								1	036	036	03	1	4.0	6	1	6	2.94117647058823	1	Madagascar	MA	MA		-20	47	MA	1	Madagascar	MA	MA		-20	47	MA	1	Madagascar	MA	MA		-20	47	MA	20191205033000	https://www.eturbonews.com/491147/reunion-and-seychelles-tourism-cooperation/
890930472	20191128	201911	2019	2019.8986	GOV	MINIST FOR TOURISM						GOV			SYC	SEYCHELLES	SYC								1	036	036	03	1	4.0	4	1	4	2.94117647058823	1	Seychelles	SE	SE		-4.583333	55.666667	SE	1	Seychelles	SE	SE		-4.583333	55.666667	SE	1	Seychelles	SE	SE		-4.583333	55.666667	SE	20191205033000	https://www.eturbonews.com/491147/reunion-and-seychelles-tourism-cooperation/
890930473	20191128	201911	2019	2019.8986	GOV	MINIST FOR TOURISM						GOV			SYC	SEYCHELLES	SYC								1	042	042	04	1	1.9	2	1	2	2.94117647058823	1	Reunion	RE	RE		-21.1	55.6	RE	1	Seychelles	SE	SE		-4.583333	55.666667	SE	1	Seychelles	SE	SE		-4.583333	55.666667	SE	20191205033000	https://www.eturbonews.com/491147/reunion-and-seychelles-tourism-cooperation/
890930474	20191128	201911	2019	2019.8986	GOV	MINIST						GOV			SYC	SEYCHELLES	SYC								1	042	042	04	1	1.9	4	1	4	2.94117647058823	1	Seychelles	SE	SE		-4.583333	55.666667	SE	1	Seychelles	SE	SE		-4.583333	55.666667	SE	1	Seychelles	SE	SE		-4.583333	55.666667	SE	20191205033000	https://www.eturbonews.com/491147/reunion-and-seychelles-tourism-cooperation/
890930475	20191128	201911	2019	2019.8986	PRK	NORTH KOREA	PRK																		1	173	173	17	4	-5.0	10	1	10	-3.75	1	North Korea	KN	KN		40	127	KN	0								1	North Korea	KN	KN		40	127	KN	20191205033000	https://nypost.com/2019/12/04/cryptocurrencies-proving-to-be-a-threat-to-us-government/
890930476	20191128	201911	2019	2019.8986	SYC	SEYCHELLES	SYC								GOV	MINIST FOR TOURISM						GOV			1	043	043	04	1	2.8	2	1	2	2.94117647058823	1	Seychelles	SE	SE		-4.583333	55.666667	SE	1	Reunion	RE	RE		-21.1	55.6	RE	1	Seychelles	SE	SE		-4.583333	55.666667	SE	20191205033000	https://www.eturbonews.com/491147/reunion-and-seychelles-tourism-cooperation/
890930477	20191128	201911	2019	2019.8986	SYC	SEYCHELLES	SYC								GOV	MINIST						GOV			1	043	043	04	1	2.8	4	1	4	2.94117647058823	1	Seychelles	SE	SE		-4.583333	55.666667	SE	1	Seychelles	SE	SE		-4.583333	55.666667	SE	1	Seychelles	SE	SE		-4.583333	55.666667	SE	20191205033000	https://www.eturbonews.com/491147/reunion-and-seychelles-tourism-cooperation/
890930478	20191128	201911	2019	2019.8986	SYC	SEYCHELLES	SYC								SYCGOV	SEYCHELLES	SYC					GOV			1	040	040	04	1	1.0	1	1	1	2.94117647058823	1	Seychelles	SE	SE		-4.583333	55.666667	SE	1	Seychelles	SE	SE		-4.583333	55.666667	SE	1	Seychelles	SE	SE		-4.583333	55.666667	SE	20191205033000	https://www.eturbonews.com/491147/reunion-and-seychelles-tourism-cooperation/
890930479	20191128	201911	2019	2019.8986	SYCGOV	SEYCHELLES	SYC					GOV			SYC	SEYCHELLES	SYC								1	040	040	04	1	1.0	1	1	1	2.94117647058823	1	Seychelles	SE	SE		-4.583333	55.666667	SE	1	Seychelles	SE	SE		-4.583333	55.666667	SE	1	Seychelles	SE	SE		-4.583333	55.666667	SE	20191205033000	https://www.eturbonews.com/491147/reunion-and-seychelles-tourism-cooperation/
890930480	20191128	201911	2019	2019.8986	UKR	UKRAINE	UKR																		0	010	010	01	1	0.0	4	1	4	-3.33598093725179	4	Ivanka, L'vivs'ka Oblast', Ukraine	UP	UP15	24377	50.3	23.7667	-1040301	0								4	Ivanka, L'vivs'ka Oblast', Ukraine	UP	UP15	24377	50.3	23.7667	-1040301	20191205033000	https://nypost.com/2019/12/04/melania-trump-rises-above-the-haters-devine/
890930481	20191128	201911	2019	2019.8986	USA	LOS ANGELES	USA																		1	141	141	14	3	-6.5	10	1	10	1.24740124740124	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20191205033000	https://www.industryleadersmagazine.com/tesla-cybertruck-will-join-dubais-police-fleet/
890930482	20191204	201912	2019	2019.9151	GOV	CABINET						GOV			INDMED	NEW DELHI	IND					MED			1	040	040	04	1	1.0	1	1	1	-0.47619047619047	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20191205033000	http://www.newsonair.com/News?title=Union-Cabinet-has-cleared-the-Citizenship-(Amendment)-Bill&id=375590
890930483	20191204	201912	2019	2019.9151	INDMED	NEW DELHI	IND					MED			GOV	CABINET						GOV			1	040	040	04	1	1.0	1	1	1	-0.47619047619047	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20191205033000	http://www.newsonair.com/News?title=Union-Cabinet-has-cleared-the-Citizenship-(Amendment)-Bill&id=375590
890930484	20191204	201912	2019	2019.9151	MED	MEDIA						MED			GOV	CABINET						GOV			1	040	040	04	1	1.0	2	1	2	-0.47619047619047	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20191205033000	http://www.newsonair.com/News?title=Union-Cabinet-has-cleared-the-Citizenship-(Amendment)-Bill&id=375590
890930485	20191205	201912	2019	2019.9178											AFG	AFGHANISTAN	AFG								1	111	111	11	3	-2.0	4	1	4	0.59523809523809	0								4	Jalalabad, Nangarhar, Afghanistan	AF	AF18	99928	34.4265	70.4515	-3377673	4	Jalalabad, Nangarhar, Afghanistan	AF	AF18	99928	34.4265	70.4515	-3377673	20191205033000	https://www.wshu.org/post/widely-respected-japanese-humanitarian-among-6-killed-afghanistan-attack
890930486	20191205	201912	2019	2019.9178											ARE	DUBAI	ARE								1	042	042	04	1	1.9	5	1	5	0.20040080160321	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Holy Trinity Church, Dubayy, United Arab Emirates	AE	AE03	28575	25.2379	55.3185	11413425	20191205033000	https://www.khaleejtimes.com/emotional-farewell-for-indian-doctor-who-died-in-dubai-car-fire-
890930487	20191205	201912	2019	2019.9178											ARE	DUBAI	ARE								1	051	051	05	1	3.4	5	1	5	0.20040080160321	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20191205033000	https://www.khaleejtimes.com/emotional-farewell-for-indian-doctor-who-died-in-dubai-car-fire-
890930488	20191205	201912	2019	2019.9178											ARE	DUBAI	ARE								1	057	057	05	1	8.0	10	1	10	6.23052959501558	0								4	Hainan, Hainan, China	CH	CH31	13072	18.9394	109.484	6025157	4	Hainan, Hainan, China	CH	CH31	13072	18.9394	109.484	6025157	20191205033000	http://english.sina.com/buz/f/2019-12-05/detail-iihnzahi5427571.shtml
890930489	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								0	020	020	02	1	3.0	4	1	4	2.81923714759535	0								1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20191205033000	https://www.ttgasia.com/2019/12/05/travel-experts-play-anchoring-role-in-regent-seven-seas-cruises-business/
890930490	20191205	201912	2019	2019.9178											AUT	AUSTRIA	AUT								1	192	192	19	4	-9.5	4	1	4	7.39299610894941	0								1	Austria	AU	AU		47.333333	13.333333	AU	1	Austria	AU	AU		47.333333	13.333333	AU	20191205033000	https://www.greensboro.com/news/state/gold-coin-found-in-red-kettle-at-shelby-walmart-worth/article_d50492f1-1eb2-5e22-96c6-623799716c20.html
890930491	20191205	201912	2019	2019.9178											BLZ	BELIZE	BLZ								1	010	010	01	1	0.0	4	1	4	-4.21686746987952	0								4	Belize City, Belize, Belize	BH	BH01	5855	17.4833	-88.1833	-1148788	4	Belize City, Belize, Belize	BH	BH01	5855	17.4833	-88.1833	-1148788	20191205033000	https://edition.channel5belize.com/archives/195079
890930492	20191205	201912	2019	2019.9178											BLZ	BELIZE	BLZ								1	020	020	02	1	3.0	4	1	4	-4.21686746987952	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20191205033000	https://edition.channel5belize.com/archives/195079
890930493	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			1	014	014	01	1	0.0	4	1	4	0	0								1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20191205033000	https://www.insurancebusinessmag.com/asia/news/breaking-news/malaysias-insurance-consolidation-trend-likely-to-continue-193912.aspx
890930494	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			1	014	014	01	1	0.0	6	1	6	0	0								1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20191205033000	https://www.insurancebusinessmag.com/asia/news/breaking-news/malaysias-insurance-consolidation-trend-likely-to-continue-193912.aspx
890930495	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			1	020	020	02	1	3.0	10	1	10	0.85470085470085	0								1	Panama	PM	PM		9	-80	PM	1	Panama	PM	PM		9	-80	PM	20191205033000	https://www.wjhg.com/content/news/Growth-to-continue-at-Venture-Crossings-despite-GKN-Aerospace-closure-565803082.html
890930496	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			1	036	036	03	1	4.0	10	1	10	-2.62008733624454	0								4	Hong Kong International Airport, Hong Kong (general), Hong Kong	HK	HK00	13031	22.3077	113.917	10409537	4	Hong Kong International Airport, Hong Kong (general), Hong Kong	HK	HK00	13031	22.3077	113.917	10409537	20191205033000	https://sg.news.yahoo.com/qantas-keep-smaller-fleet-flying-010752028.html
890930497	20191205	201912	2019	2019.9178											BUS	COMPANIES						BUS			1	080	080	08	2	5.0	5	1	5	-7.79220779220779	0								4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20191205033000	http://koreabizwire.com/seoul-city-wins-case-involving-steps-against-passenger-refusal/148969
890930498	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			1	080	080	08	2	5.0	4	1	4	-2.62008733624454	0								4	Hong Kong International Airport, Hong Kong (general), Hong Kong	HK	HK00	13031	22.3077	113.917	10409537	4	Hong Kong International Airport, Hong Kong (general), Hong Kong	HK	HK00	13031	22.3077	113.917	10409537	20191205033000	https://sg.news.yahoo.com/qantas-keep-smaller-fleet-flying-010752028.html
890930499	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			1	080	080	08	2	5.0	2	1	2	-2.62008733624454	0								4	Hong Kong International Airport, Hong Kong (general), Hong Kong	HK	HK00	13031	22.3077	113.917	10409537	1	Japan	JA	JA		36	138	JA	20191205033000	https://sg.news.yahoo.com/qantas-keep-smaller-fleet-flying-010752028.html
890930500	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			1	080	080	08	2	5.0	4	1	4	-2.62008733624454	0								4	Hong Kong International Airport, Hong Kong (general), Hong Kong	HK	HK00	13031	22.3077	113.917	10409537	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20191205033000	https://sg.news.yahoo.com/qantas-keep-smaller-fleet-flying-010752028.html
890930501	20191205	201912	2019	2019.9178											BUS	BOSS						BUS			1	100	100	10	3	-5.0	3	1	3	1.39275766016713	0								1	Norway	NO	NO		62	10	NO	1	Norway	NO	NO		62	10	NO	20191205033000	https://www.travelweekly.com/Cruise-Travel/Ed-Stephan-Royal-Caribbean-founder-87
890930502	20191205	201912	2019	2019.9178											BUS	BANK						BUS			0	100	100	10	3	-5.0	20	2	20	-0.81081081081081	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20191205033000	https://www.greensboro.com/business/bb-t-suntrust-file-lawsuit-response-denying-truliant-trademark-claims/article_c36278d9-dc10-55f0-be2d-7863cc9d74e1.html
890930503	20191205	201912	2019	2019.9178											CAN	MONTREAL	CAN								1	040	040	04	1	1.0	18	1	10	-1.16959064327485	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20191205033000	https://globalnews.ca/news/6257047/ocpm-last-hearings-systemic-racism-discrimination-in-montreal/
890930504	20191205	201912	2019	2019.9178											CAN	CANADA	CAN								1	040	040	04	1	1.0	2	1	2	-0.80971659919029	0								4	Vancouver Island, British Columbia, Canada	CA	CA02	190729	49.6667	-125.833	-575271	4	Vancouver Island, British Columbia, Canada	CA	CA02	190729	49.6667	-125.833	-575271	20191205033000	https://goodmenproject.com/politics-2/history-slam-episode-139-canadians-and-the-chinese-labour-corps-in-the-first-world-war/
890930505	20191205	201912	2019	2019.9178											CAN	CANADA	CAN								0	112	112	11	3	-2.0	4	1	4	-2.97462817147856	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20191205033000	https://www.ctvnews.ca/health/toronto-area-rapper-blames-systemic-racism-for-months-of-misdiagnosis-1.4716013
890930506	20191205	201912	2019	2019.9178											CHN	CHINA	CHN								0	043	043	04	1	2.8	2	1	2	-3.61111111111111	0								1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20191205033000	https://www.salon.com/2019/12/04/heres-why-the-fbi-arrested-a-cryptocurrency-developer-for-speaking-in-north-korea/
890930507	20191205	201912	2019	2019.9178											CHR	CHRISTIAN				CHR					1	112	112	11	3	-2.0	10	1	10	-5.79710144927537	0								0								0								20191205033000	https://abc17news.com/news/national-world/2019/12/04/duo-facing-charges-after-1-year-old-overdoses-on-opioids/
890930508	20191205	201912	2019	2019.9178											COP	POLICE						COP			1	090	090	09	2	-2.0	6	1	6	-5.41044776119403	0								3	Johnson County, Iowa, United States	US	USIA		41.6667	-91.5335	465240	3	Johnson County, Iowa, United States	US	USIA		41.6667	-91.5335	465240	20191205033000	https://www.thegazette.com/subject/news/public-safety/iowa-city-architect-robert-carlson-accused-of-covertly-recording-employee-pumping-breast-milk-plans-to-take-a-plea-20191204
890930509	20191205	201912	2019	2019.9178											COP	POLICE						COP			1	090	090	09	2	-2.0	4	1	4	-5.41044776119403	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	3	Johnson County, Iowa, United States	US	USIA		41.6667	-91.5335	465240	20191205033000	https://www.thegazette.com/subject/news/public-safety/iowa-city-architect-robert-carlson-accused-of-covertly-recording-employee-pumping-breast-milk-plans-to-take-a-plea-20191204
890930510	20191205	201912	2019	2019.9178											COP	POLICE						COP			1	173	173	17	4	-5.0	2	1	2	-3.57142857142857	0								3	Haines City, Florida, United States	US	USFL		28.1142	-81.6179	283589	3	Haines City, Florida, United States	US	USFL		28.1142	-81.6179	283589	20191205033000	https://fox59.com/2019/12/04/man-abandoned-child-on-roadside-because-he-thought-boy-might-be-gay-police-say/
890930511	20191205	201912	2019	2019.9178											COP	POLICE						COP			1	173	173	17	4	-5.0	6	1	6	-5.41044776119403	0								3	Johnson County, Iowa, United States	US	USIA		41.6667	-91.5335	465240	3	Johnson County, Iowa, United States	US	USIA		41.6667	-91.5335	465240	20191205033000	https://www.thegazette.com/subject/news/public-safety/iowa-city-architect-robert-carlson-accused-of-covertly-recording-employee-pumping-breast-milk-plans-to-take-a-plea-20191204
890930512	20191205	201912	2019	2019.9178											COP	POLICE						COP			1	173	173	17	4	-5.0	4	1	4	-5.41044776119403	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20191205033000	https://www.thegazette.com/subject/news/public-safety/iowa-city-architect-robert-carlson-accused-of-covertly-recording-employee-pumping-breast-milk-plans-to-take-a-plea-20191204
890930513	20191205	201912	2019	2019.9178											CRM	DEALER						CRM			1	112	112	11	3	-2.0	10	1	10	-8.55614973262032	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20191205033000	https://www.standard.net/police-fire/hearing-set-for-ex-roy-car-dealer-accused-of-vehicle/article_ef62f1bf-04e0-5bcc-99fc-e6d553057793.html
890930514	20191205	201912	2019	2019.9178											CVL	COMMUNITY						CVL			0	042	042	04	1	1.9	5	1	5	-2.65017667844523	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20191205033000	https://www.heraldtribune.com/business/20191204/lappin-unsteady-performance-by-uber-continues-to-disappoint-investors
890930515	20191205	201912	2019	2019.9178											CVL	SETTLEMENT						CVL			0	046	046	04	1	7.0	2	1	1	-2.68924302788844	0								4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	4	Yutian, Jiangxi, China	CH	CH03	13165	29.1889	116.679	-1921476	20191205033000	http://english.sina.com/china/s/2019-12-05/detail-iihnzahi5430668.shtml
