890948815	20191128	201911	2019	2019.8986	IND	ALLAHABAD	IND								BUS	BANK						BUS			1	020	020	02	1	3.0	6	1	6	0	4	Allahabad, Uttar Pradesh, India	IN	IN36	70270	25.45	81.85	-2088510	4	Allahabad, Uttar Pradesh, India	IN	IN36	70270	25.45	81.85	-2088510	4	Allahabad, Uttar Pradesh, India	IN	IN36	70270	25.45	81.85	-2088510	20191205060000	https://timesofindia.indiatimes.com/city/noida/shahberi-buyer-files-case-against-bank/articleshow/72375020.cms
890948816	20191128	201911	2019	2019.8986	USA	UNITED STATES	USA								USAGOV	THE WHITE HOUSE	USA					GOV			1	036	036	03	1	4.0	1	1	1	1.72413793103449	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20191205060000	http://www.froggy1003.com/news/lawmakers-working-to-protect-new-parents-from-losing-their-jobs/
890948817	20191128	201911	2019	2019.8986	USA	UNITED STATES	USA								USAGOV	THE WHITE HOUSE	USA					GOV			1	036	036	03	1	4.0	1	1	1	1.72413793103449	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20191205060000	http://www.froggy1003.com/news/lawmakers-working-to-protect-new-parents-from-losing-their-jobs/
890948818	20191128	201911	2019	2019.8986	USA	UNITED STATES	USA								USAGOV	THE WHITE HOUSE	USA					GOV			1	043	043	04	1	2.8	2	1	2	1.72413793103449	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20191205060000	http://www.froggy1003.com/news/lawmakers-working-to-protect-new-parents-from-losing-their-jobs/
890948819	20191128	201911	2019	2019.8986	USA	UNITED STATES	USA								USAGOV	THE WHITE HOUSE	USA					GOV			1	043	043	04	1	2.8	2	1	2	1.72413793103449	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20191205060000	http://www.froggy1003.com/news/lawmakers-working-to-protect-new-parents-from-losing-their-jobs/
890948820	20191128	201911	2019	2019.8986	USAGOV	THE WHITE HOUSE	USA					GOV			USA	UNITED STATES	USA								1	036	036	03	1	4.0	1	1	1	1.72413793103449	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20191205060000	http://www.froggy1003.com/news/lawmakers-working-to-protect-new-parents-from-losing-their-jobs/
890948821	20191128	201911	2019	2019.8986	USAGOV	THE WHITE HOUSE	USA					GOV			USA	UNITED STATES	USA								1	036	036	03	1	4.0	1	1	1	1.72413793103449	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20191205060000	http://www.froggy1003.com/news/lawmakers-working-to-protect-new-parents-from-losing-their-jobs/
890948822	20191128	201911	2019	2019.8986	USAGOV	THE WHITE HOUSE	USA					GOV			USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	1.72413793103449	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20191205060000	http://www.froggy1003.com/news/lawmakers-working-to-protect-new-parents-from-losing-their-jobs/
890948823	20191128	201911	2019	2019.8986	USAGOV	THE WHITE HOUSE	USA					GOV			USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	1.72413793103449	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20191205060000	http://www.froggy1003.com/news/lawmakers-working-to-protect-new-parents-from-losing-their-jobs/
890948824	20191204	201912	2019	2019.9151	JUD	HIGH COURT						JUD			NGA	NIGERIA	NGA								1	043	043	04	1	2.8	1	1	1	-2.85714285714286	5	Federal Capital Territory, Abuja Federal Capital Territory, Nigeria	NI	NI11	22778	8.83333	7.16667	-1997015	5	Federal Capital Territory, Abuja Federal Capital Territory, Nigeria	NI	NI11	22778	8.83333	7.16667	-1997015	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20191205060000	https://guardian.ng/news/atiku-signs-statement-on-oath-in-suit-against-onochie/
890948825	20191204	201912	2019	2019.9151	JUD	HIGH COURT						JUD			NGA	NIGERIA	NGA								1	043	043	04	1	2.8	4	1	4	-2.85714285714286	5	Federal Capital Territory, Abuja Federal Capital Territory, Nigeria	NI	NI11	22778	8.83333	7.16667	-1997015	5	Federal Capital Territory, Abuja Federal Capital Territory, Nigeria	NI	NI11	22778	8.83333	7.16667	-1997015	5	Federal Capital Territory, Abuja Federal Capital Territory, Nigeria	NI	NI11	22778	8.83333	7.16667	-1997015	20191205060000	https://guardian.ng/news/atiku-signs-statement-on-oath-in-suit-against-onochie/
890948826	20191204	201912	2019	2019.9151	JUD	HIGH COURT						JUD			NGA	NIGERIA	NGA								1	043	043	04	1	2.8	1	1	1	-2.85714285714286	4	Maitama, Nigeria (general), Nigeria	NI	NI00	191147	9.10306	7.49444	-2018513	5	Federal Capital Territory, Abuja Federal Capital Territory, Nigeria	NI	NI11	22778	8.83333	7.16667	-1997015	5	Federal Capital Territory, Abuja Federal Capital Territory, Nigeria	NI	NI11	22778	8.83333	7.16667	-1997015	20191205060000	https://guardian.ng/news/atiku-signs-statement-on-oath-in-suit-against-onochie/
890948827	20191204	201912	2019	2019.9151	LEG	SENATOR						LEG			CRM	BANDIT						CRM			1	192	192	19	4	-9.5	2	1	2	-3.04568527918782	1	Niger	NG	NG		16	8	NG	1	Niger	NG	NG		16	8	NG	1	Niger	NG	NG		16	8	NG	20191205060000	https://www.dailytrust.com.ng/bandits-from-katsina-zamfara-have-taken-over-niger-senators.html
890948828	20191204	201912	2019	2019.9151	NGA	NIGERIA	NGA								JUD	HIGH COURT						JUD			1	042	042	04	1	1.9	6	1	6	-2.85714285714286	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20191205060000	https://guardian.ng/news/atiku-signs-statement-on-oath-in-suit-against-onochie/
890948829	20191204	201912	2019	2019.9151	NGA	ABUJA	NGA								JUD	HIGH COURT						JUD			1	043	043	04	1	2.8	2	1	2	-2.85714285714286	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Maitama, Nigeria (general), Nigeria	NI	NI00	191147	9.10306	7.49444	-2018513	5	Federal Capital Territory, Abuja Federal Capital Territory, Nigeria	NI	NI11	22778	8.83333	7.16667	-1997015	20191205060000	https://guardian.ng/news/atiku-signs-statement-on-oath-in-suit-against-onochie/
890948830	20191204	201912	2019	2019.9151	NGAGOV	ATIKU ABUBAKAR	NGA					GOV			NGA	NIGERIA	NGA								1	043	043	04	1	2.8	1	1	1	-2.85714285714286	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Maitama, Nigeria (general), Nigeria	NI	NI00	191147	9.10306	7.49444	-2018513	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20191205060000	https://guardian.ng/news/atiku-signs-statement-on-oath-in-suit-against-onochie/
890948831	20191204	201912	2019	2019.9151	NGAGOV	ATIKU ABUBAKAR	NGA					GOV			NGA	NIGERIA	NGA								1	043	043	04	1	2.8	1	1	1	-2.85714285714286	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Maitama, Nigeria (general), Nigeria	NI	NI00	191147	9.10306	7.49444	-2018513	5	Federal Capital Territory, Abuja Federal Capital Territory, Nigeria	NI	NI11	22778	8.83333	7.16667	-1997015	20191205060000	https://guardian.ng/news/atiku-signs-statement-on-oath-in-suit-against-onochie/
890948832	20191204	201912	2019	2019.9151	PAK	KARACHI	PAK								GOV	PRESIDENT						GOV			1	010	010	01	1	0.0	8	1	8	-1.44230769230769	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20191205060000	https://www.dawn.com/news/1520568/from-the-past-pages-of-dawn-1969-fifty-years-ago-doubts-removed
890948833	20191204	201912	2019	2019.9151	PAK	KARACHI	PAK								GOV	PRESIDENT						GOV			1	012	012	01	1	-0.4	8	1	8	-1.44230769230769	4	Ayub Khan, North-West Frontier, Pakistan	PK	PK03	23640	32.9459	70.7407	90533	4	Ayub Khan, North-West Frontier, Pakistan	PK	PK03	23640	32.9459	70.7407	90533	4	Ayub Khan, North-West Frontier, Pakistan	PK	PK03	23640	32.9459	70.7407	90533	20191205060000	https://www.dawn.com/news/1520568/from-the-past-pages-of-dawn-1969-fifty-years-ago-doubts-removed
890948834	20191204	201912	2019	2019.9151	PAK	KARACHI	PAK								PAKGOV	PAKISTAN	PAK					GOV			1	010	010	01	1	0.0	2	1	2	-1.44230769230769	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20191205060000	https://www.dawn.com/news/1520568/from-the-past-pages-of-dawn-1969-fifty-years-ago-doubts-removed
890948835	20191204	201912	2019	2019.9151	PAK	KARACHI	PAK								PAKGOV	PAKISTAN	PAK					GOV			1	012	012	01	1	-0.4	2	1	2	-1.44230769230769	4	Ayub Khan, North-West Frontier, Pakistan	PK	PK03	23640	32.9459	70.7407	90533	4	Ayub Khan, North-West Frontier, Pakistan	PK	PK03	23640	32.9459	70.7407	90533	4	Ayub Khan, North-West Frontier, Pakistan	PK	PK03	23640	32.9459	70.7407	90533	20191205060000	https://www.dawn.com/news/1520568/from-the-past-pages-of-dawn-1969-fifty-years-ago-doubts-removed
890948836	20191205	201912	2019	2019.9178											ARE	UNITED ARAB EMIRATES	ARE								0	043	043	04	1	2.8	2	1	2	-1.57068062827225	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dehradun, Uttaranchal, India	IN	IN39	70287	30.3167	78.0333	-2094211	20191205060000	https://timesofindia.indiatimes.com/city/delhi/delhi-doctor-woman-friend-found-dead-in-car/articleshow/72376151.cms
890948837	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								1	013	013	01	1	0.4	4	1	4	0	0								4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	20191205060000	https://www.thechronicle.com.au/news/water-buckets-save-thirsty-birds/3895345/
890948838	20191205	201912	2019	2019.9178											AUS	BRISBANE	AUS								1	014	014	01	1	0.0	10	1	10	1.4760147601476	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20191205060000	https://www.thechronicle.com.au/news/gallery-vegan-activists-set-up-camp-at-swickers/3895241/
890948839	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								0	043	043	04	1	2.8	4	1	4	-9.51612903225807	0								4	Coolum, Queensland, Australia	AS	AS04	154693	-26.5333	153.091	-1567077	4	Coolum, Queensland, Australia	AS	AS04	154693	-26.5333	153.091	-1567077	20191205060000	https://www.coolum-news.com.au/news/womans-stupid-diy-hair-mistake/3895452/
890948840	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	4	1	4	1.4760147601476	0								4	Kingaroy, Queensland, Australia	AS	AS04	154691	-26.5399	151.837	-1581712	4	Kingaroy, Queensland, Australia	AS	AS04	154691	-26.5399	151.837	-1581712	20191205060000	https://www.thechronicle.com.au/news/gallery-vegan-activists-set-up-camp-at-swickers/3895241/
890948841	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								0	043	043	04	1	2.8	28	7	28	-9.53931850998616	0								4	Central Coast, New South Wales, Australia	AS	AS02	5004	-33.4298	151.371	11430413	4	Central Coast, New South Wales, Australia	AS	AS02	5004	-33.4298	151.371	11430413	20191205060000	https://www.warwickdailynews.com.au/news/womans-stupid-diy-hair-mistake/3895452/
890948842	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								1	112	112	11	3	-2.0	2	1	2	-2.94659300184162	0								4	Claremont, Tasmania, Australia	AS	AS06	5338	-42.7833	147.25	-1565713	4	Claremont, Tasmania, Australia	AS	AS06	5338	-42.7833	147.25	-1565713	20191205060000	https://www.perthnow.com.au/news/claremont-serial-killings/claremont-serial-killings-trial-distressed-damsel-tells-of-being-picked-up-in-white-van-ng-b881403108z
890948843	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								1	112	112	11	3	-2.0	4	1	4	0	0								4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	20191205060000	https://www.thechronicle.com.au/news/water-buckets-save-thirsty-birds/3895345/
890948844	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								1	190	190	19	4	-10.0	2	1	2	-2.94659300184162	0								4	Claremont, Tasmania, Australia	AS	AS06	5338	-42.7833	147.25	-1565713	4	Claremont, Tasmania, Australia	AS	AS06	5338	-42.7833	147.25	-1565713	20191205060000	https://www.perthnow.com.au/news/claremont-serial-killings/claremont-serial-killings-trial-distressed-damsel-tells-of-being-picked-up-in-white-van-ng-b881403108z
890948845	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								1	190	190	19	4	-10.0	4	2	4	2.63157894736842	0								1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20191205060000	https://www.cairnspost.com.au/entertainment/television/new-to-netflix-stan-foxtel-now-disney-sbs-on-demand-amazon-prime-and-apple-tv-in-december/news-story/571430dbdd3765ba00dc72a8865cf231?nk=564f78db8a27152b6abe7f79360430c2-1575524891
890948846	20191205	201912	2019	2019.9178											AUSCOP	AUSTRALIA	AUS					COP			1	043	043	04	1	2.8	4	1	4	1.4760147601476	0								4	Kingaroy, Queensland, Australia	AS	AS04	154691	-26.5399	151.837	-1581712	4	Kingaroy, Queensland, Australia	AS	AS04	154691	-26.5399	151.837	-1581712	20191205060000	https://www.thechronicle.com.au/news/gallery-vegan-activists-set-up-camp-at-swickers/3895241/
890948847	20191205	201912	2019	2019.9178											AUSGOV	AUSTRALIAN	AUS					GOV			1	190	190	19	4	-10.0	6	1	6	-3.49206349206349	0								4	Scaddan, Western Australia, Australia	AS	AS08	5479	-33.45	121.717	-1599617	4	Scaddan, Western Australia, Australia	AS	AS08	5479	-33.45	121.717	-1599617	20191205060000	https://www.perthnow.com.au/news/bushfires/wa-government-to-spend-125m-on-new-firefighting-vehicles-tankers-ng-b881402943z
890948848	20191205	201912	2019	2019.9178											BRB	BARBADOS	BRB								0	042	042	04	1	1.9	8	1	8	-1.02564102564102	0								1	Barbados	BB	BB		13.166667	-59.533333	BB	1	Barbados	BB	BB		13.166667	-59.533333	BB	20191205060000	https://www.cbc.bb/2019/07/02/authorities-call-off-search-for-missing-americans/
890948849	20191205	201912	2019	2019.9178											BRB	BARBADOS	BRB								0	042	042	04	1	1.9	2	1	2	-1.02564102564102	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20191205060000	https://www.cbc.bb/2019/07/02/authorities-call-off-search-for-missing-americans/
890948850	20191205	201912	2019	2019.9178											BTN	THIMPHU	BTN								1	036	036	03	1	4.0	7	1	7	2.26586102719034	0								4	Thimphu, Thimphu, Bhutan	BT	BT20	6071	27.4833	89.6	-2211419	4	Thimphu, Thimphu, Bhutan	BT	BT20	6071	27.4833	89.6	-2211419	20191205060000	https://www.team-bhp.com/forum/travelogues/216289-lets-druk-yul-little-bit-drenjong-bhutan-corolla-altis.html
890948851	20191205	201912	2019	2019.9178											BTN	THIMPHU	BTN								1	042	042	04	1	1.9	10	1	10	2.26586102719034	0								4	Thimphu, Thimphu, Bhutan	BT	BT20	6071	27.4833	89.6	-2211419	4	Thimphu, Thimphu, Bhutan	BT	BT20	6071	27.4833	89.6	-2211419	20191205060000	https://www.team-bhp.com/forum/travelogues/216289-lets-druk-yul-little-bit-drenjong-bhutan-corolla-altis.html
890948852	20191205	201912	2019	2019.9178											BUS	INDUSTRY						BUS			0	036	036	03	1	4.0	10	1	10	4.73135525260626	0								1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20191205060000	https://www.marketwatch.com/press-release/regenerative-medicine-market-2026-development-trends-competitive-landscape-and-key-regions-2019-12-05
890948853	20191205	201912	2019	2019.9178											BUS	INDUSTRY						BUS			1	042	042	04	1	1.9	10	1	10	2.04778156996587	0								3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	20191205060000	https://www.dailymail.co.uk/femail/article-7748629/Wedding-experts-reveal-couples-turning-warehouses-special-day.html
890948854	20191205	201912	2019	2019.9178											BUS	COMPANIES						BUS			1	042	042	04	1	1.9	5	1	5	2.24358974358975	0								2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20191205060000	https://seekingalpha.com/article/4310671-precious-metals-royalty-and-streaming-companies-november-report
890948855	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			0	043	043	04	1	2.8	10	1	10	0.51502145922747	0								4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	20191205060000	https://www.vanguardngr.com/2019/12/at-the-dairy-value-chain-forum/
890948856	20191205	201912	2019	2019.9178											BUS	BANK						BUS			0	111	111	11	3	-2.0	6	1	6	-0.25	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20191205060000	https://www.theargus.co.uk/news/18079358.founder-apostrophe-protection-society-announces-closure/
890948857	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			1	112	112	11	3	-2.0	10	1	10	5.43478260869565	0								1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20191205060000	https://www.ifa.com.au/news/27437-quantifeed-launches-robo-adviser-with-china-citic-bank
890948858	20191205	201912	2019	2019.9178											CAN	CANADA	CAN								0	020	020	02	1	3.0	4	1	4	1.77690029615005	0								4	Sudbury, Ontario, Canada	CA	CA08	12683	46.5	-80.9667	-574311	4	Sudbury, Ontario, Canada	CA	CA08	12683	46.5	-80.9667	-574311	20191205060000	https://www.theglobeandmail.com/life/health-and-fitness/article-how-one-ontario-hospital-persuades-loved-ones-of-nearly-all-suitable/
890948859	20191205	201912	2019	2019.9178											CAN	VANCOUVER	CAN								0	030	030	03	1	4.0	1	1	1	-1.67364016736402	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20191205060000	https://www.straight.com/news/1332901/hotel-workers-union-president-zailda-chan-forges-solidarity-connecting-viscerally
890948860	20191205	201912	2019	2019.9178											CAN	CANADA	CAN								0	042	042	04	1	1.9	4	1	4	1.77690029615005	0								4	Sudbury, Ontario, Canada	CA	CA08	12683	46.5	-80.9667	-574311	4	Sudbury, Ontario, Canada	CA	CA08	12683	46.5	-80.9667	-574311	20191205060000	https://www.theglobeandmail.com/life/health-and-fitness/article-how-one-ontario-hospital-persuades-loved-ones-of-nearly-all-suitable/
890948861	20191205	201912	2019	2019.9178											CHN	CHINA	CHN								0	012	012	01	1	-0.4	1	1	1	-4.19075144508671	0								4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	20191205060000	https://www.farmprogress.com/trade/us-china-move-closer-trade-deal-despite-harsh-rhetoric
890948862	20191205	201912	2019	2019.9178											CHN	CHINA	CHN								0	012	012	01	1	-0.4	1	1	1	-4.19075144508671	0								4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20191205060000	https://www.farmprogress.com/trade/us-china-move-closer-trade-deal-despite-harsh-rhetoric
890948863	20191205	201912	2019	2019.9178											CHN	CHINA	CHN								1	042	042	04	1	1.9	10	1	10	3.68421052631579	0								4	Nanyang, Henan, China	CH	CH09	13102	33.8302	112.486	10541456	4	Nanyang, Henan, China	CH	CH09	13102	33.8302	112.486	10541456	20191205060000	http://www.chinadaily.com.cn/a/201912/05/WS5de85570a310cf3e3557c0ed.html
890948864	20191205	201912	2019	2019.9178											CHN	CHINA	CHN								0	060	060	06	2	6.0	2	1	2	-4.19075144508671	0								4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	20191205060000	https://www.farmprogress.com/trade/us-china-move-closer-trade-deal-despite-harsh-rhetoric
890948865	20191205	201912	2019	2019.9178											CHNGOV	CHINA	CHN					GOV			1	100	100	10	3	-5.0	1	1	1	-4.19075144508671	0								4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	20191205060000	https://www.farmprogress.com/trade/us-china-move-closer-trade-deal-despite-harsh-rhetoric
890948866	20191205	201912	2019	2019.9178											CHR	CHRISTIAN				CHR					0	112	112	11	3	-2.0	6	1	6	-5.57377049180328	0								3	Bandera County, Texas, United States	US	USTX		29.7669	-99.2337	1383795	3	Bandera County, Texas, United States	US	USTX		29.7669	-99.2337	1383795	20191205060000	https://www.ksat.com/news/local/2019/12/05/perp-walk-san-antonio-police-make-arrest-in-murder-case/
