891053528	20181205	201812	2018	2018.9178	UKR	UKRAINE	UKR								RUS	RUSSIA	RUS								0	061	061	06	2	6.4	5	1	5	-0.73779795686719	1	Ukraine	UP	UP		49	32	UP	1	Russia	RS	RS		60	100	RS	1	Ukraine	UP	UP		49	32	UP	20191205160000	https://seekingalpha.com/article/4310759-gazproms-pipeline-projects-are-falling-place-making-stock-buying-opportunity
891053529	20181205	201812	2018	2018.9178	USA	ATLANTA	USA																		0	120	120	12	3	-4.0	3	1	3	0.40355125100888	1	Georgia	GG	GG		41.999981	43.499905	GG	0								1	Georgia	GG	GG		41.999981	43.499905	GG	20191205160000	https://www.ajc.com/blog/politics/the-jolt-kelly-loeffler-says-she-erect-million-wall-fend-off-challengers/lXpkMaq6oS14v26hFFr68K/
891053530	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA								BUS	BUSINESS						BUS			0	071	071	07	2	7.4	2	1	2	-0.45998160073597	3	South Bend, Indiana, United States	US	USIN	IN141	41.6834	-86.25	452796	3	South Bend, Indiana, United States	US	USIN		41.6834	-86.25	452796	3	South Bend, Indiana, United States	US	USIN		41.6834	-86.25	452796	20191205160000	https://www.indystar.com/story/news/politics/elections/2019/12/05/south-bend-event-for-pete-buttigieg-aimed-to-tout-black-support-thats-not-all-it-showed/2617737001/
891053531	20191105	201911	2019	2019.8356	CAN	PRINCE EDWARD ISLAND	CAN																		1	172	172	17	4	-5.0	10	1	10	-3.5483870967742	4	Prince Edward Island, Prince Edward Island, Canada	CA	CA09	12692	46.3333	-63.5	-571727	0								4	Prince Edward Island, Prince Edward Island, Canada	CA	CA09	12692	46.3333	-63.5	-571727	20191205160000	https://www.cbc.ca/news/canada/nova-scotia/vaping-ban-e-cigarettes-flavoured-juices-1.5385153
891053532	20191105	201911	2019	2019.8356	EDU	STUDENT						EDU			USA	UNITED STATES	USA								1	051	051	05	1	3.4	1	1	1	-1.77777777777778	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20191205160000	https://www.tribdem.com/news/impactful-trip-meyersdale-students-visit-holocaust-museum/article_f9a0688c-1718-11ea-b797-8fe81f6de109.html
891053533	20191105	201911	2019	2019.8356	MIL	COAST GUARD						MIL													1	090	090	09	2	-2.0	10	1	10	-3.85964912280701	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20191205160000	https://q1065.fm/coast-guard-911-call-off-mdi-was-woman-who-said-she-was-cold/
891053534	20191105	201911	2019	2019.8356	SYR	SYRIA	SYR								TUR	TURKISH	TUR								1	173	173	17	4	-5.0	7	1	7	-14.4654088050314	1	Syria	SY	SY		35	38	SY	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	1	Syria	SY	SY		35	38	SY	20191205160000	https://www.dailysabah.com/politics/2019/12/05/7-foreign-daesh-fighters-detained-in-ankara
891053535	20191105	201911	2019	2019.8356	USA	UNITED STATES	USA																		0	040	040	04	1	1.0	4	1	4	-2.94117647058824	3	Akron, Ohio, United States	US	USOH	OH153	41.0814	-81.519	1064305	0								3	Akron, Ohio, United States	US	USOH	OH153	41.0814	-81.519	1064305	20191205160000	https://www.wksu.org/post/morning-headlines-firstenergy-solutions-name-change-approved-uaw-votes-fiat-chrysler-contract
891053536	20191128	201911	2019	2019.8986	BEL	BELGIUM	BEL								SWE	SWEDEN	SWE								1	051	051	05	1	3.4	6	1	6	-7.56693830034924	1	Belgium	BE	BE		50.833333	4	BE	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	20191205160000	https://www.arabnews.com/node/1594606
891053537	20191128	201911	2019	2019.8986	BEL	BELGIUM	BEL								SWE	SWEDEN	SWE								1	051	051	05	1	3.4	2	1	2	-7.56693830034924	1	Finland	FI	FI		64	26	FI	1	Denmark	DA	DA		56	10	DA	1	Norway	NO	NO		62	10	NO	20191205160000	https://www.arabnews.com/node/1594606
891053538	20191128	201911	2019	2019.8986	BEL	BELGIUM	BEL								SWE	SWEDEN	SWE								1	051	051	05	1	3.4	2	1	2	-7.56693830034924	1	Finland	FI	FI		64	26	FI	1	Norway	NO	NO		62	10	NO	1	Sweden	SW	SW		62	15	SW	20191205160000	https://www.arabnews.com/node/1594606
891053539	20191128	201911	2019	2019.8986	BEN	BENIN	BEN								EDU	COLLEGE						EDU			1	043	043	04	1	2.8	10	1	10	0	1	Benin	BN	BN		9.5	2.25	BN	1	Benin	BN	BN		9.5	2.25	BN	1	Benin	BN	BN		9.5	2.25	BN	20191205160000	https://theconversation.com/making-kin-not-cash-repatriations-of-substance-cannot-be-made-on-terms-that-solely-suit-european-museums-128089
891053540	20191128	201911	2019	2019.8986	COP	POLICE						COP			HLH	DOCTOR						HLH			1	190	190	19	4	-10.0	10	1	10	-6.75675675675675	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20191205160000	https://www.hindustantimes.com/india-news/in-telangana-7-special-teams-formed-to-probe-vet-s-rape-murder-case/story-ajeYZiWBLscqs9JM8lnjKP.html
891053541	20191128	201911	2019	2019.8986	DNK	DENMARK	DNK								SWE	SWEDEN	SWE								1	051	051	05	1	3.4	2	1	2	-7.56693830034924	1	Belgium	BE	BE		50.833333	4	BE	1	Norway	NO	NO		62	10	NO	1	Sweden	SW	SW		62	15	SW	20191205160000	https://www.arabnews.com/node/1594606
891053542	20191128	201911	2019	2019.8986	DNK	DENMARK	DNK								SWE	SWEDEN	SWE								1	051	051	05	1	3.4	6	1	6	-7.56693830034924	1	Denmark	DA	DA		56	10	DA	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	20191205160000	https://www.arabnews.com/node/1594606
891053543	20191128	201911	2019	2019.8986	DNK	DENMARK	DNK								SWE	SWEDEN	SWE								1	051	051	05	1	3.4	2	1	2	-7.56693830034924	1	Finland	FI	FI		64	26	FI	1	Denmark	DA	DA		56	10	DA	1	Norway	NO	NO		62	10	NO	20191205160000	https://www.arabnews.com/node/1594606
891053544	20191128	201911	2019	2019.8986	EDU	COLLEGE						EDU			BEN	BENIN	BEN								1	042	042	04	1	1.9	8	1	8	0	1	Germany	GM	GM		51.5	10.5	GM	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20191205160000	https://theconversation.com/making-kin-not-cash-repatriations-of-substance-cannot-be-made-on-terms-that-solely-suit-european-museums-128089
891053545	20191128	201911	2019	2019.8986	EDU	COLLEGE						EDU			BEN	BENIN	BEN								1	042	042	04	1	1.9	2	1	2	0	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20191205160000	https://theconversation.com/making-kin-not-cash-repatriations-of-substance-cannot-be-made-on-terms-that-solely-suit-european-museums-128089
891053546	20191128	201911	2019	2019.8986	FIN	FINLAND	FIN								SWE	SWEDEN	SWE								1	051	051	05	1	3.4	10	1	10	-7.56693830034924	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20191205160000	https://www.arabnews.com/node/1594606
891053547	20191128	201911	2019	2019.8986	GBR	BRITISH	GBR								EDU	COLLEGE						EDU			1	145	145	14	3	-7.5	8	1	8	0	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	1	Benin	BN	BN		9.5	2.25	BN	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20191205160000	https://theconversation.com/making-kin-not-cash-repatriations-of-substance-cannot-be-made-on-terms-that-solely-suit-european-museums-128089
891053548	20191128	201911	2019	2019.8986	GBR	UNITED KINGDOM	GBR								EDU	COLLEGE						EDU			1	145	145	14	3	-7.5	2	1	2	0	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	1	Benin	BN	BN		9.5	2.25	BN	1	Benin	BN	BN		9.5	2.25	BN	20191205160000	https://theconversation.com/making-kin-not-cash-repatriations-of-substance-cannot-be-made-on-terms-that-solely-suit-european-museums-128089
891053549	20191128	201911	2019	2019.8986	GOV	ADMINISTRATION						GOV			JUD	SUPREME COURT						JUD			1	020	020	02	1	3.0	10	1	10	-6.14334470989761	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20191205160000	https://minnlawyer.com/2019/12/05/administration-seeks-resumption-of-federal-executions/
891053550	20191128	201911	2019	2019.8986	INDGOVAGR	VENKAIAH NAIDU	IND					GOV	AGR												1	012	012	01	1	-0.4	8	1	8	-2.734375	1	India	IN	IN		20	77	IN	0								1	India	IN	IN		20	77	IN	20191205160000	https://timesofindia.indiatimes.com/india/rs-sets-up-informal-group-to-study-issues-related-to-pornographic-content-on-internet/articleshow/72387354.cms
891053551	20191128	201911	2019	2019.8986	ITACOP	ITALY	ITA					COP			ITA	ITALY	ITA								1	111	111	11	3	-2.0	2	1	2	-4.77876106194691	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20191205160000	http://www.ansa.it/english/news/2019/12/05/greater-coop-over-regeni-case-di-maio-tells-shoukry_cb4c2867-06e5-44c8-9fdc-4acfb47ec4eb.html
891053552	20191128	201911	2019	2019.8986	ITACOP	ITALY	ITA					COP			ITA	ITALY	ITA								1	111	111	11	3	-2.0	1	1	1	-4.77876106194691	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20191205160000	http://www.ansa.it/english/news/2019/12/05/greater-coop-over-regeni-case-di-maio-tells-shoukry_cb4c2867-06e5-44c8-9fdc-4acfb47ec4eb.html
891053553	20191128	201911	2019	2019.8986	ITACOP	ITALY	ITA					COP			ITA	ITALY	ITA								1	111	111	11	3	-2.0	1	1	1	-4.77876106194691	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20191205160000	http://www.ansa.it/english/news/2019/12/05/greater-coop-over-regeni-case-di-maio-tells-shoukry_cb4c2867-06e5-44c8-9fdc-4acfb47ec4eb.html
891053554	20191128	201911	2019	2019.8986	JEW	JEWISH				JEW					JEW	RABBI				JEW					0	051	051	05	1	3.4	3	1	3	-2.71903323262839	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20191205160000	https://www.standard.co.uk/comment/comment/chernobyl-shows-how-blind-conviction-causes-a-meltdown-in-politics-a4305676.html
891053555	20191128	201911	2019	2019.8986	JEW	JEWISH				JEW					JEW	RABBI				JEW					0	051	051	05	1	3.4	2	1	2	-2.71903323262839	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20191205160000	https://www.standard.co.uk/comment/comment/chernobyl-shows-how-blind-conviction-causes-a-meltdown-in-politics-a4305676.html
891053556	20191128	201911	2019	2019.8986	NLD	NETHERLANDS	NLD								SWE	SWEDEN	SWE								1	051	051	05	1	3.4	2	1	2	-7.56693830034924	1	Denmark	DA	DA		56	10	DA	1	Norway	NO	NO		62	10	NO	1	Sweden	SW	SW		62	15	SW	20191205160000	https://www.arabnews.com/node/1594606
891053557	20191128	201911	2019	2019.8986	NLD	NETHERLANDS	NLD								SWE	SWEDEN	SWE								1	051	051	05	1	3.4	2	1	2	-7.56693830034924	1	Finland	FI	FI		64	26	FI	1	Denmark	DA	DA		56	10	DA	1	Norway	NO	NO		62	10	NO	20191205160000	https://www.arabnews.com/node/1594606
891053558	20191128	201911	2019	2019.8986	NLD	NETHERLANDS	NLD								SWE	SWEDEN	SWE								1	051	051	05	1	3.4	6	1	6	-7.56693830034924	1	Netherlands	NL	NL		52.5	5.75	NL	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	20191205160000	https://www.arabnews.com/node/1594606
891053559	20191128	201911	2019	2019.8986	NOR	NORWAY	NOR								SWE	SWEDEN	SWE								1	051	051	05	1	3.4	2	1	2	-7.56693830034924	1	Belgium	BE	BE		50.833333	4	BE	1	Denmark	DA	DA		56	10	DA	1	Norway	NO	NO		62	10	NO	20191205160000	https://www.arabnews.com/node/1594606
891053560	20191128	201911	2019	2019.8986	NOR	NORWAY	NOR								SWE	SWEDEN	SWE								1	051	051	05	1	3.4	2	1	2	-7.56693830034924	1	Netherlands	NL	NL		52.5	5.75	NL	1	Norway	NO	NO		62	10	NO	1	Sweden	SW	SW		62	15	SW	20191205160000	https://www.arabnews.com/node/1594606
891053561	20191128	201911	2019	2019.8986	NOR	NORWAY	NOR								SWE	SWEDEN	SWE								1	051	051	05	1	3.4	6	1	6	-7.56693830034924	1	Norway	NO	NO		62	10	NO	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	20191205160000	https://www.arabnews.com/node/1594606
891053562	20191204	201912	2019	2019.9151											GOV	PRINCE						GOV			1	042	042	04	1	1.9	10	1	10	2.65251989389921	0								4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20191205160000	https://www.womanandhome.com/life/news-entertainment/carole-middleton-pippa-spotted-charity-christmas-carol-concert-342553/
891053563	20191204	201912	2019	2019.9151	BUS	TANKER						BUS			SDN	SUDAN	SDN								1	190	190	19	4	-10.0	6	1	6	-7.79220779220779	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	20191205160000	https://aninews.in/news/national/general-news/dmk-mp-asks-centre-to-retrieve-bodies-of-indians-killed-in-sudan-tanker-blast20191205210029/
891053564	20191204	201912	2019	2019.9151	EDU	PROFESSOR						EDU			GOV	PRESIDENT						GOV			1	010	010	01	1	0.0	2	1	2	-4.08759124087591	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20191205160000	https://victorygirlsblog.com/wh-counsel-and-gop-senators-plotting-for-impeachment/
891053565	20191204	201912	2019	2019.9151	GOV	PRINCE						GOV													1	043	043	04	1	2.8	6	1	6	2.65251989389921	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20191205160000	https://www.womanandhome.com/life/news-entertainment/carole-middleton-pippa-spotted-charity-christmas-carol-concert-342553/
891053566	20191204	201912	2019	2019.9151	GOV	PRINCE						GOV													1	043	043	04	1	2.8	4	1	4	2.65251989389921	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	0								4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20191205160000	https://www.womanandhome.com/life/news-entertainment/carole-middleton-pippa-spotted-charity-christmas-carol-concert-342553/
891053567	20191204	201912	2019	2019.9151	MYS	MALAYSIA	MYS								MOS	ISLAMIC				MOS					1	010	010	01	1	0.0	2	1	2	-3.06603773584906	4	Keroh, Perak, Malaysia	MY	MY07	27182	5.71667	101	-2402648	4	Keroh, Perak, Malaysia	MY	MY07	27182	5.71667	101	-2402648	4	Keroh, Perak, Malaysia	MY	MY07	27182	5.71667	101	-2402648	20191205160000	https://www.freemalaysiatoday.com/category/nation/2019/12/05/azmin-vows-to-defend-anwar-against-yusoff-rawthers-assault-claims/
891053568	20191204	201912	2019	2019.9151	MYS	MALAYSIA	MYS								MOS	ISLAMIC				MOS					1	180	180	18	4	-9.0	2	1	2	-3.06603773584906	4	Keroh, Perak, Malaysia	MY	MY07	27182	5.71667	101	-2402648	4	Keroh, Perak, Malaysia	MY	MY07	27182	5.71667	101	-2402648	4	Keroh, Perak, Malaysia	MY	MY07	27182	5.71667	101	-2402648	20191205160000	https://www.freemalaysiatoday.com/category/nation/2019/12/05/azmin-vows-to-defend-anwar-against-yusoff-rawthers-assault-claims/
891053569	20191205	201912	2019	2019.9178											AFG	AFGHANISTAN	AFG								1	042	042	04	1	1.9	2	1	2	-1.32450331125827	0								3	Fort Hood, Texas, United States	US	USTX		31.2548	-97.7091	2512199	3	Fort Hood, Texas, United States	US	USTX		31.2548	-97.7091	2512199	20191205160000	https://www.kcentv.com/article/news/military-matters/funeral-held-for-fort-hood-soldier-killed-in-afghanistan/500-544decf5-c3f1-49dd-8906-87c38a97da80
891053570	20191205	201912	2019	2019.9178											AFGINSTAL	TALIBAN	AFG	TAL				INS			0	040	040	04	1	1.0	2	1	2	-2.05128205128205	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20191205160000	https://www.business-standard.com/article/pti-stories/pak-welcomes-resumption-of-stalled-talks-between-us-and-taliban-119120501424_1.html
891053571	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								1	043	043	04	1	2.8	10	1	10	6.2111801242236	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20191205160000	https://www.bollywoodhungama.com/news/bollywood/yay-priyanka-chopra-jonas-receives-unicefs-danny-kay-humanitarian-award/
891053572	20191205	201912	2019	2019.9178											ARM	ARMENIA	ARM								1	190	190	19	4	-10.0	2	1	2	-2.0618556701031	0								1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	20191205160000	https://www.panorama.am/en/news/2019/12/05/Levon-Aronian/2206968
891053573	20191205	201912	2019	2019.9178											AUS	VICTORIA	AUS								1	042	042	04	1	1.9	10	1	10	0.48899755501222	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20191205160000	https://www.sookenewsmirror.com/news/more-than-a-million-square-feet-of-rental-units-proposed-for-downtown-victoria-development/
891053574	20191205	201912	2019	2019.9178											BMU	BERMUDA	BMU								1	050	050	05	1	3.5	5	1	5	-1.23456790123457	0								1	Bermuda	BD	BD		32.333333	-64.75	BD	1	Bermuda	BD	BD		32.333333	-64.75	BD	20191205160000	http://bernews.com/2019/12/vision-2020-bermuda-climate-action-network/
891053575	20191205	201912	2019	2019.9178											BUS	COMPANIES						BUS			0	020	020	02	1	3.0	10	1	10	2.6890756302521	0								4	Amritsar, Punjab, India	IN	IN23	17821	31.6331	74.8656	-2088794	4	Amritsar, Punjab, India	IN	IN23	17821	31.6331	74.8656	-2088794	20191205160000	https://www.worldatlas.com/news/travel-the-world-with-katja-and-her-dog-momo-as-their-incredible-adventure-continues.html
891053576	20191205	201912	2019	2019.9178											BUS	LANDLORD						BUS			0	020	020	02	1	3.0	6	1	6	-3.72340425531915	0								2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20191205160000	https://nationalinterest.org/blog/buzz/military-families-subjected-toxic-mold-rodents-roaches-base-housing-102127
891053577	20191205	201912	2019	2019.9178											BUS	LANDLORD						BUS			0	020	020	02	1	3.0	4	1	4	-3.72340425531915	0								2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20191205160000	https://nationalinterest.org/blog/buzz/military-families-subjected-toxic-mold-rodents-roaches-base-housing-102127
891053578	20191205	201912	2019	2019.9178											BUS	TRADER						BUS			0	036	036	03	1	4.0	10	1	10	1.53846153846154	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20191205160000	http://www.radio.gov.pk/05-12-2019/pm-terms-housing-sector-as-govts-priority
891053579	20191205	201912	2019	2019.9178											BUS	CORPORATION						BUS			1	036	036	03	1	4.0	10	1	10	-4.90654205607477	0								1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20191205160000	https://www.zerohedge.com/markets/silicon-six-are-doing-great-job-avoiding-taxes
891053580	20191205	201912	2019	2019.9178											BUS	AIRLINE						BUS			1	051	051	05	1	3.4	10	1	10	9.01856763925729	0								4	Varna, Varna, Bulgaria	BU	BU61	12077	43.2167	27.9167	-839465	4	Varna, Varna, Bulgaria	BU	BU61	12077	43.2167	27.9167	-839465	20191205160000	https://www.novinite.com/articles/202067/Wizz+Air+Recognized+as+the+Best+Low+Cost+Airline+in+Bulgaria+and+the+Most+Preferred+Passenger+Choice+for+the+Third+Consecutive+Year
891053581	20191205	201912	2019	2019.9178											BUS	AIRLINE						BUS			1	057	057	05	1	8.0	5	1	5	2.12765957446809	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20191205160000	https://www.techcentral.ie/cartrawler-signs-four-year-deal-with-easyjet/
891053582	20191205	201912	2019	2019.9178											BUS	CORPORATION						BUS			1	060	060	06	2	6.0	5	1	5	0	0								4	Patan, Gujarat, India	IN	IN09	70129	23.8333	72.1167	-2107413	4	Patan, Gujarat, India	IN	IN09	70129	23.8333	72.1167	-2107413	20191205160000	https://www.business-standard.com/article/companies/rbsa-advisors-deloitte-transaction-advisors-for-neepco-thdcil-stake-sale-119120501406_1.html
