891100263	20191105	201911	2019	2019.8356	GOV	SECRETARY OF STATE						GOV			ISRCVL	ISRAELI	ISR					CVL			0	043	043	04	1	2.8	30	5	30	-2.9730717559665	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	20191205200000	https://www.wftv.com/news/national-news/ap-top-news/pm-israel-has-full-right-to-annex-strategic-jordan-valley/1015796294
891100264	20191105	201911	2019	2019.8356	HND	HONDURAN	HND								USA	WASHINGTON	USA								0	010	010	01	1	0.0	1	1	1	-2.50481695568401	4	San Pedro Sula, Departamento de Cortes, Honduras	HO	HO06	17295	15.5	-88.0333	-1129439	4	San Pedro Sula, Departamento de Cortes, Honduras	HO	HO06	17295	15.5	-88.0333	-1129439	4	San Pedro Sula, Departamento de Cortes, Honduras	HO	HO06	17295	15.5	-88.0333	-1129439	20191205200000	http://www.fides.org/en/news/67072-AMERICA_HONDURAS_We_must_continue_to_fight_corruption_said_Mgr_Garachana_Perez_supporting_the_renewal_of_MACCIH
891100265	20191105	201911	2019	2019.8356	HND	HONDURAN	HND								USA	WASHINGTON	USA								0	010	010	01	1	0.0	1	1	1	-2.50481695568401	4	San Pedro Sula, Departamento de Cortes, Honduras	HO	HO06	17295	15.5	-88.0333	-1129439	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20191205200000	http://www.fides.org/en/news/67072-AMERICA_HONDURAS_We_must_continue_to_fight_corruption_said_Mgr_Garachana_Perez_supporting_the_renewal_of_MACCIH
891100266	20191105	201911	2019	2019.8356	HNDGOV	HONDURAN	HND					GOV			USA	WASHINGTON	USA								0	010	010	01	1	0.0	1	1	1	-2.50481695568401	4	San Pedro Sula, Departamento de Cortes, Honduras	HO	HO06	17295	15.5	-88.0333	-1129439	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20191205200000	http://www.fides.org/en/news/67072-AMERICA_HONDURAS_We_must_continue_to_fight_corruption_said_Mgr_Garachana_Perez_supporting_the_renewal_of_MACCIH
891100267	20191105	201911	2019	2019.8356	HNDGOV	HONDURAS	HND					GOV			USA	WASHINGTON	USA								0	010	010	01	1	0.0	2	1	2	-2.50481695568401	1	Spain	SP	SP		40	-4	SP	4	San Pedro Sula, Departamento de Cortes, Honduras	HO	HO06	17295	15.5	-88.0333	-1129439	4	San Pedro Sula, Departamento de Cortes, Honduras	HO	HO06	17295	15.5	-88.0333	-1129439	20191205200000	http://www.fides.org/en/news/67072-AMERICA_HONDURAS_We_must_continue_to_fight_corruption_said_Mgr_Garachana_Perez_supporting_the_renewal_of_MACCIH
891100268	20191105	201911	2019	2019.8356	IRNGOV	IRAN	IRN					GOV			IRN	IRANIAN	IRN								0	020	020	02	1	3.0	1	1	1	-7.31158605174353	4	Mahshahr, Khuzestan, Iran	IR	IR15	40895	30.5588	49.1981	-3055128	4	Mahshahr, Khuzestan, Iran	IR	IR15	40895	30.5588	49.1981	-3055128	4	Mahshahr, Khuzestan, Iran	IR	IR15	40895	30.5588	49.1981	-3055128	20191205200000	https://www.washingtonpost.com/world/national-security/trump-administration-alleges-iran-has-killed-more-than-1000-protesters/2019/12/05/e9c11a76-1775-11ea-bf81-ebe89f477d1e_story.html
891100269	20191105	201911	2019	2019.8356	ISR	ISRAELI	ISR								PSE	WEST BANK	PSE								0	042	042	04	1	1.9	8	4	8	-2.85285285285286	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	1	West Bank	WE	WE		31.666667	35.25	WE	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	20191205200000	https://www.chron.com/neighborhood/news/world/article/Israeli-PM-country-has-full-right-to-annex-14884730.php
891100270	20191105	201911	2019	2019.8356	ISR	ISRAELI	ISR								PSE	WEST BANK	PSE								0	042	042	04	1	1.9	2	1	2	-3.45394736842105	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	1	West Bank	WE	WE		31.666667	35.25	WE	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	20191205200000	https://www.wftv.com/news/national-news/ap-top-news/pm-israel-has-full-right-to-annex-strategic-jordan-valley/1015796294
891100271	20191105	201911	2019	2019.8356	ISR	ISRAEL	ISR								PSE	WEST BANK	PSE								0	043	043	04	1	2.8	2	1	2	-3.45394736842105	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	1	West Bank	WE	WE		31.666667	35.25	WE	1	West Bank	WE	WE		31.666667	35.25	WE	20191205200000	https://www.wftv.com/news/national-news/ap-top-news/pm-israel-has-full-right-to-annex-strategic-jordan-valley/1015796294
891100272	20191105	201911	2019	2019.8356	ISRCVL	ISRAELI	ISR					CVL			GOV	SECRETARY OF STATE						GOV			0	042	042	04	1	1.9	30	5	30	-2.9730717559665	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	20191205200000	https://www.wftv.com/news/national-news/ap-top-news/pm-israel-has-full-right-to-annex-strategic-jordan-valley/1015796294
891100273	20191105	201911	2019	2019.8356	ISRGOV	ISRAEL	ISR					GOV													0	128	128	12	3	-5.0	15	5	15	-2.9730717559665	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	0								4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	20191205200000	https://www.wftv.com/news/national-news/ap-top-news/pm-israel-has-full-right-to-annex-strategic-jordan-valley/1015796294
891100274	20191105	201911	2019	2019.8356	ISRGOV	ISRAEL	ISR					GOV													0	173	173	17	4	-5.0	30	5	30	-2.9730717559665	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	0								4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	20191205200000	https://www.wftv.com/news/national-news/ap-top-news/pm-israel-has-full-right-to-annex-strategic-jordan-valley/1015796294
891100275	20191105	201911	2019	2019.8356	ISRGOV	ISRAEL	ISR					GOV			ISR	ISRAEL	ISR								0	128	128	12	3	-5.0	1	1	1	-3.45394736842105	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	20191205200000	https://www.wftv.com/news/national-news/ap-top-news/pm-israel-has-full-right-to-annex-strategic-jordan-valley/1015796294
891100276	20191105	201911	2019	2019.8356	ISRGOV	ISRAEL	ISR					GOV			ISR	ISRAEL	ISR								0	128	128	12	3	-5.0	1	1	1	-3.45394736842105	1	Iran	IR	IR		32	53	IR	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	20191205200000	https://www.wftv.com/news/national-news/ap-top-news/pm-israel-has-full-right-to-annex-strategic-jordan-valley/1015796294
891100277	20191105	201911	2019	2019.8356	ISRGOV	ISRAEL	ISR					GOV			ISR	ISRAEL	ISR								0	173	173	17	4	-5.0	2	1	2	-3.45394736842105	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	20191205200000	https://www.wftv.com/news/national-news/ap-top-news/pm-israel-has-full-right-to-annex-strategic-jordan-valley/1015796294
891100278	20191105	201911	2019	2019.8356	ISRGOV	ISRAEL	ISR					GOV			ISR	ISRAEL	ISR								0	173	173	17	4	-5.0	2	1	2	-3.45394736842105	1	Iran	IR	IR		32	53	IR	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	20191205200000	https://www.wftv.com/news/national-news/ap-top-news/pm-israel-has-full-right-to-annex-strategic-jordan-valley/1015796294
891100279	20191105	201911	2019	2019.8356	ISRGOV	ISRAEL	ISR					GOV			PRT	PORTUGAL	PRT								0	128	128	12	3	-5.0	4	4	4	-2.85285285285286	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	20191205200000	https://www.chron.com/neighborhood/news/world/article/Israeli-PM-country-has-full-right-to-annex-14884730.php
891100280	20191105	201911	2019	2019.8356	ISRGOV	ISRAEL	ISR					GOV			PRT	PORTUGAL	PRT								0	128	128	12	3	-5.0	4	4	4	-2.85285285285286	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	20191205200000	https://www.chron.com/neighborhood/news/world/article/Israeli-PM-country-has-full-right-to-annex-14884730.php
891100281	20191105	201911	2019	2019.8356	ISRGOV	ISRAEL	ISR					GOV			PRT	PORTUGAL	PRT								0	173	173	17	4	-5.0	8	4	8	-2.85285285285286	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	20191205200000	https://www.chron.com/neighborhood/news/world/article/Israeli-PM-country-has-full-right-to-annex-14884730.php
891100282	20191105	201911	2019	2019.8356	ISRGOV	ISRAEL	ISR					GOV			PRT	PORTUGAL	PRT								0	173	173	17	4	-5.0	8	4	8	-2.85285285285286	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	20191205200000	https://www.chron.com/neighborhood/news/world/article/Israeli-PM-country-has-full-right-to-annex-14884730.php
891100283	20191105	201911	2019	2019.8356	JUD	JUDGE						JUD													1	120	120	12	3	-4.0	18	3	18	-2.59452998393637	3	Capitol Hill, District of Columbia, United States	US	USDC	DC001	38.889	-77.0003	529313	0								3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	20191205200000	https://www.sfgate.com/news/us/article/A-reason-Democrats-won-t-wait-Trump-cases-tied-14884943.php
891100284	20191105	201911	2019	2019.8356	JUD	JUDGE						JUD			USA	UNITED STATES	USA								1	120	120	12	3	-4.0	6	3	6	-2.59452998393637	3	Capitol Hill, District of Columbia, United States	US	USDC	DC001	38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	20191205200000	https://www.sfgate.com/news/us/article/A-reason-Democrats-won-t-wait-Trump-cases-tied-14884943.php
891100285	20191105	201911	2019	2019.8356	PAK	ISLAMABAD	PAK								GOV	GOVERNMENT						GOV			1	133	133	13	3	-5.8	10	1	10	-5.97014925373134	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20191205200000	https://www.thenews.com.pk/latest/579104-mengal-threatens-to-leave-coalition-govt
891100286	20191105	201911	2019	2019.8356	PRT	PORTUGAL	PRT								PSE	WEST BANK	PSE								0	043	043	04	1	2.8	8	4	8	-2.85285285285286	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	1	West Bank	WE	WE		31.666667	35.25	WE	1	West Bank	WE	WE		31.666667	35.25	WE	20191205200000	https://www.chron.com/neighborhood/news/world/article/Israeli-PM-country-has-full-right-to-annex-14884730.php
891100287	20191105	201911	2019	2019.8356	PSE	WEST BANK	PSE								ISR	ISRAEL	ISR								0	042	042	04	1	1.9	2	1	2	-3.45394736842105	1	West Bank	WE	WE		31.666667	35.25	WE	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	1	West Bank	WE	WE		31.666667	35.25	WE	20191205200000	https://www.wftv.com/news/national-news/ap-top-news/pm-israel-has-full-right-to-annex-strategic-jordan-valley/1015796294
891100288	20191105	201911	2019	2019.8356	PSE	WEST BANK	PSE								ISR	ISRAELI	ISR								0	043	043	04	1	2.8	8	4	8	-2.85285285285286	1	West Bank	WE	WE		31.666667	35.25	WE	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	20191205200000	https://www.chron.com/neighborhood/news/world/article/Israeli-PM-country-has-full-right-to-annex-14884730.php
891100289	20191105	201911	2019	2019.8356	PSE	WEST BANK	PSE								ISR	ISRAELI	ISR								0	043	043	04	1	2.8	2	1	2	-3.45394736842105	1	West Bank	WE	WE		31.666667	35.25	WE	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	20191205200000	https://www.wftv.com/news/national-news/ap-top-news/pm-israel-has-full-right-to-annex-strategic-jordan-valley/1015796294
891100290	20191105	201911	2019	2019.8356	PSE	WEST BANK	PSE								PRT	PORTUGAL	PRT								0	042	042	04	1	1.9	8	4	8	-2.85285285285286	1	West Bank	WE	WE		31.666667	35.25	WE	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	1	West Bank	WE	WE		31.666667	35.25	WE	20191205200000	https://www.chron.com/neighborhood/news/world/article/Israeli-PM-country-has-full-right-to-annex-14884730.php
891100291	20191105	201911	2019	2019.8356	TUR	TURKEY	TUR								UAF	MILITANT						UAF			0	183	183	18	4	-10.0	2	1	2	-5.73394495412844	4	Tell Halaf, Al ?asakah, Syria	SY	SY01	26354	36.8227	40.0382	-2548388	4	Tell Halaf, Al ?asakah, Syria	SY	SY01	26354	36.8227	40.0382	-2548388	1	Turkey	TU	TU		39.059012	34.911546	TU	20191205200000	https://www.veteranstoday.com/2019/12/05/syrian-war-report-december-5-2019-pantisr-s1-systems-deployed-in-northern-syria/
891100292	20191105	201911	2019	2019.8356	TUR	TURKISH	TUR								UAF	MILITANT						UAF			0	183	183	18	4	-10.0	8	1	8	-5.73394495412844	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20191205200000	https://www.veteranstoday.com/2019/12/05/syrian-war-report-december-5-2019-pantisr-s1-systems-deployed-in-northern-syria/
891100293	20191105	201911	2019	2019.8356	USA	AUSTIN	USA								GBR	UNITED KINGDOM	GBR								0	051	051	05	1	3.4	1	1	1	-4.42338072669827	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20191205200000	https://www.breitbart.com/europe/2019/12/05/70-current-ex-labour-staff-give-testimony-party-antisemitism-investigation/
891100294	20191105	201911	2019	2019.8356	USA	UNITED STATES	USA								IRN	IRANIAN	IRN								0	0234	023	02	1	3.4	3	1	3	-9.0686274509804	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20191205200000	https://www.rferl.org/a/iran-killed-1-000-protesters-unrest/30309777.html
891100295	20191105	201911	2019	2019.8356	USAJUD	UNITED STATES	USA					JUD													1	120	120	12	3	-4.0	6	3	6	-2.59452998393637	3	Capitol Hill, District of Columbia, United States	US	USDC	DC001	38.889	-77.0003	529313	0								3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	20191205200000	https://www.sfgate.com/news/us/article/A-reason-Democrats-won-t-wait-Trump-cases-tied-14884943.php
891100296	20191105	201911	2019	2019.8356	VEN	VENEZUELA	VEN								USAMED	REUTERS	USA					MED			0	010	010	01	1	0.0	8	1	8	-3.85802469135802	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	20191205200000	https://www.breitbart.com/national-security/2019/12/05/venezuela-juan-guaido-announces-probe-into-allies-corruption-allegations/
891100297	20191128	201911	2019	2019.8986											IRL	IRISH	IRL								1	036	036	03	1	4.0	1	1	1	1.39372822299652	0								1	Ireland	EI	EI		53	-8	EI	4	Gleneagles, Perth and Kinross, United Kingdom	UK	UKW1	40177	56.25	-3.71667	-2595036	20191205200000	https://www.irishtimes.com/news/social-affairs/citizenship-ceremonies-to-restart-following-five-month-delay-1.4106172
891100298	20191128	201911	2019	2019.8986	GOV	PRESIDENT						GOV													1	051	051	05	1	3.4	6	1	6	-2.23463687150838	1	Venezuela	VE	VE		8	-66	VE	0								2	California, United States	US	USCA		36.17	-119.746	CA	20191205200000	https://www.newsmax.com/wayneallynroot/california-hong-kong-communism-socialism/2019/12/05/id/944656/
891100299	20191128	201911	2019	2019.8986	IRL	IRISH	IRL																		1	036	036	03	1	4.0	1	1	1	1.39372822299652	1	Ireland	EI	EI		53	-8	EI	0								4	Gleneagles, Perth and Kinross, United Kingdom	UK	UKW1	40177	56.25	-3.71667	-2595036	20191205200000	https://www.irishtimes.com/news/social-affairs/citizenship-ceremonies-to-restart-following-five-month-delay-1.4106172
891100300	20191128	201911	2019	2019.8986	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			1	051	051	05	1	3.4	2	1	2	-2.23463687150838	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20191205200000	https://www.newsmax.com/wayneallynroot/california-hong-kong-communism-socialism/2019/12/05/id/944656/
891100301	20191128	201911	2019	2019.8986	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			1	051	051	05	1	3.4	2	1	2	-2.23463687150838	2	California, United States	US	USCA		36.17	-119.746	CA	1	Venezuela	VE	VE		8	-66	VE	2	California, United States	US	USCA		36.17	-119.746	CA	20191205200000	https://www.newsmax.com/wayneallynroot/california-hong-kong-communism-socialism/2019/12/05/id/944656/
891100302	20191204	201912	2019	2019.9151											IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			0	036	036	03	1	4.0	10	1	10	0.95923261390887	0								3	Environmental Protection Agency, District of Columbia, United States	US	USDC		38.8773	-77.0178	529189	3	Environmental Protection Agency, District of Columbia, United States	US	USDC		38.8773	-77.0178	529189	20191205200000	https://grist.org/beacon/climate-scientists-told-you-so/
891100303	20191204	201912	2019	2019.9151	IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO													0	036	036	03	1	4.0	10	1	10	0.95923261390887	3	Environmental Protection Agency, District of Columbia, United States	US	USDC	DC001	38.8773	-77.0178	529189	0								3	Environmental Protection Agency, District of Columbia, United States	US	USDC		38.8773	-77.0178	529189	20191205200000	https://grist.org/beacon/climate-scientists-told-you-so/
891100304	20191204	201912	2019	2019.9151	LEG	NATIONAL ASSEMBLY						LEG			ZWEGOVMIL	EMMERSON MNANGAGWA	ZWE					GOV	MIL		1	040	040	04	1	1.0	1	1	1	-6.0344827586207	4	Charumbira, Masvingo, Zimbabwe	ZI	ZI08	40197	-19.6529	31.6381	10801069	4	Binga, Matabeleland North, Zimbabwe	ZI	ZI06	40197	-17.6203	27.3414	-2307495	4	Charumbira, Masvingo, Zimbabwe	ZI	ZI08	40197	-19.6529	31.6381	10801069	20191205200000	https://nehandaradio.com/2019/12/05/chaos-reigns-supreme-in-parliament/
891100305	20191204	201912	2019	2019.9151	LEG	NATIONAL ASSEMBLY						LEG			ZWEGOVMIL	EMMERSON MNANGAGWA	ZWE					GOV	MIL		1	040	040	04	1	1.0	4	1	4	-6.0344827586207	4	Charumbira, Masvingo, Zimbabwe	ZI	ZI08	40197	-19.6529	31.6381	10801069	4	Charumbira, Masvingo, Zimbabwe	ZI	ZI08	40197	-19.6529	31.6381	10801069	4	Charumbira, Masvingo, Zimbabwe	ZI	ZI08	40197	-19.6529	31.6381	10801069	20191205200000	https://nehandaradio.com/2019/12/05/chaos-reigns-supreme-in-parliament/
891100306	20191204	201912	2019	2019.9151	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			0	010	010	01	1	0.0	2	1	2	-4.61144321093083	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20191205200000	https://www.breitbart.com/politics/2019/12/05/gop-reacts-to-pelosi-moving-forward-with-impeachment-trump-2020-election-guaranteed/
891100307	20191205	201912	2019	2019.9178											AFGINSTAL	TALIBAN	AFG	TAL				INS			1	051	051	05	1	3.4	10	1	10	-5.03035559410234	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20191205200000	https://www.atlanticcouncil.org/blogs/iransource/assessing-us-policy-toward-iran/
891100308	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								0	040	040	04	1	1.0	2	1	2	-4.4776119402985	0								4	Tongaat, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.5721	31.1168	-1291704	4	Tongaat, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.5721	31.1168	-1291704	20191205200000	https://www.iol.co.za/mercury/news/estate-agents-attacker-pretended-to-search-for-property-earlier-in-the-day-38698394
