891003524	20181205	201812	2018	2018.9178	IND	GUJARAT	IND								GOVMIL	NATIONAL SECURITY ADVISOR						GOV	MIL		0	043	043	04	1	2.8	8	1	8	-0.6993006993007	4	Ajit, Rajasthan, India	IN	IN24	17837	25.85	72.6833	-2088338	4	Ajit, Rajasthan, India	IN	IN24	17837	25.85	72.6833	-2088338	4	Ajit, Rajasthan, India	IN	IN24	17837	25.85	72.6833	-2088338	20191205114500	https://www.hindustantimes.com/pune-news/uddhav-thackeray-to-meet-pm-modi-in-pune-on-dec-7/story-iZ7sqCW2M6jIVAOidSWHsK.html
891003525	20181205	201812	2018	2018.9178	IND	GUJARAT	IND								GOVMIL	NATIONAL SECURITY ADVISOR						GOV	MIL		0	043	043	04	1	2.8	2	1	2	-0.6993006993007	4	Ajit, Rajasthan, India	IN	IN24	17837	25.85	72.6833	-2088338	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Ajit, Rajasthan, India	IN	IN24	17837	25.85	72.6833	-2088338	20191205114500	https://www.hindustantimes.com/pune-news/uddhav-thackeray-to-meet-pm-modi-in-pune-on-dec-7/story-iZ7sqCW2M6jIVAOidSWHsK.html
891003526	20181205	201812	2018	2018.9178	IND	DELHI	IND								JUD	HIGH COURT						JUD			0	190	190	19	4	-10.0	2	1	2	-7.67386091127098	4	Gurudwara, Haryana, India	IN	IN10	70136	29.3925	76.9719	6231716	4	Gurudwara, Haryana, India	IN	IN10	70136	29.3925	76.9719	6231716	4	Gurudwara, Haryana, India	IN	IN10	70136	29.3925	76.9719	6231716	20191205114500	https://www.business-standard.com/article/news-ani/mha-calls-meeting-to-discuss-irregularities-and-delays-in-firs-chargesheet-in-anti-sikh-riots-case-119120500851_1.html
891003527	20181205	201812	2018	2018.9178	ISR	ISRAEL	ISR								IRN	IRANIAN	IRN								0	1712	171	17	4	-9.2	1	1	1	-2.87878787878788	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20191205114500	https://www.independent.co.uk/news/world/middle-east/iran-iraq-war-protests-trump-us-middle-east-oil-tanker-attack-a9233566.html
891003528	20181205	201812	2018	2018.9178	ISR	ISRAEL	ISR								IRN	IRANIAN	IRN								0	194	194	19	4	-10.0	1	1	1	-2.87878787878788	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20191205114500	https://www.independent.co.uk/news/world/middle-east/iran-iraq-war-protests-trump-us-middle-east-oil-tanker-attack-a9233566.html
891003529	20181205	201812	2018	2018.9178	LEG	LAWMAKER						LEG			GOV	PRESIDENT						GOV			1	010	010	01	1	0.0	30	3	30	-5.54692586032006	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20191205114500	https://kesq.com/news/national-world/2019/12/05/5-things-to-know-for-december-5-impeachment-george-zimmerman-sex-assaults-measles/
891003530	20181205	201812	2018	2018.9178	REL	BISHOP																			0	084	084	08	2	7.0	6	1	6	-4.24966799468792	1	Germany	GM	GM		51.5	10.5	GM	0								1	Germany	GM	GM		51.5	10.5	GM	20191205114500	https://www.wvtf.org/post/germany-expels-russian-diplomats-prosecutors-work-murder-investigation
891003531	20181205	201812	2018	2018.9178	REL	BISHOP									DEU	GERMANY	DEU								0	084	084	08	2	7.0	2	1	2	-4.24966799468792	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20191205114500	https://www.wvtf.org/post/germany-expels-russian-diplomats-prosecutors-work-murder-investigation
891003532	20181205	201812	2018	2018.9178	SIK	SIKH				SIK					INDJUD	DELHI	IND					JUD			0	173	173	17	4	-5.0	2	1	2	-7.67386091127098	4	Delhi Cantonment, Delhi, India	IN	IN07	17633	28.6	77.1333	-2094232	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20191205114500	https://www.business-standard.com/article/news-ani/mha-calls-meeting-to-discuss-irregularities-and-delays-in-firs-chargesheet-in-anti-sikh-riots-case-119120500851_1.html
891003533	20181205	201812	2018	2018.9178	SIK	SIKH				SIK					JUD	HIGH COURT						JUD			0	173	173	17	4	-5.0	2	1	2	-7.67386091127098	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20191205114500	https://www.business-standard.com/article/news-ani/mha-calls-meeting-to-discuss-irregularities-and-delays-in-firs-chargesheet-in-anti-sikh-riots-case-119120500851_1.html
891003534	20181205	201812	2018	2018.9178	SIK	SIKH				SIK					JUD	HIGH COURT						JUD			0	173	173	17	4	-5.0	6	1	6	-7.67386091127098	4	Delhi Cantonment, Delhi, India	IN	IN07	17633	28.6	77.1333	-2094232	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20191205114500	https://www.business-standard.com/article/news-ani/mha-calls-meeting-to-discuss-irregularities-and-delays-in-firs-chargesheet-in-anti-sikh-riots-case-119120500851_1.html
891003535	20191105	201911	2019	2019.8356											USA	UNITED STATES	USA								0	106	106	10	3	-5.0	4	1	4	-0.74404761904762	0								3	New Castle County, Delaware, United States	US	USDE		39.7918	-75.633	217270	3	New Castle County, Delaware, United States	US	USDE		39.7918	-75.633	217270	20191205114500	https://www.inquirer.com/columnists/dbot-delaware-stock-exchange-matt-meyer-new-castle-20191205.html
891003536	20191105	201911	2019	2019.8356											USA	UNITED STATES	USA								0	120	120	12	3	-4.0	2	1	2	-0.74404761904762	0								3	New Castle County, Delaware, United States	US	USDE		39.7918	-75.633	217270	3	New Castle County, Delaware, United States	US	USDE		39.7918	-75.633	217270	20191205114500	https://www.inquirer.com/columnists/dbot-delaware-stock-exchange-matt-meyer-new-castle-20191205.html
891003537	20191105	201911	2019	2019.8356											USA	UNITED STATES	USA								0	120	120	12	3	-4.0	2	1	2	-0.74404761904762	0								3	New Castle County, Delaware, United States	US	USDE		39.7918	-75.633	217270	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20191205114500	https://www.inquirer.com/columnists/dbot-delaware-stock-exchange-matt-meyer-new-castle-20191205.html
891003538	20191105	201911	2019	2019.8356	HLH	HOSPITAL						HLH			RUSGOV	VLADIMIR PUTIN	RUS					GOV			0	1712	171	17	4	-9.2	2	1	2	-12.9783693843594	4	Idlib, Idlib, Syria	SY	SY12	26365	35.9306	36.6339	-2542538	1	Russia	RS	RS		60	100	RS	4	Idlib, Idlib, Syria	SY	SY12	26365	35.9306	36.6339	-2542538	20191205114500	https://eaworldview.com/2019/12/syria-daily-assad-regimes-torture-of-the-medics/
891003539	20191105	201911	2019	2019.8356	HLH	HOSPITAL						HLH			SYR	SYRIA	SYR								0	1712	171	17	4	-9.2	6	1	6	-12.9783693843594	4	Idlib, Idlib, Syria	SY	SY12	26365	35.9306	36.6339	-2542538	4	Idlib, Idlib, Syria	SY	SY12	26365	35.9306	36.6339	-2542538	4	Idlib, Idlib, Syria	SY	SY12	26365	35.9306	36.6339	-2542538	20191205114500	https://eaworldview.com/2019/12/syria-daily-assad-regimes-torture-of-the-medics/
891003540	20191105	201911	2019	2019.8356	JUD	ADVOCATE						JUD			BUS	COMPANY						BUS			0	013	013	01	1	0.4	7	1	7	-3.35320417287631	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20191205114500	https://bangordailynews.com/2019/12/05/mainefocus/dozens-of-customers-ask-maine-to-banish-cmp/
891003541	20191105	201911	2019	2019.8356	TWN	TAIWAN	TWN																		1	161	161	16	4	-4.0	1	1	1	-3.64963503649635	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								1	United States	US	US		39.828175	-98.5795	US	20191205114500	https://www.business-standard.com/article/pti-stories/huawei-cancels-new-phone-launch-in-taiwan-after-china-row-119120500883_1.html
891003542	20191105	201911	2019	2019.8356	TWN	TAIWAN	TWN																		1	161	161	16	4	-4.0	4	1	4	-3.64963503649635	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20191205114500	https://www.business-standard.com/article/pti-stories/huawei-cancels-new-phone-launch-in-taiwan-after-china-row-119120500883_1.html
891003543	20191105	201911	2019	2019.8356	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	2	1	2	-5.87248322147651	3	Nampa, Idaho, United States	US	USID	ID027	43.5407	-116.563	396943	0								3	Nez Perce County, Idaho, United States	US	USID		46.6252	-116.626	399394	20191205114500	https://lmtribune.com/opinion/what-helped-nez-perce-county-can-help-idaho/article_25bb2192-d401-5bfb-8e3f-6be4c5135c66.html
891003544	20191105	201911	2019	2019.8356	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	1	1	1	-5.87248322147651	3	Nampa, Idaho, United States	US	USID	ID027	43.5407	-116.563	396943	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	20191205114500	https://lmtribune.com/opinion/what-helped-nez-perce-county-can-help-idaho/article_25bb2192-d401-5bfb-8e3f-6be4c5135c66.html
891003545	20191105	201911	2019	2019.8356	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	1	1	1	-5.87248322147651	2	Idaho, United States	US	USID		44.2394	-114.51	ID	0								3	Nez Perce County, Idaho, United States	US	USID		46.6252	-116.626	399394	20191205114500	https://lmtribune.com/opinion/what-helped-nez-perce-county-can-help-idaho/article_25bb2192-d401-5bfb-8e3f-6be4c5135c66.html
891003546	20191128	201911	2019	2019.8986											USA	UNITED STATES	USA								1	010	010	01	1	0.0	4	1	4	-3.2967032967033	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20191205114500	https://wkvi.com/2019/12/knox-board-of-works-updated-on-broken-sewer-line/
891003547	20191128	201911	2019	2019.8986	CRM	GANG						CRM													1	1821	182	18	4	-9.0	8	1	8	-15.6097560975609	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	0								4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20191205114500	https://www.dailymail.co.uk/news/article-7759265/Girl-gang-raped-shot-dead-dumped-field-latest-sex-crime-shock-India.html
891003548	20191128	201911	2019	2019.8986	CRM	GANG						CRM			HLH	DOCTOR						HLH			1	190	190	19	4	-10.0	8	1	8	-15.6097560975609	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20191205114500	https://www.dailymail.co.uk/news/article-7759265/Girl-gang-raped-shot-dead-dumped-field-latest-sex-crime-shock-India.html
891003549	20191128	201911	2019	2019.8986	EDUEDU	STUDENT						EDU	EDU		IRN	TEHRAN	IRN								0	175	175	17	4	-9.0	10	1	10	-9.10543130990418	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20191205114500	https://eaworldview.com/2019/12/iran-daily-the-regimes-carrot-and-stick-with-protesters/
891003550	20191128	201911	2019	2019.8986	ERI	ASMARA	ERI								ETH	ADDIS ABABA	ETH								0	043	043	04	1	2.8	10	1	10	1.72413793103449	4	Asmara, Ma'akel, Eritrea	ER	ER05	15888	15.3333	38.9333	-604780	4	Asmara, Ma'akel, Eritrea	ER	ER05	15888	15.3333	38.9333	-604780	4	Asmara, Ma'akel, Eritrea	ER	ER05	15888	15.3333	38.9333	-604780	20191205114500	http://www.timesofearth.com/eritreans-wait-in-vain-for-change-after-peace-with-ethiopia/
891003551	20191128	201911	2019	2019.8986	ETH	ADDIS ABABA	ETH								ERI	ASMARA	ERI								0	042	042	04	1	1.9	10	1	10	1.72413793103449	4	Asmara, Ma'akel, Eritrea	ER	ER05	15888	15.3333	38.9333	-604780	4	Asmara, Ma'akel, Eritrea	ER	ER05	15888	15.3333	38.9333	-604780	4	Asmara, Ma'akel, Eritrea	ER	ER05	15888	15.3333	38.9333	-604780	20191205114500	http://www.timesofearth.com/eritreans-wait-in-vain-for-change-after-peace-with-ethiopia/
891003552	20191128	201911	2019	2019.8986	GBR	UNITED KINGDOM	GBR																		1	036	036	03	1	4.0	4	1	4	2.36051502145922	4	Brixton, Lambeth, United Kingdom	UK	UKH1	40133	51.4667	-0.1	-2590937	0								4	Brixton, Lambeth, United Kingdom	UK	UKH1	40133	51.4667	-0.1	-2590937	20191205114500	https://www.cosmopolitan.com/uk/love-sex/relationships/a30117615/first-love-jenny-ed/
891003553	20191128	201911	2019	2019.8986	GOV	AUTHORITIES						GOV			CVL	NEIGHBORHOOD						CVL			1	141	141	14	3	-6.5	5	1	5	-6.99300699300699	4	San Uk Ling, Hong Kong (general), Hong Kong	HK	HK00	13038	22.5333	114.133	-1353897	4	San Uk Ling, Hong Kong (general), Hong Kong	HK	HK00	13038	22.5333	114.133	-1353897	4	San Uk Ling, Hong Kong (general), Hong Kong	HK	HK00	13038	22.5333	114.133	-1353897	20191205114500	http://www.ejinsight.com/20191205-how-maoming-hk-deal-with-protests-differently/
891003554	20191128	201911	2019	2019.8986	GOV	PRIME MINISTER						GOV			UAF	TERRORIST						UAF			1	111	111	11	3	-2.0	7	1	7	-2.16216216216216	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20191205114500	https://www.standard.co.uk/news/politics/boris-johnson-general-election-a4305216.html
891003555	20191128	201911	2019	2019.8986	HLH	HOSPITAL						HLH			GBR	LONDON	GBR								0	190	190	19	4	-10.0	1	1	1	-5.49450549450549	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20191205114500	https://www.dailymail.co.uk/health/article-7759131/Norovirus-shuts-1-100-NHS-beds-WEEK-health-chiefs-beg-patients-stay-home.html
891003556	20191128	201911	2019	2019.8986	IRN	TEHRAN	IRN								EDUEDU	STUDENT						EDU	EDU		0	1711	171	17	4	-9.2	2	1	2	-9.10543130990418	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20191205114500	https://eaworldview.com/2019/12/iran-daily-the-regimes-carrot-and-stick-with-protesters/
891003557	20191128	201911	2019	2019.8986	IRNEDU	TEHRAN	IRN					EDU			IRN	TEHRAN	IRN								0	1711	171	17	4	-9.2	8	1	8	-9.10543130990418	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20191205114500	https://eaworldview.com/2019/12/iran-daily-the-regimes-carrot-and-stick-with-protesters/
891003558	20191128	201911	2019	2019.8986	JUD	SUPREME COURT						JUD			INDCOP	KERALA	IND					COP			1	072	072	07	2	8.3	10	1	10	-1.9047619047619	0								0								0								20191205114500	https://www.business-standard.com/article/news-ani/sc-likely-to-hear-bindu-ammini-s-plea-on-sabarimala-temple-entry-next-week-119120500820_1.html
891003559	20191128	201911	2019	2019.8986	LBY	LIBYA	LBY								TUR	ANKARA	TUR								1	057	057	05	1	8.0	1	1	1	-4.16666666666667	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20191205114500	https://www.defenceweb.co.za/sea/sea-sea/greece-registers-disagreement-with-libya-turkey-maritime-accord/
891003560	20191128	201911	2019	2019.8986	LBY	LIBYA	LBY								TUR	ANKARA	TUR								1	057	057	05	1	8.0	1	1	1	-4.16666666666667	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20191205114500	https://www.defenceweb.co.za/sea/sea-sea/greece-registers-disagreement-with-libya-turkey-maritime-accord/
891003561	20191128	201911	2019	2019.8986	LEG	LAWMAKER						LEG			CVL	NEIGHBORHOOD						CVL			1	101	101	10	3	-5.0	10	1	10	-6.51041666666667	0								0								0								20191205114500	https://nypost.com/2019/12/05/city-council-to-hold-hearing-over-crappy-response-to-queens-sewage-debacle/
891003562	20191204	201912	2019	2019.9151	GOV	FINANCE MINIST						GOV													1	071	071	07	2	7.4	10	1	10	-0.32894736842106	4	Petaling, Malaysia (general), Malaysia	MY	MY00	18585	3.08333	101.667	-2403014	0								4	Petaling, Malaysia (general), Malaysia	MY	MY00	18585	3.08333	101.667	-2403014	20191205114500	https://www.freemalaysiatoday.com/category/nation/2019/12/05/tar-ucs-trustees-board-unhappy-despite-new-govt-allocation/
891003563	20191204	201912	2019	2019.9151	USA	A US	USA																		0	193	193	19	4	-10.0	16	3	16	-5.58295862288232	1	Samoa	WS	WS		-13.803096	-172.178309	WS	0								1	Samoa	WS	WS		-13.803096	-172.178309	WS	20191205114500	https://www.wrcbtv.com/story/41410334/5-things-to-know-for-december-5-impeachment-george-zimmerman-sex-assaults-measles
891003564	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								1	036	036	03	1	4.0	8	1	8	-0.35587188612099	0								4	Tshwane, Limpopo, South Africa	SF	SF09	77345	-25.1797	28.1135	-1292416	4	Tshwane, Limpopo, South Africa	SF	SF09	77345	-25.1797	28.1135	-1292416	20191205114500	https://www.jacarandafm.com/news/news/makhubos-appointment-problem-our-political-system-says-mashaba/
891003565	20191205	201912	2019	2019.9178											ARE	DUBAI	ARE								1	036	036	03	1	4.0	7	1	7	0.88105726872247	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	1	Pakistan	PK	PK		30	70	PK	20191205114500	https://www.arabianbusiness.com/politics-economics/434897-pakistan-to-use-expo-2020-dubai-pavilion-to-sell-abandoned-state-buildings
891003566	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			0	013	013	01	1	0.4	10	1	10	6.16621983914209	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20191205114500	https://www.c21media.net/c21media-enterprises-backs-blonde-mamba/
891003567	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			1	020	020	02	1	3.0	10	1	10	0.0919963201471896	0								5	Lagos State, Lagos, Nigeria	NI	NI05	22927	6.58333	3.75	-2017361	5	Lagos State, Lagos, Nigeria	NI	NI05	22927	6.58333	3.75	-2017361	20191205114500	https://www.nationalnetworkonline.com/en/features/4721-hope-comes-to-low-income-earners
891003568	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			0	020	020	02	1	3.0	8	1	8	-0.14662756598241	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20191205114500	https://www.sandiegouniontribune.com/news/politics/sd-me-pot-political-20171016-story.html
891003569	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			0	020	020	02	1	3.0	2	1	2	-0.14662756598241	0								3	San Diego County, California, United States	US	USCA		33.0334	-116.801	277301	3	San Diego County, California, United States	US	USCA		33.0334	-116.801	277301	20191205114500	https://www.sandiegouniontribune.com/news/politics/sd-me-pot-political-20171016-story.html
891003570	20191205	201912	2019	2019.9178											BUS	INDUSTRY						BUS			1	040	040	04	1	1.0	5	1	5	-0.794551645856985	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20191205114500	https://www.msn.com/en-us/autos/news/gm-expected-to-partner-with-lg-chem-on-a-new-ohio-factory-for-electric-vehicle-batteries/ar-BBXMYPR
891003571	20191205	201912	2019	2019.9178											BUS	GENERAL CONTRACTOR						BUS			1	042	042	04	1	1.9	2	1	2	-1.65289256198347	0								3	City Of Lewiston, Idaho, United States	US	USID		46.3938	-116.994	2410825	3	City Of Lewiston, Idaho, United States	US	USID		46.3938	-116.994	2410825	20191205114500	https://lmtribune.com/northwest/intersection-project-will-pick-back-up/article_19af6658-c117-5687-b883-0f583ca0f316.html
891003572	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			0	174	174	17	4	-5.0	10	1	10	-3.35320417287631	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20191205114500	https://bangordailynews.com/2019/12/05/mainefocus/dozens-of-customers-ask-maine-to-banish-cmp/
891003573	20191205	201912	2019	2019.9178											BUS	BANK						BUS			0	190	190	19	4	-10.0	10	1	10	-1.28956623681125	0								4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	20191205114500	https://www.fleetwoodtoday.co.uk/lifestyle/lancashire-nostalgia-in-1977-preston-poly-expansion-beefy-runaway-drunken-swan-and-topless-pop-group-1-10138725
