891049526	20181205	201812	2018	2018.9178	GBR	UNITED KINGDOM	GBR								TUR	ISTANBUL	TUR								1	040	040	04	1	1.0	4	1	4	-0.609756097560976	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	1	Syria	SY	SY		35	38	SY	20191205154500	https://tass.com/economy/1096195
891049527	20181205	201812	2018	2018.9178	GBR	UNITED KINGDOM	GBR								TUR	TURKISH	TUR								1	046	046	04	1	7.0	6	1	6	-0.609756097560976	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20191205154500	https://tass.com/economy/1096195
891049528	20181205	201812	2018	2018.9178	GBR	UNITED KINGDOM	GBR								TUR	TURKISH	TUR								1	046	046	04	1	7.0	4	1	4	-0.609756097560976	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20191205154500	https://tass.com/economy/1096195
891049529	20181205	201812	2018	2018.9178	GOV	FINANCE MINIST						GOV													1	030	030	03	1	4.0	3	1	3	0.70671378091873	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	0								4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20191205154500	https://uk.reuters.com/article/uk-italy-europe-esm/italy-readies-banking-union-proposals-after-winning-esm-delay-idUKKBN1Y90YX
891049530	20181205	201812	2018	2018.9178	GOV	FINANCE MINIST						GOV			EUR	EUROPEAN	EUR								1	030	030	03	1	4.0	4	1	4	0.70671378091873	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20191205154500	https://uk.reuters.com/article/uk-italy-europe-esm/italy-readies-banking-union-proposals-after-winning-esm-delay-idUKKBN1Y90YX
891049531	20181205	201812	2018	2018.9178	GOV	FINANCE MINIST						GOV			ITA	ITALY	ITA								1	030	030	03	1	4.0	1	1	1	0.70671378091873	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20191205154500	https://uk.reuters.com/article/uk-italy-europe-esm/italy-readies-banking-union-proposals-after-winning-esm-delay-idUKKBN1Y90YX
891049532	20181205	201812	2018	2018.9178	GOV	MAYOR						GOV			USA	INDIANA	USA								1	042	042	04	1	1.9	6	1	6	1.87165775401069	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20191205154500	https://finance.yahoo.com/news/buttigieg-nabs-several-former-obama-151830936.html
891049533	20181205	201812	2018	2018.9178	GOV	MAYOR						GOV			USA	UNITED STATES	USA								1	046	046	04	1	7.0	2	1	2	1.87165775401069	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	South Bend, Indiana, United States	US	USIN		41.6834	-86.25	452796	3	South Bend, Indiana, United States	US	USIN		41.6834	-86.25	452796	20191205154500	https://finance.yahoo.com/news/buttigieg-nabs-several-former-obama-151830936.html
891049534	20181205	201812	2018	2018.9178	GOV	MAYOR						GOV			USA	UNITED STATES	USA								1	046	046	04	1	7.0	2	1	2	1.87165775401069	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	3	South Bend, Indiana, United States	US	USIN		41.6834	-86.25	452796	3	South Bend, Indiana, United States	US	USIN		41.6834	-86.25	452796	20191205154500	https://finance.yahoo.com/news/buttigieg-nabs-several-former-obama-151830936.html
891049535	20181205	201812	2018	2018.9178	ITAGOV	ITALY	ITA					GOV													1	030	030	03	1	4.0	1	1	1	0.70671378091873	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	0								4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20191205154500	https://uk.reuters.com/article/uk-italy-europe-esm/italy-readies-banking-union-proposals-after-winning-esm-delay-idUKKBN1Y90YX
891049536	20181205	201812	2018	2018.9178	ITAGOV	ITALY	ITA					GOV			EUR	EUROPEAN	EUR								1	030	030	03	1	4.0	1	1	1	0.70671378091873	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20191205154500	https://uk.reuters.com/article/uk-italy-europe-esm/italy-readies-banking-union-proposals-after-winning-esm-delay-idUKKBN1Y90YX
891049537	20181205	201812	2018	2018.9178	JPN	TOKYO	JPN																		1	081	081	08	2	5.0	3	1	3	-8.83977900552486	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	0								4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20191205154500	https://www.japantimes.co.jp/news/2019/12/05/national/crime-legal/japan-high-court-changes-peruvian-mans-death-sentence-life-prison/
891049538	20181205	201812	2018	2018.9178	JPN	TOKYO	JPN																		1	081	081	08	2	5.0	1	1	1	-8.83977900552486	1	Iran	IR	IR		32	53	IR	0								1	Iran	IR	IR		32	53	IR	20191205154500	https://www.japantimes.co.jp/news/2019/12/05/national/crime-legal/japan-high-court-changes-peruvian-mans-death-sentence-life-prison/
891049539	20181205	201812	2018	2018.9178	JPN	JAPANESE	JPN								PER	PERUVIAN	PER								1	173	173	17	4	-5.0	2	1	2	-8.83977900552486	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20191205154500	https://www.japantimes.co.jp/news/2019/12/05/national/crime-legal/japan-high-court-changes-peruvian-mans-death-sentence-life-prison/
891049540	20181205	201812	2018	2018.9178	JPNJUD	JAPANESE	JPN					JUD			JPN	JAPANESE	JPN								1	081	081	08	2	5.0	3	1	3	-8.83977900552486	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20191205154500	https://www.japantimes.co.jp/news/2019/12/05/national/crime-legal/japan-high-court-changes-peruvian-mans-death-sentence-life-prison/
891049541	20181205	201812	2018	2018.9178	LAB	WORKER						LAB													1	143	143	14	3	-6.5	10	1	10	-2.3696682464455	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20191205154500	https://www.thenation.com/podcast/democrats-2020-virginia/
891049542	20181205	201812	2018	2018.9178	MNCCANMED	TELUS	CAN					MNC	MED												1	080	080	08	2	5.0	10	1	10	1.86335403726708	0								0								0								20191205154500	https://finance.yahoo.com/news/might-better-avoid-telus-corporations-100624942.html
891049543	20181205	201812	2018	2018.9178	PRK	NORTH KOREA	PRK								SGP	SINGAPORE	SGP								0	040	040	04	1	1.0	2	2	2	-2.2729621591295	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20191205154500	https://www.thehour.com/news/world/article/North-Korea-threatens-to-resume-calling-Trump-14883824.php
891049544	20181205	201812	2018	2018.9178	PRK	NORTH KOREA	PRK								SGP	SINGAPORE	SGP								0	040	040	04	1	1.0	2	2	2	-2.2729621591295	1	North Korea	KN	KN		40	127	KN	1	Singapore	SN	SN		1.366667	103.8	SN	1	North Korea	KN	KN		40	127	KN	20191205154500	https://www.thehour.com/news/world/article/North-Korea-threatens-to-resume-calling-Trump-14883824.php
891049545	20181205	201812	2018	2018.9178	SAUMED	SAUDI	SAU					MED			SAU	SAUDI ARABIA	SAU								0	111	111	11	3	-2.0	20	2	20	-1.65605095541401	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20191205154500	https://whbl.com/news/articles/2019/dec/05/saudi-aramco-prices-shares-at-top-of-range-in-worlds-biggest-ipo-sources/963923/
891049546	20181205	201812	2018	2018.9178	SAUMED	SAUDI	SAU					MED			SAUGOV	SAUDI	SAU					GOV			0	111	111	11	3	-2.0	12	2	12	-1.65605095541401	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20191205154500	https://whbl.com/news/articles/2019/dec/05/saudi-aramco-prices-shares-at-top-of-range-in-worlds-biggest-ipo-sources/963923/
891049547	20181205	201812	2018	2018.9178	SGP	SINGAPORE	SGP								PRK	NORTH KOREA	PRK								0	040	040	04	1	1.0	2	2	2	-2.2729621591295	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20191205154500	https://www.thehour.com/news/world/article/North-Korea-threatens-to-resume-calling-Trump-14883824.php
891049548	20181205	201812	2018	2018.9178	SGP	SINGAPORE	SGP								PRK	NORTH KOREA	PRK								0	040	040	04	1	1.0	2	2	2	-2.2729621591295	1	Singapore	SN	SN		1.366667	103.8	SN	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20191205154500	https://www.thehour.com/news/world/article/North-Korea-threatens-to-resume-calling-Trump-14883824.php
891049549	20181205	201812	2018	2018.9178	TUR	ISTANBUL	TUR								GBR	UNITED KINGDOM	GBR								1	040	040	04	1	1.0	6	1	6	-0.609756097560976	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Syria	SY	SY		35	38	SY	20191205154500	https://tass.com/economy/1096195
891049550	20181205	201812	2018	2018.9178	TUR	ISTANBUL	TUR								GBR	UNITED KINGDOM	GBR								1	040	040	04	1	1.0	4	1	4	-0.609756097560976	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	1	Syria	SY	SY		35	38	SY	20191205154500	https://tass.com/economy/1096195
891049551	20181205	201812	2018	2018.9178	TUR	TURKISH	TUR								GBR	UNITED KINGDOM	GBR								1	046	046	04	1	7.0	6	1	6	-0.609756097560976	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20191205154500	https://tass.com/economy/1096195
891049552	20181205	201812	2018	2018.9178	TUR	TURKISH	TUR								GBR	UNITED KINGDOM	GBR								1	046	046	04	1	7.0	4	1	4	-0.609756097560976	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20191205154500	https://tass.com/economy/1096195
891049553	20181205	201812	2018	2018.9178	UGA	UGANDA	UGA								COP	PRISON						COP			1	173	173	17	4	-5.0	4	1	4	-11.6803278688525	4	Makerere, Kampala, Uganda	UG	UG37	18585	0.333333	32.5667	-1731878	4	Makerere, Kampala, Uganda	UG	UG37	18585	0.333333	32.5667	-1731878	4	Makerere, Kampala, Uganda	UG	UG37	18585	0.333333	32.5667	-1731878	20191205154500	http://www.faceofmalawi.com/2019/12/student-jailed-for-creative-flair-in-lewd-poem-criticising-president/
891049554	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA								COP	PRISON						COP			1	173	173	17	4	-5.0	4	1	4	-0.55617352614016	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	3	Grand Rapids, Michigan, United States	US	USMI		42.9634	-85.6681	627105	20191205154500	https://www.record-eagle.com/news/local_news/inman-trial-day-lobbyists-union-reps-expert-testify/article_cf585190-16d0-11ea-91a6-13a77655f012.html
891049555	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			1	012	012	01	1	-0.4	2	1	2	1.87165775401069	3	South Bend, Indiana, United States	US	USIN	IN141	41.6834	-86.25	452796	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20191205154500	https://finance.yahoo.com/news/buttigieg-nabs-several-former-obama-151830936.html
891049556	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			1	012	012	01	1	-0.4	2	1	2	1.87165775401069	3	South Bend, Indiana, United States	US	USIN	IN141	41.6834	-86.25	452796	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20191205154500	https://finance.yahoo.com/news/buttigieg-nabs-several-former-obama-151830936.html
891049557	20181205	201812	2018	2018.9178	USA	INDIANA	USA								GOV	MAYOR						GOV			1	043	043	04	1	2.8	6	1	6	1.87165775401069	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20191205154500	https://finance.yahoo.com/news/buttigieg-nabs-several-former-obama-151830936.html
891049558	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA								GOV	MAYOR						GOV			1	046	046	04	1	7.0	4	1	4	1.87165775401069	3	South Bend, Indiana, United States	US	USIN	IN141	41.6834	-86.25	452796	3	South Bend, Indiana, United States	US	USIN		41.6834	-86.25	452796	3	South Bend, Indiana, United States	US	USIN		41.6834	-86.25	452796	20191205154500	https://finance.yahoo.com/news/buttigieg-nabs-several-former-obama-151830936.html
891049559	20191105	201911	2019	2019.8356	CAN	CANADA	CAN																		0	193	193	19	4	-10.0	8	2	8	-3.39994972347913	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20191205154500	https://www.680news.com/2019/12/05/airbnb-introduces-new-rules-to-rein-in-parties-nuisances/
891049560	20191105	201911	2019	2019.8356	ESP	SPAIN	ESP								USA	UNITED STATES	USA								1	031	031	03	1	5.2	3	1	3	-0.15503875968992	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20191205154500	https://businessden.com/2019/12/05/second-hotel-in-the-works-along-one-block-in-lohi/
891049561	20191105	201911	2019	2019.8356	IND	TAMIL NADU	IND								REL	SAINT									0	112	112	11	3	-2.0	1	1	1	0.62370062370062	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	4	Thanjavur, Tamil Nadu, India	IN	IN25	17881	10.8	79.15	-2112964	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20191205154500	https://www.timesnownews.com/india/article/when-chidambaram-stepped-out-of-tihar-jail-what-was-the-very-special-book-he-was-holding/523620
891049562	20191105	201911	2019	2019.8356	IND	TAMIL NADU	IND								REL	SAINT									0	112	112	11	3	-2.0	2	1	2	0.62370062370062	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	4	Thanjavur, Tamil Nadu, India	IN	IN25	17881	10.8	79.15	-2112964	4	Thanjavur, Tamil Nadu, India	IN	IN25	17881	10.8	79.15	-2112964	20191205154500	https://www.timesnownews.com/india/article/when-chidambaram-stepped-out-of-tihar-jail-what-was-the-very-special-book-he-was-holding/523620
891049563	20191105	201911	2019	2019.8356	NLD	DUTCH	NLD								PSE	PALESTINIAN	PSE								1	071	071	07	2	7.4	2	1	2	-5.28169014084507	1	Netherlands	NL	NL		52.5	5.75	NL	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20191205154500	https://www.clevelandjewishnews.com/jta/norway-s-ruling-coalition-wants-to-freeze-aid-to-palestinians/article_b2fb6f6a-72e0-5bb7-baa8-29bff4024e01.html
891049564	20191105	201911	2019	2019.8356	NLDGOV	THE NETHERLAND	NLD					GOV			ISR	ISRAEL	ISR								1	071	071	07	2	7.4	4	1	4	-5.28169014084507	1	Netherlands	NL	NL		52.5	5.75	NL	1	Israel	IS	IS		31.5	34.75	IS	1	Netherlands	NL	NL		52.5	5.75	NL	20191205154500	https://www.clevelandjewishnews.com/jta/norway-s-ruling-coalition-wants-to-freeze-aid-to-palestinians/article_b2fb6f6a-72e0-5bb7-baa8-29bff4024e01.html
891049565	20191105	201911	2019	2019.8356	NLDGOV	NETHERLANDS	NLD					GOV			PSE	PALESTINIAN	PSE								1	071	071	07	2	7.4	2	1	2	-5.28169014084507	1	Netherlands	NL	NL		52.5	5.75	NL	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20191205154500	https://www.clevelandjewishnews.com/jta/norway-s-ruling-coalition-wants-to-freeze-aid-to-palestinians/article_b2fb6f6a-72e0-5bb7-baa8-29bff4024e01.html
891049566	20191105	201911	2019	2019.8356	NLDGOV	DUTCH	NLD					GOV			PSE	PALESTINIAN	PSE								1	071	071	07	2	7.4	2	1	2	-5.28169014084507	1	Netherlands	NL	NL		52.5	5.75	NL	1	Israel	IS	IS		31.5	34.75	IS	1	Netherlands	NL	NL		52.5	5.75	NL	20191205154500	https://www.clevelandjewishnews.com/jta/norway-s-ruling-coalition-wants-to-freeze-aid-to-palestinians/article_b2fb6f6a-72e0-5bb7-baa8-29bff4024e01.html
891049567	20191105	201911	2019	2019.8356	USA	UNITED STATES	USA								CVL	HUNTER						CVL			0	020	020	02	1	3.0	1	1	1	-4.4762757385855	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20191205154500	https://www.msn.com/en-us/news/politics/trump-threatens-to-have-schiff-bidens-pelosi-testify-in-senate-trial-as-he-dares-house-to-impeach/ar-BBXNGgw
891049568	20191128	201911	2019	2019.8986											GOV	GOVERNMENT						GOV			0	036	036	03	1	4.0	10	1	10	-2.49042145593869	0								4	Ballarat, Victoria, Australia	AS	AS07	5377	-37.5627	143.863	-1557125	4	Ballarat, Victoria, Australia	AS	AS07	5377	-37.5627	143.863	-1557125	20191205154500	https://www.afr.com/work-and-careers/education/critics-say-gonski-not-the-answer-to-pisa-crisis-20191205-p53h2u
891049569	20191128	201911	2019	2019.8986											USA	WISCONSIN	USA								1	154	154	15	4	-7.2	3	1	3	-0.557103064066848	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20191205154500	https://www.msn.com/en-us/weather/topstories/arctic-air-on-the-way-for-wisconsin-heres-how-cold-its-going-to-get/ar-BBXOkV0
891049570	20191128	201911	2019	2019.8986	CRM	CONMAN						CRM			CVL	MIGRANT						CVL			1	173	173	17	4	-5.0	5	1	5	-7.62124711316397	4	Vyborg, Leningradskaya Oblast', Russia	RS	RS42	16229	60.7076	28.7528	-3037083	4	Vyborg, Leningradskaya Oblast', Russia	RS	RS42	16229	60.7076	28.7528	-3037083	4	Vyborg, Leningradskaya Oblast', Russia	RS	RS42	16229	60.7076	28.7528	-3037083	20191205154500	https://www.businessinsider.com/russia-finland-fake-border-conman-charged-migrants-2019-12?amp%3Bc=10351992260002227608
891049571	20191128	201911	2019	2019.8986	GOV	GOVERNMENT						GOV													0	036	036	03	1	4.0	10	1	10	-2.49042145593869	4	Ballarat, Victoria, Australia	AS	AS07	5377	-37.5627	143.863	-1557125	0								4	Ballarat, Victoria, Australia	AS	AS07	5377	-37.5627	143.863	-1557125	20191205154500	https://www.afr.com/work-and-careers/education/critics-say-gonski-not-the-answer-to-pisa-crisis-20191205-p53h2u
