890958026	20181205	201812	2018	2018.9178	USA	LOS ANGELES	USA								GBR	UNITED KINGDOM	GBR								1	073	073	07	2	7.4	2	1	2	-8.07174887892377	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20191205070000	https://www.bangkokpost.com/learning/easy/1809199/caver-felt-shamed-dirtied-by-musk-tweet
890958027	20191105	201911	2019	2019.8356	GOV	GOVERNMENT						GOV													1	0234	023	02	1	3.4	4	1	4	-2.67011197243755	4	Oragadam, Tamil Nadu, India	IN	IN25	70244	12.65	80.0667	-2106543	0								4	Oragadam, Tamil Nadu, India	IN	IN25	70244	12.65	80.0667	-2106543	20191205070000	https://www.wsws.org/en/articles/2019/12/05/moth-d05.html
890958028	20191105	201911	2019	2019.8356	GOV	GOVERNMENT						GOV													1	0234	023	02	1	3.4	1	1	1	-2.67011197243755	4	Sriperumbudur, Tamil Nadu, India	IN	IN25	70251	12.9689	79.9489	-2111976	0								4	Sriperumbudur, Tamil Nadu, India	IN	IN25	70251	12.9689	79.9489	-2111976	20191205070000	https://www.wsws.org/en/articles/2019/12/05/moth-d05.html
890958029	20191105	201911	2019	2019.8356	MLT	MALTA	MLT																		0	0831	083	08	2	5.0	2	1	2	-5.45112781954887	1	Malta	MT	MT		35.916667	14.433333	MT	0								1	Malta	MT	MT		35.916667	14.433333	MT	20191205070000	https://www.msn.com/en-us/news/world/a-journalist-e2-80-99s-death-and-an-island-in-turmoil/ar-BBXMwyV
890958030	20191105	201911	2019	2019.8356	OMN	MUSCAT	OMN																		0	0831	083	08	2	5.0	8	1	8	-5.45112781954887	1	Malta	MT	MT		35.916667	14.433333	MT	0								1	Malta	MT	MT		35.916667	14.433333	MT	20191205070000	https://www.msn.com/en-us/news/world/a-journalist-e2-80-99s-death-and-an-island-in-turmoil/ar-BBXMwyV
890958031	20191128	201911	2019	2019.8986	COP	POLICE						COP			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	2	1	2	-1.3986013986014	3	Scott County, Indiana, United States	US	USIN	IN143	38.6856	-85.7702	450386	3	Scott County, Indiana, United States	US	USIN		38.6856	-85.7702	450386	3	Scott County, Indiana, United States	US	USIN		38.6856	-85.7702	450386	20191205070000	https://www.wdrb.com/news/scott-county-woman-says-deputy-arrested-on-drug-charges-helped/article_4b2327dc-170d-11ea-bb32-db6b10a22ace.html
890958032	20191128	201911	2019	2019.8986	COP	POLICE						COP			USAMIL	UNITED STATES	USA					MIL			1	173	173	17	4	-5.0	2	1	2	-1.3986013986014	3	Scott County, Indiana, United States	US	USIN	IN143	38.6856	-85.7702	450386	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	3	Scott County, Indiana, United States	US	USIN		38.6856	-85.7702	450386	20191205070000	https://www.wdrb.com/news/scott-county-woman-says-deputy-arrested-on-drug-charges-helped/article_4b2327dc-170d-11ea-bb32-db6b10a22ace.html
890958033	20191128	201911	2019	2019.8986	GBRGOVBUS	VINCE CABLE	GBR					GOV	BUS												1	053	053	05	1	3.8	10	1	10	1.69082125603865	0								0								0								20191205070000	https://www.worcesternews.co.uk/news/18081300.former-cabinet-member-sir-vince-cable-visits-malvern-campaign-trail/
890958034	20191128	201911	2019	2019.8986	USA	INDIANA	USA								COP	DEPUTY						COP			1	173	173	17	4	-5.0	2	1	2	-1.3986013986014	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	3	Scott County, Indiana, United States	US	USIN		38.6856	-85.7702	450386	3	Scott County, Indiana, United States	US	USIN		38.6856	-85.7702	450386	20191205070000	https://www.wdrb.com/news/scott-county-woman-says-deputy-arrested-on-drug-charges-helped/article_4b2327dc-170d-11ea-bb32-db6b10a22ace.html
890958035	20191128	201911	2019	2019.8986	USA	INDIANA	USA								COP	DEPUTY						COP			1	173	173	17	4	-5.0	6	1	6	-1.3986013986014	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20191205070000	https://www.wdrb.com/news/scott-county-woman-says-deputy-arrested-on-drug-charges-helped/article_4b2327dc-170d-11ea-bb32-db6b10a22ace.html
890958036	20191128	201911	2019	2019.8986	USA	INDIANA	USA								MIL	RESERVE OFFICER						MIL			1	173	173	17	4	-5.0	8	1	8	-1.3986013986014	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20191205070000	https://www.wdrb.com/news/scott-county-woman-says-deputy-arrested-on-drug-charges-helped/article_4b2327dc-170d-11ea-bb32-db6b10a22ace.html
890958037	20191204	201912	2019	2019.9151	UAF	TERRORIST						UAF			TUR	TURKISH	TUR								1	080	080	08	2	5.0	2	1	2	-11.7647058823529	4	Silopi, Sirnak, Turkey	TU	TU80	36797	37.2497	42.4694	-770795	4	Silopi, Sirnak, Turkey	TU	TU80	36797	37.2497	42.4694	-770795	4	Silopi, Sirnak, Turkey	TU	TU80	36797	37.2497	42.4694	-770795	20191205070000	http://vestnikkavkaza.net/news/Five-terrorists-surrender-to-Turkish-forces.html
890958038	20191204	201912	2019	2019.9151	UAF	TERRORIST						UAF			TURCOP	TURKISH	TUR					COP			1	080	080	08	2	5.0	6	1	6	-11.7647058823529	4	Silopi, Sirnak, Turkey	TU	TU80	36797	37.2497	42.4694	-770795	4	Silopi, Sirnak, Turkey	TU	TU80	36797	37.2497	42.4694	-770795	4	Silopi, Sirnak, Turkey	TU	TU80	36797	37.2497	42.4694	-770795	20191205070000	http://vestnikkavkaza.net/news/Five-terrorists-surrender-to-Turkish-forces.html
890958039	20191204	201912	2019	2019.9151	VUT	VANUATU	VUT																		1	0331	033	03	1	5.2	4	1	4	1.8348623853211	1	Vanuatu	NH	NH		-16	167	NH	0								1	Vanuatu	NH	NH		-16	167	NH	20191205070000	https://dailypost.vu/news/anna-tavoa-heads-vanuatu-project-management-unit/article_d7093a7a-154b-11ea-9f24-538a0599c851.html
890958040	20191205	201912	2019	2019.9178											AFGHLH	JALALABAD	AFG					HLH			1	060	060	06	2	6.0	3	1	3	-4.65465465465466	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20191205070000	https://www.japantimes.co.jp/news/2019/12/05/national/crime-legal/killing-aid-group-chief-tetsu-nakamura-afghanistan-looked-like-well-planned-hit/
890958041	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								0	036	036	03	1	4.0	1	1	1	-6.71936758893281	0								4	Merri Creek, Queensland, Australia	AS	AS04	40197	-20.6667	146.283	-1587062	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20191205070000	https://www.smh.com.au/national/victoria/jogger-allegedly-raped-head-held-under-water-during-horrific-merri-creek-trail-attack-20191205-p53hbk.html
890958042	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								0	036	036	03	1	4.0	5	1	5	-6.71936758893281	0								4	Merri Creek, Queensland, Australia	AS	AS04	40197	-20.6667	146.283	-1587062	4	Merri Creek, Queensland, Australia	AS	AS04	40197	-20.6667	146.283	-1587062	20191205070000	https://www.smh.com.au/national/victoria/jogger-allegedly-raped-head-held-under-water-during-horrific-merri-creek-trail-attack-20191205-p53hbk.html
890958043	20191205	201912	2019	2019.9178											BGD	BANGLADESH	BGD								1	020	020	02	1	3.0	1	1	1	-5.99547511312217	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20191205070000	https://thewire.in/government/citizenship-amendment-bill-india-bangladesh-pakistan-babri-masjid
890958044	20191205	201912	2019	2019.9178											BLR	BELARUS	BLR								1	057	057	05	1	8.0	20	1	10	2.90178571428572	0								4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20191205070000	https://eng.belta.by/politics/view/belarus-looks-forward-to-signing-visa-facilitation-readmission-agreements-with-eu-126450-2019/
890958045	20191205	201912	2019	2019.9178											BLZ	BELIZE	BLZ								0	042	042	04	1	1.9	10	1	10	-2.46212121212121	0								4	Belize City, Belize, Belize	BH	BH01	5855	17.4833	-88.1833	-1148788	4	Belize City, Belize, Belize	BH	BH01	5855	17.4833	-88.1833	-1148788	20191205070000	http://7newsbelize.com/sstory.php?nid=51235
890958046	20191205	201912	2019	2019.9178											BUS	AIRLINE						BUS			1	036	036	03	1	4.0	3	1	3	1.32890365448505	0								4	Bendigo, Victoria, Australia	AS	AS07	5391	-36.7582	144.28	-1558533	4	Tat Thang, Phú, Vietnam, Republic Of	VM	VM83	74175	21.1359	105.243	11347427	20191205070000	https://www.flightglobal.com/news/articles/bamboo-airways-partners-rmit-university-for-training-462696/
890958047	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			0	043	043	04	1	2.8	1	1	1	2.26628895184136	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20191205070000	https://www.business-standard.com/article/pti-stories/endurance-international-group-to-host-cloudbazaar-a-cloud-and-web-hosting-event-in-mumbai-119120500335_1.html
890958048	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			0	043	043	04	1	2.8	4	1	4	2.26628895184136	0								3	Burlington, Massachusetts, United States	US	USMA	MA017	42.5048	-71.1956	612150	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20191205070000	https://www.business-standard.com/article/pti-stories/endurance-international-group-to-host-cloudbazaar-a-cloud-and-web-hosting-event-in-mumbai-119120500335_1.html
890958049	20191205	201912	2019	2019.9178											BUS	BANK						BUS			1	046	046	04	1	7.0	5	1	5	2.08333333333333	0								4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20191205070000	https://www.business-standard.com/article/news-cm/ujjivan-small-finance-bank-ipo-gets-strong-demand-119120500295_1.html
890958050	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			0	051	051	05	1	3.4	10	1	10	-0.0528820729772601	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20191205070000	https://allafrica.com/stories/201912050081.html
890958051	20191205	201912	2019	2019.9178											CAN	CANADA	CAN								1	020	020	02	1	3.0	2	1	2	-2.10772833723653	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20191205070000	http://news.trust.org/item/20191205052947-2ln18
890958052	20191205	201912	2019	2019.9178											CHN	CHINA	CHN								0	061	061	06	2	6.4	12	1	12	-4.2	0								1	China	CH	CH		35	105	CH	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20191205070000	https://www.stockandland.com.au/story/6527855/tough-conditions-in-china-holds-back-wool/?cs=4847
890958053	20191205	201912	2019	2019.9178											CHNCRM	SHENZHEN	CHN					CRM			1	020	020	02	1	3.0	3	1	3	-5.03388189738625	0								4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	20191205070000	http://www.chinadaily.com.cn/a/201912/05/WS5de857b5a310cf3e3557c122.html
890958054	20191205	201912	2019	2019.9178											CHRCTH	CATHOLIC				CHR	CTH				1	043	043	04	1	2.8	6	1	6	-1.84615384615384	0								3	Ridgecrest, Texas, United States	US	USTX	TX361	30.166	-93.7482	1345200	3	Ridgecrest, Texas, United States	US	USTX	TX361	30.166	-93.7482	1345200	20191205070000	https://www.wtvy.com/content/news/Dothan-churches-gradually-increasing-security-in-light-of-mass-shootings-565822572.html
890958055	20191205	201912	2019	2019.9178											CHRCTH	CATHOLIC				CHR	CTH				1	043	043	04	1	2.8	2	1	2	-1.84615384615384	0								3	First Baptist Church, Texas, United States	US	USTX		29.3941	-94.9155	1385009	3	Ridgecrest, Texas, United States	US	USTX	TX361	30.166	-93.7482	1345200	20191205070000	https://www.wtvy.com/content/news/Dothan-churches-gradually-increasing-security-in-light-of-mass-shootings-565822572.html
890958056	20191205	201912	2019	2019.9178											CHRCTH	CATHOLIC				CHR	CTH				1	043	043	04	1	2.8	2	1	2	-1.84615384615384	0								3	First Baptist Church, Texas, United States	US	USTX		29.3941	-94.9155	1385009	3	First Baptist Church, Texas, United States	US	USTX		29.3941	-94.9155	1385009	20191205070000	https://www.wtvy.com/content/news/Dothan-churches-gradually-increasing-security-in-light-of-mass-shootings-565822572.html
890958057	20191205	201912	2019	2019.9178											CHRCTH	THE POPE				CHR	CTH				1	130	130	13	3	-4.4	10	1	10	-4.09836065573771	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20191205070000	https://timesofindia.indiatimes.com/blogs/jugglebandhi/promotional-prose-and-cons-of-helping-to-keep-the-economy-shop-shape-buy-buy-at-festive-seasons-now-a-sin-f0-9f-98-8a/
890958058	20191205	201912	2019	2019.9178											CHRPRO300	PRESBYTERIAN				CHR	PRO				0	036	036	03	1	4.0	1	1	1	3.54838709677419	0								3	First Presbyterian Church, Texas, United States	US	USTX		29.3047	-94.7888	1385015	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20191205070000	https://www.mrt.com/entertainment/article/Cowboy-poet-kicks-off-Midland-Storytelling-14882503.php
890958059	20191205	201912	2019	2019.9178											COP	DETECTIVE						COP			1	020	020	02	1	3.0	3	1	3	-3.95136778115502	0								4	Arror, Rift Valley, Kenya	KE	KE08	18585	1.64177	35.6314	-2241869	4	Arror, Rift Valley, Kenya	KE	KE08	18585	1.64177	35.6314	-2241869	20191205070000	https://allafrica.com/stories/201912050114.html
890958060	20191205	201912	2019	2019.9178											COP	POLICE						COP			0	020	020	02	1	3.0	10	1	10	-5.28967254408061	0								3	City Of Ladue, Missouri, United States	US	USMO		38.6377	-90.3814	2395582	3	City Of Ladue, Missouri, United States	US	USMO		38.6377	-90.3814	2395582	20191205070000	https://www.ksdk.com/article/news/local/woman-shot-by-officer-ladue-schnucks-parking-lot-files-lawsuit/63-566ba511-0264-4fd2-9d05-f5bb0cf11b07
890958061	20191205	201912	2019	2019.9178											COP	POLICE						COP			1	030	030	03	1	4.0	2	1	2	-2.38095238095238	0								3	Oakland, California, United States	US	USCA	CA001	37.8044	-122.271	277566	3	Oakland, California, United States	US	USCA	CA001	37.8044	-122.271	277566	20191205070000	https://www.ktvu.com/news/van-with-supplies-for-homeless-stolen-in-oakland
890958062	20191205	201912	2019	2019.9178											COP	DETECTIVE						COP			1	042	042	04	1	1.9	3	1	3	-3.95136778115502	0								1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20191205070000	https://allafrica.com/stories/201912050114.html
890958063	20191205	201912	2019	2019.9178											COP	POLICE						COP			1	043	043	04	1	2.8	10	1	10	-3.34261838440111	0								3	Mesquite, Texas, United States	US	USTX	TX113	32.7668	-96.5992	1341400	3	Mesquite, Texas, United States	US	USTX	TX113	32.7668	-96.5992	1341400	20191205070000	https://www.fox4news.com/news/trackdown-help-find-the-mesquite-family-dollar-robber
890958064	20191205	201912	2019	2019.9178											CUB	CUBA	CUB								0	051	051	05	1	3.4	6	1	6	1.25502008032128	0								4	El Mulato, Camagü, Cuba	CU	CU05	5747	21.5667	-78.1167	-1621781	4	El Mulato, Camagü, Cuba	CU	CU05	5747	21.5667	-78.1167	-1621781	20191205070000	https://www.jjay.cuny.edu/news/cuny%E2%80%99s-la-habana-500-explores-ties-between-new-york-and-cuba
890958065	20191205	201912	2019	2019.9178											CUB	CUBA	CUB								0	051	051	05	1	3.4	2	1	2	1.25502008032128	0								4	La Habana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	La Habana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20191205070000	https://www.jjay.cuny.edu/news/cuny%E2%80%99s-la-habana-500-explores-ties-between-new-york-and-cuba
890958066	20191205	201912	2019	2019.9178											CUB	CUBA	CUB								0	051	051	05	1	3.4	2	1	2	1.25502008032128	0								2	Puerto Rico, United States	US	USPR		18.2766	-66.335	PR	2	Puerto Rico, United States	US	USPR		18.2766	-66.335	PR	20191205070000	https://www.jjay.cuny.edu/news/cuny%E2%80%99s-la-habana-500-explores-ties-between-new-york-and-cuba
890958067	20191205	201912	2019	2019.9178											CVL	COMMUNITY						CVL			0	040	040	04	1	1.0	10	1	10	1.7913593256059	0								3	Thomas Park, Texas, United States	US	USTX		32.9657	-96.8997	1348485	3	Thomas Park, Texas, United States	US	USTX		32.9657	-96.8997	1348485	20191205070000	https://www.theeagle.com/news/local/woods-reflects-on-first-year-as-college-station-city-manager/article_a8bfbe7c-1713-11ea-87ce-8b7c59a69685.html
890958068	20191205	201912	2019	2019.9178											CVL	IMMIGRANT						CVL			1	042	042	04	1	1.9	2	1	2	1.25502008032128	0								4	La Habana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20191205070000	https://www.jjay.cuny.edu/news/cuny%E2%80%99s-la-habana-500-explores-ties-between-new-york-and-cuba
890958069	20191205	201912	2019	2019.9178											CVL	TOURIST						CVL			0	042	042	04	1	1.9	2	1	2	6.48379052369078	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20191205070000	https://timesofindia.indiatimes.com/travel/destinations/plan-a-trip-near-delhi-this-christmas/as72367970.cms
890958070	20191205	201912	2019	2019.9178											CVL	RESIDENTS						CVL			1	042	042	04	1	1.9	6	1	6	2.98013245033113	0								1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20191205070000	http://www.lahainanews.com/page/content.detail/id/566246/Coon-Brothers-host-26th-annual-Lanai-Turkey-Giveaway.html
890958071	20191205	201912	2019	2019.9178											CVL	TOURIST						CVL			0	043	043	04	1	2.8	6	1	6	0.60544904137235	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20191205070000	https://www.eagletimes.com/ap/ballroom-dancers-say-immigration-clampdown-hurting-business/article_cf361e0a-095d-5e08-b8d0-bffd73654e87.html
890958072	20191205	201912	2019	2019.9178											CVL	VILLAGE						CVL			1	052	052	05	1	3.5	2	1	2	1.37080191912269	0								1	Chad	CD	CD		15	19	CD	1	Chad	CD	CD		15	19	CD	20191205070000	https://www.pulse.com.gh/the-new-york-times/world/secrets-of-the-oldest-comedy-club-barker-on-macdougal-street/qh4w6ps
890958073	20191205	201912	2019	2019.9178											EDU	COLLEGE						EDU			0	020	020	02	1	3.0	10	1	10	-2.31788079470198	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20191205070000	https://indianexpress.com/article/education/duta-protest-administration-holds-meeting-with-teachers-association-6151711/
890958074	20191205	201912	2019	2019.9178											EDU	STUDENT						EDU			1	030	030	03	1	4.0	5	1	5	-5.06134969325153	0								4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	20191205070000	https://www.prokerala.com/news/articles/a984737.html
890958075	20191205	201912	2019	2019.9178											EDU	COLLEGE						EDU			1	036	036	03	1	4.0	6	1	6	-2.15384615384615	0								4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	20191205070000	https://www.bbc.com/news/uk-northern-ireland-50664699
890958076	20191205	201912	2019	2019.9178											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	3	1	3	1.12359550561798	0								4	Reggio Emilia, Emilia-Romagna, Italy	IT	IT05	18341	44.7	10.6333	-126196	4	Reggio Emilia, Emilia-Romagna, Italy	IT	IT05	18341	44.7	10.6333	-126196	20191205070000	https://www.santafenewmexican.com/news/local_news/award-winner-from-recounts-how-honor-from-new-mexican-lifted/article_048f18f6-e5a7-581f-a32e-053312486bf6.html
890958077	20191205	201912	2019	2019.9178											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	6	1	6	1.12359550561798	0								3	Montecito, California, United States	US	USCA	CA083	34.4367	-119.632	1661052	3	Montecito, California, United States	US	USCA	CA083	34.4367	-119.632	1661052	20191205070000	https://www.santafenewmexican.com/news/local_news/award-winner-from-recounts-how-honor-from-new-mexican-lifted/article_048f18f6-e5a7-581f-a32e-053312486bf6.html
890958078	20191205	201912	2019	2019.9178											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	1	1	1	1.12359550561798	0								3	La Casita Preschool, New Mexico, United States	US	USNM		35.6778	-105.962	901403	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20191205070000	https://www.santafenewmexican.com/news/local_news/award-winner-from-recounts-how-honor-from-new-mexican-lifted/article_048f18f6-e5a7-581f-a32e-053312486bf6.html
890958079	20191205	201912	2019	2019.9178											EDU	STUDENT						EDU			1	043	043	04	1	2.8	10	1	10	-3.94944707740916	0								1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20191205070000	http://dailyorange.com/2019/12/notagainsu-details-future-plans-qa-session/
890958080	20191205	201912	2019	2019.9178											EDU	COLLEGE						EDU			0	046	046	04	1	7.0	5	1	5	1.7913593256059	0								3	Thomas Park, Texas, United States	US	USTX		32.9657	-96.8997	1348485	3	Thomas Park, Texas, United States	US	USTX		32.9657	-96.8997	1348485	20191205070000	https://www.theeagle.com/news/local/woods-reflects-on-first-year-as-college-station-city-manager/article_a8bfbe7c-1713-11ea-87ce-8b7c59a69685.html
890958081	20191205	201912	2019	2019.9178											EDU	STUDENT						EDU			1	051	051	05	1	3.4	3	1	3	-5.06134969325153	0								4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	20191205070000	https://www.prokerala.com/news/articles/a984737.html
890958082	20191205	201912	2019	2019.9178											EDU	STUDENT						EDU			1	051	051	05	1	3.4	2	1	2	-5.06134969325153	0								4	Varanasi, Uttar Pradesh, India	IN	IN36	17943	25.3333	83	-2114217	4	Varanasi, Uttar Pradesh, India	IN	IN36	17943	25.3333	83	-2114217	20191205070000	https://www.prokerala.com/news/articles/a984737.html
890958083	20191205	201912	2019	2019.9178											EGY	EGYPT	EGY								1	061	061	06	2	6.4	10	1	10	-2.52100840336135	0								4	Wagah, India (general), India	IN	IN00	17821	31.5957	74.5573	-2114594	4	Wagah, India (general), India	IN	IN00	17821	31.5957	74.5573	-2114594	20191205070000	https://www.financialexpress.com/india-news/do-you-eat-egyptian-onions-the-question-that-triggered-nirmala-sitharamans-viral-response-in-parliament/1785079/
890958084	20191205	201912	2019	2019.9178											ELI	ACTOR						ELI			1	130	130	13	3	-4.4	10	1	10	0	0								0								0								20191205070000	https://www.cso.com.au/article/669440/prediction-1-broader-deepfakes-capabilities-less-skilled-threat-actors/
