890970356	20181205	201812	2018	2018.9178	MYS	MALAYSIA	MYS								GOVHLH	HEALTH MINIST						GOV	HLH		1	040	040	04	1	1.0	2	1	2	-3.79008746355685	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20191205083000	https://www.nst.com.my/news/nation/2019/12/545089/poisons-amendment-bill-2019-readings-postponed-next-year
890970357	20181205	201812	2018	2018.9178	MYS	MALAYSIA	MYS								GOVHLH	HEALTH MINIST						GOV	HLH		1	043	043	04	1	2.8	2	1	2	-3.79008746355685	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20191205083000	https://www.nst.com.my/news/nation/2019/12/545089/poisons-amendment-bill-2019-readings-postponed-next-year
890970358	20181205	201812	2018	2018.9178	RUS	MOSCOW	RUS								UKR	UKRAINE	UKR								1	020	020	02	1	3.0	10	1	10	-1.68674698795181	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20191205083000	https://www.euractiv.com/section/energy/news/russia-says-ukraines-proposed-gas-transit-tariffs-are-too-high/
890970359	20181205	201812	2018	2018.9178	RUS	MOSCOW	RUS								UKR	KYIV	UKR								1	110	110	11	3	-2.0	5	1	5	-1.68674698795181	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20191205083000	https://www.euractiv.com/section/energy/news/russia-says-ukraines-proposed-gas-transit-tariffs-are-too-high/
890970360	20181205	201812	2018	2018.9178	RUS	MOSCOW	RUS								UKR	UKRAINE	UKR								1	111	111	11	3	-2.0	6	1	6	-1.68674698795181	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20191205083000	https://www.euractiv.com/section/energy/news/russia-says-ukraines-proposed-gas-transit-tariffs-are-too-high/
890970361	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA								CHLREL	CHILE	CHL								0	1041	104	10	3	-5.0	2	1	2	-5.30546623794212	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20191205083000	https://www.post-journal.com/news/page-one/2019/12/malone-resigns-under-fire-for-misconduct-handling/
890970362	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			0	130	130	13	3	-4.4	2	1	2	-3.75312760633861	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20191205083000	https://www.penncapital-star.com/government-politics/tax-abatement-reforms-on-track-for-final-philly-council-vote-by-years-end/
890970363	20181205	201812	2018	2018.9178	USACHR	BUFFALO	USA			CHR															0	0842	084	08	2	7.0	2	1	2	-5.30546623794212	1	Vatican City	VT	VT		41.9	12.45	VT	0								1	Vatican City	VT	VT		41.9	12.45	VT	20191205083000	https://www.post-journal.com/news/page-one/2019/12/malone-resigns-under-fire-for-misconduct-handling/
890970364	20181205	201812	2018	2018.9178	kas	KASHMIRI			kas						GBR	UNITED KINGDOM	GBR								1	1821	182	18	4	-9.0	1	1	1	-2.68562401263823	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20191205083000	https://dnews.com/opinion/his-view-hindu-nationalist-government-moves-against-muslims/article_3be041c4-16ef-11ea-9df2-d7541c97c9dc.html
890970365	20181205	201812	2018	2018.9178	kas	KASHMIRI			kas						GBR	UNITED KINGDOM	GBR								1	1821	182	18	4	-9.0	1	1	1	-2.68562401263823	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20191205083000	https://dnews.com/opinion/his-view-hindu-nationalist-government-moves-against-muslims/article_3be041c4-16ef-11ea-9df2-d7541c97c9dc.html
890970366	20181205	201812	2018	2018.9178	kas	KASHMIRI			kas						MOS	MUSLIM				MOS					1	1821	182	18	4	-9.0	3	1	3	-2.68562401263823	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20191205083000	https://dnews.com/opinion/his-view-hindu-nationalist-government-moves-against-muslims/article_3be041c4-16ef-11ea-9df2-d7541c97c9dc.html
890970367	20181205	201812	2018	2018.9178	kas	KASHMIRI			kas						MOS	MUSLIM				MOS					1	1821	182	18	4	-9.0	3	1	3	-2.68562401263823	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	1	United Kingdom	UK	UK		54	-4	UK	20191205083000	https://dnews.com/opinion/his-view-hindu-nationalist-government-moves-against-muslims/article_3be041c4-16ef-11ea-9df2-d7541c97c9dc.html
890970368	20191105	201911	2019	2019.8356											USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	-0.67567567567568	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	20191205083000	https://www.nytimes.com/aponline/2019/12/03/world/middleeast/ap-ml-egypt-nile-dispute.html
890970369	20191105	201911	2019	2019.8356											USAGOV	THE WHITE HOUSE	USA					GOV			0	042	042	04	1	1.9	1	1	1	-0.67567567567568	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	20191205083000	https://www.nytimes.com/aponline/2019/12/03/world/middleeast/ap-ml-egypt-nile-dispute.html
890970370	20191105	201911	2019	2019.8356	INDCOP	KERALA	IND					COP			OPP	ACTIVIST						OPP			1	122	122	12	3	-4.0	10	1	10	0	0								0								0								20191205083000	https://www.newsnation.in/india/news/kerala-woman-prevented-from-visiting-sabarimala-supreme-court-to-hear-plea-next-week-246395.html
890970371	20191105	201911	2019	2019.8356	USA	UNITED STATES	USA																		0	043	043	04	1	2.8	2	1	2	-0.67567567567568	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	20191205083000	https://www.nytimes.com/aponline/2019/12/03/world/middleeast/ap-ml-egypt-nile-dispute.html
890970372	20191105	201911	2019	2019.8356	USAGOV	THE WHITE HOUSE	USA					GOV													0	043	043	04	1	2.8	1	1	1	-0.67567567567568	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	20191205083000	https://www.nytimes.com/aponline/2019/12/03/world/middleeast/ap-ml-egypt-nile-dispute.html
890970373	20191128	201911	2019	2019.8986	EGYGOVAGR	EGYPT	EGY					GOV	AGR		EGY	CAIRO	EGY								1	010	010	01	1	0.0	10	1	10	-0.67567567567568	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20191205083000	https://www.nytimes.com/aponline/2019/12/03/world/middleeast/ap-ml-egypt-nile-dispute.html
890970374	20191128	201911	2019	2019.8986	EGYGOVAGR	EGYPT	EGY					GOV	AGR		USA	WASHINGTON	USA								1	036	036	03	1	4.0	10	1	10	-0.67567567567568	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20191205083000	https://www.nytimes.com/aponline/2019/12/03/world/middleeast/ap-ml-egypt-nile-dispute.html
890970375	20191128	201911	2019	2019.8986	GBR	UNITED KINGDOM	GBR								PTY	PARTY LEADER									0	082	082	08	2	5.0	4	1	4	-1.85387131952017	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20191205083000	https://www.telegraph.co.uk/politics/2019/12/05/general-election-tv-leaders-debate-bbc-johnson-corbyn-date-time/
890970376	20191128	201911	2019	2019.8986	IGOEUREEC	EUROPEAN COMMISSION	EUR	EEC				IGO			EUR	EUROPEAN	EUR								1	036	036	03	1	4.0	10	1	10	-0.53956834532374	1	Poland	PL	PL		52	20	PL	1	Poland	PL	PL		52	20	PL	1	Poland	PL	PL		52	20	PL	20191205083000	https://www.euractiv.com/section/energy/news/people-to-take-centre-stage-in-eu-commissions-new-energy-policy/
890970377	20191128	201911	2019	2019.8986	PTY	PARTY LEADER																			0	082	082	08	2	5.0	6	1	6	-1.85387131952017	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20191205083000	https://www.telegraph.co.uk/politics/2019/12/05/general-election-tv-leaders-debate-bbc-johnson-corbyn-date-time/
890970378	20191204	201912	2019	2019.9151	EST	ESTONIAN	EST								BELGOV	BRUSSELS	BEL					GOV			1	010	010	01	1	0.0	6	1	6	-0.53956834532374	1	Estonia	EN	EN		59	26	EN	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	1	Estonia	EN	EN		59	26	EN	20191205083000	https://www.euractiv.com/section/energy/news/people-to-take-centre-stage-in-eu-commissions-new-energy-policy/
890970379	20191204	201912	2019	2019.9151	MWI	MALAWI	MWI								PTY	POLITICAL PARTY									1	013	013	01	1	0.4	4	1	4	1.88953488372093	4	Lilongwe, Lilongwe, Malawi	MI	MI11	19310	-13.9833	33.7833	-1482799	4	Lilongwe, Lilongwe, Malawi	MI	MI11	19310	-13.9833	33.7833	-1482799	4	Lilongwe, Lilongwe, Malawi	MI	MI11	19310	-13.9833	33.7833	-1482799	20191205083000	https://mwnation.com/respect-court-verdict-clergy/
890970380	20191204	201912	2019	2019.9151	PTY	POLITICAL PARTY									MWIGOVEDU	PETER MUTHARIKA	MWI					GOV	EDU		1	013	013	01	1	0.4	6	1	6	1.88953488372093	4	Lilongwe, Lilongwe, Malawi	MI	MI11	19310	-13.9833	33.7833	-1482799	4	Lilongwe, Lilongwe, Malawi	MI	MI11	19310	-13.9833	33.7833	-1482799	4	Lilongwe, Lilongwe, Malawi	MI	MI11	19310	-13.9833	33.7833	-1482799	20191205083000	https://mwnation.com/respect-court-verdict-clergy/
890970381	20191205	201912	2019	2019.9178											AFG	AFGHANISTAN	AFG								1	061	061	06	2	6.4	10	1	10	0	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20191205083000	https://www.pajhwok.com/en/subscription-required?redirect_from=560323
890970382	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								1	043	043	04	1	2.8	4	1	4	4.2713567839196	0								4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	20191205083000	https://www.msn.com/en-za/news/other/billions-to-be-pumped-into-kzn-economy-this-festive-season/ar-BBXMPQt
890970383	20191205	201912	2019	2019.9178											AGR	FARMER						AGR			1	046	046	04	1	7.0	12	1	6	0.4381161007667	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20191205083000	http://www.santamariasun.com/news/19212/salud-carbajal-talks-changes-to-h2a-program-with-farmers/
890970384	20191205	201912	2019	2019.9178											AGR	FARMER						AGR			0	190	190	19	4	-10.0	10	1	10	0.4381161007667	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20191205083000	http://www.santamariasun.com/news/19212/salud-carbajal-talks-changes-to-h2a-program-with-farmers/
890970385	20191205	201912	2019	2019.9178											BEL	GENT	BEL								1	0841	084	08	2	7.0	10	1	10	-6.78642714570858	0								0								0								20191205083000	https://www.theargus.co.uk/news/18081330.hove-artista-cafe-break-in-woman-spared-prison-burglary/
890970386	20191205	201912	2019	2019.9178											BGD	BANGLADESH	BGD								0	051	051	05	1	3.4	3	1	3	-2.68562401263823	0								1	Bangladesh	BG	BG		24	90	BG	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20191205083000	https://dnews.com/opinion/his-view-hindu-nationalist-government-moves-against-muslims/article_3be041c4-16ef-11ea-9df2-d7541c97c9dc.html
890970387	20191205	201912	2019	2019.9178											BUS	LANDLORD						BUS			1	036	036	03	1	4.0	10	1	10	2.59836674090571	0								4	South Ruislip, Hillingdon, United Kingdom	UK	UKF9	40110	51.55	-0.4	-2608318	4	South Ruislip, Hillingdon, United Kingdom	UK	UKF9	40110	51.55	-0.4	-2608318	20191205083000	https://www.dailymail.co.uk/property/article-7736215/Rental-crisis-shows-UK-housing-benefit-claimants-struggle-home.html
890970388	20191205	201912	2019	2019.9178											BUS	INVESTOR						BUS			1	060	060	06	2	6.0	5	1	5	-0.70546737213404	0								1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	20191205083000	https://www2.trustnet.com/Investments/Article.aspx?id=201912050700087318V
890970389	20191205	201912	2019	2019.9178											BUSBUS	COMPANY						BUS	BUS		0	051	051	05	1	3.4	5	1	5	-1.85299567634342	0								0								0								20191205083000	https://www.shropshirestar.com/news/local-hubs/telford/ironbridge/2019/12/05/the-final-countdown-get-set-to-say-farewell-to-beloved-ironbridge-towers/
890970390	20191205	201912	2019	2019.9178											CAN	TORONTO	CAN								1	057	057	05	1	8.0	10	1	10	2.98804780876494	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Downsview, Ontario, Canada	CA	CA08	12686	43.7167	-79.4833	-563771	20191205083000	http://www.asiatraveltips.com/news19/512-BombardierToronto.shtml
890970391	20191205	201912	2019	2019.9178											CAN	TORONTO	CAN								1	057	057	05	1	8.0	10	1	10	2.98804780876494	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20191205083000	http://www.asiatraveltips.com/news19/512-BombardierToronto.shtml
890970392	20191205	201912	2019	2019.9178											COP	POLICE						COP			1	046	046	04	1	7.0	10	1	10	-13.3663366336634	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20191205083000	https://au.news.yahoo.com/wa-cold-case-murder-trial-abandoned-075156348--spt.html
890970393	20191205	201912	2019	2019.9178											CRM	CRIMINAL						CRM			0	040	040	04	1	1.0	10	1	10	-6.84089162182933	0								4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20191205083000	https://www.moneycontrol.com/news/india/hyderabad-horror-predatory-anti-social-peer-pressure-an-insight-into-the-mind-of-a-rapist-4701031.html
890970394	20191205	201912	2019	2019.9178											CRM	CRIMINAL						CRM			0	040	040	04	1	1.0	8	1	8	-4.84472049689441	0								1	Malta	MT	MT		35.916667	14.433333	MT	1	Malta	MT	MT		35.916667	14.433333	MT	20191205083000	https://www.euractiv.com/section/justice-home-affairs/news/middleman-tells-malta-court-of-plot-to-kill-daphne-caruana/
890970395	20191205	201912	2019	2019.9178											CRM	CULPRIT						CRM			0	112	112	11	3	-2.0	5	1	5	-6.84089162182933	0								4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20191205083000	https://www.moneycontrol.com/news/india/hyderabad-horror-predatory-anti-social-peer-pressure-an-insight-into-the-mind-of-a-rapist-4701031.html
890970396	20191205	201912	2019	2019.9178											CRM	CULPRIT						CRM			0	180	180	18	4	-9.0	5	1	5	-6.84089162182933	0								4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20191205083000	https://www.moneycontrol.com/news/india/hyderabad-horror-predatory-anti-social-peer-pressure-an-insight-into-the-mind-of-a-rapist-4701031.html
890970397	20191205	201912	2019	2019.9178											CVL	TOURIST						CVL			1	030	030	03	1	4.0	6	1	6	1.84899845916795	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20191205083000	https://www.newsgram.com/tourist-south-koreas-incheon/
890970398	20191205	201912	2019	2019.9178											CVL	VOTER						CVL			1	042	042	04	1	1.9	5	1	5	-0.65005417118093	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20191205083000	https://www.theargus.co.uk/news/18080205.boris-bulls----hove-shoppers-election/
890970399	20191205	201912	2019	2019.9178											CVL	TRAVELLER						CVL			1	043	043	04	1	2.8	10	1	10	-5.74162679425838	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20191205083000	https://www.yorkshirecoastradio.com/news/world/3002194/france-tourists-face-travel-chaos-as-national-strike-begins/
890970400	20191205	201912	2019	2019.9178											CVL	RESIDENTS						CVL			1	043	043	04	1	2.8	8	1	8	2.5369978858351	0								4	Jalan Besar, Singapore (general), Singapore	SN	SN00	18585	1.30944	103.864	23128	4	Jalan Besar, Singapore (general), Singapore	SN	SN00	18585	1.30944	103.864	23128	20191205083000	https://www.theonlinecitizen.com/2019/12/05/psp-chief-and-team-greet-families-at-geylang-serai-market-walkabout-last-sun/
890970401	20191205	201912	2019	2019.9178											CVL	RESIDENTS						CVL			1	043	043	04	1	2.8	2	1	2	2.5369978858351	0								4	Ghim Moh, Singapore (general), Singapore	SN	SN00	18585	1.31111	103.788	30340	4	Jalan Besar, Singapore (general), Singapore	SN	SN00	18585	1.30944	103.864	23128	20191205083000	https://www.theonlinecitizen.com/2019/12/05/psp-chief-and-team-greet-families-at-geylang-serai-market-walkabout-last-sun/
890970402	20191205	201912	2019	2019.9178											EDU	STUDENT						EDU			0	036	036	03	1	4.0	2	1	2	0	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20191205083000	https://www.hindustantimes.com/education/pariksha-pe-charcha-2020-pm-modi-to-interact-with-students-parents-teachers-to-reduce-exam-stress/story-FP3syd8xm7o1YsRJkrRzWJ.html
890970403	20191205	201912	2019	2019.9178											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	10	1	10	-9.6234309623431	0								1	Samoa	WS	WS		-13.803096	-172.178309	WS	1	Samoa	WS	WS		-13.803096	-172.178309	WS	20191205083000	http://www.msn.com/en-us/news/world/deadly-measles-outbreak-forces-unvaccinated-samoan-families-to-identify-their-homes-with-red-flags/ar-BBXM0tB
890970404	20191205	201912	2019	2019.9178											EDU	SCHOOL						EDU			1	060	060	06	2	6.0	2	1	2	1.1185682326622	0								4	Sandakan, Sabah, Malaysia	MY	MY16	24203	5.8402	118.118	-2404133	4	Sandakan, Sabah, Malaysia	MY	MY16	24203	5.8402	118.118	-2404133	20191205083000	http://dailyexpress.com.my/news/144494/fishermens-kids-lack-proper-education/
890970405	20191205	201912	2019	2019.9178											EDU	STUDENT						EDU			0	060	060	06	2	6.0	10	1	10	4.45945945945946	0								3	Moorpark College, California, United States	US	USCA		34.3003	-118.837	246180	3	Moorpark College, California, United States	US	USCA		34.3003	-118.837	246180	20191205083000	https://www.benzinga.com/pressreleases/19/12/p14935383/california-community-college-maker-initiative-releases-makerspace-impact-publication-for-educators
890970406	20191205	201912	2019	2019.9178											EDU	SCHOOL						EDU			1	0841	084	08	2	7.0	2	1	2	1.1185682326622	0								4	Pahang, Pahang, Malaysia	MY	MY06	18585	3.5321	103.462	-2402927	4	Pahang, Pahang, Malaysia	MY	MY06	18585	3.5321	103.462	-2402927	20191205083000	http://dailyexpress.com.my/news/144494/fishermens-kids-lack-proper-education/
890970407	20191205	201912	2019	2019.9178											EDU	SCHOOL						EDU			0	100	100	10	3	-5.0	6	1	6	-1.00401606425703	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20191205083000	https://guardian.ng/features/experts-harp-on-constant-training-to-boost-teaching-skills/
890970408	20191205	201912	2019	2019.9178											ELI	ACTOR						ELI			0	020	020	02	1	3.0	20	1	20	2.97766749379653	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20191205083000	https://www.bollywoodmantra.com/news/its-winter-2020-wedding-for-alia-bhatt-ranbir-kapoor/32312/
890970409	20191205	201912	2019	2019.9178											ELI	ACTOR						ELI			1	040	040	04	1	1.0	20	1	20	0	0								4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	20191205083000	https://www.bollywoodmantra.com/news/erica-fernandes-parth-samthaan-reconcile-after-five-months-of-split/32311/
