890975904	20191105	201911	2019	2019.8356	IND	WEST BENGAL	IND																		1	120	120	12	3	-4.0	3	1	3	0.37313432835821	1	Afghanistan	AF	AF		33	66	AF	0								1	India	IN	IN		20	77	IN	20191205090000	http://muslimnews.co.uk/news/south-asia/india-clears-citizenship-bill-for-immigrants-except-for-muslims-for-lawmakers/
890975905	20191105	201911	2019	2019.8356	IND	WEST BENGAL	IND								REF	REFUGEE						REF			1	030	030	03	1	4.0	5	1	5	0.37313432835821	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20191205090000	http://muslimnews.co.uk/news/south-asia/india-clears-citizenship-bill-for-immigrants-except-for-muslims-for-lawmakers/
890975906	20191128	201911	2019	2019.8986	CVL	VOTER						CVL													0	036	036	03	1	4.0	6	1	6	-0.31007751937984	4	Hurstville, New South Wales, Australia	AS	AS02	5030	-33.9667	151.1	-1579209	0								4	Hurstville, New South Wales, Australia	AS	AS02	5030	-33.9667	151.1	-1579209	20191205090000	https://www.afr.com/property/residential/ralan-director-asks-unit-buyers-to-set-aside-hatred-and-take-his-deal-20191204-p53gvw
890975907	20191128	201911	2019	2019.8986	CVL	VOTER						CVL													0	036	036	03	1	4.0	4	1	4	-0.31007751937984	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20191205090000	https://www.afr.com/property/residential/ralan-director-asks-unit-buyers-to-set-aside-hatred-and-take-his-deal-20191204-p53gvw
890975908	20191128	201911	2019	2019.8986	CVL	NEIGHBORHOOD						CVL			LAB	WORKER						LAB			1	100	100	10	3	-5.0	5	1	5	-2.51346499102334	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20191205090000	https://www.dallasnews.com/opinion/commentary/2019/12/05/the-port-neches-disaster-shows-the-risk-of-trump-rolling-back-environmental-regulations/
890975909	20191128	201911	2019	2019.8986	LAB	WORKER						LAB			POL	POLE	POL								1	041	041	04	1	1.0	5	1	5	-0.9925558312655	3	Diamond Hill, Rhode Island, United States	US	USRI	RI007	41.9879	-71.412	1218984	3	Chapel Four Corners, Rhode Island, United States	US	USRI		41.9459	-71.4031	1903274	3	Chapel Four Corners, Rhode Island, United States	US	USRI		41.9459	-71.4031	1903274	20191205090000	https://www.valleybreeze.com/2019-12-04/cumberland-lincoln-area/dot-spokesman-new-sidewalks-will-meet-federal-minimum-standard-36
890975910	20191128	201911	2019	2019.8986	LAB	WORKER						LAB			POL	POLE	POL								1	041	041	04	1	1.0	3	1	3	-0.9925558312655	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20191205090000	https://www.valleybreeze.com/2019-12-04/cumberland-lincoln-area/dot-spokesman-new-sidewalks-will-meet-federal-minimum-standard-36
890975911	20191128	201911	2019	2019.8986	MIL	DESTROYER						MIL													1	1711	171	17	4	-9.2	4	1	4	-4.49172576832152	4	Arabian Sea, India (general), India	IN	IN00		20	65	-2089022	0								4	Arabian Sea, India (general), India	IN	IN00		20	65	-2089022	20191205090000	https://www.msn.com/en-us/news/world/us-warship-in-the-gulf-seizes-alleged-iranian-missile-parts/ar-BBXMBI5
890975912	20191128	201911	2019	2019.8986	MIL	DESTROYER						MIL													1	1711	171	17	4	-9.2	4	1	4	-4.49172576832152	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20191205090000	https://www.msn.com/en-us/news/world/us-warship-in-the-gulf-seizes-alleged-iranian-missile-parts/ar-BBXMBI5
890975913	20191128	201911	2019	2019.8986	MIL	DESTROYER						MIL			MEA	ARABIAN SEA	MEA								1	1711	171	17	4	-9.2	6	1	6	-4.49172576832152	4	Arabian Sea, India (general), India	IN	IN00		20	65	-2089022	4	Arabian Sea, India (general), India	IN	IN00		20	65	-2089022	4	Arabian Sea, India (general), India	IN	IN00		20	65	-2089022	20191205090000	https://www.msn.com/en-us/news/world/us-warship-in-the-gulf-seizes-alleged-iranian-missile-parts/ar-BBXMBI5
890975914	20191128	201911	2019	2019.8986	MIL	DESTROYER						MIL			MEA	ARABIAN SEA	MEA								1	1711	171	17	4	-9.2	6	1	6	-4.49172576832152	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20191205090000	https://www.msn.com/en-us/news/world/us-warship-in-the-gulf-seizes-alleged-iranian-missile-parts/ar-BBXMBI5
890975915	20191128	201911	2019	2019.8986	POL	POLE	POL								LAB	WORKER						LAB			1	041	041	04	1	1.0	8	1	8	-0.9925558312655	3	Chapel Four Corners, Rhode Island, United States	US	USRI	RI007	41.9459	-71.4031	1903274	3	Diamond Hill, Rhode Island, United States	US	USRI		41.9879	-71.412	1218984	3	Chapel Four Corners, Rhode Island, United States	US	USRI		41.9459	-71.4031	1903274	20191205090000	https://www.valleybreeze.com/2019-12-04/cumberland-lincoln-area/dot-spokesman-new-sidewalks-will-meet-federal-minimum-standard-36
890975916	20191128	201911	2019	2019.8986	POL	POLE	POL								USA	UNITED STATES	USA								1	041	041	04	1	1.0	2	1	2	-0.9925558312655	3	Chapel Four Corners, Rhode Island, United States	US	USRI	RI007	41.9459	-71.4031	1903274	3	Diamond Hill, Rhode Island, United States	US	USRI		41.9879	-71.412	1218984	3	Chapel Four Corners, Rhode Island, United States	US	USRI		41.9459	-71.4031	1903274	20191205090000	https://www.valleybreeze.com/2019-12-04/cumberland-lincoln-area/dot-spokesman-new-sidewalks-will-meet-federal-minimum-standard-36
890975917	20191128	201911	2019	2019.8986	USA	UNITED STATES	USA								POL	POLE	POL								1	041	041	04	1	1.0	2	1	2	-0.9925558312655	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20191205090000	https://www.valleybreeze.com/2019-12-04/cumberland-lincoln-area/dot-spokesman-new-sidewalks-will-meet-federal-minimum-standard-36
890975918	20191204	201912	2019	2019.9151	COP	DEPUTY						COP			MYS	KUALA LUMPUR	MYS								1	040	040	04	1	1.0	8	1	8	-1.2987012987013	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20191205090000	https://www.malaymail.com/news/malaysia/2019/12/05/comms-chief-denies-pkr-split-in-two-says-anwar-azmin-meet-shows-party-unite/1816320
890975919	20191204	201912	2019	2019.9151	MYS	KUALA LUMPUR	MYS								COP	DEPUTY						COP			1	010	010	01	1	0.0	5	1	5	-1.2987012987013	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20191205090000	https://www.malaymail.com/news/malaysia/2019/12/05/comms-chief-denies-pkr-split-in-two-says-anwar-azmin-meet-shows-party-unite/1816320
890975920	20191204	201912	2019	2019.9151	MYS	KUALA LUMPUR	MYS								COP	DEPUTY						COP			1	040	040	04	1	1.0	8	1	8	-1.2987012987013	4	Melaka, Melaka, Malaysia	MY	MY04	18585	2.196	102.241	-2403412	4	Melaka, Melaka, Malaysia	MY	MY04	18585	2.196	102.241	-2403412	4	Melaka, Melaka, Malaysia	MY	MY04	18585	2.196	102.241	-2403412	20191205090000	https://www.malaymail.com/news/malaysia/2019/12/05/comms-chief-denies-pkr-split-in-two-says-anwar-azmin-meet-shows-party-unite/1816320
890975921	20191204	201912	2019	2019.9151	PAK	PAKISTAN	PAK								USAHLH	AMERICAN	USA					HLH			1	010	010	01	1	0.0	1	1	1	0	1	Pakistan	PK	PK		30	70	PK	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	1	Pakistan	PK	PK		30	70	PK	20191205090000	http://www.aaj.tv/english/latest/mehwish-hayyat-comes-out-in-support-of-ailing-musharraf/
890975922	20191204	201912	2019	2019.9151	PAK	PAKISTAN	PAK								USAHLH	AMERICAN	USA					HLH			1	010	010	01	1	0.0	1	1	1	0	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20191205090000	http://www.aaj.tv/english/latest/mehwish-hayyat-comes-out-in-support-of-ailing-musharraf/
890975923	20191204	201912	2019	2019.9151	PAKELI	PAKISTAN	PAK					ELI			USAHLH	AMERICAN	USA					HLH			1	010	010	01	1	0.0	7	1	7	0	1	Pakistan	PK	PK		30	70	PK	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	1	Pakistan	PK	PK		30	70	PK	20191205090000	http://www.aaj.tv/english/latest/mehwish-hayyat-comes-out-in-support-of-ailing-musharraf/
890975924	20191204	201912	2019	2019.9151	PAKELI	PAKISTAN	PAK					ELI			USAHLH	AMERICAN	USA					HLH			1	010	010	01	1	0.0	1	1	1	0	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20191205090000	http://www.aaj.tv/english/latest/mehwish-hayyat-comes-out-in-support-of-ailing-musharraf/
890975925	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								1	042	042	04	1	1.9	6	1	6	-7.48299319727891	0								4	Mossel Bay, Western Cape, South Africa	SF	SF11	77349	-34.1831	22.146	-1262929	4	Mossel Bay, Western Cape, South Africa	SF	SF11	77349	-34.1831	22.146	-1262929	20191205090000	https://citizen.co.za/news/south-africa/courts/2215024/alleged-sex-offender-breytenbach-appears-in-court/
890975926	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	10	1	5	-9.54692556634301	0								4	Parramatta, New South Wales, Australia	AS	AS02	5066	-33.8167	151	-1594034	4	Parramatta, New South Wales, Australia	AS	AS02	5066	-33.8167	151	-1594034	20191205090000	https://www.dailymail.co.uk/news/article-7758739/Accused-west-Sydney-ISIS-supporter-refuses-court-kicks-photographer-police-van.html
890975927	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	1	1	1	-9.54692556634301	0								4	Riverwood, New South Wales, Australia	AS	AS02	5024	-33.95	151.05	39659	4	Parramatta, New South Wales, Australia	AS	AS02	5066	-33.8167	151	-1594034	20191205090000	https://www.dailymail.co.uk/news/article-7758739/Accused-west-Sydney-ISIS-supporter-refuses-court-kicks-photographer-police-van.html
890975928	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	1	1	1	-9.54692556634301	0								4	Riverwood, New South Wales, Australia	AS	AS02	5024	-33.95	151.05	39659	4	Riverwood, New South Wales, Australia	AS	AS02	5024	-33.95	151.05	39659	20191205090000	https://www.dailymail.co.uk/news/article-7758739/Accused-west-Sydney-ISIS-supporter-refuses-court-kicks-photographer-police-van.html
890975929	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	10	1	10	-5.89171974522293	0								1	Fiji	FJ	FJ		-18	178	FJ	1	Fiji	FJ	FJ		-18	178	FJ	20191205090000	http://www.news24xx.com/read/news/20948/Go-Back-After-a-Vacation-This-Girl-Suffered-a-Terrible-Pain-for-6-years-It-Turns-Out-That-This-Monster-is-the-Cause
890975930	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								0	111	111	11	3	-2.0	4	1	4	-9.54692556634301	0								4	Parramatta, New South Wales, Australia	AS	AS02	5066	-33.8167	151	-1594034	4	Parramatta, New South Wales, Australia	AS	AS02	5066	-33.8167	151	-1594034	20191205090000	https://www.dailymail.co.uk/news/article-7758739/Accused-west-Sydney-ISIS-supporter-refuses-court-kicks-photographer-police-van.html
890975931	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								0	111	111	11	3	-2.0	1	1	1	-9.54692556634301	0								4	Parramatta, New South Wales, Australia	AS	AS02	5066	-33.8167	151	-1594034	4	Riverwood, New South Wales, Australia	AS	AS02	5024	-33.95	151.05	39659	20191205090000	https://www.dailymail.co.uk/news/article-7758739/Accused-west-Sydney-ISIS-supporter-refuses-court-kicks-photographer-police-van.html
890975932	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								0	111	111	11	3	-2.0	1	1	1	-9.54692556634301	0								4	Riverwood, New South Wales, Australia	AS	AS02	5024	-33.95	151.05	39659	4	Riverwood, New South Wales, Australia	AS	AS02	5024	-33.95	151.05	39659	20191205090000	https://www.dailymail.co.uk/news/article-7758739/Accused-west-Sydney-ISIS-supporter-refuses-court-kicks-photographer-police-van.html
890975933	20191205	201912	2019	2019.9178											BRA	BRAZIL	BRA								0	112	112	11	3	-2.0	4	1	4	-3.82736156351792	0								4	Tapajos, CearáR, Brazil	BR	BR06	18585	-5.31667	-39.1833	-675118	4	Tapajos, CearáR, Brazil	BR	BR06	18585	-5.31667	-39.1833	-675118	20191205090000	https://www.msn.com/en-gb/entertainment/tv/someone-has-declared-war-brazil-ngos-fear-crackdown-after-arrest-of-firefighters/ar-BBXMzl6
890975934	20191205	201912	2019	2019.9178											BUS	COMPANIES						BUS			0	030	030	03	1	4.0	10	1	10	4.06654343807764	0								4	Stenn, Sachsen, Germany	GM	GM13	16563	50.6833	12.4333	-1869575	4	Stenn, Sachsen, Germany	GM	GM13	16563	50.6833	12.4333	-1869575	20191205090000	https://www.perssupport.nl/persbericht/051219027/trade-finance-scale-up-stenn-doubles-credit-capacity
890975935	20191205	201912	2019	2019.9178											BUS	CHAMBER OF COMMERCE						BUS			0	042	042	04	1	1.9	2	1	2	-1.11553784860558	0								3	Dewey Beach, Delaware, United States	US	USDE		38.6929	-75.0746	213884	3	Dewey Beach, Delaware, United States	US	USDE		38.6929	-75.0746	213884	20191205090000	https://delawarestatenews.net/news/nativity-scenes-banned/
890975936	20191205	201912	2019	2019.9178											BUS	COMPANIES						BUS			1	045	045	04	1	5.0	5	1	5	3	0								1	Cambodia	CB	CB		13	105	CB	1	Cambodia	CB	CB		13	105	CB	20191205090000	http://www.china.org.cn/world/Off_the_Wire/2019-12/05/content_75482073.htm
890975937	20191205	201912	2019	2019.9178											BUSGOV	CREDIT UNION						BUS	GOV		1	043	043	04	1	2.8	5	1	5	4.39330543933054	0								3	Mount Tabor, North Carolina, United States	US	USNC		35.8702	-76.4419	1021559	3	Mount Tabor, North Carolina, United States	US	USNC		35.8702	-76.4419	1021559	20191205090000	http://www.wschronicle.com/2019/12/allegacy-opens-9th-student-run-credit-union/
890975938	20191205	201912	2019	2019.9178											CHN	CHINA	CHN								0	046	046	04	1	7.0	3	1	3	-3.29024676850764	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Hong Kong	HK	HK		22.25	114.166667	HK	20191205090000	https://tibet.net/u-s-house-approves-uighur-bill-demands-sanctions-on-senior-chinese-officials/
890975939	20191205	201912	2019	2019.9178											CHN	CHINA	CHN								1	057	057	05	1	8.0	2	1	2	2.97029702970297	0								4	Hongqiao, Sichuan, China	CH	CH32	13003	31.0278	105.821	10327011	4	Hongqiao, Sichuan, China	CH	CH32	13003	31.0278	105.821	10327011	20191205090000	https://news.metal.com/newscontent/101001528/indonesia%E2%80%99s-well-harvest-winning-and-cita-mineral-investindo-agree-on-bauxite-supply-deal/
890975940	20191205	201912	2019	2019.9178											CHRPRO	EPISCOPAL				CHR	PRO				1	046	046	04	1	7.0	5	1	5	6.30630630630631	0								0								0								20191205090000	https://www.krcu.org/community-calendar/event/567874
890975941	20191205	201912	2019	2019.9178											COP	POLICE						COP			1	046	046	04	1	7.0	6	1	6	-7.48299319727891	0								4	Mossel Bay, Western Cape, South Africa	SF	SF11	77349	-34.1831	22.146	-1262929	4	Mossel Bay, Western Cape, South Africa	SF	SF11	77349	-34.1831	22.146	-1262929	20191205090000	https://citizen.co.za/news/south-africa/courts/2215024/alleged-sex-offender-breytenbach-appears-in-court/
890975942	20191205	201912	2019	2019.9178											COP	POLICE FORCE						COP			1	046	046	04	1	7.0	3	1	3	-2.9126213592233	0								3	Wyandotte County, Kansas, United States	US	USKS		39.1167	-94.7169	485065	3	Wyandotte County, Kansas, United States	US	USKS		39.1167	-94.7169	485065	20191205090000	https://www2.ljworld.com/news/state-region/2019/dec/04/kck-officer-sues-wyandotte-county-over-alleged-discrimination/
890975943	20191205	201912	2019	2019.9178											COP	DEPUTY						COP			1	061	061	06	2	6.4	10	1	10	-6.52173913043478	0								0								0								20191205090000	https://www.tahlequahdailypress.com/news/man-arrested-for-trying-to-sell-dope-to-deputy/article_ca5ae791-0931-5a39-ae88-c51e7a9685c0.html
890975944	20191205	201912	2019	2019.9178											EDU	COLLEGE						EDU			1	040	040	04	1	1.0	3	1	3	-5.24193548387097	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20191205090000	https://www.afr.com/politics/federal/angus-taylor-demands-apology-from-naomi-wolf-20191205-p53haq
890975945	20191205	201912	2019	2019.9178											EDU	UNIVERSITY						EDU			1	046	046	04	1	7.0	10	1	10	1.19581464872945	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20191205090000	https://www.naturalnews.com/2019-12-04-mothers-who-smile-at-babies-improve-brain-development.html
890975946	20191205	201912	2019	2019.9178											EDU	STUDENT						EDU			1	100	100	10	3	-5.0	10	1	10	-5.58882235528942	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20191205090000	https://www.vindy.com/opinion/editorials/2019/12/taking-school-funds-wont-solve-problem/
890975947	20191205	201912	2019	2019.9178											EDU	SCHOOL						EDU			0	110	110	11	3	-2.0	10	1	10	-6.74342105263157	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20191205090000	http://www.ekklesia.co.uk/node/29128
890975948	20191205	201912	2019	2019.9178											ESP	SPAIN	ESP								1	036	036	03	1	4.0	5	1	5	6.23655913978495	0								4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	20191205090000	https://www.eturbonews.com/492770/via-and-from-dubai-to-mexico-and-beyond-on-one-emirates-ticket/
890975949	20191205	201912	2019	2019.9178											FRAGOV	FRANCE	FRA					GOV			1	040	040	04	1	1.0	10	1	10	-0.64794816414687	0								4	Hayange, Lorraine, France	FR	FRB2	16296	49.3343	6.05267	-1431752	4	Hayange, Lorraine, France	FR	FRB2	16296	49.3343	6.05267	-1431752	20191205090000	https://www.afr.com/companies/manufacturing/british-steel-s-french-factory-for-sale-despite-chinese-deal-20191205-p53hbv
890975950	20191205	201912	2019	2019.9178											FRAGOV	FRANCE	FRA					GOV			1	043	043	04	1	2.8	10	1	10	-0.64794816414687	0								4	Hayange, Lorraine, France	FR	FRB2	16296	49.3343	6.05267	-1431752	4	Hayange, Lorraine, France	FR	FRB2	16296	49.3343	6.05267	-1431752	20191205090000	https://www.afr.com/companies/manufacturing/british-steel-s-french-factory-for-sale-despite-chinese-deal-20191205-p53hbv
890975951	20191205	201912	2019	2019.9178											GBR	UNITED KINGDOM	GBR								0	036	036	03	1	4.0	1	1	1	2.43553008595988	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Ras Musandam, Musandam, Oman	MU	MU07	23607	26.3853	56.5262	-788183	20191205090000	https://thecrownchronicles.co.uk/royal-news/action-prince-william-finishes-kuwait-visit-watching-military-exercise-takes-boat-trip-in-oman/
890975952	20191205	201912	2019	2019.9178											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	4	1	4	7.14285714285714	0								4	Wirral, Wirral, United Kingdom	UK	UKQ1	40179	53.3333	-3.08333	-2611899	4	Wirral, Wirral, United Kingdom	UK	UKQ1	40179	53.3333	-3.08333	-2611899	20191205090000	https://www.thenorthernecho.co.uk/news/18080311.tributes-major-marc-mckenzie-darlington-salvation-army/
