890906932	20191105	201911	2019	2019.8356	IGOWSTNAT	NATO	WST	NAT				IGO			TUR	TURKEY	TUR								1	012	012	01	1	-0.4	10	1	10	-2.41379310344828	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20191205011500	https://www.oann.com/president-trump-macron-disagree-on-turkeys-role-in-nato/
890906933	20191105	201911	2019	2019.8356	ITAGOV	ITALY	ITA					GOV			GOV	PRESIDENT						GOV			1	111	111	11	3	-2.0	1	1	1	-2.41379310344828	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20191205011500	https://www.oann.com/president-trump-macron-disagree-on-turkeys-role-in-nato/
890906934	20191105	201911	2019	2019.8356	LAB	EMPLOYEE						LAB			USA	UNITED STATES	USA								0	036	036	03	1	4.0	2	1	2	-0.59230009871668	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20191205011500	https://www.lightreading.com/mobile/5g/t-mobiles-merger-prospects-look-grim-ahead-of-trial-of-the-century/d/d-id/756089
890906935	20191105	201911	2019	2019.8356	USA	UNITED STATES	USA								COP	PRISON						COP			1	180	180	18	4	-9.0	2	1	2	-5.10204081632653	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20191205011500	https://power1051.iheart.com/content/2019-12-04-parents-learn-their-nanny-had-their-11-year-old-sons-baby/
890906936	20191105	201911	2019	2019.8356	USA	NASHVILLE	USA								COPCOP	DETECTIVE						COP	COP		1	020	020	02	1	3.0	10	1	10	-5.93220338983051	0								0								0								20191205011500	https://www.wsmv.com/news/metro-police-looking-for-man-who-took-cash-from-elderly/article_90664ae0-16ef-11ea-8b39-43cce7ec3fb1.html
890906937	20191105	201911	2019	2019.8356	USA	UNITED STATES	USA								LAB	EMPLOYEE						LAB			0	036	036	03	1	4.0	2	1	2	-0.59230009871668	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20191205011500	https://www.lightreading.com/mobile/5g/t-mobiles-merger-prospects-look-grim-ahead-of-trial-of-the-century/d/d-id/756089
890906938	20191105	201911	2019	2019.8356	USAASM	SAMOAN	USA								WSMGOV	SAMOA	WSM					GOV			1	1724	172	17	4	-5.0	2	1	2	-4.81586402266289	1	Samoa	WS	WS		-13.803096	-172.178309	WS	1	Samoa	WS	WS		-13.803096	-172.178309	WS	1	Samoa	WS	WS		-13.803096	-172.178309	WS	20191205011500	https://arstechnica.com/science/2019/12/unvaccinated-samoans-must-identify-themselves-with-red-flags-officials-say/
890906939	20191105	201911	2019	2019.8356	USAASMGOV	SAMOAN	USA					GOV													1	1724	172	17	4	-5.0	1	1	1	-4.81586402266289	1	Samoa	WS	WS		-13.803096	-172.178309	WS	0								1	Samoa	WS	WS		-13.803096	-172.178309	WS	20191205011500	https://arstechnica.com/science/2019/12/unvaccinated-samoans-must-identify-themselves-with-red-flags-officials-say/
890906940	20191105	201911	2019	2019.8356	WSMGOV	SAMOA	WSM					GOV													1	1724	172	17	4	-5.0	4	1	4	-4.81586402266289	1	Samoa	WS	WS		-13.803096	-172.178309	WS	0								1	Samoa	WS	WS		-13.803096	-172.178309	WS	20191205011500	https://arstechnica.com/science/2019/12/unvaccinated-samoans-must-identify-themselves-with-red-flags-officials-say/
890906941	20191128	201911	2019	2019.8986	CANJUD	CANADA	CAN					JUD			CAN	CANADA	CAN								0	010	010	01	1	0.0	2	1	2	-10.5855855855856	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20191205011500	https://www.cbc.ca/news/canada/montreal/man-who-lured-babysitters-on-facebook-gets-12-years-in-prison-for-assault-of-14-year-old-1.5384472
890906942	20191128	201911	2019	2019.8986	ISR	ISRAEL	ISR								ISRMED	ISRAEL	ISR					MED			1	193	193	19	4	-10.0	5	1	5	-5.07011866235168	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20191205011500	http://www.palestinemonitor.org/details.php?id=2tehcea24980ybuhhio68l
890906943	20191128	201911	2019	2019.8986	ISR	ISRAEL	ISR								LAB	EMPLOYEE						LAB			0	160	160	16	4	-4.0	4	1	4	-5.07011866235168	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20191205011500	http://www.palestinemonitor.org/details.php?id=2tehcea24980ybuhhio68l
890906944	20191128	201911	2019	2019.8986	ISR	ISRAELI	ISR								PSEMED	PALESTINIAN	PSE					MED			1	193	193	19	4	-10.0	2	1	2	-5.07011866235168	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20191205011500	http://www.palestinemonitor.org/details.php?id=2tehcea24980ybuhhio68l
890906945	20191128	201911	2019	2019.8986	USA	MAINE	USA																		1	173	173	17	4	-5.0	10	1	10	-9.41176470588235	3	Kennebec County, Maine, United States	US	USME	ME011	44.4667	-69.7662	581291	0								3	Kennebec County, Maine, United States	US	USME		44.4667	-69.7662	581291	20191205011500	https://www.wabi.tv/content/news/Hallowell-woman-arrested-after-565809152.html
890906946	20191204	201912	2019	2019.9151											SGP	SINGAPOREAN	SGP								1	173	173	17	4	-5.0	10	1	10	-5.62913907284768	0								1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20191205011500	https://www.tnp.sg/news/singapore/man-jailed-3-months-carrying-20cm-butter-knife
890906947	20191204	201912	2019	2019.9151	COP	TROOPER						COP													1	160	160	16	4	-4.0	10	1	10	-4.03225806451613	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20191205011500	https://www.wdadradio.com/2019/12/04/state-police-announce-break-up-of-ernest-drug-operation/
890906948	20191205	201912	2019	2019.9178											AFG	AFGHANISTAN	AFG								0	190	190	19	4	-10.0	4	1	4	0.1937984496124	0								4	Bagram, Parvan, Afghanistan	AF	AF40	99925	34.9669	69.265	-3369796	4	Bagram, Parvan, Afghanistan	AF	AF40	99925	34.9669	69.265	-3369796	20191205011500	https://www.msn.com/en-us/news/world/nakamura-japan-doctor-who-devoted-his-life-to-afghanistan/ar-BBXJzQy
890906949	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								1	020	020	02	1	3.0	10	1	10	-8.03571428571428	0								1	Somalia	SO	SO		6	48	SO	1	Somalia	SO	SO		6	48	SO	20191205011500	https://www.gizmodo.co.uk/2019/12/unprecedented-rains-in-east-africa-offer-a-glimpse-of-the-climate-emergency/
890906950	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								1	042	042	04	1	1.9	8	1	4	1.15551275878671	0								4	Platreef, Limpopo, South Africa	SF	SF09	77345	-23.9867	28.9082	-1272990	4	Platreef, Limpopo, South Africa	SF	SF09	77345	-23.9867	28.9082	-1272990	20191205011500	https://www.investorideas.com/news/2019/mining/12042MontanaMine.asp
890906951	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								1	070	070	07	2	7.0	10	1	10	-8.03571428571428	0								1	Somalia	SO	SO		6	48	SO	1	Somalia	SO	SO		6	48	SO	20191205011500	https://www.gizmodo.co.uk/2019/12/unprecedented-rains-in-east-africa-offer-a-glimpse-of-the-climate-emergency/
890906952	20191205	201912	2019	2019.9178											AND	ANDORRA	AND								0	010	010	01	1	0.0	2	1	2	-2.44444444444444	0								4	Lesbos, Perifereia Voreiou Aigaiou, Greece	GR	GR65	16725	39.1667	26.25	-822201	4	Lesbos, Perifereia Voreiou Aigaiou, Greece	GR	GR65	16725	39.1667	26.25	-822201	20191205011500	https://www.ncronline.org/news/vatican/pope-francis-welcomes-refugees-new-life-italy
890906953	20191205	201912	2019	2019.9178											AND	ANDORRA	AND								0	010	010	01	1	0.0	2	1	2	-2.44444444444444	0								1	Andorra	AN	AN		42.5	1.5	AN	4	Lesbos, Perifereia Voreiou Aigaiou, Greece	GR	GR65	16725	39.1667	26.25	-822201	20191205011500	https://www.ncronline.org/news/vatican/pope-francis-welcomes-refugees-new-life-italy
890906954	20191205	201912	2019	2019.9178											ARG	ARGENTINE	ARG								1	043	043	04	1	2.8	8	1	8	0	0								1	Argentina	AR	AR		-34	-64	AR	1	Argentina	AR	AR		-34	-64	AR	20191205011500	http://www.topmercato.com/211957,1/argentine---la-mere-de-messi-attend-mieux-de-lui-en-selection.html
890906955	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	10	1	10	-5.11463844797178	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20191205011500	https://www.dailymail.co.uk/news/article-7757867/Brisbane-Broncos-NRL-star-David-Fifitas-dad-walks-free-Brisbane-jail.html
890906956	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			1	014	014	01	1	0.0	8	1	8	1.85185185185185	0								1	Chile	CI	CI		-30	-71	CI	1	Chile	CI	CI		-30	-71	CI	20191205011500	https://www.ibtimes.com/uber-news-ridesharing-company-could-expand-uber-eats-delivery-service-retail-2879312
890906957	20191205	201912	2019	2019.9178											BUS	INVESTOR						BUS			0	033	033	03	1	5.2	10	1	10	1.47890387124837	0								4	Pitt Meadows, British Columbia, Canada	CA	CA02	12552	49.2333	-122.683	-571386	4	Pitt Meadows, British Columbia, Canada	CA	CA02	12552	49.2333	-122.683	-571386	20191205011500	https://www.newswire.ca/news-releases/zenabis-provides-operations-update-and-highlights-for-october-2019-869533835.html
890906958	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			1	036	036	03	1	4.0	3	1	3	-0.4	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20191205011500	https://www.ibtimes.com/another-f-16-has-crashed-military-needs-upgrade-newer-planes-2879324
890906959	20191205	201912	2019	2019.9178											BUS	ENTREPRENEUR						BUS			1	040	040	04	1	1.0	8	1	8	5.64102564102564	0								3	Traverse City, Michigan, United States	US	USMI		44.7631	-85.6206	1615042	3	Traverse City, Michigan, United States	US	USMI		44.7631	-85.6206	1615042	20191205011500	http://www.cm-life.com/article/2019/12/q-a-lorenz-2019
890906960	20191205	201912	2019	2019.9178											BUS	ENTREPRENEUR						BUS			1	040	040	04	1	1.0	2	1	2	5.64102564102564	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20191205011500	http://www.cm-life.com/article/2019/12/q-a-lorenz-2019
890906961	20191205	201912	2019	2019.9178											BUS	COMPANIES						BUS			1	042	042	04	1	1.9	5	1	5	0.859598853868192	0								4	Kovilpalayam, Tamil Nadu, India	IN	IN25	17875	10.7333	77.0167	-2101672	4	Kovilpalayam, Tamil Nadu, India	IN	IN25	17875	10.7333	77.0167	-2101672	20191205011500	https://timesofindia.indiatimes.com/city/coimbatore/call-to-revive-2-railway-stations/articleshow/72375284.cms
890906962	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			1	042	042	04	1	1.9	6	1	6	1.15551275878671	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20191205011500	https://www.investorideas.com/news/2019/mining/12042MontanaMine.asp
890906963	20191205	201912	2019	2019.9178											BUS	CHAMBER OF COMMERCE						BUS			1	042	042	04	1	1.9	10	1	10	6.22710622710623	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20191205011500	https://www.latimes.com/socal/la-canada-valley-sun/news/story/2019-12-04/la-canada-becomes-a-holiday-haven-as-groups-plan-fun-festivities
890906964	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			1	042	042	04	1	1.9	6	1	6	1.15551275878671	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20191205011500	https://www.investorideas.com/news/2019/mining/12042MontanaMine.asp
890906965	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			1	046	046	04	1	7.0	10	1	10	3.14465408805032	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20191205011500	https://www.businesswire.com/news/home/20191204005277/en/PicsArt-Hires-New-Executives-Reaches-%E2%80%98Top-20
890906966	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			1	060	060	06	2	6.0	10	1	10	-4.91329479768787	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20191205011500	https://www.echonews.com.au/news/failed-gambler-dupes-expats-to-tune-of-79m/3894522/
890906967	20191205	201912	2019	2019.9178											BUS	INDUSTRY						BUS			1	100	100	10	3	-5.0	10	1	10	4.09090909090909	0								4	Dalian, Liaoning, China	CH	CH19	13327	38.9122	121.602	-1901835	4	Dalian, Liaoning, China	CH	CH19	13327	38.9122	121.602	-1901835	20191205011500	https://www.hellenicshippingnews.com/approval-in-principle-for-lng-dual-fuelled-vlcc-design/
890906968	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			0	120	120	12	3	-4.0	5	1	5	2.27920227920228	0								4	Saigon, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	4	Saigon, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	20191205011500	https://vietnamnet.vn/en/business/start-ups-make-significant-contributions-to-agriculture-594803.html
890906969	20191205	201912	2019	2019.9178											CAN	CANADIAN	CAN								0	020	020	02	1	3.0	6	1	3	-3.59130903214221	0								4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20191205011500	https://www.independent.co.uk/news/world/americas/us-politics/trump-impeachment-hearings-news-republican-jonathan-turley-a9233506.html
890906970	20191205	201912	2019	2019.9178											CAN	CANADA	CAN								0	040	040	04	1	1.0	2	1	2	-0.29791459781529	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20191205011500	https://www.newsoptimist.ca/opinion/columnists/meili-and-moe-tangle-on-national-unity-issues-1.24027599
890906971	20191205	201912	2019	2019.9178											CAN	CANADA	CAN								1	042	042	04	1	1.9	10	1	10	1.11111111111112	0								4	Radisson, Quebec, Canada	CA	CA10	154724	53.7833	-77.6167	-571928	4	Radisson, Quebec, Canada	CA	CA10	154724	53.7833	-77.6167	-571928	20191205011500	https://www.alaskahighwaynews.ca/arts-culture/local-a-e/fort-st-john-author-helen-knott-makes-longlist-for-prestigious-rbc-taylor-prize-1.24027628
890906972	20191205	201912	2019	2019.9178											CAN	CANADIAN	CAN								0	042	042	04	1	1.9	2	1	2	0.61068702290076	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20191205011500	https://www.polkio.com/lifestyle/trading-finance-for-music/article_08822c1a-1632-11ea-91b9-1779a38ed32e.html
890906973	20191205	201912	2019	2019.9178											CAN	CANADA	CAN								0	051	051	05	1	3.4	2	1	2	1.04321907600596	0								4	Langley, British Columbia, Canada	CA	CA02	12552	49.1	-122.65	-567692	4	Langley, British Columbia, Canada	CA	CA02	12552	49.1	-122.65	-567692	20191205011500	https://www.aldergrovestar.com/news/new-langley-aldergrove-mp-says-unity-skytrain-business-are-priorities-in-ottawa/
890906974	20191205	201912	2019	2019.9178											CAN	ALBERTA	CAN								1	112	112	11	3	-2.0	5	1	5	-3.7037037037037	0								0								0								20191205011500	https://globalnews.ca/news/6256183/fort-macleod-alberta-turkey-protest-court-charges/
890906975	20191205	201912	2019	2019.9178											CAN	CANADA	CAN								0	112	112	11	3	-2.0	2	1	2	-0.48661800486618	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20191205011500	https://globalnews.ca/news/6256192/montreal-program-immigrants-affordable-housing/
890906976	20191205	201912	2019	2019.9178											CAN	CANADA	CAN								0	112	112	11	3	-2.0	2	1	2	-11.400651465798	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20191205011500	https://www.theadvocate.com/baton_rouge/news/crime_police/article_b82e457a-16de-11ea-94f8-6f1f495665c8.html
890906977	20191205	201912	2019	2019.9178											CAN	CANADA	CAN								0	1124	112	11	3	-2.0	2	1	2	-0.48661800486618	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20191205011500	https://globalnews.ca/news/6256192/montreal-program-immigrants-affordable-housing/
890906978	20191205	201912	2019	2019.9178											CANMED	CANADIAN	CAN					MED			0	042	042	04	1	1.9	6	1	6	0.61068702290076	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20191205011500	https://www.polkio.com/lifestyle/trading-finance-for-music/article_08822c1a-1632-11ea-91b9-1779a38ed32e.html
890906979	20191205	201912	2019	2019.9178											CHN	CANTON	CHN								1	042	042	04	1	1.9	10	1	10	3.14465408805032	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20191205011500	https://www.tribuneledgernews.com/local_news/bigstory/what-to-choose-christmas-events-abound-in-cherokee-this-week/article_971e64c0-16d2-11ea-8863-7b9da266caec.html
890906980	20191205	201912	2019	2019.9178											CHN	CHINA	CHN								1	043	043	04	1	2.8	4	1	4	3.66300366300366	0								4	Guangzhou, Guangdong, China	CH	CH30	13033	23.1167	113.25	-1907161	4	Guangzhou, Guangdong, China	CH	CH30	13033	23.1167	113.25	-1907161	20191205011500	https://www.hellenicshippingnews.com/dnv-gl-and-gsi-cooperate-on-ai-based-solution-to-improve-welding-ndt-efficiency/
890906981	20191205	201912	2019	2019.9178											CHN	CHINA	CHN								1	057	057	05	1	8.0	7	1	7	3.66300366300366	0								4	Guangzhou, Guangdong, China	CH	CH30	13033	23.1167	113.25	-1907161	4	Guangzhou, Guangdong, China	CH	CH30	13033	23.1167	113.25	-1907161	20191205011500	https://www.hellenicshippingnews.com/dnv-gl-and-gsi-cooperate-on-ai-based-solution-to-improve-welding-ndt-efficiency/
890906982	20191205	201912	2019	2019.9178											CHN	ZHEJIANG	CHN								1	173	173	17	4	-5.0	10	1	10	3.125	0								5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	20191205011500	http://www.china.org.cn/china/2019-12/05/content_75479465.htm
890906983	20191205	201912	2019	2019.9178											COP	POLICE						COP			0	020	020	02	1	3.0	5	1	5	-4.91299897645854	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20191205011500	https://indiankanoon.org/doc/52154390/
890906984	20191205	201912	2019	2019.9178											COP	POLICE						COP			0	030	030	03	1	4.0	4	1	4	-9.04392764857885	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20191205011500	https://www.theday.com/policefirecourts/20191204/georgia-man-rejects-plea-offer-in-sexual-assault-guns-cases
890906985	20191205	201912	2019	2019.9178											COP	POLICE						COP			1	042	042	04	1	1.9	3	1	3	-5.07246376811594	0								3	Grand Junction, Colorado, United States	US	USCO		39.0639	-108.551	204662	3	Grand Junction, Colorado, United States	US	USCO		39.0639	-108.551	204662	20191205011500	https://www.kjct8.com/content/news/1-man-is-dead-following-an-early-morning-shooting--565803442.html
890906986	20191205	201912	2019	2019.9178											COP	POLICE						COP			1	042	042	04	1	1.9	2	1	2	-5.07246376811594	0								3	Grand Junction, Colorado, United States	US	USCO		39.0639	-108.551	204662	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20191205011500	https://www.kjct8.com/content/news/1-man-is-dead-following-an-early-morning-shooting--565803442.html
