891110761	20181205	201812	2018	2018.9178	USA	A US	USA								USALEG	THE US	USA					LEG			0	010	010	01	1	0.0	5	1	5	-3.84615384615384	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20191205210000	http://english.alarabiya.net/en/News/middle-east/2019/12/05/Lebanon-s-Aoun-hopes-government-will-be-formed-quickly.html
891110762	20181205	201812	2018	2018.9178	USAMED	UNITED STATES	USA					MED			USA	UNITED STATES	USA								0	013	013	01	1	0.4	1	1	1	-3.18870883429169	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20191205210000	https://laist.com/2019/12/05/la_metro_safety_women_riders_harassment.php
891110763	20191105	201911	2019	2019.8356	AUS	MELBOURNE	AUS								BUS	BUSINESS						BUS			1	043	043	04	1	2.8	3	1	3	2.63157894736842	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Coode Island, Victoria, Australia	AS	AS07	5396	-37.8146	144.91	-1566839	4	Coode Island, Victoria, Australia	AS	AS07	5396	-37.8146	144.91	-1566839	20191205210000	https://www.australasianlawyer.com.au/news/332m-sale-greenlit-by-accc-with-aid-from-gt-268814.aspx
891110764	20191105	201911	2019	2019.8356	BUS	BUSINESS						BUS			AUS	SOUTH AUSTRALIA	AUS								1	0311	031	03	1	5.2	5	1	5	2.63157894736842	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20191205210000	https://www.australasianlawyer.com.au/news/332m-sale-greenlit-by-accc-with-aid-from-gt-268814.aspx
891110765	20191105	201911	2019	2019.8356	BUS	BUSINESS						BUS			AUS	MELBOURNE	AUS								1	042	042	04	1	1.9	3	1	3	2.63157894736842	4	Coode Island, Victoria, Australia	AS	AS07	5396	-37.8146	144.91	-1566839	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Coode Island, Victoria, Australia	AS	AS07	5396	-37.8146	144.91	-1566839	20191205210000	https://www.australasianlawyer.com.au/news/332m-sale-greenlit-by-accc-with-aid-from-gt-268814.aspx
891110766	20191105	201911	2019	2019.8356	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	061	061	06	2	6.4	2	2	2	-2.27786576688243	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20191205210000	https://www.cnbc.com/2019/12/05/reuters-america-update-3-trump-upbeat-on-u-s-china-talks-as-beijing-underscores-tariff-cut-demands.html
891110767	20191105	201911	2019	2019.8356	CHN	CHINESE	CHN								USA	UNITED STATES	USA								0	061	061	06	2	6.4	2	2	2	-2.27786576688243	4	Gao Feng, Sichuan, China	CH	CH32	13270	32.0105	104.019	10334640	4	Gao Feng, Sichuan, China	CH	CH32	13270	32.0105	104.019	10334640	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20191205210000	https://www.cnbc.com/2019/12/05/reuters-america-update-3-trump-upbeat-on-u-s-china-talks-as-beijing-underscores-tariff-cut-demands.html
891110768	20191105	201911	2019	2019.8356	CHN	CHINESE	CHN								USA	UNITED STATES	USA								0	061	061	06	2	6.4	2	2	2	-2.27786576688243	4	Gao Feng, Sichuan, China	CH	CH32	13270	32.0105	104.019	10334640	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20191205210000	https://www.cnbc.com/2019/12/05/reuters-america-update-3-trump-upbeat-on-u-s-china-talks-as-beijing-underscores-tariff-cut-demands.html
891110769	20191105	201911	2019	2019.8356	EDU	SCHOOL						EDU													0	020	020	02	1	3.0	10	1	10	1.37524557956778	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20191205210000	https://www.wral.com/state-board-wont-allow-proposed-charter-school-for-american-indians-to-open-in-2020/18813773/
891110770	20191105	201911	2019	2019.8356	EDUGOV	SCHOOL						EDU	GOV		idgEDU	INDIGENOUS			idg			EDU			1	020	020	02	1	3.0	5	1	5	1.37524557956778	3	Robeson County, North Carolina, United States	US	USNC	NC155	34.6335	-79.0998	1026130	3	Robeson County, North Carolina, United States	US	USNC		34.6335	-79.0998	1026130	3	Robeson County, North Carolina, United States	US	USNC		34.6335	-79.0998	1026130	20191205210000	https://www.wral.com/state-board-wont-allow-proposed-charter-school-for-american-indians-to-open-in-2020/18813773/
891110771	20191105	201911	2019	2019.8356	GOV	GOVERNMENT						GOV													1	012	012	01	1	-0.4	6	1	6	-5.71428571428572	4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	0								4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	20191205210000	https://www.msn.com/en-us/news/world/peru-e2-80-99s-president-struggles-to-hold-onto-cabinet-ministers/ar-BBXOXFG
891110772	20191105	201911	2019	2019.8356	GOV	SECRETARY OF STATE						GOV			USA	THE US	USA								1	043	043	04	1	2.8	12	2	12	-3.69609856262833	4	Beit Shean, Ha?afon, Israel	IS	IS03	18314	32.5	35.5	-779465	4	Beit Shean, Ha?afon, Israel	IS	IS03	18314	32.5	35.5	-779465	4	Beit Shean, Ha?afon, Israel	IS	IS03	18314	32.5	35.5	-779465	20191205210000	https://www.brisbanetimes.com.au/world/middle-east/israel-has-full-right-to-annex-the-jordan-valley-netanyahu-20191206-p53hfn.html
891110773	20191105	201911	2019	2019.8356	ISR	ISRAEL	ISR								GOV	ATTORNEY GENERAL						GOV			0	128	128	12	3	-5.0	5	1	5	-3.30708661417323	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	20191205210000	https://the-journal.com/articles/161039-pm-israel-has-full-right-to-annex-strategic-jordan-valley
891110774	20191105	201911	2019	2019.8356	ISR	ISRAEL	ISR								GOV	ATTORNEY GENERAL						GOV			0	128	128	12	3	-5.0	1	1	1	-3.30708661417323	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	20191205210000	https://the-journal.com/articles/161039-pm-israel-has-full-right-to-annex-strategic-jordan-valley
891110775	20191105	201911	2019	2019.8356	ISR	ISRAEL	ISR								GOV	ATTORNEY GENERAL						GOV			0	173	173	17	4	-5.0	5	1	5	-3.30708661417323	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	20191205210000	https://the-journal.com/articles/161039-pm-israel-has-full-right-to-annex-strategic-jordan-valley
891110776	20191105	201911	2019	2019.8356	ISR	ISRAEL	ISR								GOV	ATTORNEY GENERAL						GOV			0	173	173	17	4	-5.0	1	1	1	-3.30708661417323	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	20191205210000	https://the-journal.com/articles/161039-pm-israel-has-full-right-to-annex-strategic-jordan-valley
891110777	20191105	201911	2019	2019.8356	ISR	ISRAELI	ISR								PSE	WEST BANK	PSE								0	042	042	04	1	1.9	2	1	2	-3.30708661417323	1	West Bank	WE	WE		31.666667	35.25	WE	1	West Bank	WE	WE		31.666667	35.25	WE	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	20191205210000	https://the-journal.com/articles/161039-pm-israel-has-full-right-to-annex-strategic-jordan-valley
891110778	20191105	201911	2019	2019.8356	ISRGOV	ISRAEL	ISR					GOV													0	128	128	12	3	-5.0	6	2	6	-3.69609856262833	4	Beit Shean, Ha?afon, Israel	IS	IS03	18314	32.5	35.5	-779465	0								4	Beit Shean, Ha?afon, Israel	IS	IS03	18314	32.5	35.5	-779465	20191205210000	https://www.brisbanetimes.com.au/world/middle-east/israel-has-full-right-to-annex-the-jordan-valley-netanyahu-20191206-p53hfn.html
891110779	20191105	201911	2019	2019.8356	ISRGOV	ISRAEL	ISR					GOV													0	173	173	17	4	-5.0	12	2	12	-3.69609856262833	4	Beit Shean, Ha?afon, Israel	IS	IS03	18314	32.5	35.5	-779465	0								4	Beit Shean, Ha?afon, Israel	IS	IS03	18314	32.5	35.5	-779465	20191205210000	https://www.brisbanetimes.com.au/world/middle-east/israel-has-full-right-to-annex-the-jordan-valley-netanyahu-20191206-p53hfn.html
891110780	20191105	201911	2019	2019.8356	ISRGOV	ISRAEL	ISR					GOV			ISR	ISRAEL	ISR								0	128	128	12	3	-5.0	4	2	4	-3.69609856262833	4	Beit Shean, Ha?afon, Israel	IS	IS03	18314	32.5	35.5	-779465	4	Beit Shean, Ha?afon, Israel	IS	IS03	18314	32.5	35.5	-779465	4	Beit Shean, Ha?afon, Israel	IS	IS03	18314	32.5	35.5	-779465	20191205210000	https://www.brisbanetimes.com.au/world/middle-east/israel-has-full-right-to-annex-the-jordan-valley-netanyahu-20191206-p53hfn.html
891110781	20191105	201911	2019	2019.8356	ISRGOV	ISRAEL	ISR					GOV			ISR	ISRAEL	ISR								0	173	173	17	4	-5.0	8	2	8	-3.69609856262833	4	Beit Shean, Ha?afon, Israel	IS	IS03	18314	32.5	35.5	-779465	4	Beit Shean, Ha?afon, Israel	IS	IS03	18314	32.5	35.5	-779465	4	Beit Shean, Ha?afon, Israel	IS	IS03	18314	32.5	35.5	-779465	20191205210000	https://www.brisbanetimes.com.au/world/middle-east/israel-has-full-right-to-annex-the-jordan-valley-netanyahu-20191206-p53hfn.html
891110782	20191105	201911	2019	2019.8356	MILMIL	AIR FORCE						MIL	MIL												0	010	010	01	1	0.0	6	1	6	-0.31298904538341	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20191205210000	https://www.newsweek.com/russia-immediately-extend-nuclear-treaty-1475778
891110783	20191105	201911	2019	2019.8356	MILMIL	AIR FORCE						MIL	MIL		RUS	RUSSIA	RUS								0	010	010	01	1	0.0	2	1	2	-0.31298904538341	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20191205210000	https://www.newsweek.com/russia-immediately-extend-nuclear-treaty-1475778
891110784	20191105	201911	2019	2019.8356	MILMIL	AIR FORCE						MIL	MIL		RUSMIL	RUSSIA	RUS					MIL			0	010	010	01	1	0.0	2	1	2	-0.31298904538341	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20191205210000	https://www.newsweek.com/russia-immediately-extend-nuclear-treaty-1475778
891110785	20191105	201911	2019	2019.8356	MNCUSA	VALERO ENERGY	USA					MNC													0	080	080	08	2	5.0	3	1	3	-2.30966638152267	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20191205210000	https://www.thestarpress.com/story/news/local/2019/12/05/lost-income-wet-weather-closures-plague-indiana-ethanol/2611239001/
891110786	20191105	201911	2019	2019.8356	MNCUSA	VALERO ENERGY	USA					MNC			USA	UNITED STATES	USA								0	080	080	08	2	5.0	2	1	2	-2.30966638152267	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20191205210000	https://www.thestarpress.com/story/news/local/2019/12/05/lost-income-wet-weather-closures-plague-indiana-ethanol/2611239001/
891110787	20191105	201911	2019	2019.8356	MNCUSA	DISNEY	USA					MNC			USA	ORLANDO	USA								1	173	173	17	4	-5.0	2	1	2	-0.16	3	Aventura, Florida, United States	US	USFL	FL086	25.9565	-80.1392	1777315	3	Aventura, Florida, United States	US	USFL	FL086	25.9565	-80.1392	1777315	3	Aventura, Florida, United States	US	USFL	FL086	25.9565	-80.1392	1777315	20191205210000	http://www.sun-sentinel.com/news/politics/os-ne-statesmans-dinner-location-20191205-p5tivkksbjamjpsu55d6aly2o4-story.html
891110788	20191105	201911	2019	2019.8356	MNCUSA	DISNEY	USA					MNC			USA	ORLANDO	USA								1	173	173	17	4	-5.0	1	1	1	-0.16	3	Orlando, Florida, United States	US	USFL	FL095	28.5383	-81.3792	288240	3	Orlando, Florida, United States	US	USFL	FL095	28.5383	-81.3792	288240	3	Aventura, Florida, United States	US	USFL	FL086	25.9565	-80.1392	1777315	20191205210000	http://www.sun-sentinel.com/news/politics/os-ne-statesmans-dinner-location-20191205-p5tivkksbjamjpsu55d6aly2o4-story.html
891110789	20191105	201911	2019	2019.8356	MNCUSA	DISNEY	USA					MNC			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	3	1	3	-0.16	3	Orlando, Florida, United States	US	USFL	FL095	28.5383	-81.3792	288240	3	Orlando, Florida, United States	US	USFL	FL095	28.5383	-81.3792	288240	3	Orlando, Florida, United States	US	USFL	FL095	28.5383	-81.3792	288240	20191205210000	http://www.sun-sentinel.com/news/politics/os-ne-statesmans-dinner-location-20191205-p5tivkksbjamjpsu55d6aly2o4-story.html
891110790	20191105	201911	2019	2019.8356	MNCUSA	DISNEY	USA					MNC			USA	ORLANDO	USA								1	173	173	17	4	-5.0	4	1	4	-0.16	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20191205210000	http://www.sun-sentinel.com/news/politics/os-ne-statesmans-dinner-location-20191205-p5tivkksbjamjpsu55d6aly2o4-story.html
891110791	20191105	201911	2019	2019.8356	PER	PERU	PER								GOV	GOVERNMENT						GOV			1	012	012	01	1	-0.4	4	1	4	-5.71428571428572	4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	20191205210000	https://www.msn.com/en-us/news/world/peru-e2-80-99s-president-struggles-to-hold-onto-cabinet-ministers/ar-BBXOXFG
891110792	20191105	201911	2019	2019.8356	PSE	WEST BANK	PSE								ISR	ISRAELI	ISR								0	043	043	04	1	2.8	2	1	2	-3.30708661417323	1	West Bank	WE	WE		31.666667	35.25	WE	1	West Bank	WE	WE		31.666667	35.25	WE	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	20191205210000	https://the-journal.com/articles/161039-pm-israel-has-full-right-to-annex-strategic-jordan-valley
891110793	20191105	201911	2019	2019.8356	USA	THE US	USA								GOV	SECRETARY OF STATE						GOV			1	042	042	04	1	1.9	12	2	12	-3.69609856262833	4	Beit Shean, Ha?afon, Israel	IS	IS03	18314	32.5	35.5	-779465	4	Beit Shean, Ha?afon, Israel	IS	IS03	18314	32.5	35.5	-779465	4	Beit Shean, Ha?afon, Israel	IS	IS03	18314	32.5	35.5	-779465	20191205210000	https://www.brisbanetimes.com.au/world/middle-east/israel-has-full-right-to-annex-the-jordan-valley-netanyahu-20191206-p53hfn.html
891110794	20191128	201911	2019	2019.8986	GBR	UNITED KINGDOM	GBR								MED	NEWS AGENCY						MED			0	013	013	01	1	0.4	1	1	1	-1.84534270650263	4	Golders Green, Barnet, United Kingdom	UK	UKA2	40110	51.5667	-0.216667	-2597271	4	Golders Green, Barnet, United Kingdom	UK	UKA2	40110	51.5667	-0.216667	-2597271	4	Golders Green, Barnet, United Kingdom	UK	UKA2	40110	51.5667	-0.216667	-2597271	20191205210000	https://www.ijn.com/jewish-angst-in-britain/
891110795	20191128	201911	2019	2019.8986	GBR	UNITED KINGDOM	GBR								OPP	ACTIVIST						OPP			1	020	020	02	1	3.0	68	17	68	-1.66041864133662	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20191205210000	https://www.thisislancashire.co.uk/news/national/18083475.swinson-urges-activists-channel-suffragettes-last-week-campaign/
891110796	20191128	201911	2019	2019.8986	IGOWSTNAT	NATO	WST	NAT				IGO			TUR	TURKEY	TUR								0	012	012	01	1	-0.4	2	1	2	-2.87846481876332	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20191205210000	https://ahvalnews.com/turkey-europe/how-nato-can-punish-turkey
891110797	20191128	201911	2019	2019.8986	IGOWSTNAT	NATO	WST	NAT				IGO			TUR	TURKEY	TUR								0	012	012	01	1	-0.4	6	1	6	-2.87846481876332	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20191205210000	https://ahvalnews.com/turkey-europe/how-nato-can-punish-turkey
891110798	20191128	201911	2019	2019.8986	IGOWSTNAT	NATO	WST	NAT				IGO			TUR	TURKEY	TUR								0	012	012	01	1	-0.4	2	1	2	-2.87846481876332	1	Syria	SY	SY		35	38	SY	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20191205210000	https://ahvalnews.com/turkey-europe/how-nato-can-punish-turkey
891110799	20191204	201912	2019	2019.9151	BHS	BAHAMA	BHS																		1	081	081	08	2	5.0	4	1	4	-4.43786982248521	1	Bahamas, The	BF	BF		24	-76	BF	0								1	Bahamas, The	BF	BF		24	-76	BF	20191205210000	http://www.tribune242.com/news/2019/dec/05/bob-it-managers-conviction-for-21k-client-theft/
891110800	20191204	201912	2019	2019.9151	BHS	BAHAMA	BHS																		1	081	081	08	2	5.0	4	1	4	-4.43786982248521	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20191205210000	http://www.tribune242.com/news/2019/dec/05/bob-it-managers-conviction-for-21k-client-theft/
891110801	20191204	201912	2019	2019.9151	BHS	BAHAMA	BHS								FRA	FRANCE	FRA								1	160	160	16	4	-4.0	3	1	3	-2.26628895184136	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20191205210000	http://www.tribune242.com/news/2019/dec/05/how-much-more-can-financial-services-take/
891110802	20191204	201912	2019	2019.9151	BHS	BAHAMIAN	BHS								FRA	FRANCE	FRA								1	160	160	16	4	-4.0	1	1	1	-2.26628895184136	1	Bahamas, The	BF	BF		24	-76	BF	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20191205210000	http://www.tribune242.com/news/2019/dec/05/how-much-more-can-financial-services-take/
891110803	20191204	201912	2019	2019.9151	ETH	ETHIOPIAN	ETH								MAR	MOROCCO	MAR								1	044	044	04	1	2.5	2	1	2	4.25531914893617	1	Ethiopia	ET	ET		8	38	ET	1	Morocco	MO	MO		32	-5	MO	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20191205210000	https://www.defense.gov/explore/story/Article/2033033/us-ethiopian-defense-officials-meet-at-pentagon/
891110804	20191204	201912	2019	2019.9151	ETH	ETHIOPIAN	ETH								USA	WASHINGTON	USA								1	040	040	04	1	1.0	2	1	2	4.25531914893617	1	Ethiopia	ET	ET		8	38	ET	1	Ethiopia	ET	ET		8	38	ET	1	Ethiopia	ET	ET		8	38	ET	20191205210000	https://www.defense.gov/explore/story/Article/2033033/us-ethiopian-defense-officials-meet-at-pentagon/
891110805	20191204	201912	2019	2019.9151	ETHGOVMIL	ETHIOPIA	ETH					GOV	MIL		MAR	MOROCCO	MAR								1	044	044	04	1	2.5	2	1	2	4.25531914893617	1	Ethiopia	ET	ET		8	38	ET	1	Morocco	MO	MO		32	-5	MO	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20191205210000	https://www.defense.gov/explore/story/Article/2033033/us-ethiopian-defense-officials-meet-at-pentagon/
891110806	20191204	201912	2019	2019.9151	ETHGOVMIL	ETHIOPIA	ETH					GOV	MIL		MAR	MOROCCO	MAR								1	044	044	04	1	2.5	2	1	2	4.25531914893617	1	Morocco	MO	MO		32	-5	MO	1	Morocco	MO	MO		32	-5	MO	1	Ethiopia	ET	ET		8	38	ET	20191205210000	https://www.defense.gov/explore/story/Article/2033033/us-ethiopian-defense-officials-meet-at-pentagon/
891110807	20191204	201912	2019	2019.9151	MAR	MOROCCO	MAR								ETH	ETHIOPIAN	ETH								1	044	044	04	1	2.5	2	1	2	4.25531914893617	1	Ethiopia	ET	ET		8	38	ET	1	Ethiopia	ET	ET		8	38	ET	1	Ethiopia	ET	ET		8	38	ET	20191205210000	https://www.defense.gov/explore/story/Article/2033033/us-ethiopian-defense-officials-meet-at-pentagon/
891110808	20191204	201912	2019	2019.9151	MAR	MOROCCO	MAR								ETHGOVMIL	ETHIOPIA	ETH					GOV	MIL		1	044	044	04	1	2.5	4	1	4	4.25531914893617	1	Ethiopia	ET	ET		8	38	ET	1	Ethiopia	ET	ET		8	38	ET	1	Ethiopia	ET	ET		8	38	ET	20191205210000	https://www.defense.gov/explore/story/Article/2033033/us-ethiopian-defense-officials-meet-at-pentagon/
891110809	20191204	201912	2019	2019.9151	USA	WASHINGTON	USA								ETH	ETHIOPIAN	ETH								1	040	040	04	1	1.0	2	1	2	4.25531914893617	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Ethiopia	ET	ET		8	38	ET	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20191205210000	https://www.defense.gov/explore/story/Article/2033033/us-ethiopian-defense-officials-meet-at-pentagon/
891110810	20191205	201912	2019	2019.9178											AGR	FARMER						AGR			0	051	051	05	1	3.4	5	1	5	0.15128593040848	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20191205210000	https://ipolitics.ca/2019/12/05/the-sprout-liberal-mp-anthony-rota-ousts-regan-as-house-speaker/
