890992074	20191105	201911	2019	2019.8356	AFGINSTAL	TALIBAN	AFG	TAL				INS			AFG	AFGHANISTAN	AFG								0	042	042	04	1	1.9	10	1	10	-2.08728652751423	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20191205104500	https://www.presstv.com/Detail/2019/12/05/612882/Afghanistan-US-Zalmay-Khalilzad-peace-talks-Taliban-Trump-Ghani
890992075	20191105	201911	2019	2019.8356	DEU	BERLIN	DEU								EDU	PROFESSOR						EDU			1	043	043	04	1	2.8	4	1	4	-0.0539083557951501	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	20191205104500	https://www.nytimes.com/2019/12/05/style/manheimer-lost-jewish-brands-of-berlin.html
890992076	20191105	201911	2019	2019.8356	DEU	GERMANY	DEU								EDU	PROFESSOR						EDU			1	043	043	04	1	2.8	2	1	2	-0.0539083557951501	4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	20191205104500	https://www.nytimes.com/2019/12/05/style/manheimer-lost-jewish-brands-of-berlin.html
890992077	20191105	201911	2019	2019.8356	DEU	GERMANY	DEU								EDU	PROFESSOR						EDU			1	043	043	04	1	2.8	1	1	1	-0.0539083557951501	4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	20191205104500	https://www.nytimes.com/2019/12/05/style/manheimer-lost-jewish-brands-of-berlin.html
890992078	20191105	201911	2019	2019.8356	EDU	PROFESSOR						EDU			DEU	BERLIN	DEU								1	042	042	04	1	1.9	7	1	7	-0.0539083557951501	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20191205104500	https://www.nytimes.com/2019/12/05/style/manheimer-lost-jewish-brands-of-berlin.html
890992079	20191105	201911	2019	2019.8356	EDU	STUDENT						EDU			USA	AMERICAN	USA								0	071	071	07	2	7.4	6	1	6	-2.86861732644865	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	20191205104500	https://www.nytimes.com/2019/12/05/business/Elizabeth-Warren-tax-increases.html
890992080	20191105	201911	2019	2019.8356	IGOJUDICC	INTERNATIONAL CRIMINAL COURT		ICC				IGO	JUD		KENPTY	KENYA	KEN								1	173	173	17	4	-5.0	2	1	2	-2.34375	4	Naivasha, Rift Valley, Kenya	KE	KE08	18585	-0.716667	36.4359	-2258110	4	Nakuru, Rift Valley, Kenya	KE	KE08	18585	-0.283333	36.0667	-2258197	4	Nakuru, Rift Valley, Kenya	KE	KE08	18585	-0.283333	36.0667	-2258197	20191205104500	http://www.kfm.co.ug/page/2236
890992081	20191105	201911	2019	2019.8356	IGOJUDICC	INTERNATIONAL CRIMINAL COURT		ICC				IGO	JUD		KENPTY	KENYAN	KEN								1	173	173	17	4	-5.0	8	1	8	-2.34375	4	Nakuru, Rift Valley, Kenya	KE	KE08	18585	-0.283333	36.0667	-2258197	4	Nakuru, Rift Valley, Kenya	KE	KE08	18585	-0.283333	36.0667	-2258197	4	Nakuru, Rift Valley, Kenya	KE	KE08	18585	-0.283333	36.0667	-2258197	20191205104500	http://www.kfm.co.ug/page/2236
890992082	20191105	201911	2019	2019.8356	SOM	MOGADISHU	SOM								CAN	CANADA	CAN								1	190	190	19	4	-10.0	2	1	2	3.42857142857142	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20191205104500	http://www.hillaac.net/somali-canadians-pay-glowing-tribute-to-late-almaas-elman/
890992083	20191105	201911	2019	2019.8356	SOM	MOGADISHU	SOM								CANELI	CANADA	CAN					ELI			1	190	190	19	4	-10.0	2	1	2	3.42857142857142	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20191205104500	http://www.hillaac.net/somali-canadians-pay-glowing-tribute-to-late-almaas-elman/
890992084	20191105	201911	2019	2019.8356	SOM	MOGADISHU	SOM								OPP	ACTIVIST						OPP			1	190	190	19	4	-10.0	6	1	6	3.42857142857142	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20191205104500	http://www.hillaac.net/somali-canadians-pay-glowing-tribute-to-late-almaas-elman/
890992085	20191128	201911	2019	2019.8986	GBR	LONDON	GBR								RUS	RUSSIA	RUS								1	012	012	01	1	-0.4	6	1	6	-1.88679245283019	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20191205104500	https://www.reuters.com/article/us-ukraine-crisis-summit-aide/ukraine-threatens-to-wall-off-part-of-donbass-region-if-no-agreement-with-russia-idUSKBN1Y912T
890992086	20191128	201911	2019	2019.8986	GBR	UNITED KINGDOM	GBR								RUS	RUSSIA	RUS								1	012	012	01	1	-0.4	2	1	2	-1.88679245283019	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20191205104500	https://www.reuters.com/article/us-ukraine-crisis-summit-aide/ukraine-threatens-to-wall-off-part-of-donbass-region-if-no-agreement-with-russia-idUSKBN1Y912T
890992087	20191128	201911	2019	2019.8986	GBR	LONDON	GBR								RUS	RUSSIA	RUS								1	0356	035	03	1	7.0	6	1	6	-1.88679245283019	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20191205104500	https://www.reuters.com/article/us-ukraine-crisis-summit-aide/ukraine-threatens-to-wall-off-part-of-donbass-region-if-no-agreement-with-russia-idUSKBN1Y912T
890992088	20191128	201911	2019	2019.8986	GBR	UNITED KINGDOM	GBR								RUS	RUSSIA	RUS								1	0356	035	03	1	7.0	2	1	2	-1.88679245283019	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20191205104500	https://www.reuters.com/article/us-ukraine-crisis-summit-aide/ukraine-threatens-to-wall-off-part-of-donbass-region-if-no-agreement-with-russia-idUSKBN1Y912T
890992089	20191128	201911	2019	2019.8986	GBR	LONDON	GBR								UKR	UKRAINE	UKR								1	110	110	11	3	-2.0	8	1	8	-1.88679245283019	4	Donbass, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20191205104500	https://www.reuters.com/article/us-ukraine-crisis-summit-aide/ukraine-threatens-to-wall-off-part-of-donbass-region-if-no-agreement-with-russia-idUSKBN1Y912T
890992090	20191128	201911	2019	2019.8986	GOV	PRESIDENT						GOV			COPGOVMIL	DEPUTY						COP	GOV	MIL	1	060	060	06	2	6.0	6	1	6	-2.15557638238051	4	University Of Liberia, Montserrado, Liberia	LI	LI14	147290	6.3	-10.8	-2133519	4	University Of Liberia, Montserrado, Liberia	LI	LI14	147290	6.3	-10.8	-2133519	4	University Of Liberia, Montserrado, Liberia	LI	LI14	147290	6.3	-10.8	-2133519	20191205104500	https://allafrica.com/stories/201912050361.html
890992091	20191128	201911	2019	2019.8986	GOV	PRESIDENT						GOV			LBR	LIBERIA	LBR								1	060	060	06	2	6.0	2	1	2	-2.15557638238051	4	University Of Liberia, Montserrado, Liberia	LI	LI14	147290	6.3	-10.8	-2133519	4	University Of Liberia, Montserrado, Liberia	LI	LI14	147290	6.3	-10.8	-2133519	4	University Of Liberia, Montserrado, Liberia	LI	LI14	147290	6.3	-10.8	-2133519	20191205104500	https://allafrica.com/stories/201912050361.html
890992092	20191128	201911	2019	2019.8986	GOVENV	ENVIRONMENT MINIST						GOV	ENV												0	010	010	01	1	0.0	5	1	5	-5.78911095796003	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20191205104500	https://www.nytimes.com/2019/12/05/world/americas/amazon-fires-bolsonaro-photos.html
890992093	20191128	201911	2019	2019.8986	GOVENV	ENVIRONMENT MINIST						GOV	ENV		GOV	AUTHORITIES						GOV			0	020	020	02	1	3.0	5	1	5	-5.78911095796003	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20191205104500	https://www.nytimes.com/2019/12/05/world/americas/amazon-fires-bolsonaro-photos.html
890992094	20191128	201911	2019	2019.8986	GOVENV	ENVIRONMENT MINIST						GOV	ENV		GOV	AUTHORITIES						GOV			0	112	112	11	3	-2.0	5	1	5	-5.78911095796003	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20191205104500	https://www.nytimes.com/2019/12/05/world/americas/amazon-fires-bolsonaro-photos.html
890992095	20191128	201911	2019	2019.8986	IND	NEW DELHI	IND								COP	POLICE						COP			1	072	072	07	2	8.3	2	1	2	-1.89274447949527	4	Sabarimala, Kerala, India	IN	IN13	17706	9.43333	77.0833	-2109677	4	Sabarimala, Kerala, India	IN	IN13	17706	9.43333	77.0833	-2109677	4	Sabarimala, Kerala, India	IN	IN13	17706	9.43333	77.0833	-2109677	20191205104500	https://aninews.in/news/national/general-news/sc-likely-to-hear-bindu-amminis-plea-on-sabarimala-temple-entry-next-week20191205154601/
890992096	20191128	201911	2019	2019.8986	IND	NEW DELHI	IND								INDCOP	KERALA	IND					COP			1	072	072	07	2	8.3	2	1	2	-1.89274447949527	4	Sabarimala, Kerala, India	IN	IN13	17706	9.43333	77.0833	-2109677	4	Sabarimala, Kerala, India	IN	IN13	17706	9.43333	77.0833	-2109677	4	Sabarimala, Kerala, India	IN	IN13	17706	9.43333	77.0833	-2109677	20191205104500	https://aninews.in/news/national/general-news/sc-likely-to-hear-bindu-amminis-plea-on-sabarimala-temple-entry-next-week20191205154601/
890992097	20191128	201911	2019	2019.8986	JUD	JUDGE						JUD													1	020	020	02	1	3.0	10	1	10	-1.89274447949527	4	Sabarimala, Kerala, India	IN	IN13	17706	9.43333	77.0833	-2109677	0								4	Sabarimala, Kerala, India	IN	IN13	17706	9.43333	77.0833	-2109677	20191205104500	https://aninews.in/news/national/general-news/sc-likely-to-hear-bindu-amminis-plea-on-sabarimala-temple-entry-next-week20191205154601/
890992098	20191128	201911	2019	2019.8986	JUD	SUPREME COURT						JUD			COP	POLICE						COP			1	072	072	07	2	8.3	4	1	4	-1.89274447949527	4	Sabarimala, Kerala, India	IN	IN13	17706	9.43333	77.0833	-2109677	4	Sabarimala, Kerala, India	IN	IN13	17706	9.43333	77.0833	-2109677	4	Sabarimala, Kerala, India	IN	IN13	17706	9.43333	77.0833	-2109677	20191205104500	https://aninews.in/news/national/general-news/sc-likely-to-hear-bindu-amminis-plea-on-sabarimala-temple-entry-next-week20191205154601/
890992099	20191128	201911	2019	2019.8986	LBRGOV	LIBERIA	LBR					GOV			LBR	LIBERIA	LBR								1	060	060	06	2	6.0	2	1	2	-2.15557638238051	4	University Of Liberia, Montserrado, Liberia	LI	LI14	147290	6.3	-10.8	-2133519	4	University Of Liberia, Montserrado, Liberia	LI	LI14	147290	6.3	-10.8	-2133519	4	University Of Liberia, Montserrado, Liberia	LI	LI14	147290	6.3	-10.8	-2133519	20191205104500	https://allafrica.com/stories/201912050361.html
890992100	20191128	201911	2019	2019.8986	PTY	PRESIDENTIAL CANDIDATE																			0	036	036	03	1	4.0	3	1	3	0.66006600660066	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20191205104500	https://www.wmur.com/article/nh-primary-source-republican-matt-mayberry-says-hell-run-for-1st-district-us-house-seat/30126812
890992101	20191128	201911	2019	2019.8986	USA	JERSEY	USA																		0	036	036	03	1	4.0	2	1	2	0.66006600660066	1	Jersey	JE	JE		49.216667	-2.116667	JE	0								1	Jersey	JE	JE		49.216667	-2.116667	JE	20191205104500	https://www.wmur.com/article/nh-primary-source-republican-matt-mayberry-says-hell-run-for-1st-district-us-house-seat/30126812
890992102	20191128	201911	2019	2019.8986	USA	LOS ANGELES	USA								PRK	NORTH KOREA	PRK								0	173	173	17	4	-5.0	4	1	4	-3.84	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20191205104500	https://qz.com/1761343/bitcoin-money-laundering-is-a-classically-stupid-crime/
890992103	20191128	201911	2019	2019.8986	USA	JERSEY	USA								PTY	PRESIDENTIAL CANDIDATE									0	036	036	03	1	4.0	1	1	1	0.66006600660066	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	20191205104500	https://www.wmur.com/article/nh-primary-source-republican-matt-mayberry-says-hell-run-for-1st-district-us-house-seat/30126812
890992104	20191128	201911	2019	2019.8986	USA	JERSEY	USA								USAPTY	JERSEY	USA								0	036	036	03	1	4.0	1	1	1	0.66006600660066	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	20191205104500	https://www.wmur.com/article/nh-primary-source-republican-matt-mayberry-says-hell-run-for-1st-district-us-house-seat/30126812
890992105	20191128	201911	2019	2019.8986	USACOP	BOSTON	USA					COP			COPCOP	DETECTIVE						COP	COP		1	190	190	19	4	-10.0	3	1	3	-6.15711252653928	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20191205104500	https://www.thesun.co.uk/news/10486559/chilling-grafitti-on-wall-of-dead-doctors-apartment/
890992106	20191128	201911	2019	2019.8986	USACOP	UNITED STATES	USA					COP			USA	UNITED STATES	USA								1	1123	112	11	3	-2.0	2	1	2	-6.15711252653928	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20191205104500	https://www.thesun.co.uk/news/10486559/chilling-grafitti-on-wall-of-dead-doctors-apartment/
890992107	20191204	201912	2019	2019.9151	AFG	JALALABAD	AFG								JPN	JAPANESE	JPN								1	190	190	19	4	-10.0	2	1	2	-5.75221238938053	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20191205104500	https://indianexpress.com/article/world/afghans-to-hold-candlelight-vigil-for-slain-japanese-doctor-6152028/
890992108	20191204	201912	2019	2019.9151	AFG	JALALABAD	AFG								JPNHLH	JAPANESE	JPN					HLH			1	190	190	19	4	-10.0	2	1	2	-5.75221238938053	4	Jalalabad, Nangarhar, Afghanistan	AF	AF18	99928	34.4265	70.4515	-3377673	1	Japan	JA	JA		36	138	JA	4	Jalalabad, Nangarhar, Afghanistan	AF	AF18	99928	34.4265	70.4515	-3377673	20191205104500	https://indianexpress.com/article/world/afghans-to-hold-candlelight-vigil-for-slain-japanese-doctor-6152028/
890992109	20191204	201912	2019	2019.9151	AFG	JALALABAD	AFG								JPNHLH	JAPAN	JPN					HLH			1	190	190	19	4	-10.0	2	1	2	-5.75221238938053	4	Jalalabad, Nangarhar, Afghanistan	AF	AF18	99928	34.4265	70.4515	-3377673	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20191205104500	https://indianexpress.com/article/world/afghans-to-hold-candlelight-vigil-for-slain-japanese-doctor-6152028/
890992110	20191204	201912	2019	2019.9151	MED	NEWSPAPER						MED													1	1821	182	18	4	-9.0	10	1	10	-6.56167979002625	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	0								4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	20191205104500	https://aninews.in/news/national/general-news/im-shocked-ashamed-chidambaram-gets-emotional-over-crime-cases-against-women20191205153257/
890992111	20191204	201912	2019	2019.9151	MUS	MAURITIUS	MUS								GBR	SCOT	GBR								1	173	173	17	4	-5.0	10	1	10	-9.52380952380954	1	Mauritius	MP	MP		16	146	MP	1	Mauritius	MP	MP		16	146	MP	1	Mauritius	MP	MP		16	146	MP	20191205104500	https://www.thescottishsun.co.uk/news/5031049/janice-farman-murder-mauritius-thug-jail/
890992112	20191205	201912	2019	2019.9178											AFGINSTAL	TALIBAN	AFG	TAL				INS			0	036	036	03	1	4.0	6	1	6	-5.36	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20191205104500	https://www.politico.com/news/magazine/2019/12/05/democrats-trump-impeachment-politics-analysis-075656
890992113	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								1	130	130	13	3	-4.4	10	1	10	-6.31578947368421	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20191205104500	https://www.farminguk.com/news/poland-confirms-swine-fever-in-wild-boar-close-to-german-border_54544.html
890992114	20191205	201912	2019	2019.9178											AGR	FARMER						AGR			0	040	040	04	1	1.0	10	1	10	-3.22981366459628	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20191205104500	https://www.breakingnews.ie/ireland/short-sighted-and-not-constructive-aldi-disappointed-by-farmers-protest-968588.html
890992115	20191205	201912	2019	2019.9178											AGR	FARMER						AGR			0	046	046	04	1	7.0	10	1	10	-3.22981366459628	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20191205104500	https://www.breakingnews.ie/ireland/short-sighted-and-not-constructive-aldi-disappointed-by-farmers-protest-968588.html
890992116	20191205	201912	2019	2019.9178											AGR	FARMER						AGR			0	100	100	10	3	-5.0	3	1	3	-3.22981366459628	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20191205104500	https://www.breakingnews.ie/ireland/short-sighted-and-not-constructive-aldi-disappointed-by-farmers-protest-968588.html
890992117	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			0	036	036	03	1	4.0	10	1	10	6.88259109311741	0								1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20191205104500	https://tripadvisor.mediaroom.com/press-releases?item=126393
890992118	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			1	040	040	04	1	1.0	10	1	10	2.36220472440945	0								1	Namibia	WA	WA		-22	17	WA	1	Namibia	WA	WA		-22	17	WA	20191205104500	https://en.antaranews.com/news/137683/minister-marsudi-opens-12th-bdf-puts-spotlight-on-inclusive-democracy
890992119	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			1	043	043	04	1	2.8	5	1	5	3.32640332640332	0								4	Lesosibirsk, Krasnoyarskiy Kray, Russia	RS	RS39	25066	58.2938	92.3823	-2971192	4	Lesosibirsk, Krasnoyarskiy Kray, Russia	RS	RS39	25066	58.2938	92.3823	-2971192	20191205104500	https://www.themoscowtimes.com/2019/12/05/music-and-more-awarded-in-moscow-a68492
890992120	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			1	046	046	04	1	7.0	9	1	9	2.60492040520984	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20191205104500	http://www.forbesindia.com/article/leadership-awards-2019/fila-2019-special-jury-award-titans-bhaskar-bhat/56463/1
890992121	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			1	046	046	04	1	7.0	1	1	1	2.60492040520984	0								5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20191205104500	http://www.forbesindia.com/article/leadership-awards-2019/fila-2019-special-jury-award-titans-bhaskar-bhat/56463/1
890992122	20191205	201912	2019	2019.9178											BWA	BOTSWANA	BWA								1	017	017	01	1	0.0	1	1	1	2.18068535825546	0								4	Kgotla, Southern, Botswana	BC	BC10	6331	-24.8612	25.4157	11074631	4	Kgotla, Southern, Botswana	BC	BC10	6331	-24.8612	25.4157	11074631	20191205104500	https://allafrica.com/stories/201912050248.html
890992123	20191205	201912	2019	2019.9178											BWA	BOTSWANA	BWA								1	042	042	04	1	1.9	1	1	1	2.18068535825546	0								4	Kgotla, Southern, Botswana	BC	BC10	6331	-24.8612	25.4157	11074631	4	Kgotla, Southern, Botswana	BC	BC10	6331	-24.8612	25.4157	11074631	20191205104500	https://allafrica.com/stories/201912050248.html
