890934474	20191105	201911	2019	2019.8356	EGY	ALEXANDRIA	EGY								USA	UNITED STATES	USA								1	040	040	04	1	1.0	1	1	1	0	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20191205040000	https://thehill.com/homenews/campaign/473131-sanders-to-join-youth-climate-strikers-in-iowa
890934475	20191105	201911	2019	2019.8356	EGY	ALEXANDRIA	EGY								USAGOV	THE WHITE HOUSE	USA					GOV			1	040	040	04	1	1.0	2	1	2	0	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20191205040000	https://thehill.com/homenews/campaign/473131-sanders-to-join-youth-climate-strikers-in-iowa
890934476	20191105	201911	2019	2019.8356	EGY	ALEXANDRIA	EGY								USAGOV	THE WHITE HOUSE	USA					GOV			1	040	040	04	1	1.0	1	1	1	0	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20191205040000	https://thehill.com/homenews/campaign/473131-sanders-to-join-youth-climate-strikers-in-iowa
890934477	20191105	201911	2019	2019.8356	GOVBUS	RESERVE BANK						GOV	BUS												1	060	060	06	2	6.0	10	1	10	0.75471698113207	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20191205040000	https://www.moneycontrol.com/news/business/markets/stocks-in-news-bharti-airtel-sbi-vedanta-hdfc-amc-gayatri-projects-dhfl-hudco-4701201.html
890934478	20191105	201911	2019	2019.8356	USA	UNITED STATES	USA																		0	115	115	11	3	-2.0	2	1	2	0	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20191205040000	https://www.detroitnews.com/story/business/autos/chrysler/2019/12/04/uaw-fca-tentative-agreement-health-care-profit-sharing-gains/2589012001/
890934479	20191105	201911	2019	2019.8356	USA	IOWA	USA								EGY	ALEXANDRIA	EGY								1	040	040	04	1	1.0	6	1	6	0	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20191205040000	https://thehill.com/homenews/campaign/473131-sanders-to-join-youth-climate-strikers-in-iowa
890934480	20191105	201911	2019	2019.8356	USA	UNITED STATES	USA								EGY	ALEXANDRIA	EGY								1	040	040	04	1	1.0	1	1	1	0	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20191205040000	https://thehill.com/homenews/campaign/473131-sanders-to-join-youth-climate-strikers-in-iowa
890934481	20191105	201911	2019	2019.8356	USA	IOWA	USA								USAGOV	THE WHITE HOUSE	USA					GOV			1	040	040	04	1	1.0	1	1	1	0	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20191205040000	https://thehill.com/homenews/campaign/473131-sanders-to-join-youth-climate-strikers-in-iowa
890934482	20191105	201911	2019	2019.8356	USAGOV	THE WHITE HOUSE	USA					GOV			EGY	ALEXANDRIA	EGY								1	040	040	04	1	1.0	1	1	1	0	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20191205040000	https://thehill.com/homenews/campaign/473131-sanders-to-join-youth-climate-strikers-in-iowa
890934483	20191105	201911	2019	2019.8356	USAGOV	THE WHITE HOUSE	USA					GOV			EGY	ALEXANDRIA	EGY								1	040	040	04	1	1.0	1	1	1	0	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20191205040000	https://thehill.com/homenews/campaign/473131-sanders-to-join-youth-climate-strikers-in-iowa
890934484	20191105	201911	2019	2019.8356	USAGOV	THE WHITE HOUSE	USA					GOV			EGY	ALEXANDRIA	EGY								1	040	040	04	1	1.0	1	1	1	0	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20191205040000	https://thehill.com/homenews/campaign/473131-sanders-to-join-youth-climate-strikers-in-iowa
890934485	20191105	201911	2019	2019.8356	USAGOV	THE WHITE HOUSE	USA					GOV			USA	IOWA	USA								1	040	040	04	1	1.0	1	1	1	0	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20191205040000	https://thehill.com/homenews/campaign/473131-sanders-to-join-youth-climate-strikers-in-iowa
890934486	20191128	201911	2019	2019.8986											USA	UNITED STATES	USA								0	057	057	05	1	8.0	4	1	4	2.08333333333333	0								3	Dodge County, Nebraska, United States	US	USNE		41.5667	-96.6336	835848	3	Dodge County, Nebraska, United States	US	USNE		41.5667	-96.6336	835848	20191205040000	https://fremonttribune.com/news/local/county-approves-loan-for-ames-diking-district-project/article_c030cb27-ded9-5bbf-b390-1bebff1342d8.html
890934487	20191128	201911	2019	2019.8986	CVL	COMMUNITY						CVL													1	023	023	02	1	3.4	2	1	2	4.57433290978399	3	Clatskanie, Oregon, United States	US	USOR	OR009	46.1012	-123.207	1118980	0								3	Clatskanie, Oregon, United States	US	USOR	OR009	46.1012	-123.207	1118980	20191205040000	https://www.thechronicleonline.com/community/giving-trees-sprout-across-columbia-county/article_fff00e1c-16bf-11ea-bd0c-53983121dc49.html
890934488	20191128	201911	2019	2019.8986	CVL	COMMUNITY						CVL			USA	UNITED STATES	USA								1	023	023	02	1	3.4	8	1	8	4.57433290978399	3	Clatskanie, Oregon, United States	US	USOR	OR009	46.1012	-123.207	1118980	3	Clatskanie, Oregon, United States	US	USOR	OR009	46.1012	-123.207	1118980	3	Clatskanie, Oregon, United States	US	USOR	OR009	46.1012	-123.207	1118980	20191205040000	https://www.thechronicleonline.com/community/giving-trees-sprout-across-columbia-county/article_fff00e1c-16bf-11ea-bd0c-53983121dc49.html
890934489	20191128	201911	2019	2019.8986	GOV	CABINET						GOV													0	042	042	04	1	1.9	5	1	5	-3.42163355408388	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20191205040000	https://vancouversun.com/opinion/columnists/vaughn-palmer-frustrated-forestry-workers-vent-on-trevena-ndps-lack-of-a-lifeline
890934490	20191128	201911	2019	2019.8986	USA	UNITED STATES	USA																		0	057	057	05	1	8.0	4	1	4	2.08333333333333	3	Dodge County, Nebraska, United States	US	USNE	NE053	41.5667	-96.6336	835848	0								3	Dodge County, Nebraska, United States	US	USNE		41.5667	-96.6336	835848	20191205040000	https://fremonttribune.com/news/local/county-approves-loan-for-ames-diking-district-project/article_c030cb27-ded9-5bbf-b390-1bebff1342d8.html
890934491	20191204	201912	2019	2019.9151	AGR	FARMER						AGR			NGA	NIGERIAN	NGA								1	020	020	02	1	3.0	8	1	8	0.625	5	Lagos State, Lagos, Nigeria	NI	NI05	22927	6.58333	3.75	-2017361	5	Lagos State, Lagos, Nigeria	NI	NI05	22927	6.58333	3.75	-2017361	5	Lagos State, Lagos, Nigeria	NI	NI05	22927	6.58333	3.75	-2017361	20191205040000	https://guardian.ng/news/farmers-urge-nigerians-to-patronise-poultry-meat-others/
890934492	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								1	042	042	04	1	1.9	5	1	5	0.89585666293393	0								4	De Beers, Free State, South Africa	SF	SF03	77328	-28.165	27.7492	-1219973	4	De Beers, Free State, South Africa	SF	SF03	77328	-28.165	27.7492	-1219973	20191205040000	https://youngadventuress.com/2019/12/botswana-travel.html
890934493	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								1	042	042	04	1	1.9	8	1	8	0.89585666293393	0								4	Jwaneng, Southern, Botswana	BC	BC10	6331	-24.6017	24.7281	11230362	4	Jwaneng, Southern, Botswana	BC	BC10	6331	-24.6017	24.7281	11230362	20191205040000	https://youngadventuress.com/2019/12/botswana-travel.html
890934494	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								1	042	042	04	1	1.9	2	1	2	0.89585666293393	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20191205040000	https://youngadventuress.com/2019/12/botswana-travel.html
890934495	20191205	201912	2019	2019.9178											AGR	FARMER						AGR			1	040	040	04	1	1.0	10	1	10	-2.78450363196126	0								4	Keffi, Jigawa, Nigeria	NI	NI39	191018	12.2744	8.96828	-2015594	4	Keffi, Jigawa, Nigeria	NI	NI39	191018	12.2744	8.96828	-2015594	20191205040000	https://www.dailytrust.com.ng/world-soil-day-soil-degradation-heightens-nigerias-food-insecurity.html
890934496	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								1	030	030	03	1	4.0	4	1	4	-3.14285714285715	0								4	Caloundra, Queensland, Australia	AS	AS04	154693	-26.7971	153.138	-1563674	4	Caloundra, Queensland, Australia	AS	AS04	154693	-26.7971	153.138	-1563674	20191205040000	https://www.sunshinecoastdaily.com.au/news/absolute-debacle-coast-reacts-to-new-interchange/3895240/
890934497	20191205	201912	2019	2019.9178											AUS	AUSTRALIAN	AUS								1	036	036	03	1	4.0	4	1	4	7.47330960854092	0								4	Bunjil, Western Australia, Australia	AS	AS08	5570	-29.65	116.367	-1562910	4	Monash, South Australia, Australia	AS	AS05	5284	-34.2333	140.567	-1588322	20191205040000	https://artcollector.net.au/nadine-christensen-wins-rm-mcgivern-prize/
890934498	20191205	201912	2019	2019.9178											AUS	AUSTRALIAN	AUS								1	036	036	03	1	4.0	1	1	1	7.47330960854092	0								4	Monash, South Australia, Australia	AS	AS05	5284	-34.2333	140.567	-1588322	4	Monash, South Australia, Australia	AS	AS05	5284	-34.2333	140.567	-1588322	20191205040000	https://artcollector.net.au/nadine-christensen-wins-rm-mcgivern-prize/
890934499	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	1	1	1	1.84842883548983	0								4	Eagle Farm, Queensland, Australia	AS	AS04	154654	-27.4278	153.05	332736	4	Eagle Farm, Queensland, Australia	AS	AS04	154654	-27.4278	153.05	332736	20191205040000	http://www.msn.com/en-nz/money/company-news/multi-million-dollar-acai-bowl-empire-started-by-a-teenage-dropout-who-fell-in-love-with-the-berries-while-on-holiday-collapses-after-she-admits-to-having-no-strategy-and-just-wanting-to-have-fun/ar-BBXMiHc
890934500	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	1	1	1	1.84842883548983	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20191205040000	http://www.msn.com/en-nz/money/company-news/multi-million-dollar-acai-bowl-empire-started-by-a-teenage-dropout-who-fell-in-love-with-the-berries-while-on-holiday-collapses-after-she-admits-to-having-no-strategy-and-just-wanting-to-have-fun/ar-BBXMiHc
890934501	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								1	051	051	05	1	3.4	6	1	6	-3.14285714285715	0								4	Caloundra, Queensland, Australia	AS	AS04	154693	-26.7971	153.138	-1563674	4	Caloundra, Queensland, Australia	AS	AS04	154693	-26.7971	153.138	-1563674	20191205040000	https://www.sunshinecoastdaily.com.au/news/absolute-debacle-coast-reacts-to-new-interchange/3895240/
890934502	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			1	014	014	01	1	0.0	1	1	1	3.93258426966292	0								3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	20191205040000	https://apnews.com/58763c1ffa7b14a286c03666f90b2f0f
890934503	20191205	201912	2019	2019.9178											BUS	AIRLINE						BUS			1	036	036	03	1	4.0	10	1	10	0	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20191205040000	https://www.enca.com/news/scopa-check-saa
890934504	20191205	201912	2019	2019.9178											BUS	AIRLINE						BUS			1	040	040	04	1	1.0	2	1	2	2.31729055258467	0								4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20191205040000	https://www.airport-technology.com/features/featureexchange-of-trade/
890934505	20191205	201912	2019	2019.9178											BUS	INVESTOR						BUS			1	060	060	06	2	6.0	10	1	10	0	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20191205040000	https://www.coindesk.com/circle-co-founder-sean-neville-steps-down-as-co-ceo
890934506	20191205	201912	2019	2019.9178											BUS	INDUSTRY						BUS			0	081	081	08	2	5.0	5	1	5	-0.88272383354351	0								2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20191205040000	https://www.homernews.com/news/homers-first-cannabis-grower-applicant-finally-gets-license/
890934507	20191205	201912	2019	2019.9178											BUS	INDUSTRY						BUS			0	100	100	10	3	-5.0	5	1	5	-0.88272383354351	0								2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20191205040000	https://www.homernews.com/news/homers-first-cannabis-grower-applicant-finally-gets-license/
890934508	20191205	201912	2019	2019.9178											BWA	BOTSWANA	BWA								1	036	036	03	1	4.0	1	1	1	0.89585666293393	0								4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	20191205040000	https://youngadventuress.com/2019/12/botswana-travel.html
890934509	20191205	201912	2019	2019.9178											BWA	BOTSWANA	BWA								1	042	042	04	1	1.9	1	1	1	0.89585666293393	0								4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	20191205040000	https://youngadventuress.com/2019/12/botswana-travel.html
890934510	20191205	201912	2019	2019.9178											CAN	COLUMBIA RIVER	CAN								0	051	051	05	1	3.4	2	1	2	4.57433290978399	0								3	Columbia River, Oregon, United States	US	USOR		46.2443	-124.058	1140014	3	Columbia River, Oregon, United States	US	USOR		46.2443	-124.058	1140014	20191205040000	https://www.thechronicleonline.com/community/giving-trees-sprout-across-columbia-county/article_fff00e1c-16bf-11ea-bd0c-53983121dc49.html
890934511	20191205	201912	2019	2019.9178											CAN	VANCOUVER	CAN								1	128	128	12	3	-5.0	8	1	8	-1.0752688172043	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20191205040000	https://www.cbc.ca/news/canada/north/whitehorse-shooting-victim-papequash-mother-1.5384656
890934512	20191205	201912	2019	2019.9178											CHN	CHINESE	CHN								1	017	017	01	1	0.0	5	1	5	2.046783625731	0								4	Nanchang, Jiangxi, China	CH	CH03	13164	28.55	115.933	-1914863	4	Nanchang, Jiangxi, China	CH	CH03	13164	28.55	115.933	-1914863	20191205040000	http://www.womenofchina.cn/womenofchina/html1/people/newsmakers/1912/5902-1.htm
890934513	20191205	201912	2019	2019.9178											CHN	CHINESE	CHN								1	042	042	04	1	1.9	5	1	5	2.046783625731	0								4	Nanchang, Jiangxi, China	CH	CH03	13164	28.55	115.933	-1914863	4	Nanchang, Jiangxi, China	CH	CH03	13164	28.55	115.933	-1914863	20191205040000	http://www.womenofchina.cn/womenofchina/html1/people/newsmakers/1912/5902-1.htm
890934514	20191205	201912	2019	2019.9178											CHN	CHINESE	CHN								1	046	046	04	1	7.0	2	1	2	2.046783625731	0								4	Nanchang, Jiangxi, China	CH	CH03	13164	28.55	115.933	-1914863	4	Nanchang, Jiangxi, China	CH	CH03	13164	28.55	115.933	-1914863	20191205040000	http://www.womenofchina.cn/womenofchina/html1/people/newsmakers/1912/5902-1.htm
890934515	20191205	201912	2019	2019.9178											CHN	CHINA	CHN								1	046	046	04	1	7.0	6	1	6	-6.58682634730539	0								4	Liuping, Gansu, China	CH	CH15	13270	33.8356	104.292	10649941	4	Liuping, Gansu, China	CH	CH15	13270	33.8356	104.292	10649941	20191205040000	https://www.marketwatch.com/story/huawei-files-legal-challenge-to-overturn-fcc-ban-on-its-equipment-2019-12-04
890934516	20191205	201912	2019	2019.9178											CHNEDU	CHINESE	CHN					EDU			1	046	046	04	1	7.0	3	1	3	2.046783625731	0								4	Nanchang, Jiangxi, China	CH	CH03	13164	28.55	115.933	-1914863	4	Nanchang, Jiangxi, China	CH	CH03	13164	28.55	115.933	-1914863	20191205040000	http://www.womenofchina.cn/womenofchina/html1/people/newsmakers/1912/5902-1.htm
890934517	20191205	201912	2019	2019.9178											CHR	DIOCESE				CHR					0	046	046	04	1	7.0	6	1	6	-2.21543162719634	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20191205040000	https://buffalonews.com/2019/12/04/with-different-tone-new-buffalo-diocese-leader-faces-same-turmoil/
890934518	20191205	201912	2019	2019.9178											COP	DEPUTIES						COP			0	043	043	04	1	2.8	10	1	10	-6.6793893129771	0								3	Spotsylvania, Virginia, United States	US	USVA	VA177	38.201	-77.5892	1500139	3	Spotsylvania, Virginia, United States	US	USVA	VA177	38.201	-77.5892	1500139	20191205040000	https://www.fredericksburg.com/news/crime_courts/gang-member-who-held-girl-hostage-pleads-guilty-in-spotsylvania/article_27c3b54e-c8f1-5868-9a82-b9149a4522e4.html
890934519	20191205	201912	2019	2019.9178											COP	PRISON						COP			0	173	173	17	4	-5.0	6	1	6	-9.63455149501661	0								1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	20191205040000	https://www.brownsvilleherald.com/news/local/man-involved-in-massive-willacy-county-human-smuggling-case-sentenced/article_ebda0aa4-16ec-11ea-bbc4-0b13481a7db0.html
890934520	20191205	201912	2019	2019.9178											COP	POLICE						COP			1	190	190	19	4	-10.0	10	1	10	-7.35694822888284	0								4	Awka, Anambra, Nigeria	NI	NI25	22655	6.21009	7.07411	-2001023	4	Awka, Anambra, Nigeria	NI	NI25	22655	6.21009	7.07411	-2001023	20191205040000	https://punchng.com/slain-cops-anambra-community-bans-ipob-members-masqueraders-2/
890934521	20191205	201912	2019	2019.9178											CRM	GANG						CRM			1	042	042	04	1	1.9	4	1	4	-6.6793893129771	0								3	Spotsylvania, Virginia, United States	US	USVA	VA177	38.201	-77.5892	1500139	3	Spotsylvania, Virginia, United States	US	USVA	VA177	38.201	-77.5892	1500139	20191205040000	https://www.fredericksburg.com/news/crime_courts/gang-member-who-held-girl-hostage-pleads-guilty-in-spotsylvania/article_27c3b54e-c8f1-5868-9a82-b9149a4522e4.html
890934522	20191205	201912	2019	2019.9178											CRM	GANG						CRM			0	173	173	17	4	-5.0	10	1	10	-6.37175324675324	0								4	Bishop Lavis, Western Cape, South Africa	SF	SF11	77317	-33.9473	18.5751	-1211097	4	Bishop Lavis, Western Cape, South Africa	SF	SF11	77317	-33.9473	18.5751	-1211097	20191205040000	https://www.thedailyvox.co.za/gangs-guns-and-bullets-the-western-cape-is-at-war/
890934523	20191205	201912	2019	2019.9178											CRM	GANG						CRM			1	173	173	17	4	-5.0	5	1	5	-12.962962962963	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20191205040000	https://www.tag911.ae/news/local-news/watch-dubai-police-bust-drug-trafficking-ring/
890934524	20191205	201912	2019	2019.9178											CVL	RESIDENTS						CVL			0	012	012	01	1	-0.4	8	1	8	-2.09205020920502	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20191205040000	HTTP://en.ce.cn/main/latest/201912/05/t20191205_33780427.shtml
890934525	20191205	201912	2019	2019.9178											CVL	RESIDENTS						CVL			0	012	012	01	1	-0.4	2	1	2	-2.09205020920502	0								1	China	CH	CH		35	105	CH	1	Hong Kong	HK	HK		22.25	114.166667	HK	20191205040000	HTTP://en.ce.cn/main/latest/201912/05/t20191205_33780427.shtml
890934526	20191205	201912	2019	2019.9178											CVL	COMMUNITY						CVL			1	036	036	03	1	4.0	10	1	10	0.826446280991736	0								3	Walla Walla County, Washington, United States	US	USWA		46.2832	-118.484	1531819	3	Walla Walla County, Washington, United States	US	USWA		46.2832	-118.484	1531819	20191205040000	http://www.mycolumbiabasin.com/2019/12/04/sheriffs-office-holds-community-meetings/
890934527	20191205	201912	2019	2019.9178											CVL	POPULATION						CVL			1	036	036	03	1	4.0	10	1	10	2.83600493218249	0								2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20191205040000	https://www.homernews.com/news/organizations-open-arms-to-community-with-thanksgiving-meals/
890934528	20191205	201912	2019	2019.9178											CVL	VOTER						CVL			1	036	036	03	1	4.0	10	1	10	-2.13903743315508	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20191205040000	http://www.mycolumbiabasin.com/2019/12/04/gas-tax-campaign-coming-soon/
890934529	20191205	201912	2019	2019.9178											CVL	COMMUNITY						CVL			0	040	040	04	1	1.0	10	1	10	-3.93782383419689	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20191205040000	https://patch.com/connecticut/stamford/police-never-meant-protect-serve-steven-barrier-attorney
