891041704	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			0	036	036	03	1	4.0	10	1	10	0	0								4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20191205150000	https://www.thedailytimes.com/business/sensor-electronic-technology-obtains-permanent-injunction-against-u-s-uv/article_ec5151ae-a19d-59de-8153-a894dfbf22a6.html
891041705	20191205	201912	2019	2019.9178											BUS	COMPANIES						BUS			1	040	040	04	1	1.0	3	1	3	-3.52941176470589	0								4	Luanda, Luanda, Angola	AO	AO10	18585	-8.83833	13.2344	-2866283	4	Luanda, Luanda, Angola	AO	AO10	18585	-8.83833	13.2344	-2866283	20191205150000	https://allafrica.com/stories/201912050676.html
891041706	20191205	201912	2019	2019.9178											BUS	INDUSTRY						BUS			0	040	040	04	1	1.0	10	1	10	4.01459854014598	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20191205150000	https://www.argus-press.com/news/national/article_33c3429b-f823-5c44-a90b-55a76f1e96e3.html
891041707	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			0	043	043	04	1	2.8	10	1	10	3.37837837837837	0								2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20191205150000	https://www.financialbuzz.com/insulin-delivery-devices-market-size-hit-us-22-5-bn-by-2026/
891041708	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			0	060	060	06	2	6.0	2	1	2	2.75590551181102	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20191205150000	https://www.oregonlive.com/silicon-forest/2019/12/portland-augmented-reality-startup-streem-sells-to-memphis-company.html
891041709	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			1	0841	084	08	2	7.0	2	1	2	1.45228215767635	0								1	Malta	MT	MT		35.916667	14.433333	MT	4	Kavala, Trabzon, Turkey	TU	TU61	28320	40.9549	39.7882	-758641	20191205150000	https://greece.greekreporter.com/2019/12/05/american-company-takes-over-historic-greek-shipyard/
891041710	20191205	201912	2019	2019.9178											CAN	MANITOBA	CAN								0	080	080	08	2	5.0	6	1	6	-0.64102564102565	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20191205150000	https://www.couriermail.com.au/news/breaking-news/canadian-team-to-help-fight-aust-bushfires/news-story/c9336a2b897febdf2866b8043503fda9?nk=3a107e7f6da83417eb7bde77d7312a9c-1575557247
891041711	20191205	201912	2019	2019.9178											CHE	ZURICH	CHE								1	042	042	04	1	1.9	10	1	10	1.22950819672131	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20191205150000	https://www.benzinga.com/news/19/12/14935361/swiss-worldcargo-opens-cancun-export-facility
891041712	20191205	201912	2019	2019.9178											CHN	CHINESE	CHN								0	040	040	04	1	1.0	1	1	1	2.39234449760766	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20191205150000	https://swarajyamag.com/world/after-hosting-xi-jinping-in-mamallapuram-modi-heads-to-north-east-with-japans-shinzo-abe-this-is-where-theyll-meet
891041713	20191205	201912	2019	2019.9178											CHN	CHINA	CHN								0	043	043	04	1	2.8	1	1	1	-1.38560324433931	0								4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	20191205150000	https://www.nytimes.com/2019/12/05/business/italy-china-far-right.html
891041714	20191205	201912	2019	2019.9178											CHN	CHINA	CHN								0	043	043	04	1	2.8	7	1	7	-1.38560324433931	0								4	Wenzhou, Zhejiang, China	CH	CH02	13328	27.9994	120.667	-1930588	4	Wenzhou, Zhejiang, China	CH	CH02	13328	27.9994	120.667	-1930588	20191205150000	https://www.nytimes.com/2019/12/05/business/italy-china-far-right.html
891041715	20191205	201912	2019	2019.9178											CHN	CHINA	CHN								0	061	061	06	2	6.4	2	1	2	-1.38560324433931	0								4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	20191205150000	https://www.nytimes.com/2019/12/05/business/italy-china-far-right.html
891041716	20191205	201912	2019	2019.9178											CHN	CHINA	CHN								0	061	061	06	2	6.4	8	1	8	-1.38560324433931	0								4	Wenzhou, Zhejiang, China	CH	CH02	13328	27.9994	120.667	-1930588	4	Wenzhou, Zhejiang, China	CH	CH02	13328	27.9994	120.667	-1930588	20191205150000	https://www.nytimes.com/2019/12/05/business/italy-china-far-right.html
891041717	20191205	201912	2019	2019.9178											CHRPRO300	PRESBYTERIAN				CHR	PRO				1	060	060	06	2	6.0	3	1	3	1.86567164179104	0								1	Haiti	HA	HA		19	-72.416667	HA	1	Haiti	HA	HA		19	-72.416667	HA	20191205150000	http://www.thecourierexpress.com/news/brookville-first-united-methodist-church-has-history-older-than-brookville/article_39acdec7-fd14-549d-a238-f701d7017f8b.html
891041718	20191205	201912	2019	2019.9178											CHRPRO300	PRESBYTERIAN				CHR	PRO				1	060	060	06	2	6.0	2	1	2	1.86567164179104	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20191205150000	http://www.thecourierexpress.com/news/brookville-first-united-methodist-church-has-history-older-than-brookville/article_39acdec7-fd14-549d-a238-f701d7017f8b.html
891041719	20191205	201912	2019	2019.9178											CVL	COMMUNITY						CVL			0	020	020	02	1	3.0	6	1	6	1.86567164179104	0								1	Haiti	HA	HA		19	-72.416667	HA	1	Haiti	HA	HA		19	-72.416667	HA	20191205150000	http://www.thecourierexpress.com/news/brookville-first-united-methodist-church-has-history-older-than-brookville/article_39acdec7-fd14-549d-a238-f701d7017f8b.html
891041720	20191205	201912	2019	2019.9178											CVL	COMMUNITY						CVL			0	040	040	04	1	1.0	6	1	6	1.86567164179104	0								1	Haiti	HA	HA		19	-72.416667	HA	1	Haiti	HA	HA		19	-72.416667	HA	20191205150000	http://www.thecourierexpress.com/news/brookville-first-united-methodist-church-has-history-older-than-brookville/article_39acdec7-fd14-549d-a238-f701d7017f8b.html
891041721	20191205	201912	2019	2019.9178											CVL	COMMUNITY						CVL			0	040	040	04	1	1.0	4	1	4	1.86567164179104	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20191205150000	http://www.thecourierexpress.com/news/brookville-first-united-methodist-church-has-history-older-than-brookville/article_39acdec7-fd14-549d-a238-f701d7017f8b.html
891041722	20191205	201912	2019	2019.9178											CVL	SCIENTIST						CVL			0	042	042	04	1	1.9	10	1	10	6.12535612535612	0								1	Lebanon	LE	LE		33.833333	35.833333	LE	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20191205150000	http://nna-leb.gov.lb/en/show-news/110236/Center-for-Advanced-Mathematical-Sciences-at-AUB-launches-UKLebanon-Atiyah-Fellowships
891041723	20191205	201912	2019	2019.9178											CVL	CITIZEN						CVL			0	046	046	04	1	7.0	10	1	10	1.75084175084175	0								4	Neftchala, ?li Bayramli*, Azerbaijan	AJ	AJ07	534	39.6	49.3	-2707941	4	Neftchala, ?li Bayramli*, Azerbaijan	AJ	AJ07	534	39.6	49.3	-2707941	20191205150000	https://en.trend.az/azerbaijan/politics/3159422.html
891041724	20191205	201912	2019	2019.9178											CVL	HUNTER						CVL			1	112	112	11	3	-2.0	2	2	2	-11.3035252326345	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20191205150000	https://news.yahoo.com/rep-duncan-hunter-shows-no-143418941.html
891041725	20191205	201912	2019	2019.9178											CVL	RESIDENTS						CVL			1	130	130	13	3	-4.4	5	1	5	-3.24543610547668	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20191205150000	https://www.wcvb.com/article/protesters-block-entrance-as-work-begins-at-weymouth-compressor-station/30135711
891041726	20191205	201912	2019	2019.9178											EDU	STUDENT						EDU			1	014	014	01	1	0.0	6	1	6	2.5	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20191205150000	https://www.mlive.com/news/ann-arbor/2019/12/meet-the-14-year-old-prodigy-pursuing-two-university-of-michigan-degrees.html
891041727	20191205	201912	2019	2019.9178											EDU	SCHOOL						EDU			1	030	030	03	1	4.0	10	1	10	-2.18340611353711	0								3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	20191205150000	https://www.worldwildlife.org/press-releases/plate-waste-in-us-cafeterias-could-total-530-000-tons-per-year
891041728	20191205	201912	2019	2019.9178											EDU	STUDENT						EDU			1	036	036	03	1	4.0	6	2	6	5.26749686858169	0								3	Wake Forest, North Carolina, United States	US	USNC		35.9799	-78.5097	1023094	3	Wake Forest, North Carolina, United States	US	USNC		35.9799	-78.5097	1023094	20191205150000	https://news.yahoo.com/wake-forest-university-partners-pearson-143000568.html
891041729	20191205	201912	2019	2019.9178											EDU	STUDENT						EDU			1	042	042	04	1	1.9	5	1	5	3.53982300884956	0								3	Edinburg, Texas, United States	US	USTX	TX215	26.3017	-98.1633	1335095	3	Edinburg, Texas, United States	US	USTX	TX215	26.3017	-98.1633	1335095	20191205150000	https://www.valleymorningstar.com/2019/12/05/promoting-success/
891041730	20191205	201912	2019	2019.9178											EDU	STUDENT						EDU			1	042	042	04	1	1.9	5	1	5	-0.30864197530864	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20191205150000	https://www.christianitytoday.com/ct/2019/december/carmen-joy-imes-bearing-gods-name-sinai-matters.html
891041731	20191205	201912	2019	2019.9178											EDU	STUDENT						EDU			0	042	042	04	1	1.9	2	1	2	6.12535612535612	0								1	Lebanon	LE	LE		33.833333	35.833333	LE	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20191205150000	http://nna-leb.gov.lb/en/show-news/110236/Center-for-Advanced-Mathematical-Sciences-at-AUB-launches-UKLebanon-Atiyah-Fellowships
891041732	20191205	201912	2019	2019.9178											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	4	1	4	2.67857142857142	0								3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	2	California, United States	US	USCA		36.17	-119.746	CA	20191205150000	https://www.businessinsider.com/colleges-that-have-produced-most-forbes-30-under-30-honorees-2019
891041733	20191205	201912	2019	2019.9178											EDU	STUDENT						EDU			0	046	046	04	1	7.0	10	1	10	-5.36779324055666	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20191205150000	https://news.gsu.edu/2019/12/05/second-metro-atlanta-homeless-youth-count-human-trafficking/
891041734	20191205	201912	2019	2019.9178											EDU	SCHOOL						EDU			1	111	111	11	3	-2.0	2	1	2	-2.78207109737249	0								3	Marion County, Ohio, United States	US	USOH		40.5834	-83.1666	1074063	3	Marion County, Ohio, United States	US	USOH		40.5834	-83.1666	1074063	20191205150000	https://www.marionstar.com/story/news/local/2019/12/05/marion-teens-work-warn-peers-dangers-vaping/2601489001/
891041735	20191205	201912	2019	2019.9178											EDU	SCHOOL						EDU			1	111	111	11	3	-2.0	1	1	1	-2.78207109737249	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20191205150000	https://www.marionstar.com/story/news/local/2019/12/05/marion-teens-work-warn-peers-dangers-vaping/2601489001/
891041736	20191205	201912	2019	2019.9178											EGY	NASSER	EGY								0	190	190	19	4	-10.0	5	1	5	-1.5527950310559	0								1	Yemen	YM	YM		15.5	47.5	YM	1	Yemen	YM	YM		15.5	47.5	YM	20191205150000	https://www.directrelief.org/2019/12/in-war-torn-yemen-ambulance-teams-see-death-and-new-life/
891041737	20191205	201912	2019	2019.9178											EUR	EUROPE	EUR								0	036	036	03	1	4.0	10	1	10	5.39291217257319	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20191205150000	https://www.breakingtravelnews.com/focus/article/top-places-to-travel-for-stargazing-this-christmas/
891041738	20191205	201912	2019	2019.9178											EUR	EUROPEAN	EUR								1	036	036	03	1	4.0	5	1	5	1.36612021857924	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20191205150000	https://www.computing.co.uk/ctg/news/3084494/bp-to-shutter-mega-european-data-centres-in-preference-for-aws
891041739	20191205	201912	2019	2019.9178											GBR	UNITED KINGDOM	GBR								0	013	013	01	1	0.4	10	1	10	1.62601626016261	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20191205150000	https://www.thescottishfarmer.co.uk/features/18082501.three-way-cross-increases-profits/
891041740	20191205	201912	2019	2019.9178											GBR	UNITED KINGDOM	GBR								1	036	036	03	1	4.0	1	1	1	-1.94902548725637	0								4	West Midlands, United Kingdom (general), United Kingdom	UK	UK00	40136	52.5	-1.96667	-2611326	4	Sutton Coldfield, Birmingham, United Kingdom	UK	UKA7	40136	52.5667	-1.81667	-2609166	20191205150000	https://sputniknews.com/europe/201912051077481011-election-brexit-jobs-crisis-central-to-election-battle-for-uk-voters-in-forgotten-west-bromwich/
891041741	20191205	201912	2019	2019.9178											GBR	UNITED KINGDOM	GBR								1	036	036	03	1	4.0	1	1	1	-1.94902548725637	0								4	West Midlands, United Kingdom (general), United Kingdom	UK	UK00	40136	52.5	-1.96667	-2611326	4	West Midlands, United Kingdom (general), United Kingdom	UK	UK00	40136	52.5	-1.96667	-2611326	20191205150000	https://sputniknews.com/europe/201912051077481011-election-brexit-jobs-crisis-central-to-election-battle-for-uk-voters-in-forgotten-west-bromwich/
891041742	20191205	201912	2019	2019.9178											GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	1	1	1	1.30208333333333	0								1	Jordan	JO	JO		31	36	JO	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20191205150000	https://www.dailymail.co.uk/tvshowbiz/article-7759945/Love-Islands-Anna-Vakili-slips-bikini-Dubai-getaway-hitting-body-shamers.html
891041743	20191205	201912	2019	2019.9178											GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	1	1	1	1.30208333333333	0								1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	20191205150000	https://www.dailymail.co.uk/tvshowbiz/article-7759945/Love-Islands-Anna-Vakili-slips-bikini-Dubai-getaway-hitting-body-shamers.html
891041744	20191205	201912	2019	2019.9178											GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	2	1	2	-3.82293762575453	0								4	Bridgwater, Somerset, United Kingdom	UK	UKM3	40129	51.1297	-3.00056	-2590864	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20191205150000	https://www.hillingdontimes.co.uk/news/18081981.watford-man-admits-manslaughter-ex-marine-road-range-incident-wiltshire/
891041745	20191205	201912	2019	2019.9178											GBR	UNITED KINGDOM	GBR								0	046	046	04	1	7.0	4	1	4	-1.94902548725637	0								4	West Bromwich, Sandwell, United Kingdom	UK	UKL7	40136	52.5167	-2	-2611178	4	West Bromwich, Sandwell, United Kingdom	UK	UKL7	40136	52.5167	-2	-2611178	20191205150000	https://sputniknews.com/europe/201912051077481011-election-brexit-jobs-crisis-central-to-election-battle-for-uk-voters-in-forgotten-west-bromwich/
891041746	20191205	201912	2019	2019.9178											GBR	LONDON	GBR								0	0841	084	08	2	7.0	30	3	30	-4.36860068259386	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20191205150000	https://www.thetelegraph.com/entertainment/article/Let-It-Bleed-Why-the-Stones-Nastiest-14883940.php
891041747	20191205	201912	2019	2019.9178											GBR	EDINBURGH	GBR								1	100	100	10	3	-5.0	10	1	10	0.55865921787709	0								4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20191205150000	https://www.logisticsmanager.com/amazon-and-m7-agree-on-lease-extension-for-disputed-scottish-warehouse/
891041748	20191205	201912	2019	2019.9178											GBR	UNITED KINGDOM	GBR								1	112	112	11	3	-2.0	4	1	4	-3.82293762575453	0								4	Bridgwater, Somerset, United Kingdom	UK	UKM3	40129	51.1297	-3.00056	-2590864	4	Bridgwater, Somerset, United Kingdom	UK	UKM3	40129	51.1297	-3.00056	-2590864	20191205150000	https://www.hillingdontimes.co.uk/news/18081981.watford-man-admits-manslaughter-ex-marine-road-range-incident-wiltshire/
891041749	20191205	201912	2019	2019.9178											GBR	UNITED KINGDOM	GBR								0	173	173	17	4	-5.0	1	1	1	-6.91964285714281	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Snaresbrook, Redbridge, United Kingdom	UK	UKK8	40110	51.5899	0.014345	-2608055	20191205150000	https://www.hackneygazette.co.uk/news/crime-court/hackney-cop-stole-11-000-from-dead-people-1-6410606
891041750	20191205	201912	2019	2019.9178											GOV	PRIME MINISTER						GOV			1	040	040	04	1	1.0	10	1	10	2.39234449760766	0								4	Imphal, Manipur, India	IN	IN17	70196	24.8167	93.95	-2097774	4	Imphal, Manipur, India	IN	IN17	70196	24.8167	93.95	-2097774	20191205150000	https://swarajyamag.com/world/after-hosting-xi-jinping-in-mamallapuram-modi-heads-to-north-east-with-japans-shinzo-abe-this-is-where-theyll-meet
891041751	20191205	201912	2019	2019.9178											GOV	GOVERNMENT OFFICIAL						GOV			0	040	040	04	1	1.0	6	1	6	-1.33333333333334	0								1	Guam	GQ	GQ		13.2613	145.096	GQ	1	Guam	GQ	GQ		13.2613	145.096	GQ	20191205150000	http://www.pireport.org/articles/2003/04/03/guam-leader-pleads-guilty-illegal-contract
