890910135	20091207	200912	2009	2009.9233	PHL	PHILIPPINE	PHL																		1	071	071	07	2	7.4	10	1	10	2.6595744680851	4	Ondoy, Aklan, Philippines	RP	RP04	24247	11.8192	122.126	-2442497	0								4	Ondoy, Aklan, Philippines	RP	RP04	24247	11.8192	122.126	-2442497	20191205013000	https://entertainment.inquirer.net/353972/fwd-after-inclusion-in-forbes-list-of-philanthropists-angel-locsin-hopes-she-would-inspire-others
890910136	20091207	200912	2009	2009.9233	PHL	PHILIPPINE	PHL								EDU	STUDENT						EDU			1	070	070	07	2	7.0	2	1	2	2.6595744680851	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20191205013000	https://entertainment.inquirer.net/353972/fwd-after-inclusion-in-forbes-list-of-philanthropists-angel-locsin-hopes-she-would-inspire-others
890910137	20091207	200912	2009	2009.9233	PHL	PHILIPPINE	PHL								EDU	STUDENT						EDU			1	070	070	07	2	7.0	2	1	2	2.6595744680851	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20191205013000	https://entertainment.inquirer.net/353972/fwd-after-inclusion-in-forbes-list-of-philanthropists-angel-locsin-hopes-she-would-inspire-others
890910138	20181205	201812	2018	2018.9178	BUS	COMPANY						BUS			GOV	PUBLIC SECTOR						GOV			1	060	060	06	2	6.0	6	1	6	-0.27397260273973	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20191205013000	https://www.theglobeandmail.com/business/article-bombardier-signs-long-term-lease-to-assemble-its-global-business-jets/
890910139	20181205	201812	2018	2018.9178	CAN	CANADA	CAN								GOV	PUBLIC SECTOR						GOV			1	060	060	06	2	6.0	4	1	4	-0.27397260273973	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20191205013000	https://www.theglobeandmail.com/business/article-bombardier-signs-long-term-lease-to-assemble-its-global-business-jets/
890910140	20181205	201812	2018	2018.9178	COPGOV	DEPUTY						COP	GOV		MYS	KUALA LUMPUR	MYS								1	043	043	04	1	2.8	6	1	6	3.98162327718224	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20191205013000	https://www.malaysia-chronicle.com/?p=181454
890910141	20181205	201812	2018	2018.9178	MYS	KUALA LUMPUR	MYS								COPGOV	DEPUTY						COP	GOV		1	042	042	04	1	1.9	3	1	3	3.98162327718224	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20191205013000	https://www.malaysia-chronicle.com/?p=181454
890910142	20181205	201812	2018	2018.9178	MYS	KUALA LUMPUR	MYS								COPGOV	DEPUTY						COP	GOV		1	042	042	04	1	1.9	3	1	3	3.98162327718224	4	Malacca, Melaka, Malaysia	MY	MY04	18585	2.196	102.241	-2403412	4	Malacca, Melaka, Malaysia	MY	MY04	18585	2.196	102.241	-2403412	4	Malacca, Melaka, Malaysia	MY	MY04	18585	2.196	102.241	-2403412	20191205013000	https://www.malaysia-chronicle.com/?p=181454
890910143	20191105	201911	2019	2019.8356	CAN	CANADA	CAN								IGOWSTNAT	NATO	WST	NAT				IGO			0	010	010	01	1	0.0	2	1	2	-3.28849028400597	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20191205013000	https://www.nst.com.my/world/world/2019/12/544902/brain-dead-natos-summit-dominated-leaders-feuds
890910144	20191105	201911	2019	2019.8356	CAN	CANADA	CAN								IGOWSTNAT	NATO	WST	NAT				IGO			0	010	010	01	1	0.0	2	1	2	-3.28849028400597	1	Canada	CA	CA		60	-96	CA	1	France	FR	FR		46	2	FR	1	Canada	CA	CA		60	-96	CA	20191205013000	https://www.nst.com.my/world/world/2019/12/544902/brain-dead-natos-summit-dominated-leaders-feuds
890910145	20191105	201911	2019	2019.8356	CHRCTH	THE POPE				CHR	CTH				USA	UNITED STATES	USA								1	040	040	04	1	1.0	1	1	1	-8.03782505910166	1	Australia	AS	AS		-25	135	AS	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Australia	AS	AS		-25	135	AS	20191205013000	https://news.abs-cbn.com/overseas/12/05/19/us-bishop-accused-of-sex-abuse-cover-up-steps-down
