891157532	20191106	201911	2019	2019.8384											COP	POLICE						COP			1	190	190	19	4	-10.0	6	1	6	-3.92156862745098	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20191206011500	https://www.theadvocate.com/baton_rouge/news/crime_police/article_8aef80be-179d-11ea-9937-57fa2e7f8c49.html
891157533	20191106	201911	2019	2019.8384											EDU	STUDENT						EDU			1	040	040	04	1	1.0	10	1	10	3.73493975903615	0								3	Sioux Falls, South Dakota, United States	US	USSD		43.55	-96.7003	1267670	3	Sioux Falls, South Dakota, United States	US	USSD		43.55	-96.7003	1267670	20191206011500	https://www.prairiebusinessmagazine.com/business/4687561-prairie-people-week-dec-5
891157534	20191106	201911	2019	2019.8384	CAN	CANADA	CAN																		0	018	018	01	1	3.4	2	1	2	-4.43740095087164	4	Goose Bay, Newfoundland, Canada	CA	CA05	154724	53.3333	-60.4167	-565365	0								4	Goose Bay, Newfoundland, Canada	CA	CA05	154724	53.3333	-60.4167	-565365	20191206011500	https://www.thelabradorvoice.ca/news/provincial/deceased-inmates-lawyer-has-doubts-about-level-of-co-operation-with-police-investigation-384890/
891157535	20191106	201911	2019	2019.8384	COP	POLICE						COP			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	4	1	4	-3.92156862745098	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20191206011500	https://www.theadvocate.com/baton_rouge/news/crime_police/article_8aef80be-179d-11ea-9937-57fa2e7f8c49.html
891157536	20191106	201911	2019	2019.8384	EDU	STUDENT						EDU													1	040	040	04	1	1.0	10	1	10	3.73493975903615	3	University Of North Dakota, North Dakota, United States	US	USND	ND035	47.9205	-97.0704	1032604	0								3	University Of North Dakota, North Dakota, United States	US	USND		47.9205	-97.0704	1032604	20191206011500	https://www.prairiebusinessmagazine.com/business/4687561-prairie-people-week-dec-5
891157537	20191106	201911	2019	2019.8384	EDU	SCHOOL						EDU													1	070	070	07	2	7.0	1	1	1	9.09090909090905	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20191206011500	https://thenationonlineng.net/maryam-belgores-reward-for-humanity/
891157538	20191106	201911	2019	2019.8384	EDU	STUDENT						EDU			NGA	ABUJA	NGA								1	042	042	04	1	1.9	5	1	5	9.09090909090905	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20191206011500	https://thenationonlineng.net/maryam-belgores-reward-for-humanity/
891157539	20191106	201911	2019	2019.8384	GOV	GOVERNMENT						GOV													0	141	141	14	3	-6.5	10	1	10	-1.71037628278221	1	New Zealand	NZ	NZ		-42	174	NZ	0								1	New Zealand	NZ	NZ		-42	174	NZ	20191206011500	http://www.msn.com/en-nz/news/national/the-rural-demographic-thats-shown-a-sharp-drop-in-suicides/ar-BBXPnqD
891157540	20191106	201911	2019	2019.8384	IRNGOV	IRAN	IRN					GOV			IRN	IRAN	IRN								1	020	020	02	1	3.0	1	1	1	-8.93371757925072	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20191206011500	https://www.arabherald.com/news/263299731/us-says-1000-or-more-protestors-killed-during-iran-protests
891157541	20191106	201911	2019	2019.8384	JOR	JORDAN	JOR																		0	015	015	01	1	0.0	1	1	1	-7.53623188405797	1	Jordan	JO	JO		31	36	JO	0								1	Gambia	GA	GA		13.5	-15.5	GA	20191206011500	https://nypost.com/2019/12/05/bronx-man-faces-life-in-prison-for-brutal-murder-of-nyu-lab-technician/
891157542	20191106	201911	2019	2019.8384	JOR	JORDAN	JOR																		0	015	015	01	1	0.0	4	1	4	-7.53623188405797	1	Jordan	JO	JO		31	36	JO	0								1	Jordan	JO	JO		31	36	JO	20191206011500	https://nypost.com/2019/12/05/bronx-man-faces-life-in-prison-for-brutal-murder-of-nyu-lab-technician/
891157543	20191106	201911	2019	2019.8384	KOR	SEOUL	KOR								MIL	MILITARY						MIL			0	164	164	16	4	-7.0	10	1	10	-2.67260579064588	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20191206011500	http://www.koreatimes.co.kr/www/nation/2019/12/120_279882.html
891157544	20191106	201911	2019	2019.8384	NGA	ABUJA	NGA								EDU	STUDENT						EDU			1	043	043	04	1	2.8	1	1	1	9.09090909090905	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Galadima, Gombe, Nigeria	NI	NI55	22658	10.2536	11.2071	-2031071	20191206011500	https://thenationonlineng.net/maryam-belgores-reward-for-humanity/
891157545	20191106	201911	2019	2019.8384	NGA	NIGERIA	NGA								EDU	STUDENT						EDU			1	043	043	04	1	2.8	1	1	1	9.09090909090905	4	Kwara, Zamfara, Nigeria	NI	NI57	191424	12.3337	6.28493	-2017020	4	Galadima, Gombe, Nigeria	NI	NI55	22658	10.2536	11.2071	-2031071	4	Kwara, Zamfara, Nigeria	NI	NI57	191424	12.3337	6.28493	-2017020	20191206011500	https://thenationonlineng.net/maryam-belgores-reward-for-humanity/
891157546	20191106	201911	2019	2019.8384	NGA	NIGERIA	NGA								EDU	STUDENT						EDU			1	043	043	04	1	2.8	3	1	3	9.09090909090905	4	Galadima, Gombe, Nigeria	NI	NI55	22658	10.2536	11.2071	-2031071	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Galadima, Gombe, Nigeria	NI	NI55	22658	10.2536	11.2071	-2031071	20191206011500	https://thenationonlineng.net/maryam-belgores-reward-for-humanity/
891157547	20191106	201911	2019	2019.8384	NGA	ABUJA	NGA								EDU	STUDENT						EDU			1	070	070	07	2	7.0	5	1	5	9.09090909090905	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20191206011500	https://thenationonlineng.net/maryam-belgores-reward-for-humanity/
891157548	20191106	201911	2019	2019.8384	NGA	NIGERIA	NGA								EDU	STUDENT						EDU			1	070	070	07	2	7.0	1	1	1	9.09090909090905	4	Kwara, Zamfara, Nigeria	NI	NI57	191424	12.3337	6.28493	-2017020	4	Galadima, Gombe, Nigeria	NI	NI55	22658	10.2536	11.2071	-2031071	4	Galadima, Gombe, Nigeria	NI	NI55	22658	10.2536	11.2071	-2031071	20191206011500	https://thenationonlineng.net/maryam-belgores-reward-for-humanity/
891157549	20191106	201911	2019	2019.8384	NGA	NIGERIA	NGA								EDU	STUDENT						EDU			1	070	070	07	2	7.0	3	1	3	9.09090909090905	4	Galadima, Gombe, Nigeria	NI	NI55	22658	10.2536	11.2071	-2031071	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20191206011500	https://thenationonlineng.net/maryam-belgores-reward-for-humanity/
891157550	20191106	201911	2019	2019.8384	PSE	PALESTINE	PSE								USA	CHICAGO	USA								1	042	042	04	1	1.9	4	1	4	-6.80100755667506	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20191206011500	https://www.independentsentinel.com/us-congresswoman-once-again-headlines-a-rabid-anti-israel-forum/
891157551	20191106	201911	2019	2019.8384	PSE	PALESTINE	PSE								USA	UNITED STATES	USA								1	042	042	04	1	1.9	4	1	4	-6.80100755667506	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20191206011500	https://www.independentsentinel.com/us-congresswoman-once-again-headlines-a-rabid-anti-israel-forum/
891157552	20191106	201911	2019	2019.8384	PSE	PALESTINE	PSE								USA	CHICAGO	USA								1	042	042	04	1	1.9	2	1	2	-6.80100755667506	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20191206011500	https://www.independentsentinel.com/us-congresswoman-once-again-headlines-a-rabid-anti-israel-forum/
891157553	20191106	201911	2019	2019.8384	USA	UNITED STATES	USA								PSE	PALESTINE	PSE								1	043	043	04	1	2.8	4	1	4	-6.80100755667506	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20191206011500	https://www.independentsentinel.com/us-congresswoman-once-again-headlines-a-rabid-anti-israel-forum/
891157554	20191106	201911	2019	2019.8384	USA	CHICAGO	USA								PSE	PALESTINE	PSE								1	043	043	04	1	2.8	6	1	6	-6.80100755667506	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20191206011500	https://www.independentsentinel.com/us-congresswoman-once-again-headlines-a-rabid-anti-israel-forum/
891157555	20191129	201911	2019	2019.9014	FRA	PARIS	FRA								RUS	RUSSIAN	RUS								0	043	043	04	1	2.8	1	1	1	-5.39772727272727	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20191206011500	https://www.bbc.co.uk/news/world-europe-50672005
891157556	20191129	201911	2019	2019.9014	FRA	PARIS	FRA								RUSGOV	RUSSIAN	RUS					GOV			0	043	043	04	1	2.8	6	1	6	-5.39772727272727	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20191206011500	https://www.bbc.co.uk/news/world-europe-50672005
891157557	20191129	201911	2019	2019.9014	NZLREL	NEW ZEALAND	NZL																		0	051	051	05	1	3.4	1	1	1	-1.32325141776937	5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	0								5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	20191206011500	https://www.newshub.co.nz/home/new-zealand/2019/12/nz-bus-suspends-auckland-services-potentially-for-weeks-as-industrial-action-continues.html
891157558	20191129	201911	2019	2019.9014	REL	ABBOT																			0	051	051	05	1	3.4	3	1	3	-1.32325141776937	5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	0								5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	20191206011500	https://www.newshub.co.nz/home/new-zealand/2019/12/nz-bus-suspends-auckland-services-potentially-for-weeks-as-industrial-action-continues.html
891157559	20191129	201911	2019	2019.9014	RUS	RUSSIAN	RUS								FRA	PARIS	FRA								0	042	042	04	1	1.9	1	1	1	-5.39772727272727	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20191206011500	https://www.bbc.co.uk/news/world-europe-50672005
891157560	20191129	201911	2019	2019.9014	RUSGOV	RUSSIAN	RUS					GOV			FRA	PARIS	FRA								0	042	042	04	1	1.9	6	1	6	-5.39772727272727	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20191206011500	https://www.bbc.co.uk/news/world-europe-50672005
891157561	20191205	201912	2019	2019.9178	GOV	MINIST						GOV													1	010	010	01	1	0.0	10	1	10	-1.3986013986014	1	Sri Lanka	CE	CE		7	81	CE	0								1	Sri Lanka	CE	CE		7	81	CE	20191206011500	http://www.dailynews.lk/2019/12/06/political/204990/%E2%80%98judicial-system-needs-be-digitalised-%E2%80%93-nimal-siripala
891157562	20191205	201912	2019	2019.9178	USAGOV	UNITED STATES	USA					GOV			tam	TAMIL			tam						1	040	040	04	1	1.0	8	1	8	2.57731958762886	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20191206011500	http://www.dailynews.lk/2019/12/06/political/204973/tna-ready-talk-govt-sampanthan
891157563	20191205	201912	2019	2019.9178	tam	TAMIL			tam						USAGOV	UNITED STATES	USA					GOV			1	040	040	04	1	1.0	8	1	8	2.57731958762886	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	1	Maldives	MV	MV		3.2	73	MV	20191206011500	http://www.dailynews.lk/2019/12/06/political/204973/tna-ready-talk-govt-sampanthan
891157564	20191206	201912	2019	2019.9205											AUS	AUSTRALIA	AUS								1	036	036	03	1	4.0	4	1	4	3.01624129930394	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20191206011500	https://www.dailymail.co.uk/tvshowbiz/article-7761967/Wil-Anderson-NOT-returning-Triple-Ms-Hot-Breakfast-2020.html
891157565	20191206	201912	2019	2019.9205											AUS	VICTORIA	AUS								0	043	043	04	1	2.8	6	1	6	-1.94690265486726	0								4	Victoria Park, Hong Kong (general), Hong Kong	HK	HK00	13031	22.2833	114.183	-1354490	4	Victoria Park, Hong Kong (general), Hong Kong	HK	HK00	13031	22.2833	114.183	-1354490	20191206011500	https://www.msn.com/en-sg/news/other/major-hong-kong-anti-government-rally-and-march-get-police-permission/ar-BBXPhbc
891157566	20191206	201912	2019	2019.9205											AUS	ADELAIDE	AUS								1	043	043	04	1	2.8	10	1	10	-2.90909090909091	0								4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20191206011500	https://www.mirror.co.uk/news/world-news/breaking-vasco-da-gama-british-21036621
891157567	20191206	201912	2019	2019.9205											AUS	SYDNEY	AUS								1	154	154	15	4	-7.2	8	1	8	-3.77906976744186	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20191206011500	https://www.sbs.com.au/news/malcolm-turnbull-warns-of-the-reality-of-climate-change-after-flying-into-smokey-sydney
891157568	20191206	201912	2019	2019.9205											AUS	AUSTRALIA	AUS								1	173	173	17	4	-5.0	4	1	4	-6.65188470066519	0								4	Kempsey, New South Wales, Australia	AS	AS02	5096	-31.079	152.831	-1581302	4	Kempsey, New South Wales, Australia	AS	AS02	5096	-31.079	152.831	-1581302	20191206011500	https://www.dailymail.co.uk/news/article-7761961/Married-female-prison-guard-Amy-Connors-secret-sex-cop-killer-inmate-avoids-jail.html
891157569	20191206	201912	2019	2019.9205											BUS	INDUSTRY						BUS			1	040	040	04	1	1.0	10	1	10	-0.54054054054054	0								4	Sandyford, County Dun Laoghaire-Rathdown, Ireland	EI	EI34	18288	53.2697	-6.22417	419171	4	Sandyford, County Dun Laoghaire-Rathdown, Ireland	EI	EI34	18288	53.2697	-6.22417	419171	20191206011500	https://www.irishtimes.com/opinion/letters/addressing-the-housing-crisis-1.4106074
891157570	20191206	201912	2019	2019.9205											BUS	BUSINESS						BUS			1	042	042	04	1	1.9	2	1	2	0.28818443804035	0								4	Saskatoon, Saskatchewan, Canada	CA	CA11	154724	52.1333	-106.667	-573213	4	Saskatoon, Saskatchewan, Canada	CA	CA11	154724	52.1333	-106.667	-573213	20191206011500	https://saskatoon.ctvnews.ca/business-leaders-discuss-how-sask-priorities-fit-within-federal-minority-government-1.4717628
891157571	20191206	201912	2019	2019.9205											BUS	COMPANY						BUS			1	042	042	04	1	1.9	10	1	10	-4.07725321888412	0								1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20191206011500	https://www.rnz.co.nz/news/national/404985/salt-corrosion-linked-to-landing-gear-failure-taic
891157572	20191206	201912	2019	2019.9205											BUS	BANK						BUS			1	043	043	04	1	2.8	6	1	6	0.51813471502591	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20191206011500	https://www.wfmz.com/news/area/pennsylvania/usda-rule-change-may-result-in-thousands-losing-access-to/article_416ba8b4-17ac-11ea-ae74-8b9b85a16a3d.html
891157573	20191206	201912	2019	2019.9205											BUS	BUSINESS						BUS			1	046	046	04	1	7.0	10	1	10	0.631578947368419	0								0								0								20191206011500	https://www.geekwire.com/2019/amazon-expands-bezos-elite-s-team-adding-6-execs-emerging-branches-company/
891157574	20191206	201912	2019	2019.9205											BUS	COMPANIES						BUS			0	050	050	05	1	3.5	5	1	5	-1.9280205655527	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20191206011500	https://www.medscape.com/viewarticle/922238
891157575	20191206	201912	2019	2019.9205											BUS	COMPANY						BUS			0	190	190	19	4	-10.0	6	1	6	-3.90243902439025	0								4	Hungnam, Hamgyong-namdo, North Korea	KN	KN03	39560	39.5053	127.234	-175906	4	Hungnam, Hamgyong-namdo, North Korea	KN	KN03	39560	39.5053	127.234	-175906	20191206011500	https://www.breitbart.com/politics/2019/12/04/odonnell-give-me-tomorrow-the-epic-stand-of-the-marines-of-george-company-at-the-chosin-reservoir/
891157576	20191206	201912	2019	2019.9205											BUS	COMPANY						BUS			0	190	190	19	4	-10.0	4	1	4	-3.90243902439025	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20191206011500	https://www.breitbart.com/politics/2019/12/04/odonnell-give-me-tomorrow-the-epic-stand-of-the-marines-of-george-company-at-the-chosin-reservoir/
891157577	20191206	201912	2019	2019.9205											CAN	CANADA	CAN								0	040	040	04	1	1.0	4	1	4	-4.43740095087164	0								4	Goose Bay, Newfoundland, Canada	CA	CA05	154724	53.3333	-60.4167	-565365	4	Happy Valley, Newfoundland, Canada	CA	CA05	154724	53.3	-60.3	-565879	20191206011500	https://www.thelabradorvoice.ca/news/provincial/deceased-inmates-lawyer-has-doubts-about-level-of-co-operation-with-police-investigation-384890/
891157578	20191206	201912	2019	2019.9205											CAN	CANADA	CAN								0	040	040	04	1	1.0	6	1	6	1.95154777927321	0								4	Kingsville, Ontario, Canada	CA	CA08	12649	42.0333	-82.75	-567305	4	Kingsville, Ontario, Canada	CA	CA08	12649	42.0333	-82.75	-567305	20191206011500	https://www.elliotlakestandard.ca/news/local-news/brother-and-sister-reunite-after-52-years-2
891157579	20191206	201912	2019	2019.9205											CAN	CANADA	CAN								1	043	043	04	1	2.8	4	1	4	1.99764982373678	0								4	Kirkland Lake, Ontario, Canada	CA	CA08	12685	48.15	-80.0333	-567330	4	Kirkland Lake, Ontario, Canada	CA	CA08	12685	48.15	-80.0333	-567330	20191206011500	https://seekingalpha.com/article/4310959-bid-for-detour-gold-marks-beginning-not-end
891157580	20191206	201912	2019	2019.9205											CAN	CANADA	CAN								1	061	061	06	2	6.4	10	1	10	0.53547523427042	0								4	Campbell River, British Columbia, Canada	CA	CA02	190729	50.0167	-125.25	-562040	4	Campbell River, British Columbia, Canada	CA	CA02	190729	50.0167	-125.25	-562040	20191206011500	https://www.campbellrivermirror.com/autos/how-to-import-a-car-from-the-u-s-into-canada/
891157581	20191206	201912	2019	2019.9205											CAN	SASKATCHEWAN	CAN								1	141	141	14	3	-6.5	20	1	5	-1.70261066969353	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20191206011500	https://leaderpost.com/news/local-news/lockout-begins-at-co-op-refinery-as-workers-rally-for-pensions
891157582	20191206	201912	2019	2019.9205											CANBUS	CANADA	CAN					BUS			1	042	042	04	1	1.9	8	1	8	0.28818443804035	0								4	Saskatoon, Saskatchewan, Canada	CA	CA11	154724	52.1333	-106.667	-573213	4	Saskatoon, Saskatchewan, Canada	CA	CA11	154724	52.1333	-106.667	-573213	20191206011500	https://saskatoon.ctvnews.ca/business-leaders-discuss-how-sask-priorities-fit-within-federal-minority-government-1.4717628
891157583	20191206	201912	2019	2019.9205											CHN	CHINA	CHN								1	042	042	04	1	1.9	10	1	10	-0.28985507246377	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20191206011500	https://www.tricitynews.com/news/school-trustees-pay-info-released-1.24029013
891157584	20191206	201912	2019	2019.9205											CHRPRO	PROTESTANT				CHR	PRO				1	190	190	19	4	-10.0	4	1	4	-10.3260869565218	0								4	Hantoukoura, Region de l' Est, Burkina Faso	UV	UV86	154466	12.8034	1.1318	-1718671	4	Hantoukoura, Region de l' Est, Burkina Faso	UV	UV86	154466	12.8034	1.1318	-1718671	20191206011500	https://www.churchtimes.co.uk/articles/2019/6-december/news/world/pastor-filled-with-pain-at-burkina-faso-killings
891157585	20191206	201912	2019	2019.9205											CHRPRO	PROTESTANT				CHR	PRO				1	193	193	19	4	-10.0	4	1	4	-10.3260869565218	0								4	Hantoukoura, Region de l' Est, Burkina Faso	UV	UV86	154466	12.8034	1.1318	-1718671	4	Hantoukoura, Region de l' Est, Burkina Faso	UV	UV86	154466	12.8034	1.1318	-1718671	20191206011500	https://www.churchtimes.co.uk/articles/2019/6-december/news/world/pastor-filled-with-pain-at-burkina-faso-killings
