891124655	20091207	200912	2009	2009.9233	EDU	STUDENT						EDU													0	010	010	01	1	0.0	5	1	5	-0.40322580645161	0								0								0								20191205223000	https://www.unionleader.com/news/education/a-request-for-seven-new-educators-in-merrimack-schools/article_36a37a61-b0c9-5c6a-bef1-e51a72851091.html
891124656	20181205	201812	2018	2018.9178											EDU	STUDENT						EDU			1	043	043	04	1	2.8	2	1	2	1.03092783505155	0								3	Bell County, Texas, United States	US	USTX		31.0502	-97.4669	1383799	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20191205223000	https://mykiss1031.com/killeen-isd-population-to-grow-to-11000-by-2035/
891124657	20181205	201812	2018	2018.9178											GOV	PRESIDENT						GOV			1	112	112	11	3	-2.0	3	1	3	-7.47863247863247	0								4	Port Dickson, Negeri Sembilan, Malaysia	MY	MY05	18585	2.5228	101.796	-2403356	4	Port Dickson, Negeri Sembilan, Malaysia	MY	MY05	18585	2.5228	101.796	-2403356	20191205223000	https://www.straitstimes.com/asia/se-asia/anwar-denies-sexual-harassment-claim-by-former-staff-member
891124658	20181205	201812	2018	2018.9178	BGD	DHAKA	BGD								JUD	JUDGE						JUD			0	173	173	17	4	-5.0	10	1	10	-1.88679245283019	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20191205223000	https://www.thedailystar.net/frontpage/news/chaos-sc-over-khaledas-bail-1836421
891124659	20181205	201812	2018	2018.9178	BUSLEG	BUSINESS						BUS	LEG												0	193	193	19	4	-10.0	6	1	6	-5.48646671543526	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20191205223000	https://news.yahoo.com/amazon-completely-lawless-rainforest-bolsonaros-201100431.html
891124660	20181205	201812	2018	2018.9178	CAN	CANADA	CAN								MEX	MEXICO	MEX								0	057	057	05	1	8.0	1	1	1	1.37457044673539	2	Texas, United States	US	USTX		31.106	-97.6475	TX	1	Canada	CA	CA		60	-96	CA	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20191205223000	https://www.dallasnews.com/news/politics/2019/12/05/texas-will-suffer-economic-consequences-if-usmca-isnt-passed-congress-members-warn/
891124661	20181205	201812	2018	2018.9178	COP	PRISON						COP			GOV	AUTHORITIES						GOV			1	036	036	03	1	4.0	5	1	5	-6.17760617760618	4	Smyrna, Izmir, Turkey	TU	TU35	27937	38.4104	27.142	-755097	4	Smyrna, Izmir, Turkey	TU	TU35	27937	38.4104	27.142	-755097	4	Smyrna, Izmir, Turkey	TU	TU35	27937	38.4104	27.142	-755097	20191205223000	http://www.northwestgeorgianews.com/region/years-prison-for-marietta-meth-trafficker/article_bea3c758-912d-595c-8df2-f676bd90af8a.html
891124662	20181205	201812	2018	2018.9178	COP	DEPUTY						COP			GOVAGR	DEPARTMENT OF AGRICULTURE						GOV	AGR		1	043	043	04	1	2.8	10	1	10	-2.36406619385343	0								0								0								20191205223000	https://www.thedailystar.net/country/news/govt-repair-1000-km-dyke-sunamganj-haors-1836565
891124663	20181205	201812	2018	2018.9178	CVL	POPULATION						CVL													1	084	084	08	2	7.0	2	1	2	-2.03252032520325	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	0								3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20191205223000	https://rismedia.com/2019/12/05/silver-tsunami-boomer-inventory/
891124664	20181205	201812	2018	2018.9178	CVL	POPULATION						CVL													1	084	084	08	2	7.0	3	1	3	-2.03252032520325	3	Salt Lake City, Utah, United States	US	USUT	UT035	40.7608	-111.891	1454997	0								3	Salt Lake City, Utah, United States	US	USUT		40.7608	-111.891	1454997	20191205223000	https://rismedia.com/2019/12/05/silver-tsunami-boomer-inventory/
