890972475	20191128	201911	2019	2019.8986	CVLGOV	VILLAGE						CVL	GOV		USAGOV	UNITED STATES	USA					GOV			1	160	160	16	4	-4.0	2	1	2	0.91743119266055	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20191205084500	https://www.adirondackdailyenterprise.com/news/weekender-a-e/2019/12/a-movie-theater-in-sl-would-be-a-dream-come-true/
890972476	20191128	201911	2019	2019.8986	JUD	SUPREME COURT						JUD			IND	KERALA	IND								1	035	035	03	1	7.0	2	1	2	-0.66666666666667	4	Sabarimala, Kerala, India	IN	IN13	17706	9.43333	77.0833	-2109677	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	4	Sabarimala, Kerala, India	IN	IN13	17706	9.43333	77.0833	-2109677	20191205084500	https://indianexpress.com/article/india/another-kerala-woman-allegedly-stopped-from-entering-sabarimala-moves-sc-plea-to-be-heard-next-week-6151964/
890972477	20191128	201911	2019	2019.8986	LEG	LEGISLATIVE ASSEMBLY						LEG													1	043	043	04	1	2.8	10	1	10	-2.53164556962025	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20191205084500	https://www.abc.net.au/news/2019-12-05/wa-voluntary-euthanasia-law-passes-upper-house-vote/11771302
890972478	20191128	201911	2019	2019.8986	USA	MICHIGAN	USA																		0	111	111	11	3	-2.0	2	1	2	-3.68487928843711	3	Capitol Hill, District of Columbia, United States	US	USDC	DC001	38.889	-77.0003	529313	0								3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	20191205084500	https://www.uticaod.com/opinion/20191205/democrats-impeachment-obsession-is-backfiring
890972479	20191204	201912	2019	2019.9151	GOV	PRIME MINISTER						GOV													1	010	010	01	1	0.0	1	1	1	-5.28109028960817	4	Darliston, Westmoreland, Jamaica	JM	JM16	18433	18.2373	-77.9763	-3751534	0								4	Darliston, Westmoreland, Jamaica	JM	JM16	18433	18.2373	-77.9763	-3751534	20191205084500	http://www.jamaicaobserver.com/front-page/tough-talk-pm-says-pressure-will-not-force-gov-t-to-relent-in-its-fight-against-criminals_181456?profile=1470
890972480	20191204	201912	2019	2019.9151	GOV	PRIME MINISTER						GOV													1	080	080	08	2	5.0	1	1	1	-5.28109028960817	4	Darliston, Westmoreland, Jamaica	JM	JM16	18433	18.2373	-77.9763	-3751534	0								4	Darliston, Westmoreland, Jamaica	JM	JM16	18433	18.2373	-77.9763	-3751534	20191205084500	http://www.jamaicaobserver.com/front-page/tough-talk-pm-says-pressure-will-not-force-gov-t-to-relent-in-its-fight-against-criminals_181456?profile=1470
890972481	20191204	201912	2019	2019.9151	GOV	PRIME MINISTER						GOV			JAM	JAMAICA	JAM								1	010	010	01	1	0.0	4	1	4	-5.28109028960817	4	Darliston, Westmoreland, Jamaica	JM	JM16	18433	18.2373	-77.9763	-3751534	4	Darliston, Westmoreland, Jamaica	JM	JM16	18433	18.2373	-77.9763	-3751534	4	Darliston, Westmoreland, Jamaica	JM	JM16	18433	18.2373	-77.9763	-3751534	20191205084500	http://www.jamaicaobserver.com/front-page/tough-talk-pm-says-pressure-will-not-force-gov-t-to-relent-in-its-fight-against-criminals_181456?profile=1470
890972482	20191204	201912	2019	2019.9151	GOV	PRIME MINISTER						GOV			JAM	JAMAICA	JAM								1	080	080	08	2	5.0	4	1	4	-5.28109028960817	4	Darliston, Westmoreland, Jamaica	JM	JM16	18433	18.2373	-77.9763	-3751534	4	Darliston, Westmoreland, Jamaica	JM	JM16	18433	18.2373	-77.9763	-3751534	4	Darliston, Westmoreland, Jamaica	JM	JM16	18433	18.2373	-77.9763	-3751534	20191205084500	http://www.jamaicaobserver.com/front-page/tough-talk-pm-says-pressure-will-not-force-gov-t-to-relent-in-its-fight-against-criminals_181456?profile=1470
890972483	20191204	201912	2019	2019.9151	JAMGOVEDU	ANDREW HOLNESS	JAM					GOV	EDU												1	080	080	08	2	5.0	4	1	4	2.9023746701847	4	Darliston, Westmoreland, Jamaica	JM	JM16	18433	18.2373	-77.9763	-3751534	0								4	Darliston, Westmoreland, Jamaica	JM	JM16	18433	18.2373	-77.9763	-3751534	20191205084500	http://www.jamaicaobserver.com/news/fifty-two-westmoreland-families-get-new-homes_181462?profile=1470
890972484	20191204	201912	2019	2019.9151	JAMGOVEDU	ANDREW HOLNESS	JAM					GOV	EDU		JAM	JAMAICA	JAM								1	080	080	08	2	5.0	6	1	6	2.9023746701847	4	Darliston, Westmoreland, Jamaica	JM	JM16	18433	18.2373	-77.9763	-3751534	4	Darliston, Westmoreland, Jamaica	JM	JM16	18433	18.2373	-77.9763	-3751534	4	Darliston, Westmoreland, Jamaica	JM	JM16	18433	18.2373	-77.9763	-3751534	20191205084500	http://www.jamaicaobserver.com/news/fifty-two-westmoreland-families-get-new-homes_181462?profile=1470
890972485	20191205	201912	2019	2019.9178											AGR	FARMER						AGR			1	032	032	03	1	4.5	5	1	5	0.57142857142857	0								4	Ndurumo, Central, Kenya	KE	KE01	18585	-0.516667	36.8667	-2258884	4	Ndurumo, Central, Kenya	KE	KE01	18585	-0.516667	36.8667	-2258884	20191205084500	https://www.nation.co.ke/counties/meru/EU-to-fund-building-of-roads-in-Meru/1183302-5374118-rxuotvz/
890972486	20191205	201912	2019	2019.9178											AGR	FARMER						AGR			1	043	043	04	1	2.8	2	1	2	1.64917541229385	0								4	Kobe, Hyogo, Japan	JA	JA13	34432	34.6833	135.167	-233817	4	Kobe, Hyogo, Japan	JA	JA13	34432	34.6833	135.167	-233817	20191205084500	https://www.finedininglovers.com/article/how-to-cook-wagyu-beef
890972487	20191205	201912	2019	2019.9178											AGR	FARMER						AGR			1	051	051	05	1	3.4	5	1	5	0.57142857142857	0								4	Ndurumo, Central, Kenya	KE	KE01	18585	-0.516667	36.8667	-2258884	4	Ndurumo, Central, Kenya	KE	KE01	18585	-0.516667	36.8667	-2258884	20191205084500	https://www.nation.co.ke/counties/meru/EU-to-fund-building-of-roads-in-Meru/1183302-5374118-rxuotvz/
890972488	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								0	014	014	01	1	0.0	4	1	4	-4.61538461538462	0								4	Yeeda, Western Australia, Australia	AS	AS08	40197	-17.6153	123.647	-1611838	4	Yeeda, Western Australia, Australia	AS	AS08	40197	-17.6153	123.647	-1611838	20191205084500	https://www.abc.net.au/news/2019-12-05/major-kimberley-pastoral-company-implicated-in-horrific-cruelty/11769988
890972489	20191205	201912	2019	2019.9178											BUS	INDUSTRY						BUS			0	040	040	04	1	1.0	5	1	5	-4.61538461538462	0								4	Yeeda, Western Australia, Australia	AS	AS08	40197	-17.6153	123.647	-1611838	4	Yeeda, Western Australia, Australia	AS	AS08	40197	-17.6153	123.647	-1611838	20191205084500	https://www.abc.net.au/news/2019-12-05/major-kimberley-pastoral-company-implicated-in-horrific-cruelty/11769988
890972490	20191205	201912	2019	2019.9178											BUS	INDUSTRY						BUS			0	041	041	04	1	1.0	5	1	5	-4.61538461538462	0								4	Yeeda, Western Australia, Australia	AS	AS08	40197	-17.6153	123.647	-1611838	4	Yeeda, Western Australia, Australia	AS	AS08	40197	-17.6153	123.647	-1611838	20191205084500	https://www.abc.net.au/news/2019-12-05/major-kimberley-pastoral-company-implicated-in-horrific-cruelty/11769988
890972491	20191205	201912	2019	2019.9178											BUS	BANK						BUS			1	043	043	04	1	2.8	10	1	10	-1.3571869216533	0								4	University Of Hong Kong, Hong Kong (general), Hong Kong	HK	HK00	13031	22.2833	114.133	-1353150	4	University Of Hong Kong, Hong Kong (general), Hong Kong	HK	HK00	13031	22.2833	114.133	-1353150	20191205084500	https://asia.nikkei.com/Editor-s-Picks/China-up-close/Karl-Marx-would-find-Hong-Kong-s-revolution-puzzling
890972492	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			1	046	046	04	1	7.0	5	1	5	1.48760330578513	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20191205084500	http://www.mountaineagle.com/stories/county-picks-ingenuity-for-tag-renewal-software,23063
890972493	20191205	201912	2019	2019.9178											BUS	INVESTOR						BUS			1	060	060	06	2	6.0	3	1	3	-0.738007380073799	0								4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20191205084500	https://uk.reuters.com/article/uk-boohoo-founders/co-founders-of-fashion-group-boohoo-sell-shares-worth-142-million-pounds-idUKKBN1Y90OY
890972494	20191205	201912	2019	2019.9178											BUSBUS	COMPANY						BUS	BUS		1	051	051	05	1	3.4	30	2	30	-2.96918893819783	0								4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	20191205084500	http://www.globenewswire.com/news-release/2019/12/05/1956600/0/en/GRI-launch-the-first-global-standard-for-tax-transparency.html
890972495	20191205	201912	2019	2019.9178											CHN	CHINA	CHN								1	042	042	04	1	1.9	2	1	2	5.42279411764706	0								4	Macao, Macau (general), Macau	MC	MC00	13045	22.2006	113.546	-1204094	4	Macao, Macau (general), Macau	MC	MC00	13045	22.2006	113.546	-1204094	20191205084500	http://www.xinhuanet.com/english/2019-12/05/c_138607860.htm
890972496	20191205	201912	2019	2019.9178											CHRPRO210	LUTHERAN				CHR	PRO				0	036	036	03	1	4.0	2	1	2	3.48902644907147	0								3	Christ Lutheran Church, Washington, United States	US	USWA		47.1559	-122.546	2461485	3	Christ Lutheran Church, Washington, United States	US	USWA		47.1559	-122.546	2461485	20191205084500	https://www.dailyfreeman.com/lifestyle/mid-hudson-calendar-of-events-dec-and/article_d0510864-16c9-11ea-92ad-b3f33d52b1bc.html
890972497	20191205	201912	2019	2019.9178											CHRPRO210	LUTHERAN				CHR	PRO				1	042	042	04	1	1.9	6	1	6	3.82653061224489	0								1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20191205084500	https://www.yankton.net/obituaries/article_0f53fe0a-1719-11ea-ba12-13c34bc99769.html
890972498	20191205	201912	2019	2019.9178											COP	POLICE						COP			1	080	080	08	2	5.0	5	1	5	-13.6288998357964	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20191205084500	https://thecourier.com/local-news/2019/12/05/mccomb-man-indicted-in-connection-with-stabbing/
890972499	20191205	201912	2019	2019.9178											COP	POLICE COMMISSIONER						COP			1	111	111	11	3	-2.0	10	1	10	-0.66666666666667	0								5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	20191205084500	https://indianexpress.com/article/india/another-kerala-woman-allegedly-stopped-from-entering-sabarimala-moves-sc-plea-to-be-heard-next-week-6151964/
890972500	20191205	201912	2019	2019.9178											COP	POLICE						COP			0	173	173	17	4	-5.0	6	1	6	-11.0599078341014	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20191205084500	https://www.abc.net.au/news/2019-12-05/canberra-bikie-found-guilty-of-attempted-murder/11771204
890972501	20191205	201912	2019	2019.9178											COP	POLICE						COP			0	193	193	19	4	-10.0	6	1	6	-11.0599078341014	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20191205084500	https://www.abc.net.au/news/2019-12-05/canberra-bikie-found-guilty-of-attempted-murder/11771204
890972502	20191205	201912	2019	2019.9178											CRM	RUNNER						CRM			1	046	046	04	1	7.0	10	1	10	2.48868778280543	0								0								0								20191205084500	https://www.winsfordguardian.co.uk/news/18078856.nurse-embarks-first-10k-christmas-run-st-lukes-hospice/
890972503	20191205	201912	2019	2019.9178											CRM	DRUG TRAFFICKER						CRM			1	112	112	11	3	-2.0	4	2	4	-3.55450236966824	0								4	Murrumbeena, Victoria, Australia	AS	AS07	5375	-37.9	145.067	-1590357	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20191205084500	https://www.brisbanetimes.com.au/national/victoria/recently-married-couple-and-it-worker-arrested-over-1-billion-drug-haul-20191205-p53hdf.html
890972504	20191205	201912	2019	2019.9178											CRM	DRUG TRAFFICKER						CRM			1	112	112	11	3	-2.0	6	2	6	-3.55450236966824	0								4	Murrumbeena, Victoria, Australia	AS	AS07	5375	-37.9	145.067	-1590357	4	Murrumbeena, Victoria, Australia	AS	AS07	5375	-37.9	145.067	-1590357	20191205084500	https://www.brisbanetimes.com.au/national/victoria/recently-married-couple-and-it-worker-arrested-over-1-billion-drug-haul-20191205-p53hdf.html
890972505	20191205	201912	2019	2019.9178											CVL	RESIDENTS						CVL			1	030	030	03	1	4.0	5	1	5	1.06194690265487	0								3	Cape Coral, Florida, United States	US	USFL		26.5629	-81.9495	279997	3	Cape Coral, Florida, United States	US	USFL		26.5629	-81.9495	279997	20191205084500	http://www.northfortmyersneighbor.com/page/content.detail/id/601787/Council-OKs-neighborhood-parks-plans.html
890972506	20191205	201912	2019	2019.9178											CVL	CITIZEN						CVL			1	036	036	03	1	4.0	2	1	2	-0.43859649122807	0								3	Albion, Indiana, United States	US	USIN	IN143	38.7437	-85.7341	430043	3	Noble County, Indiana, United States	US	USIN		41.3956	-85.4244	450377	20191205084500	https://www.kpcnews.com/newssun/article_8657f7ad-9324-5e25-800a-c278a0d9b5dc.html
890972507	20191205	201912	2019	2019.9178											CVL	LANDOWNER						CVL			1	043	043	04	1	2.8	10	1	10	-0.43859649122807	0								3	Elkhart River, Indiana, United States	US	USIN		41.6917	-85.9722	434081	3	Elkhart River, Indiana, United States	US	USIN		41.6917	-85.9722	434081	20191205084500	https://www.kpcnews.com/newssun/article_8657f7ad-9324-5e25-800a-c278a0d9b5dc.html
890972508	20191205	201912	2019	2019.9178											CVL	ENGINEER						CVL			0	051	051	05	1	3.4	6	1	6	-4.98960498960499	0								4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20191205084500	https://www.albawaba.com/news/lebanese-police-use-teargas-disperse-hundreds-protesters-beirut-1325327
890972509	20191205	201912	2019	2019.9178											EDU	STUDENT						EDU			0	010	010	01	1	0.0	6	1	6	-2.98507462686567	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20191205084500	https://www.publicnewsservice.org/2019-12-05/environment/students-plan-climate-strike-around-arizona-world/a68522-1
890972510	20191205	201912	2019	2019.9178											EDU	SCHOLAR						EDU			1	036	036	03	1	4.0	4	1	4	1.12359550561798	0								3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	20191205084500	https://www.dailycal.org/2019/12/04/service-matches-uc-berkeley-students-with-seniors-increases-available-housing/
890972511	20191205	201912	2019	2019.9178											EDU	SCHOOL						EDU			0	043	043	04	1	2.8	5	1	5	-0.42075736325386	0								1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20191205084500	https://www.zimeye.net/2019/12/05/grade-7-results-reflect-that-zimbabwe-is-a-failed-state-mthwakazi/
890972512	20191205	201912	2019	2019.9178											EDU	STUDENT						EDU			1	046	046	04	1	7.0	10	1	10	0.32258064516129	0								2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20191205084500	https://www.3newsnow.com/news/local-news/government-struggling-to-find-2020-u-s-census-workers-in-nebraska
890972513	20191205	201912	2019	2019.9178											ELI	ACTOR						ELI			0	010	010	01	1	0.0	1	1	1	-1.0566762728146	0								4	Chingford, Waltham Forest, United Kingdom	UK	UKO9	40114	51.6285	0.003375	-2592458	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20191205084500	https://www.dailymail.co.uk/news/article-7758819/Hugh-Grant-confronted-protesters-Labours-anti-Semitism-issue.html
890972514	20191205	201912	2019	2019.9178											ELI	ACTOR						ELI			1	040	040	04	1	1.0	10	1	10	0	0								0								0								20191205084500	https://www.etonline.com/will-smith-on-how-vlogging-his-colonoscopy-started-as-a-joke-but-it-turned-out-to-not-really-be
890972515	20191205	201912	2019	2019.9178											ESP	MADRID	ESP								1	040	040	04	1	1.0	1	1	1	-2.93724966622163	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20191205084500	https://www.investmentnews.com/article/20191204/FREE/191209970/markets-are-putting-a-price-on-climate-risks
890972516	20191205	201912	2019	2019.9178											ESP	MADRID	ESP								1	071	071	07	2	7.4	2	1	2	-2.93724966622163	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20191205084500	https://www.investmentnews.com/article/20191204/FREE/191209970/markets-are-putting-a-price-on-climate-risks
890972517	20191205	201912	2019	2019.9178											FINMED	FINLAND	FIN					MED			1	036	036	03	1	4.0	2	1	2	2.17391304347826	0								1	Finland	FI	FI		64	26	FI	1	Finland	FI	FI		64	26	FI	20191205084500	https://uk.reuters.com/article/uk-finland-government-pm/finlands-social-democrats-set-to-pick-pm-candidate-on-sunday-idUKKBN1Y90P2
890972518	20191205	201912	2019	2019.9178											FINMED	FINLAND	FIN					MED			1	046	046	04	1	7.0	1	1	1	2.17391304347826	0								1	Finland	FI	FI		64	26	FI	1	Finland	FI	FI		64	26	FI	20191205084500	https://uk.reuters.com/article/uk-finland-government-pm/finlands-social-democrats-set-to-pick-pm-candidate-on-sunday-idUKKBN1Y90P2
890972519	20191205	201912	2019	2019.9178											FRA	LORRAINE	FRA								1	0831	083	08	2	5.0	5	1	5	-1.57894736842105	0								0								0								20191205084500	https://www.breakingnews.ie/ireland/vicky-phelan-backs-lorraine-walshs-decision-to-quit-cervicalcheck-committee-968587.html
890972520	20191205	201912	2019	2019.9178											GBR	UNITED KINGDOM	GBR								0	035	035	03	1	7.0	6	1	6	-1.69902912621359	0								4	Romsey, Hampshire, United Kingdom	UK	UKF2	40139	50.9833	-1.5	-2606455	4	Romsey, Hampshire, United Kingdom	UK	UKF2	40139	50.9833	-1.5	-2606455	20191205084500	https://www.dailyecho.co.uk/news/18081299.romsey-southampton-north-just-one-week-go-election/
890972521	20191205	201912	2019	2019.9178											GBR	UNITED KINGDOM	GBR								1	050	050	05	1	3.5	10	1	10	-3.38164251207729	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20191205084500	http://www.koreaherald.com/view.php?ud=20191204000764
