891117964	20181205	201812	2018	2018.9178	COP	POLICE						COP			CRM	GANG						CRM			0	090	090	09	2	-2.0	10	1	10	-6.10687022900763	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	1	Romania	RO	RO		46	25	RO	1	Romania	RO	RO		46	25	RO	20191205214500	https://www.telegraphindia.com/states/west-bengal/calcutta-police-scan-atm-fraud-victims-accounts/cid/1724604
891117965	20181205	201812	2018	2018.9178	COP	POLICE						COP			IND	CALCUTTA	IND								0	173	173	17	4	-5.0	6	1	6	-6.10687022900763	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Calcutta, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	1	Romania	RO	RO		46	25	RO	20191205214500	https://www.telegraphindia.com/states/west-bengal/calcutta-police-scan-atm-fraud-victims-accounts/cid/1724604
891117966	20181205	201812	2018	2018.9178	EDU	STUDENT						EDU			EDUEDU	UNIVERSITY						EDU	EDU		1	013	013	01	1	0.4	10	1	10	0.3448275862069	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20191205214500	https://www.crainscleveland.com/jeremy-nobile-blog/report-employment-new-law-school-grads-hits-best-rate-2008-recession
891117967	20181205	201812	2018	2018.9178	GHA	GHANA	GHA								AUS	AUSTRALIA	AUS								0	043	043	04	1	2.8	1	1	1	2.78884462151395	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20191205214500	https://www.pedestrian.tv/music/montaigne-didirri-eurovision-australia-decides/
891117968	20181205	201812	2018	2018.9178	GHA	GHANA	GHA								AUS	AUSTRALIA	AUS								0	043	043	04	1	2.8	5	1	5	2.78884462151395	1	Ghana	GH	GH		8	-2	GH	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20191205214500	https://www.pedestrian.tv/music/montaigne-didirri-eurovision-australia-decides/
891117969	20181205	201812	2018	2018.9178	JPN	SHIZUOKA	JPN								JUD	SUPREME COURT						JUD			0	042	042	04	1	1.9	2	1	2	-3.81471389645777	5	Shizuoka, Shizuoka, Japan	JA	JA37	36171	35.0252	138.325	-244118	5	Shizuoka, Shizuoka, Japan	JA	JA37	36171	35.0252	138.325	-244118	5	Shizuoka, Shizuoka, Japan	JA	JA37	36171	35.0252	138.325	-244118	20191205214500	https://japantoday.com/category/features/kuchikomi/sister-fights-for-former-pro-boxer-who-was-on-death-row-for-46-years
891117970	20181205	201812	2018	2018.9178	JPNJUD	SHIZUOKA	JPN					JUD			JUD	SUPREME COURT						JUD			0	042	042	04	1	1.9	3	1	3	-3.81471389645777	5	Shizuoka, Shizuoka, Japan	JA	JA37	36171	35.0252	138.325	-244118	5	Shizuoka, Shizuoka, Japan	JA	JA37	36171	35.0252	138.325	-244118	5	Shizuoka, Shizuoka, Japan	JA	JA37	36171	35.0252	138.325	-244118	20191205214500	https://japantoday.com/category/features/kuchikomi/sister-fights-for-former-pro-boxer-who-was-on-death-row-for-46-years
891117971	20181205	201812	2018	2018.9178	JUD	SUPREME COURT						JUD													0	042	042	04	1	1.9	3	1	3	-3.81471389645777	5	Shizuoka, Shizuoka, Japan	JA	JA37	36171	35.0252	138.325	-244118	0								5	Shizuoka, Shizuoka, Japan	JA	JA37	36171	35.0252	138.325	-244118	20191205214500	https://japantoday.com/category/features/kuchikomi/sister-fights-for-former-pro-boxer-who-was-on-death-row-for-46-years
891117972	20181205	201812	2018	2018.9178	JUD	SUPREME COURT						JUD			JPN	SHIZUOKA	JPN								0	043	043	04	1	2.8	2	1	2	-3.81471389645777	5	Shizuoka, Shizuoka, Japan	JA	JA37	36171	35.0252	138.325	-244118	5	Shizuoka, Shizuoka, Japan	JA	JA37	36171	35.0252	138.325	-244118	5	Shizuoka, Shizuoka, Japan	JA	JA37	36171	35.0252	138.325	-244118	20191205214500	https://japantoday.com/category/features/kuchikomi/sister-fights-for-former-pro-boxer-who-was-on-death-row-for-46-years
891117973	20181205	201812	2018	2018.9178	JUD	SUPREME COURT						JUD			JPNJUD	SHIZUOKA	JPN					JUD			0	043	043	04	1	2.8	3	1	3	-3.81471389645777	5	Shizuoka, Shizuoka, Japan	JA	JA37	36171	35.0252	138.325	-244118	5	Shizuoka, Shizuoka, Japan	JA	JA37	36171	35.0252	138.325	-244118	5	Shizuoka, Shizuoka, Japan	JA	JA37	36171	35.0252	138.325	-244118	20191205214500	https://japantoday.com/category/features/kuchikomi/sister-fights-for-former-pro-boxer-who-was-on-death-row-for-46-years
891117974	20181205	201812	2018	2018.9178	LEG	CONGRESS						LEG			USA	NORTH CAROLINA	USA								0	043	043	04	1	2.8	8	1	8	-2.43024302430243	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20191205214500	http://www.rollcall.com/news/campaigns/races-2020-vision
891117975	20181205	201812	2018	2018.9178	LEG	CONGRESS						LEG			USA	NORTH CAROLINA	USA								0	043	043	04	1	2.8	2	1	2	-2.43024302430243	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20191205214500	http://www.rollcall.com/news/campaigns/races-2020-vision
891117976	20181205	201812	2018	2018.9178	NLD	NETHERLANDS	NLD								AUS	AUSTRALIA	AUS								1	046	046	04	1	7.0	1	1	1	2.78884462151395	1	Ghana	GH	GH		8	-2	GH	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20191205214500	https://www.pedestrian.tv/music/montaigne-didirri-eurovision-australia-decides/
891117977	20181205	201812	2018	2018.9178	NLD	NETHERLANDS	NLD								AUS	AUSTRALIA	AUS								1	046	046	04	1	7.0	1	1	1	2.78884462151395	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	1	Australia	AS	AS		-25	135	AS	20191205214500	https://www.pedestrian.tv/music/montaigne-didirri-eurovision-australia-decides/
891117978	20181205	201812	2018	2018.9178	PHL	DAVAO	PHL																		1	030	030	03	1	4.0	8	1	8	0.711743772241993	4	Davao, Davao City, Philippines	RP	RPC3	24267	7.07306	125.613	-2424066	0								4	Davao, Davao City, Philippines	RP	RPC3	24267	7.07306	125.613	-2424066	20191205214500	https://business.inquirer.net/284800/dotr-rolls-out-p18-7-b-davao-bus-project
891117979	20181205	201812	2018	2018.9178	RUS	RUSSIAN	RUS								USA	THE US	USA								1	050	050	05	1	3.5	1	1	1	-2.16606498194946	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20191205214500	https://www.rt.com/business/475089-russia-swift-ban-war/
891117980	20181205	201812	2018	2018.9178	RUS	RUSSIAN	RUS								USA	THE US	USA								1	050	050	05	1	3.5	1	1	1	-2.16606498194946	1	India	IN	IN		20	77	IN	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20191205214500	https://www.rt.com/business/475089-russia-swift-ban-war/
891117981	20181205	201812	2018	2018.9178	USA	NORTH CAROLINA	USA								LEG	CONGRESS						LEG			0	042	042	04	1	1.9	6	1	6	-2.43024302430243	2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20191205214500	http://www.rollcall.com/news/campaigns/races-2020-vision
891117982	20181205	201812	2018	2018.9178	USA	NORTH CAROLINA	USA								LEG	CONGRESS						LEG			0	042	042	04	1	1.9	2	1	2	-2.43024302430243	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20191205214500	http://www.rollcall.com/news/campaigns/races-2020-vision
891117983	20181205	201812	2018	2018.9178	USA	NORTH CAROLINA	USA								LEG	CONGRESS						LEG			0	042	042	04	1	1.9	2	1	2	-2.43024302430243	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20191205214500	http://www.rollcall.com/news/campaigns/races-2020-vision
891117984	20181205	201812	2018	2018.9178	USA	RICHMOND	USA								USAGOV	UNITED STATES	USA					GOV			1	014	014	01	1	0.0	2	1	2	-0.43103448275862	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20191205214500	https://www.whsv.com/content/news/565848652.html
891117985	20181205	201812	2018	2018.9178	USA	RICHMOND	USA								USAGOV	UNITED STATES	USA					GOV			1	036	036	03	1	4.0	1	1	1	-0.43103448275862	3	Richmond, Virginia, United States	US	USVA	VA760	37.5538	-77.4603	1499957	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	3	Richmond, Virginia, United States	US	USVA	VA760	37.5538	-77.4603	1499957	20191205214500	https://www.whsv.com/content/news/565848652.html
891117986	20181205	201812	2018	2018.9178	USA	RICHMOND	USA								USAGOV	UNITED STATES	USA					GOV			1	036	036	03	1	4.0	1	1	1	-0.43103448275862	3	Richmond, Virginia, United States	US	USVA	VA760	37.5538	-77.4603	1499957	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20191205214500	https://www.whsv.com/content/news/565848652.html
891117987	20181205	201812	2018	2018.9178	USA	VIRGINIA	USA								USAGOV	UNITED STATES	USA					GOV			1	036	036	03	1	4.0	2	1	2	-0.43103448275862	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20191205214500	https://www.whsv.com/content/news/565848652.html
891117988	20181205	201812	2018	2018.9178	USAGOV	VIRGINIA	USA					GOV			USA	RICHMOND	USA								1	036	036	03	1	4.0	6	1	6	-0.43103448275862	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20191205214500	https://www.whsv.com/content/news/565848652.html
891117989	20191105	201911	2019	2019.8356											SGP	SINGAPORE	SGP								1	030	030	03	1	4.0	3	1	3	2.27272727272728	0								4	National University Of Singapore, Singapore (general), Singapore	SN	SN00	18585	1.29611	103.78	30332	4	National University Of Singapore, Singapore (general), Singapore	SN	SN00	18585	1.29611	103.78	30332	20191205214500	https://www.straitstimes.com/singapore/focused-on-making-carousell-meaningful-and-enduring
891117990	20191105	201911	2019	2019.8356											SGP	SINGAPORE	SGP								1	030	030	03	1	4.0	2	1	2	2.27272727272728	0								4	National University Of Singapore, Singapore (general), Singapore	SN	SN00	18585	1.29611	103.78	30332	1	South Africa	SF	SF		-30	26	SF	20191205214500	https://www.straitstimes.com/singapore/focused-on-making-carousell-meaningful-and-enduring
891117991	20191105	201911	2019	2019.8356	GOV	SECRETARY OF STATE						GOV			ISRCVL	ISRAELI	ISR					CVL			1	043	043	04	1	2.8	6	1	6	-3.42935528120714	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20191205214500	https://www.voanews.com/middle-east/netanyahu-israel-has-full-right-annex-strategic-jordan-valley
891117992	20191105	201911	2019	2019.8356	ISR	ISRAELI	ISR								PSE	WEST BANK	PSE								1	042	042	04	1	1.9	2	1	2	-3.42935528120714	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	1	West Bank	WE	WE		31.666667	35.25	WE	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20191205214500	https://www.voanews.com/middle-east/netanyahu-israel-has-full-right-annex-strategic-jordan-valley
891117993	20191105	201911	2019	2019.8356	ISR	ISRAEL	ISR								PSE	WEST BANK	PSE								1	043	043	04	1	2.8	2	1	2	-3.42935528120714	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	1	West Bank	WE	WE		31.666667	35.25	WE	1	West Bank	WE	WE		31.666667	35.25	WE	20191205214500	https://www.voanews.com/middle-east/netanyahu-israel-has-full-right-annex-strategic-jordan-valley
891117994	20191105	201911	2019	2019.8356	ISRCVL	ISRAELI	ISR					CVL			GOV	SECRETARY OF STATE						GOV			1	042	042	04	1	1.9	6	1	6	-3.42935528120714	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20191205214500	https://www.voanews.com/middle-east/netanyahu-israel-has-full-right-annex-strategic-jordan-valley
891117995	20191105	201911	2019	2019.8356	LEG	DELEGATE						LEG			USA	UNITED STATES	USA								0	051	051	05	1	3.4	4	1	4	-2.08623087621696	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	3	Toms River, New Jersey, United States	US	USNJ		39.9537	-74.1979	881210	20191205214500	https://www.app.com/story/news/education/2019/12/05/nj-schools-might-raise-taxes-over-property-tax-cap/2618258001/
891117996	20191105	201911	2019	2019.8356	MED	WEBSITE						MED			CRM	CRIMINAL						CRM			0	114	114	11	3	-2.0	6	2	6	-5.41666666666666	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20191205214500	https://www.lmtonline.com/news/crime/article/Man-accused-of-supporting-ISIS-through-14885247.php
891117997	20191105	201911	2019	2019.8356	PSE	WEST BANK	PSE								ISR	ISRAEL	ISR								1	042	042	04	1	1.9	2	1	2	-3.42935528120714	1	West Bank	WE	WE		31.666667	35.25	WE	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	1	West Bank	WE	WE		31.666667	35.25	WE	20191205214500	https://www.voanews.com/middle-east/netanyahu-israel-has-full-right-annex-strategic-jordan-valley
891117998	20191105	201911	2019	2019.8356	PSE	WEST BANK	PSE								ISR	ISRAELI	ISR								1	043	043	04	1	2.8	2	1	2	-3.42935528120714	1	West Bank	WE	WE		31.666667	35.25	WE	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20191205214500	https://www.voanews.com/middle-east/netanyahu-israel-has-full-right-annex-strategic-jordan-valley
891117999	20191105	201911	2019	2019.8356	USA	UNITED STATES	USA								CRM	CRIMINAL						CRM			0	114	114	11	3	-2.0	4	2	4	-5.41666666666666	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20191205214500	https://www.lmtonline.com/news/crime/article/Man-accused-of-supporting-ISIS-through-14885247.php
891118000	20191105	201911	2019	2019.8356	USAEDU	NEW JERSEY	USA					EDU			LEG	DELEGATE						LEG			0	051	051	05	1	3.4	6	1	6	-2.08623087621696	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20191205214500	https://www.app.com/story/news/education/2019/12/05/nj-schools-might-raise-taxes-over-property-tax-cap/2618258001/
891118001	20191128	201911	2019	2019.8986											USA	UNITED STATES	USA								1	051	051	05	1	3.4	2	1	2	0	0								3	Mount Lebanon, Pennsylvania, United States	US	USPA		40.3553	-80.0495	1181736	3	Mount Lebanon, Pennsylvania, United States	US	USPA		40.3553	-80.0495	1181736	20191205214500	https://www.timesonline.com/news/20191205/vice-president-pence-coming-to-rochester-vfw-next-week
891118002	20191128	201911	2019	2019.8986	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								0	020	020	02	1	3.0	6	1	6	-4.25240054869684	4	Tsim Sha Tsui, Hong Kong (general), Hong Kong	HK	HK00	13031	22.3	114.167	-1354381	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Tsim Sha Tsui, Hong Kong (general), Hong Kong	HK	HK00	13031	22.3	114.167	-1354381	20191205214500	https://www.theepochtimes.com/chinese-state-media-suggests-people-to-vandalize-white-house-after-us-backs-hong-kong-bill_3166467.html
891118003	20191128	201911	2019	2019.8986	GOV	GOVERNOR						GOV			USA	UNITED STATES	USA								0	020	020	02	1	3.0	2	1	2	0.14662756598241	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20191205214500	https://www.postandcourier.com/news/here-are-the-finalists-that-could-lead-sc-s-new/article_698ac5bc-1790-11ea-be20-8be878e2277b.html
891118004	20191128	201911	2019	2019.8986	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								0	0331	033	03	1	5.2	6	1	6	-4.25240054869684	4	Tsim Sha Tsui, Hong Kong (general), Hong Kong	HK	HK00	13031	22.3	114.167	-1354381	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Tsim Sha Tsui, Hong Kong (general), Hong Kong	HK	HK00	13031	22.3	114.167	-1354381	20191205214500	https://www.theepochtimes.com/chinese-state-media-suggests-people-to-vandalize-white-house-after-us-backs-hong-kong-bill_3166467.html
891118005	20191128	201911	2019	2019.8986	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								0	050	050	05	1	3.5	6	1	6	-4.25240054869684	4	Tsim Sha Tsui, Hong Kong (general), Hong Kong	HK	HK00	13031	22.3	114.167	-1354381	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Tsim Sha Tsui, Hong Kong (general), Hong Kong	HK	HK00	13031	22.3	114.167	-1354381	20191205214500	https://www.theepochtimes.com/chinese-state-media-suggests-people-to-vandalize-white-house-after-us-backs-hong-kong-bill_3166467.html
891118006	20191128	201911	2019	2019.8986	GOV	AMBASSADOR						GOV			ZMB	ZAMBIAN	ZMB								1	012	012	01	1	-0.4	10	1	10	-2.91479820627802	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20191205214500	https://www.cfr.org/blog/standing-human-rights-zambia
891118007	20191128	201911	2019	2019.8986	USA	UNITED STATES	USA																		1	040	040	04	1	1.0	2	1	2	-2.07253886010363	3	Fayetteville, North Carolina, United States	US	USNC	NC051	35.0527	-78.8784	1020226	0								3	Fayetteville, North Carolina, United States	US	USNC	NC051	35.0527	-78.8784	1020226	20191205214500	https://411mania.com/wrestling/roman-reigns-vs-dolph-ziggler-sd-12-06-19/
891118008	20191128	201911	2019	2019.8986	USA	UNITED STATES	USA																		0	133	133	13	3	-5.8	4	1	4	-2.08623087621696	3	Trenton, New Jersey, United States	US	USNJ	NJ021	40.2171	-74.7429	884540	0								3	Trenton, New Jersey, United States	US	USNJ	NJ021	40.2171	-74.7429	884540	20191205214500	https://www.app.com/story/news/education/2019/12/05/nj-schools-might-raise-taxes-over-property-tax-cap/2618258001/
891118009	20191128	201911	2019	2019.8986	USA	UNITED STATES	USA																		0	133	133	13	3	-5.8	2	1	2	-2.08623087621696	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20191205214500	https://www.app.com/story/news/education/2019/12/05/nj-schools-might-raise-taxes-over-property-tax-cap/2618258001/
891118010	20191128	201911	2019	2019.8986	USA	RICHMOND	USA								LEG	LEGISLATOR						LEG			1	036	036	03	1	4.0	2	1	2	-0.43103448275862	3	Richmond, Virginia, United States	US	USVA	VA760	37.5538	-77.4603	1499957	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20191205214500	https://www.whsv.com/content/news/565848652.html
891118011	20191204	201912	2019	2019.9151	EDU	SCHOOL						EDU													0	023	023	02	1	3.4	10	1	10	-4.47957839262187	3	Waukesha, Wisconsin, United States	US	USWI	WI133	43.0117	-88.2315	1576312	0								3	Waukesha, Wisconsin, United States	US	USWI	WI133	43.0117	-88.2315	1576312	20191205214500	https://urbanmilwaukee.com/2019/12/05/police-investigating-multiple-school-threats/
891118012	20191204	201912	2019	2019.9151	KEN	KENYA	KEN																		0	016	016	01	1	-2.0	4	1	4	-4.19847328244275	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20191205214500	https://www.standardmedia.co.ke/article/2001352207/uhuru-there-s-no-rift-with-dp-ruto
891118013	20191204	201912	2019	2019.9151	KEN	KENYA	KEN																		1	051	051	05	1	3.4	2	1	2	3.41880341880342	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20191205214500	https://www.standardmedia.co.ke/article/2001352209/religious-leaders-express-back-bbi-report
891118014	20191204	201912	2019	2019.9151	KEN	KENYA	KEN																		1	070	070	07	2	7.0	2	1	2	3.41880341880342	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20191205214500	https://www.standardmedia.co.ke/article/2001352209/religious-leaders-express-back-bbi-report
891118015	20191204	201912	2019	2019.9151	KEN	KENYA	KEN								LEG	PARLIAMENT						LEG			1	172	172	17	4	-5.0	4	1	4	-2.71186440677967	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20191205214500	https://www.standardmedia.co.ke/article/2001352212/parliament-nairobi-county-in-sh300-million-land-rates-dispute
891118016	20191204	201912	2019	2019.9151	LEG	PARLIAMENT						LEG													1	172	172	17	4	-5.0	6	1	6	-2.71186440677967	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20191205214500	https://www.standardmedia.co.ke/article/2001352212/parliament-nairobi-county-in-sh300-million-land-rates-dispute
