890989257	20191105	201911	2019	2019.8356	BUS	INVESTOR						BUS			MNCUSA	VIACOM	USA					MNC			1	010	010	01	1	0.0	10	1	10	1.14503816793893	0								0								0								20191205103000	https://www.axios.com/investors-bearish-viacom-cbs-deal-streaming-3b31c8bf-5445-4b45-a589-1e552e523628.html
890989258	20191105	201911	2019	2019.8356	MED	MAGAZINE						MED													1	040	040	04	1	1.0	10	1	10	3.07692307692307	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20191205103000	http://www.film-news.co.uk/news/UK/70285/Felicity-Jones-expecting-first-child
890989259	20191128	201911	2019	2019.8986	ISRGOV	ISRAEL	ISR					GOV			GBR	BRITISH	GBR								1	013	013	01	1	0.4	6	1	6	-0.85714285714286	1	Israel	IS	IS		31.5	34.75	IS	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20191205103000	https://www.haaretz.com/israel-news/israel-s-foreign-minister-says-he-hopes-corbyn-loses-british-election-1.8225271
890989260	20191128	201911	2019	2019.8986	ISRGOV	ISRAEL	ISR					GOV			GBR	UNITED KINGDOM	GBR								1	013	013	01	1	0.4	2	1	2	-0.85714285714286	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	Israel	IS	IS		31.5	34.75	IS	20191205103000	https://www.haaretz.com/israel-news/israel-s-foreign-minister-says-he-hopes-corbyn-loses-british-election-1.8225271
890989261	20191128	201911	2019	2019.8986	LBYGOV	LIBYA	LBY					GOV			TUR	TURKEY	TUR								1	057	057	05	1	8.0	2	1	2	0.74349442379182	1	Cyprus	CY	CY		35	33	CY	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20191205103000	https://aawsat.com/english/home/article/2022101/cyprus-petitions-hague-safeguard-offshore-rights-amid-turkey-dispute
890989262	20191128	201911	2019	2019.8986	LBYGOV	LIBYA	LBY					GOV			TUR	TURKEY	TUR								1	057	057	05	1	8.0	8	1	8	0.74349442379182	1	Libya	LY	LY		25	17	LY	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Cyprus	CY	CY		35	33	CY	20191205103000	https://aawsat.com/english/home/article/2022101/cyprus-petitions-hague-safeguard-offshore-rights-amid-turkey-dispute
890989263	20191128	201911	2019	2019.8986	RUS	RUSSIA	RUS								USA	MINNESOTA	USA								1	020	020	02	1	3.0	1	1	1	-4.08560311284046	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	20191205103000	https://meaww.com/after-danielle-stella-florida-republican-candidate-george-buck-wants-ilhan-omar-hanged-for-treason
890989264	20191128	201911	2019	2019.8986	RUS	RUSSIA	RUS								USA	MINNESOTA	USA								1	020	020	02	1	3.0	1	1	1	-4.08560311284046	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	1	Iran	IR	IR		32	53	IR	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20191205103000	https://meaww.com/after-danielle-stella-florida-republican-candidate-george-buck-wants-ilhan-omar-hanged-for-treason
890989265	20191128	201911	2019	2019.8986	TUR	TURKEY	TUR								LBYGOV	LIBYA	LBY					GOV			1	057	057	05	1	8.0	2	1	2	0.74349442379182	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Cyprus	CY	CY		35	33	CY	1	Turkey	TU	TU		39.059012	34.911546	TU	20191205103000	https://aawsat.com/english/home/article/2022101/cyprus-petitions-hague-safeguard-offshore-rights-amid-turkey-dispute
890989266	20191128	201911	2019	2019.8986	TUR	TURKEY	TUR								LBYGOV	LIBYA	LBY					GOV			1	057	057	05	1	8.0	8	1	8	0.74349442379182	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Libya	LY	LY		25	17	LY	1	Cyprus	CY	CY		35	33	CY	20191205103000	https://aawsat.com/english/home/article/2022101/cyprus-petitions-hague-safeguard-offshore-rights-amid-turkey-dispute
890989267	20191204	201912	2019	2019.9151	GOV	POLITBURO						GOV			MED	JOURNALIST						MED			1	040	040	04	1	1.0	7	1	7	-5.48926014319809	4	Goromonzi, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8547	31.3793	-2311738	4	Goromonzi, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8547	31.3793	-2311738	4	Goromonzi, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8547	31.3793	-2311738	20191205103000	https://bulawayo24.com/news/national/175835
890989268	20191204	201912	2019	2019.9151	MYSGOVMIL	AHMAD ZAHID HAMIDI	MYS					GOV	MIL												1	020	020	02	1	3.0	6	1	6	-0.80321285140562	4	Pasir Salak, Perak, Malaysia	MY	MY07	18585	4.172	100.949	-2402715	0								4	Pasir Salak, Perak, Malaysia	MY	MY07	18585	4.172	100.949	-2402715	20191205103000	https://www.freemalaysiatoday.com/category/nation/2019/12/05/say-sorry-to-hindus-unity-minister-tells-tajuddin/
890989269	20191204	201912	2019	2019.9151	MYSGOVMIL	AHMAD ZAHID HAMIDI	MYS					GOV	MIL												1	020	020	02	1	3.0	4	1	4	-0.80321285140562	4	Petaling, Malaysia (general), Malaysia	MY	MY00	18585	3.08333	101.667	-2403014	0								4	Petaling, Malaysia (general), Malaysia	MY	MY00	18585	3.08333	101.667	-2403014	20191205103000	https://www.freemalaysiatoday.com/category/nation/2019/12/05/say-sorry-to-hindus-unity-minister-tells-tajuddin/
890989270	20191204	201912	2019	2019.9151	NAM	WINDHOEK	NAM								JUD	MAGISTRATE						JUD			1	010	010	01	1	0.0	1	1	1	-12.6984126984127	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	20191205103000	https://allafrica.com/stories/201912050196.html
890989271	20191204	201912	2019	2019.9151	NAM	WINDHOEK	NAM								JUD	MAGISTRATE						JUD			1	030	030	03	1	4.0	1	1	1	-12.6984126984127	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	20191205103000	https://allafrica.com/stories/201912050196.html
890989272	20191204	201912	2019	2019.9151	NAM	WINDHOEK	NAM								NAMJUD	NAMIBIA	NAM					JUD			1	010	010	01	1	0.0	1	1	1	-12.6984126984127	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	20191205103000	https://allafrica.com/stories/201912050196.html
890989273	20191204	201912	2019	2019.9151	NAM	WINDHOEK	NAM								NAMJUD	NAMIBIA	NAM					JUD			1	030	030	03	1	4.0	1	1	1	-12.6984126984127	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	20191205103000	https://allafrica.com/stories/201912050196.html
890989274	20191204	201912	2019	2019.9151	NAMJUD	WINDHOEK	NAM					JUD			JUD	MAGISTRATE						JUD			1	010	010	01	1	0.0	6	1	6	-12.6984126984127	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	20191205103000	https://allafrica.com/stories/201912050196.html
890989275	20191204	201912	2019	2019.9151	NAMJUD	WINDHOEK	NAM					JUD			JUD	MAGISTRATE						JUD			1	030	030	03	1	4.0	6	1	6	-12.6984126984127	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	20191205103000	https://allafrica.com/stories/201912050196.html
890989276	20191204	201912	2019	2019.9151	ZWE	ZIMBABWE	ZWE								MED	JOURNALIST						MED			1	040	040	04	1	1.0	3	1	3	-5.48926014319809	4	Goromonzi, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8547	31.3793	-2311738	4	Goromonzi, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8547	31.3793	-2311738	4	Goromonzi, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8547	31.3793	-2311738	20191205103000	https://bulawayo24.com/news/national/175835
890989277	20191205	201912	2019	2019.9178											AFGINSTAL	TALIBAN	AFG	TAL				INS			1	040	040	04	1	1.0	7	1	7	0.51020408163266	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20191205103000	https://www.wionews.com/south-asia/no-specific-date-fixed-for-resumption-of-talks-with-us-taliban-political-office-spokesperson-tells-wion-266422
890989278	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	2	1	2	-7.09219858156028	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	2	California, United States	US	USCA		36.17	-119.746	CA	20191205103000	https://news.sky.com/story/australia-two-customs-agents-charged-over-countrys-largest-crystal-meth-seizure-11878558
890989279	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	1	1	1	-4.56942003514939	0								1	Australia	AS	AS		-25	135	AS	1	Cambodia	CB	CB		13	105	CB	20191205103000	https://www.express.co.uk/celebrity-news/1213308/jeremy-clarkson-greta-thunberg-grand-tour-climate-change-speech-latest-news
890989280	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	1	1	1	-7.09219858156028	0								2	California, United States	US	USCA		36.17	-119.746	CA	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20191205103000	https://news.sky.com/story/australia-two-customs-agents-charged-over-countrys-largest-crystal-meth-seizure-11878558
890989281	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								1	1124	112	11	3	-2.0	8	1	4	-1.56028368794326	0								4	Claremont, Tasmania, Australia	AS	AS06	5338	-42.7833	147.25	-1565713	4	Claremont, Tasmania, Australia	AS	AS06	5338	-42.7833	147.25	-1565713	20191205103000	https://www.perthnow.com.au/news/claremont-serial-killings/claremont-serial-killings-trial-sarah-spiers-missed-friends-by-minutes-ng-b881403548z
890989282	20191205	201912	2019	2019.9178											AUSJUD	MELBOURNE	AUS					JUD			1	112	112	11	3	-2.0	6	1	6	-7.09219858156028	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20191205103000	https://news.sky.com/story/australia-two-customs-agents-charged-over-countrys-largest-crystal-meth-seizure-11878558
890989283	20191205	201912	2019	2019.9178											BRA	BRAZIL	BRA								0	050	050	05	1	3.5	5	1	5	-3.30188679245283	0								4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	20191205103000	https://wsau.com/news/articles/2019/dec/02/brazils-climate-negotiators-in-dark-on-bolsonaros-aims-sources/962636/
890989284	20191205	201912	2019	2019.9178											BUS	BOSS						BUS			1	010	010	01	1	0.0	6	1	6	-2.83159463487333	0								4	Bomet, Rift Valley, Kenya	KE	KE08	18585	-0.781291	35.3416	-2242427	4	Bomet, Rift Valley, Kenya	KE	KE08	18585	-0.781291	35.3416	-2242427	20191205103000	https://allafrica.com/stories/201912050125.html
890989285	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			0	014	014	01	1	0.0	10	1	10	1.99134199134199	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20191205103000	https://www.telegraph.co.uk/politics/2019/12/05/tactical-voting-general-election-uk-guide-2019/
890989286	20191205	201912	2019	2019.9178											BUS	BANK						BUS			1	020	020	02	1	3.0	5	1	5	1.06382978723404	0								4	Palai, Rajasthan, India	IN	IN24	17859	25.8833	75.95	-2106785	4	Palai, Rajasthan, India	IN	IN24	17859	25.8833	75.95	-2106785	20191205103000	https://www.moneylife.in/article/deposit-insurance-for-19-years-dicgc-never-even-asked-for-inspection-or-records-from-any-insured-banks-credit-institutions/58827.html
890989287	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			1	020	020	02	1	3.0	10	1	10	-1.1070110701107	0								1	Bhutan	BT	BT		27.5	90.5	BT	1	Bhutan	BT	BT		27.5	90.5	BT	20191205103000	http://www.kuenselonline.com/forgery-rampant-due-to-weak-tendering-process/
890989288	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			1	040	040	04	1	1.0	2	1	2	0.22988505747127	0								3	Botetourt County, Virginia, United States	US	USVA		37.5668	-79.7831	1674418	3	Botetourt County, Virginia, United States	US	USVA		37.5668	-79.7831	1674418	20191205103000	https://www.wsls.com/news/local/2019/12/05/whats-news-today-new-trails-second-amendment/
890989289	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			0	043	043	04	1	2.8	10	1	10	7.24299065420561	0								4	Ablekuma, Ghana (general), Ghana	GH	GH00	190722	5.63333	-0.1	-2067680	4	Ablekuma, Ghana (general), Ghana	GH	GH00	190722	5.63333	-0.1	-2067680	20191205103000	https://www.ghanaweb.com/GhanaHomePage/business/3rd-Ghana-Energy-Awards-honours-11-individuals-17-companies-806776
890989290	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			0	051	051	05	1	3.4	6	1	6	7.24299065420561	0								4	Ablekuma, Ghana (general), Ghana	GH	GH00	190722	5.63333	-0.1	-2067680	4	Ablekuma, Ghana (general), Ghana	GH	GH00	190722	5.63333	-0.1	-2067680	20191205103000	https://www.ghanaweb.com/GhanaHomePage/business/3rd-Ghana-Energy-Awards-honours-11-individuals-17-companies-806776
890989291	20191205	201912	2019	2019.9178											BUS	BANK						BUS			1	090	090	09	2	-2.0	5	1	5	1.06382978723404	0								4	Palai, Rajasthan, India	IN	IN24	17859	25.8833	75.95	-2106785	4	Palai, Rajasthan, India	IN	IN24	17859	25.8833	75.95	-2106785	20191205103000	https://www.moneylife.in/article/deposit-insurance-for-19-years-dicgc-never-even-asked-for-inspection-or-records-from-any-insured-banks-credit-institutions/58827.html
890989292	20191205	201912	2019	2019.9178											BUS	BOSS						BUS			1	100	100	10	3	-5.0	6	1	6	-2.83159463487333	0								4	Bomet, Rift Valley, Kenya	KE	KE08	18585	-0.781291	35.3416	-2242427	4	Bomet, Rift Valley, Kenya	KE	KE08	18585	-0.781291	35.3416	-2242427	20191205103000	https://allafrica.com/stories/201912050125.html
890989293	20191205	201912	2019	2019.9178											BUS	INVESTOR						BUS			0	100	100	10	3	-5.0	5	1	5	2.41610738255034	0								1	Tunisia	TS	TS		34	9	TS	1	Tunisia	TS	TS		34	9	TS	20191205103000	https://mondovisione.com/news/the-ebrd-goes-to-cop25/
890989294	20191205	201912	2019	2019.9178											CAN	CANADA	CAN								0	173	173	17	4	-5.0	2	1	2	-7.11237553342816	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20191205103000	https://www.couriermail.com.au/entertainment/movies/dont-fk-with-cats-new-documentary-examines-luka-magnottas-heinous-internet-murder/news-story/2549dea868dc232896f90b89e4813a23?nk=cd68d9d015b392b1dac46de59789bf8b-1575541086
890989295	20191205	201912	2019	2019.9178											CHE	BASEL	CHE								1	051	051	05	1	3.4	26	3	26	5.11016860268292	0								1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	20191205103000	https://www.finextra.com/pressarticle/80841/pancreta-bank-implements-fusion-risk-from-finastra-to-automate-regulatory-reporting
890989296	20191205	201912	2019	2019.9178											COLREB	FARC	COL					REB			0	030	030	03	1	4.0	5	1	5	-4.55927051671732	0								1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	20191205103000	https://www.washingtonpost.com/politics/2019/12/05/colombia-is-having-its-largest-wave-protests-recent-decades-why/
890989297	20191205	201912	2019	2019.9178											COLREB	FARC	COL					REB			0	111	111	11	3	-2.0	5	1	5	-4.55927051671732	0								1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	20191205103000	https://www.washingtonpost.com/politics/2019/12/05/colombia-is-having-its-largest-wave-protests-recent-decades-why/
890989298	20191205	201912	2019	2019.9178											COLREB	FARC	COL					REB			0	120	120	12	3	-4.0	5	1	5	-4.55927051671732	0								1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	20191205103000	https://www.washingtonpost.com/politics/2019/12/05/colombia-is-having-its-largest-wave-protests-recent-decades-why/
890989299	20191205	201912	2019	2019.9178											COP	POLICE						COP			0	043	043	04	1	2.8	2	1	2	-10.4225352112676	0								5	Misamis Oriental, Misamis Oriental, Philippines	RP	RP43	24265	8.75	125	-2440086	4	Talisayan, Misamis Oriental, Philippines	RP	RP43	24265	8.99639	124.884	-2455858	20191205103000	https://www.straitstimes.com/asia/se-asia/man-nabbed-for-beheading-woman-eating-her-brain-in-philippines
890989300	20191205	201912	2019	2019.9178											COP	POLICE						COP			0	043	043	04	1	2.8	3	1	3	-10.4225352112676	0								4	Talisayan, Misamis Oriental, Philippines	RP	RP43	24265	8.99639	124.884	-2455858	4	Talisayan, Misamis Oriental, Philippines	RP	RP43	24265	8.99639	124.884	-2455858	20191205103000	https://www.straitstimes.com/asia/se-asia/man-nabbed-for-beheading-woman-eating-her-brain-in-philippines
890989301	20191205	201912	2019	2019.9178											COP	POLICE						COP			0	173	173	17	4	-5.0	4	1	4	-4.64135021097046	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20191205103000	https://www.indiatvnews.com/news/india/pmc-bank-merger-msc-bank-maharashtra-government-568981
890989302	20191205	201912	2019	2019.9178											CRM	ILLEGAL IMMIGRANT						CRM			0	0353	035	03	1	7.0	3	1	3	-3.74331550802139	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20191205103000	https://ctmirror.org/category/ct-viewpoints/failure-of-lamonts-toll-plan-shows-lack-of-trust-in-our-institutions/
890989303	20191205	201912	2019	2019.9178											CVL	RESIDENTS						CVL			0	030	030	03	1	4.0	4	2	4	2.7895237997727	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20191205103000	https://www.prweb.com/releases/shango_cannabis_to_open_provisioning_center_in_lapeer/prweb16767699.htm
890989304	20191205	201912	2019	2019.9178											CVL	RESIDENTS						CVL			0	030	030	03	1	4.0	12	2	12	2.7895237997727	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20191205103000	https://www.prweb.com/releases/shango_cannabis_to_open_provisioning_center_in_lapeer/prweb16767699.htm
890989305	20191205	201912	2019	2019.9178											CVL	COMMUNITY						CVL			0	114	114	11	3	-2.0	5	1	5	-6.90355329949238	0								1	Iceland	IC	IC		65	-18	IC	1	Iceland	IC	IC		65	-18	IC	20191205103000	https://www.wakefieldexpress.co.uk/news/crime/reports-from-the-courts-1-10138285
890989306	20191205	201912	2019	2019.9178											CVL	COMMUNITY						CVL			0	139	139	13	3	-7.0	5	1	5	-6.90355329949238	0								1	Iceland	IC	IC		65	-18	IC	1	Iceland	IC	IC		65	-18	IC	20191205103000	https://www.wakefieldexpress.co.uk/news/crime/reports-from-the-courts-1-10138285
890989307	20191205	201912	2019	2019.9178											ECU	SANGAY	ECU								1	173	173	17	4	-5.0	2	1	2	-10.6007067137809	0								4	Panbang, Shemgang, Bhutan	BT	BT18	6136	26.8667	90.9833	226831	4	Panbang, Shemgang, Bhutan	BT	BT18	6136	26.8667	90.9833	226831	20191205103000	http://www.kuenselonline.com/panbang-court-sentences-goshing-gup-and-three-others-in-corruption-case/
890989308	20191205	201912	2019	2019.9178											EDU	STUDENT						EDU			0	043	043	04	1	2.8	20	2	20	-0.10482180293501	0								4	Mitcham, Merton, United Kingdom	UK	UKI4	40133	51.4	-0.166667	-2603222	4	Mitcham, Merton, United Kingdom	UK	UKI4	40133	51.4	-0.166667	-2603222	20191205103000	https://www.thisislocallondon.co.uk/news/18081749.merton-college-students-grill-mitcham-morden-election-candidates/
890989309	20191205	201912	2019	2019.9178											EDU	STUDENT						EDU			0	130	130	13	3	-4.4	10	1	10	-3.60097323600973	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20191205103000	http://www.dailyuw.com/news/article_1bcf1210-1704-11ea-9198-6b277b3182dc.html
890989310	20191205	201912	2019	2019.9178											EDU	STUDENT						EDU			1	190	190	19	4	-10.0	3	1	3	-3.6833855799373	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20191205103000	https://www.cbc.ca/news/canada/montreal/ecole-polytechnique-thirty-years-anti-feminist-1.5381510
890989311	20191205	201912	2019	2019.9178											EDULEG	STUDENT						EDU	LEG		1	046	046	04	1	7.0	10	1	10	0.99009900990099	0								0								0								20191205103000	http://www.dailyuw.com/news/article_1fd3a500-1700-11ea-8f50-7f04f4f49364.html
890989312	20191205	201912	2019	2019.9178											ELI	ACTOR						ELI			1	043	043	04	1	2.8	10	1	10	-1.06382978723404	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20191205103000	https://www.flickeringmyth.com/2019/12/aladdins-mena-massoud-hasnt-had-any-auditions-since-the-film-came-out/
890989313	20191205	201912	2019	2019.9178											FJI	FIJIAN	FJI								1	036	036	03	1	4.0	1	1	1	-2.75590551181102	0								4	Suva, Central, Fiji	FJ	FJ01	40197	-18.1333	178.417	-1195133	4	Laucala Bay, Central, Fiji	FJ	FJ01	40197	-18.1333	178.5	-1188536	20191205103000	http://www.pireport.org/articles/2015/02/02/nz-air-force-flies-first-fiji-patrol-2006
890989314	20191205	201912	2019	2019.9178											FJI	FIJIAN	FJI								1	036	036	03	1	4.0	1	1	1	-2.75590551181102	0								4	Suva, Central, Fiji	FJ	FJ01	40197	-18.1333	178.417	-1195133	4	Suva, Central, Fiji	FJ	FJ01	40197	-18.1333	178.417	-1195133	20191205103000	http://www.pireport.org/articles/2015/02/02/nz-air-force-flies-first-fiji-patrol-2006
