890984426	20181205	201812	2018	2018.9178	SWE	STOCKHOLM	SWE								BUS	AIRLINE						BUS			1	010	010	01	1	0.0	10	1	10	-2.37388724035609	1	Norway	NO	NO		62	10	NO	1	Norway	NO	NO		62	10	NO	1	Norway	NO	NO		62	10	NO	20191205100000	https://uk.reuters.com/article/us-sas-results/airline-sas-warns-of-bigger-first-quarter-loss-shares-slide-idUKKBN1Y90VT
890984427	20181205	201812	2018	2018.9178	SYR	SYRIAN	SYR								PRK	NORTH KOREA	PRK								1	040	040	04	1	1.0	2	1	2	0.42857142857143	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20191205100000	https://www.nknews.org/2019/12/north-korea-syria-set-to-hold-economic-talks-in-damascus-state-media/
890984428	20181205	201812	2018	2018.9178	SYR	SYRIAN	SYR								PRK	NORTH KOREA	PRK								1	040	040	04	1	1.0	2	1	2	0.42857142857143	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20191205100000	https://www.nknews.org/2019/12/north-korea-syria-set-to-hold-economic-talks-in-damascus-state-media/
890984429	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA								USACVL	UNITED STATES	USA					CVL			0	073	073	07	2	7.4	11	1	6	2.81293952180028	3	Shreveport, Louisiana, United States	US	USLA	LA017	32.5252	-93.7502	1630015	3	Cedar Grove, California, United States	US	USCA		36.7908	-118.67	1655878	3	Shreveport, Louisiana, United States	US	USLA	LA017	32.5252	-93.7502	1630015	20191205100000	https://www.msn.com/en-us/travel/article/lawmaker-takes-issue-with-where-clinics-are-located/ar-BBXMeBw
890984430	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA								USACVL	UNITED STATES	USA					CVL			0	073	073	07	2	7.4	3	1	2	2.81293952180028	3	Cedar Grove, California, United States	US	USCA	CA019	36.7908	-118.67	1655878	3	Shreveport, Louisiana, United States	US	USLA	LA017	32.5252	-93.7502	1630015	3	Shreveport, Louisiana, United States	US	USLA	LA017	32.5252	-93.7502	1630015	20191205100000	https://www.msn.com/en-us/travel/article/lawmaker-takes-issue-with-where-clinics-are-located/ar-BBXMeBw
890984431	20181205	201812	2018	2018.9178	USA	TEXAS	USA								USAEDU	WASHINGTON	USA					EDU			1	071	071	07	2	7.4	5	1	5	-0.13037809647979	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20191205100000	https://www.news-journal.com/opinion/mcneely-texas-sidesteps-census-efforts/article_f23a4f58-14ad-11ea-8208-7be1287c277b.html
890984432	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA								USAMED	UNITED STATES	USA					MED			1	042	042	04	1	1.9	1	1	1	1.72413793103449	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20191205100000	https://www.travelweekly.com/Luxury-Travel/Insights/Top-luxe-execs-talk-about-womens-paths-to-leadership
890984433	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA								USAMED	UNITED STATES	USA					MED			1	043	043	04	1	2.8	1	1	1	1.72413793103449	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20191205100000	https://www.travelweekly.com/Luxury-Travel/Insights/Top-luxe-execs-talk-about-womens-paths-to-leadership
890984434	20181205	201812	2018	2018.9178	USAMED	UNITED STATES	USA					MED			USA	UNITED STATES	USA								1	020	020	02	1	3.0	1	1	1	1.72413793103449	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20191205100000	https://www.travelweekly.com/Luxury-Travel/Insights/Top-luxe-execs-talk-about-womens-paths-to-leadership
890984435	20181205	201812	2018	2018.9178	USAMED	UNITED STATES	USA					MED			USA	UNITED STATES	USA								1	042	042	04	1	1.9	1	1	1	1.72413793103449	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20191205100000	https://www.travelweekly.com/Luxury-Travel/Insights/Top-luxe-execs-talk-about-womens-paths-to-leadership
890984436	20181205	201812	2018	2018.9178	USAMED	UNITED STATES	USA					MED			USA	UNITED STATES	USA								1	043	043	04	1	2.8	1	1	1	1.72413793103449	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20191205100000	https://www.travelweekly.com/Luxury-Travel/Insights/Top-luxe-execs-talk-about-womens-paths-to-leadership
890984437	20181205	201812	2018	2018.9178	ZWE	ZIMBABWE	ZWE								RUSGOV	RUSSIA	RUS					GOV			1	161	161	16	4	-4.0	1	1	1	-0.97629009762901	4	Salisbury, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Salisbury, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20191205100000	https://www.cnsnews.com/article/international/patrick-goodenough/boris-johnson-recalls-trumps-strong-support-after-russian
890984438	20181205	201812	2018	2018.9178	ZWE	ZIMBABWE	ZWE								RUSGOV	RUSSIA	RUS					GOV			1	161	161	16	4	-4.0	1	1	1	-0.97629009762901	4	Salisbury, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Salisbury, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20191205100000	https://www.cnsnews.com/article/international/patrick-goodenough/boris-johnson-recalls-trumps-strong-support-after-russian
890984439	20191105	201911	2019	2019.8356											BRB	BARBADOS	BRB								1	043	043	04	1	2.8	10	1	10	4.58015267175573	0								4	Mount Gay, Saint Lucy, Barbados	BB	BB07	5831	13.3	-59.6	-1393645	4	Mount Gay, Saint Lucy, Barbados	BB	BB07	5831	13.3	-59.6	-1393645	20191205100000	https://www.fosters.com/news/20191205/lets-talk-wine-beautiful-barbados-birthplace-of-rum
890984440	20191105	201911	2019	2019.8356	BRB	BARBADOS	BRB																		1	042	042	04	1	1.9	10	1	10	4.58015267175573	4	Mount Gay, Saint Lucy, Barbados	BB	BB07	5831	13.3	-59.6	-1393645	0								4	Mount Gay, Saint Lucy, Barbados	BB	BB07	5831	13.3	-59.6	-1393645	20191205100000	https://www.fosters.com/news/20191205/lets-talk-wine-beautiful-barbados-birthplace-of-rum
890984441	20191105	201911	2019	2019.8356	BRB	BARBADOS	BRB																		1	051	051	05	1	3.4	10	1	10	4.58015267175573	4	Mount Gay, Saint Lucy, Barbados	BB	BB07	5831	13.3	-59.6	-1393645	0								4	Mount Gay, Saint Lucy, Barbados	BB	BB07	5831	13.3	-59.6	-1393645	20191205100000	https://www.fosters.com/news/20191205/lets-talk-wine-beautiful-barbados-birthplace-of-rum
890984442	20191105	201911	2019	2019.8356	EGY	CAIRO	EGY								ETH	ADDIS ABABA	ETH								0	046	046	04	1	7.0	2	1	2	-1.81818181818181	1	Ethiopia	ET	ET		8	38	ET	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20191205100000	https://allafrica.com/stories/201912050347.html
890984443	20191105	201911	2019	2019.8356	ETH	ADDIS ABABA	ETH								EGY	CAIRO	EGY								0	040	040	04	1	1.0	10	1	10	-1.81818181818181	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20191205100000	https://allafrica.com/stories/201912050347.html
890984444	20191105	201911	2019	2019.8356	ETH	ADDIS ABABA	ETH								EGY	CAIRO	EGY								0	046	046	04	1	7.0	8	1	8	-1.81818181818181	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20191205100000	https://allafrica.com/stories/201912050347.html
890984445	20191105	201911	2019	2019.8356	ETH	ADDIS ABABA	ETH								EGY	CAIRO	EGY								0	046	046	04	1	7.0	2	1	2	-1.81818181818181	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	1	Ethiopia	ET	ET		8	38	ET	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20191205100000	https://allafrica.com/stories/201912050347.html
890984446	20191105	201911	2019	2019.8356	USA	UNITED STATES	USA																		0	0831	083	08	2	5.0	4	1	4	-0.97629009762901	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20191205100000	https://www.cnsnews.com/article/international/patrick-goodenough/boris-johnson-recalls-trumps-strong-support-after-russian
890984447	20191128	201911	2019	2019.8986											NZL	NEW ZEALAND	NZL								1	190	190	19	4	-10.0	8	1	8	-3.75647668393783	0								4	Port Hills, New Zealand (general), New Zealand	NZ	NZ00	22392	-43.8	172.3	-1516428	4	Port Hills, New Zealand (general), New Zealand	NZ	NZ00	22392	-43.8	172.3	-1516428	20191205100000	https://www.dailymail.co.uk/news/article-7758843/Father-car-crash-victim-Tayla-Alexander-17-forgiven-driver-emotional-funeral.html
890984448	20191128	201911	2019	2019.8986	EDU	SCHOOL						EDU													1	1721	172	17	4	-5.0	10	1	10	1.39442231075698	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20191205100000	https://www.msn.com/en-us/finance/realestate/fairfield-schools-buys-32-acres-from-township-but-no-plans-yet-after-2413m-deal/ar-BBXMVwH
890984449	20191128	201911	2019	2019.8986	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	057	057	05	1	8.0	8	1	8	2.54777070063694	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20191205100000	https://www.reuters.com/article/us-usa-trade-japan/japan-abe-will-make-preparations-for-january-trade-deal-with-u-s-idUSKBN1Y90XO
890984450	20191128	201911	2019	2019.8986	ISR	JERUSALEM	ISR								GBR	BRITISH	GBR								1	013	013	01	1	0.4	6	1	6	-2.47148288973384	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20191205100000	https://www.reuters.com/article/us-britain-election-israel/israels-foreign-minister-says-he-hopes-corbyn-loses-british-election-idUSKBN1Y90W6
890984451	20191128	201911	2019	2019.8986	ISR	JERUSALEM	ISR								GBR	UNITED KINGDOM	GBR								1	013	013	01	1	0.4	4	1	4	-2.47148288973384	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20191205100000	https://www.reuters.com/article/us-britain-election-israel/israels-foreign-minister-says-he-hopes-corbyn-loses-british-election-idUSKBN1Y90W6
890984452	20191128	201911	2019	2019.8986	ISR	JERUSALEM	ISR								GBR	UNITED KINGDOM	GBR								1	013	013	01	1	0.4	2	1	2	-2.79441117764471	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	1	United Kingdom	UK	UK		54	-4	UK	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20191205100000	http://news.trust.org/item/20191205084926-w77qa
890984453	20191128	201911	2019	2019.8986	ISR	JERUSALEM	ISR								GBR	BRITISH	GBR								1	013	013	01	1	0.4	8	1	8	-2.79441117764471	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20191205100000	http://news.trust.org/item/20191205084926-w77qa
890984454	20191128	201911	2019	2019.8986	ISR	JERUSALEM	ISR								GBR	UNITED KINGDOM	GBR								1	013	013	01	1	0.4	2	1	2	-2.80373831775701	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20191205100000	https://isp.netscape.com/news/world/story/0002/20191205/KBN1Y90W6_1
890984455	20191128	201911	2019	2019.8986	USAEDU	MIAMI	USA					EDU			USA	FLORIDA	USA								0	071	071	07	2	7.4	2	1	2	-0.44477390659748	3	University Of Miami, Florida, United States	US	USFL	FL086	25.7195	-80.2787	292693	3	University Of Miami, Florida, United States	US	USFL		25.7195	-80.2787	292693	3	University Of Miami, Florida, United States	US	USFL		25.7195	-80.2787	292693	20191205100000	http://www.virginislandsdailynews.com/can-lab-raised-baby-corals-save-florida-reefs-from-climate/article_5093175a-4f34-5092-a574-a149fef24fb1.html
890984456	20191204	201912	2019	2019.9151	AFR	AFRICA	AFR								ZAF	GAUTENG	ZAF								1	010	010	01	1	0.0	2	1	2	-4.83558994197292	5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	20191205100000	https://www.iol.co.za/business-report/companies/peter-moyo-vs-old-mutual-battle-continues-38680385
890984457	20191204	201912	2019	2019.9151	USA	A US	USA								MIL	NAVAL BASE						MIL			1	190	190	19	4	-10.0	5	1	5	-8.08823529411765	0								0								0								20191205100000	https://www.thetimes.co.uk/edition/world/us-sailor-kills-two-civilians-in-pearl-harbor-shooting-mr8ccn85w
890984458	20191204	201912	2019	2019.9151	USA	A US	USA								MIL	NAVAL BASE						MIL			1	193	193	19	4	-10.0	5	1	5	-8.08823529411765	0								0								0								20191205100000	https://www.thetimes.co.uk/edition/world/us-sailor-kills-two-civilians-in-pearl-harbor-shooting-mr8ccn85w
890984459	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								1	042	042	04	1	1.9	2	1	2	0.25380710659898	0								4	Nyandeni, Eastern Cape, South Africa	SF	SF05	77323	-31.4502	28.9716	-1268381	4	Nyandeni, Eastern Cape, South Africa	SF	SF05	77323	-31.4502	28.9716	-1268381	20191205100000	http://udm.org.za/191205-2/
890984460	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								1	043	043	04	1	2.8	4	1	4	0.25380710659898	0								4	Viedgesville, Eastern Cape, South Africa	SF	SF05	77323	-31.7	28.6833	-1296654	4	Viedgesville, Eastern Cape, South Africa	SF	SF05	77323	-31.7	28.6833	-1296654	20191205100000	http://udm.org.za/191205-2/
890984461	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								0	112	112	11	3	-2.0	4	1	4	-8.60927152317881	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20191205100000	https://www.news24.com/SouthAfrica/News/alleged-sex-offender-willem-breytenbach-granted-r50-000-bail-with-conditions-20191205
890984462	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								0	010	010	01	1	0.0	4	1	4	-10.0706713780919	0								4	Parramatta, New South Wales, Australia	AS	AS02	5066	-33.8167	151	-1594034	4	Parramatta, New South Wales, Australia	AS	AS02	5066	-33.8167	151	-1594034	20191205100000	https://www.dailymail.co.uk/news/article-7758695/Man-accused-punching-heavily-pregnant-Muslim-woman-Sydney-cafe-unmasked-time.html
890984463	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	4	1	4	3.42105263157895	0								4	Port Hedland, Western Australia, Australia	AS	AS08	40197	-20.3121	118.611	-1595876	4	Port Hedland, Western Australia, Australia	AS	AS08	40197	-20.3121	118.611	-1595876	20191205100000	https://reneweconomy.com.au/huge-turbine-parts-complete-630km-truck-journey-to-w-a-wind-solar-microgrid-30249/
890984464	20191205	201912	2019	2019.9178											AUT	AUSTRIA	AUT								1	042	042	04	1	1.9	10	1	10	1.26182965299684	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20191205100000	https://www.dmarge.com/2019/12/mercedes-g-class-australia.html
890984465	20191205	201912	2019	2019.9178											BGD	RANGPUR	BGD								1	042	042	04	1	1.9	10	1	10	1.99600798403194	0								4	Jamuna, Bangladesh (general), Bangladesh	BG	BG00	5811	25.1	89	-2722569	4	Jamuna, Bangladesh (general), Bangladesh	BG	BG00	5811	25.1	89	-2722569	20191205100000	http://www.bssnews.net/?p=314492
890984466	20191205	201912	2019	2019.9178											BGD	RANGPUR	BGD								1	042	042	04	1	1.9	10	1	10	1.99600798403194	0								4	Dharla, Bangladesh (general), Bangladesh	BG	BG00	17952	26.385	88.9996	10606131	4	Dharla, Bangladesh (general), Bangladesh	BG	BG00	17952	26.385	88.9996	10606131	20191205100000	http://www.bssnews.net/?p=314492
890984467	20191205	201912	2019	2019.9178											BGDELI	KHALEDA ZIA	BGD					ELI			1	043	043	04	1	2.8	10	1	10	-5.22388059701493	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20191205100000	https://www.daily-sun.com/post/444201/Seven-BNP-men-%E2%80%98arrested%E2%80%99-near-its-central-office
890984468	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			1	031	031	03	1	5.2	3	1	3	-3.98671096345515	0								3	Wayne County, West Virginia, United States	US	USWV		38.1501	-82.4499	1550056	3	Wayne County, West Virginia, United States	US	USWV		38.1501	-82.4499	1550056	20191205100000	https://www.herald-dispatch.com/news/work-to-fix-road-slip-on-spring-valley-drive-to/article_c0d807bf-b12f-53d4-ab6c-62b73575b71f.html
890984469	20191205	201912	2019	2019.9178											BUS	COMPANIES						BUS			1	031	031	03	1	5.2	10	1	10	0.99601593625498	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20191205100000	https://www2.trustnet.com/Investments/Article.aspx?id=201912050700087304V
890984470	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			1	031	031	03	1	5.2	2	1	2	-3.98671096345515	0								2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	20191205100000	https://www.herald-dispatch.com/news/work-to-fix-road-slip-on-spring-valley-drive-to/article_c0d807bf-b12f-53d4-ab6c-62b73575b71f.html
