890964034	20181205	201812	2018	2018.9178	IGOUNOLEG	THE UN		UNO				IGO	LEG		IGOUNOREFHCR	UNHCR		UNO				IGO	REF		1	040	040	04	1	1.0	10	1	10	-1.15473441108545	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20191205074500	https://www.thenews.com.pk/latest/579032-pm-imran-to-represent-pakistan-at-first-global-refugee-forum-in-geneva
890964035	20181205	201812	2018	2018.9178	IGOUNOLEG	THE UN		UNO				IGO	LEG		REF	REFUGEE						REF			1	051	051	05	1	3.4	10	1	10	-1.15473441108545	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20191205074500	https://www.thenews.com.pk/latest/579032-pm-imran-to-represent-pakistan-at-first-global-refugee-forum-in-geneva
890964036	20181205	201812	2018	2018.9178	IGOUNOREFHCR	UNHCR		UNO				IGO	REF		IGOUNOLEG	THE UN		UNO				IGO	LEG		1	040	040	04	1	1.0	10	1	10	-1.15473441108545	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20191205074500	https://www.thenews.com.pk/latest/579032-pm-imran-to-represent-pakistan-at-first-global-refugee-forum-in-geneva
890964037	20181205	201812	2018	2018.9178	MNCUSAMED	QUALCOMM	USA					MNC	MED												1	035	035	03	1	7.0	2	1	2	0.273972602739726	4	Xiaomi, Fujian, China	CH	CH07	13163	25.2225	116.057	10999868	0								4	Xiaomi, Fujian, China	CH	CH07	13163	25.2225	116.057	10999868	20191205074500	http://english.sina.com/buz/b/2019-12-05/detail-iihnzhfz3786278.shtml
890964038	20181205	201812	2018	2018.9178	USA	NEW YORK	USA																		1	051	051	05	1	3.4	2	1	2	0.823045267489714	3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	0								1	Germany	GM	GM		51.5	10.5	GM	20191205074500	https://progressivegrocer.com/lidl-preps-1st-philly-location
890964039	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	100	100	10	3	-5.0	2	1	2	-1.80995475113122	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	20191205074500	https://qctimes.com/news/national/court-to-consider-bathroom-use-by-transgender-student/article_a82e310f-0e7c-5c06-b87a-f369cb9a8a77.html
890964040	20191105	201911	2019	2019.8356											BRA	BRAZIL	BRA								0	064	064	06	2	7.0	2	1	2	1.77165354330709	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20191205074500	https://gijn.org/2019/12/05/gijns-data-journalism-top-10-open-source-artificial-intelligence-interactive-oceans-bar-chart-races-eu-polling/
890964041	20191105	201911	2019	2019.8356	AFRJUD	AFRICA	AFR					JUD			MOZ	MOZAMBIQUE	MOZ								1	0841	084	08	2	7.0	4	1	4	-6.18892508143322	4	Maputo, Maputo, Mozambique	MZ	MZ04	41374	-25.9653	32.5892	-319029	4	Maputo, Maputo, Mozambique	MZ	MZ04	41374	-25.9653	32.5892	-319029	4	Maputo, Maputo, Mozambique	MZ	MZ04	41374	-25.9653	32.5892	-319029	20191205074500	https://www.msn.com/en-za/news/other/battle-to-extradite-ex-mp-manuel-chang-back-to-mozambique-rages-on/ar-BBXMPdl
890964042	20191105	201911	2019	2019.8356	AUS	AUSTRALIA	AUS								USA	PORTLAND	USA								1	040	040	04	1	1.0	5	1	5	-3.34928229665072	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20191205074500	https://www.msn.com/en-us/finance/news/alcoas-australian-smelter-needs-cheaper-power-to-stay-open-past-2021-partner/ar-BBXMgsi
890964043	20191105	201911	2019	2019.8356	DEU	GERMANY	DEU								IGOWSTNAT	NATO	WST	NAT				IGO			1	020	020	02	1	3.0	2	1	2	-1.65061898211829	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20191205074500	https://www.stabroeknews.com/2019/12/05/news/world/not-so-nasty-nato-avoids-a-car-crash-summit/
890964044	20191105	201911	2019	2019.8356	FRA	FRANCE	FRA								IGOWSTNAT	NATO	WST	NAT				IGO			1	020	020	02	1	3.0	2	1	2	-1.65061898211829	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20191205074500	https://www.stabroeknews.com/2019/12/05/news/world/not-so-nasty-nato-avoids-a-car-crash-summit/
890964045	20191105	201911	2019	2019.8356	MED	SPOKESMAN						MED													1	010	010	01	1	0.0	10	1	10	1.83908045977012	1	Switzerland	SZ	SZ		47	8	SZ	0								1	Switzerland	SZ	SZ		47	8	SZ	20191205074500	https://www.asiaone.com/business/fwd-exit-group-medical-insurance-business-here
890964046	20191105	201911	2019	2019.8356	NLD	DUTCH	NLD																		1	0331	033	03	1	5.2	7	1	7	2.65734265734265	4	Den Heuvel, Noord-Brabant, Netherlands	NL	NL06	22372	51.5	5.48333	-2146155	0								4	Den Heuvel, Noord-Brabant, Netherlands	NL	NL06	22372	51.5	5.48333	-2146155	20191205074500	https://www.consultancy.eu/news/3543/bcg-launches-its-bcg-gamma-division-in-the-netherlands
890964047	20191105	201911	2019	2019.8356	ZAF	GAUTENG	ZAF								MOZ	MOZAMBIQUE	MOZ								1	0841	084	08	2	7.0	2	1	2	-6.18892508143322	4	Maputo, Maputo, Mozambique	MZ	MZ04	41374	-25.9653	32.5892	-319029	4	Maputo, Maputo, Mozambique	MZ	MZ04	41374	-25.9653	32.5892	-319029	4	Maputo, Maputo, Mozambique	MZ	MZ04	41374	-25.9653	32.5892	-319029	20191205074500	https://www.msn.com/en-za/news/other/battle-to-extradite-ex-mp-manuel-chang-back-to-mozambique-rages-on/ar-BBXMPdl
890964048	20191105	201911	2019	2019.8356	ZAF	GAUTENG	ZAF								MOZGOV	MANUEL CHANG	MOZ					GOV			1	080	080	08	2	5.0	2	1	2	-6.18892508143322	4	Maputo, Maputo, Mozambique	MZ	MZ04	41374	-25.9653	32.5892	-319029	4	Maputo, Maputo, Mozambique	MZ	MZ04	41374	-25.9653	32.5892	-319029	4	Maputo, Maputo, Mozambique	MZ	MZ04	41374	-25.9653	32.5892	-319029	20191205074500	https://www.msn.com/en-za/news/other/battle-to-extradite-ex-mp-manuel-chang-back-to-mozambique-rages-on/ar-BBXMPdl
890964049	20191105	201911	2019	2019.8356	ZAFJUD	GAUTENG	ZAF					JUD			MOZ	MOZAMBIQUE	MOZ								1	0841	084	08	2	7.0	2	1	2	-6.18892508143322	4	Maputo, Maputo, Mozambique	MZ	MZ04	41374	-25.9653	32.5892	-319029	4	Maputo, Maputo, Mozambique	MZ	MZ04	41374	-25.9653	32.5892	-319029	4	Maputo, Maputo, Mozambique	MZ	MZ04	41374	-25.9653	32.5892	-319029	20191205074500	https://www.msn.com/en-za/news/other/battle-to-extradite-ex-mp-manuel-chang-back-to-mozambique-rages-on/ar-BBXMPdl
890964050	20191128	201911	2019	2019.8986	LEG	SENATE						LEG													0	172	172	17	4	-5.0	5	1	5	-6.80061823802164	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20191205074500	https://www.thetrace.org/rounds/daily-bulletin-wisconsin-school-shooting-gun-suicides-facebook-illegal-guns/
890964051	20191128	201911	2019	2019.8986	MWI	MALAWI	MWI																		1	0231	023	02	1	3.4	5	1	5	3.31491712707182	1	Malawi	MI	MI		-13.5	34	MI	0								1	Malawi	MI	MI		-13.5	34	MI	20191205074500	https://www.glasgowtimes.co.uk/news/18080408.pupils-hope-pick-award-malawi-work/
890964052	20191128	201911	2019	2019.8986	USA	A US	USA								EDU	PROFESSOR						EDU			1	181	181	18	4	-9.0	5	1	5	3.52941176470588	0								0								0								20191205074500	https://dailypost.ng/2019/12/05/us-based-professors-kidnap-brotherhood-of-the-cross-and-star-organises-songs-prayer/
890964053	20191204	201912	2019	2019.9151	AUS	AUSTRALIAN	AUS								IGOUNOREF	THE UN		UNO				IGO	REF		1	110	110	11	3	-2.0	2	1	2	-1.76211453744494	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20191205074500	https://www.scoop.co.nz/stories/WO1912/S00026/unhcr-statement-on-the-repeal-of-medevac-legislation.htm
890964054	20191204	201912	2019	2019.9151	AUSLEG	AUSTRALIAN	AUS					LEG			IGOUNOREF	THE UN		UNO				IGO	REF		1	110	110	11	3	-2.0	3	1	3	-1.76211453744494	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20191205074500	https://www.scoop.co.nz/stories/WO1912/S00026/unhcr-statement-on-the-repeal-of-medevac-legislation.htm
890964055	20191204	201912	2019	2019.9151	AUSLEG	AUSTRALIAN	AUS					LEG			IGOUNOREFHCR	UNHCR		UNO				IGO	REF		1	110	110	11	3	-2.0	3	1	3	-1.76211453744494	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20191205074500	https://www.scoop.co.nz/stories/WO1912/S00026/unhcr-statement-on-the-repeal-of-medevac-legislation.htm
890964056	20191204	201912	2019	2019.9151	COPJUD	POLICE						COP	JUD		GUY	GEORGETOWN	GUY								1	010	010	01	1	0.0	5	1	5	-11.2299465240642	4	Georgetown, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.15	-919880	4	Georgetown, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.15	-919880	4	Georgetown, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.15	-919880	20191205074500	https://www.stabroeknews.com/2019/12/05/news/guyana/two-charged-over-houston-shootout-with-cops/
890964057	20191204	201912	2019	2019.9151	COPJUD	POLICE						COP	JUD		GUY	GEORGETOWN	GUY								1	112	112	11	3	-2.0	5	1	5	-11.2299465240642	4	Georgetown, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.15	-919880	4	Georgetown, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.15	-919880	4	Georgetown, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.15	-919880	20191205074500	https://www.stabroeknews.com/2019/12/05/news/guyana/two-charged-over-houston-shootout-with-cops/
890964058	20191204	201912	2019	2019.9151	GUY	GEORGETOWN	GUY																		1	016	016	01	1	-2.0	10	1	10	-16.6666666666667	0								0								0								20191205074500	https://www.stabroeknews.com/2019/12/05/news/guyana/security-officer-accused-of-stealing-from-ex-gets-100000-bail/
890964059	20191204	201912	2019	2019.9151	GUYJUD	GEORGETOWN	GUY					JUD			CRM	CRIMINAL						CRM			1	081	081	08	2	5.0	5	1	5	-11.2582781456954	0								0								0								20191205074500	https://www.stabroeknews.com/2019/12/05/news/guyana/pi-into-attempted-murder-of-spoil-child-to-begin-next-month/
890964060	20191204	201912	2019	2019.9151	GUYJUD	GUYANA	GUY					JUD			GUY	GUYANA	GUY								1	112	112	11	3	-2.0	2	1	2	-9.82142857142857	4	Georgetown, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.15	-919880	4	Demerara, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.1667	-919880	4	Georgetown, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.15	-919880	20191205074500	https://www.stabroeknews.com/2019/12/05/news/guyana/new-dad-accused-of-burglary-attempt/
890964061	20191204	201912	2019	2019.9151	JAM	KINGSTON	JAM								COP	POLICE						COP			1	112	112	11	3	-2.0	10	1	10	-4.87804878048781	0								0								0								20191205074500	https://www.stabroeknews.com/2019/12/05/news/guyana/fresh-probe-to-be-launched-over-dead-fisherman-after-negative-dna-test/
890964062	20191204	201912	2019	2019.9151	JAM	KINGSTON	JAM								GUY	STABROEK	GUY								1	010	010	01	1	0.0	10	1	10	-4.87804878048781	0								0								0								20191205074500	https://www.stabroeknews.com/2019/12/05/news/guyana/fresh-probe-to-be-launched-over-dead-fisherman-after-negative-dna-test/
890964063	20191204	201912	2019	2019.9151	LEG	HOUSE OF REPRESENTATIVES						LEG			CVL	POPULATION						CVL			1	020	020	02	1	3.0	10	1	10	-0.62814070351759	5	Delta State, Delta, Nigeria	NI	NI36	191350	5.5	6	29267	5	Delta State, Delta, Nigeria	NI	NI36	191350	5.5	6	29267	5	Delta State, Delta, Nigeria	NI	NI36	191350	5.5	6	29267	20191205074500	https://peoplesdailyng.com/reps-asks-fg-to-conduct-census-next-year/
890964064	20191204	201912	2019	2019.9151	NGA	ABUJA	NGA								PTY	DEMOCRATIC PARTY									1	020	020	02	1	3.0	8	1	8	-3.1657355679702	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20191205074500	https://peoplesdailyng.com/pdp-women-protest-salomeh-abuh-murder-demand-justice/
890964065	20191204	201912	2019	2019.9151	NGA	ABUJA	NGA								PTY	DEMOCRATIC PARTY									1	051	051	05	1	3.4	6	1	6	-3.1657355679702	4	Kogi, Nigeria (general), Nigeria	NI	NI00	190990	12.55	6.63333	-2015590	4	Kogi, Nigeria (general), Nigeria	NI	NI00	190990	12.55	6.63333	-2015590	4	Kogi, Nigeria (general), Nigeria	NI	NI00	190990	12.55	6.63333	-2015590	20191205074500	https://peoplesdailyng.com/pdp-women-protest-salomeh-abuh-murder-demand-justice/
890964066	20191204	201912	2019	2019.9151	NGA	ABUJA	NGA								PTY	DEMOCRATIC PARTY									1	051	051	05	1	3.4	4	1	4	-3.1657355679702	5	Kogi State, Kogi, Nigeria	NI	NI41	191205	7.75	6.75	9153500	5	Kogi State, Kogi, Nigeria	NI	NI41	191205	7.75	6.75	9153500	5	Kogi State, Kogi, Nigeria	NI	NI41	191205	7.75	6.75	9153500	20191205074500	https://peoplesdailyng.com/pdp-women-protest-salomeh-abuh-murder-demand-justice/
890964067	20191204	201912	2019	2019.9151	NGA	ABUJA	NGA								PTY	DEMOCRATIC PARTY									1	141	141	14	3	-6.5	10	1	10	-3.1657355679702	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20191205074500	https://peoplesdailyng.com/pdp-women-protest-salomeh-abuh-murder-demand-justice/
890964068	20191204	201912	2019	2019.9151	ZMB	ZAMBIA	ZMB								GOV	PRESIDENT						GOV			0	120	120	12	3	-4.0	5	1	5	-1.35048231511254	4	Lusaka, Lusaka, Zambia	ZA	ZA09	65208	-15.4167	28.2833	-2291861	4	Lusaka, Lusaka, Zambia	ZA	ZA09	65208	-15.4167	28.2833	-2291861	4	Lusaka, Lusaka, Zambia	ZA	ZA09	65208	-15.4167	28.2833	-2291861	20191205074500	https://allafrica.com/stories/201912050042.html
890964069	20191204	201912	2019	2019.9151	ZMB	ZAMBIA	ZMB								JUD	JUDICIARY						JUD			0	120	120	12	3	-4.0	5	1	5	-1.35048231511254	4	Lusaka, Lusaka, Zambia	ZA	ZA09	65208	-15.4167	28.2833	-2291861	4	Lusaka, Lusaka, Zambia	ZA	ZA09	65208	-15.4167	28.2833	-2291861	4	Lusaka, Lusaka, Zambia	ZA	ZA09	65208	-15.4167	28.2833	-2291861	20191205074500	https://allafrica.com/stories/201912050042.html
890964070	20191205	201912	2019	2019.9178											ARECOP	DUBAI	ARE					COP			1	062	062	06	2	7.4	6	1	6	-7.14285714285714	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20191205074500	https://www.thenational.ae/uae/watch-dubai-police-seize-nearly-200kg-of-drugs-in-dhow-raids-1.946979
890964071	20191205	201912	2019	2019.9178											ATH	ATHEIST				ATH					1	042	042	04	1	1.9	10	1	10	-1.70575692963752	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20191205074500	https://www.irishtimes.com/culture/can-you-be-both-a-christian-and-an-unbeliever-1.4103063
890964072	20191205	201912	2019	2019.9178											BEL	BELGIUM	BEL								1	036	036	03	1	4.0	4	1	4	1.61290322580645	0								1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	20191205074500	https://qconline.com/news/records/daily-photo-thursday-dec/article_cddeb376-e494-5031-998f-4f34ad6c08ed.html
890964073	20191205	201912	2019	2019.9178											BGD	BANGLADESH	BGD								1	190	190	19	4	-10.0	4	1	4	-5.45454545454545	0								4	Hilli, Rangpur, Bangladesh	BG	BG87	5818	25.4489	89.3191	11201040	4	Hilli, Rangpur, Bangladesh	BG	BG87	5818	25.4489	89.3191	11201040	20191205074500	https://dailytimes.com.pk/513681/nation-pays-tribute-to-war-hero-major-akram-shaheed/
890964074	20191205	201912	2019	2019.9178											BLZ	BELIZE	BLZ								0	173	173	17	4	-5.0	2	1	2	-2.10016155088853	0								4	San Ignacio, Cayo, Belize	BH	BH02	5856	17.1561	-89.0714	-1150277	4	San Ignacio, Cayo, Belize	BH	BH02	5856	17.1561	-89.0714	-1150277	20191205074500	https://edition.channel5belize.com/archives/date/2019/12/04
890964075	20191205	201912	2019	2019.9178											BLZ	BELIZE	BLZ								0	190	190	19	4	-10.0	2	1	2	-2.10016155088853	0								4	San Ignacio, Cayo, Belize	BH	BH02	5856	17.1561	-89.0714	-1150277	4	San Ignacio, Cayo, Belize	BH	BH02	5856	17.1561	-89.0714	-1150277	20191205074500	https://edition.channel5belize.com/archives/date/2019/12/04
890964076	20191205	201912	2019	2019.9178											BLZBUS	BELIZE	BLZ					BUS			1	040	040	04	1	1.0	10	1	10	-2.10016155088853	0								4	Succotz, Cayo, Belize	BH	BH02	5856	17.0844	-89.1261	-1150287	4	Succotz, Cayo, Belize	BH	BH02	5856	17.0844	-89.1261	-1150287	20191205074500	https://edition.channel5belize.com/archives/date/2019/12/04
890964077	20191205	201912	2019	2019.9178											BLZCOP	BELIZE	BLZ					COP			0	042	042	04	1	1.9	10	1	10	-2.10016155088853	0								4	San Ignacio, Cayo, Belize	BH	BH02	5856	17.1561	-89.0714	-1150277	4	San Ignacio, Cayo, Belize	BH	BH02	5856	17.1561	-89.0714	-1150277	20191205074500	https://edition.channel5belize.com/archives/date/2019/12/04
890964078	20191205	201912	2019	2019.9178											BRA	BRAZIL	BRA								0	064	064	06	2	7.0	2	1	2	1.77165354330709	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20191205074500	https://gijn.org/2019/12/05/gijns-data-journalism-top-10-open-source-artificial-intelligence-interactive-oceans-bar-chart-races-eu-polling/
890964079	20191205	201912	2019	2019.9178											BUS	BANK						BUS			1	020	020	02	1	3.0	10	1	10	-3.60824742268041	0								4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	20191205074500	https://economictimes.indiatimes.com/wealth/personal-finance-news/rbi-to-introduce-new-security-measures-for-atms/articleshow/72380380.cms
890964080	20191205	201912	2019	2019.9178											BUS	BANK						BUS			0	042	042	04	1	1.9	5	1	5	1.03448275862069	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20191205074500	https://www.andovertownsman.com/news/local_news/legislators-push-for-breakfast-in-classrooms-in-andover-statewide/article_4c9baf47-a883-5449-b925-fd0f1f11a118.html
890964081	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			0	046	046	04	1	7.0	3	1	3	4.31519699812382	0								4	Market Harborough, Leicestershire, United Kingdom	UK	UKH5	40124	52.4667	-0.916667	-2602608	4	Market Harborough, Leicestershire, United Kingdom	UK	UKH5	40124	52.4667	-0.916667	-2602608	20191205074500	https://www.marketscreener.com/JOULES-GROUP-PLC-56171664/news/Joules-Pre-close-Trading-Update-29683994/
890964082	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			0	060	060	06	2	6.0	5	1	5	-6.80061823802164	0								3	Waukesha, Wisconsin, United States	US	USWI	WI133	43.0117	-88.2315	1576312	3	Waukesha, Wisconsin, United States	US	USWI	WI133	43.0117	-88.2315	1576312	20191205074500	https://www.thetrace.org/rounds/daily-bulletin-wisconsin-school-shooting-gun-suicides-facebook-illegal-guns/
890964083	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			1	061	061	06	2	6.4	10	1	10	-0.53619302949062	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20191205074500	https://www.modernreaders.com/news/2019/12/05/roots-tseroot-pt-lowered-to-c4-50-at-td-securities.html
890964084	20191205	201912	2019	2019.9178											BUS	CORPORATION						BUS			1	140	140	14	3	-6.5	10	1	10	-0.89858793324776	0								4	Ludhiana, Punjab, India	IN	IN23	17830	30.9	75.85	-2102840	4	Ludhiana, Punjab, India	IN	IN23	17830	30.9	75.85	-2102840	20191205074500	https://indianexpress.com/article/india/punjab-employees-hold-rallies-across-state-say-will-go-on-till-everyone-is-paid-their-dues-6151888/
890964085	20191205	201912	2019	2019.9178											BUS	CORPORATION						BUS			1	141	141	14	3	-6.5	10	1	10	-0.89858793324776	0								4	Ludhiana, Punjab, India	IN	IN23	17830	30.9	75.85	-2102840	4	Ludhiana, Punjab, India	IN	IN23	17830	30.9	75.85	-2102840	20191205074500	https://indianexpress.com/article/india/punjab-employees-hold-rallies-across-state-say-will-go-on-till-everyone-is-paid-their-dues-6151888/
