891129076	20181205	201812	2018	2018.9178	LAB	EMPLOYEE						LAB													1	010	010	01	1	0.0	3	1	3	-0.62794348508634	3	Scarsdale, New York, United States	US	USNY	NY119	41.0051	-73.7846	977410	0								3	Scarsdale, New York, United States	US	USNY	NY119	41.0051	-73.7846	977410	20191205230000	https://www.southbendtribune.com/news/business/there-s-big-business-in-health-supplements---for/article_d80caca6-fa87-5a8d-8af6-9b203afe16cb.html
891129077	20181205	201812	2018	2018.9178	LAB	EMPLOYEE						LAB													0	010	010	01	1	0.0	6	1	6	-1.0221465076661	3	City Of Long Beach, New York, United States	US	USNY	NY059	40.5854	-73.6651	979167	0								3	City Of Long Beach, New York, United States	US	USNY		40.5854	-73.6651	979167	20191205230000	http://liherald.com/stories/da-to-long-beach-city-council-waive-attorney-client-privilege-amid-payout-probe,120517
891129078	20181205	201812	2018	2018.9178	LEG	CONGRESSMAN						LEG			REL	BISHOP									1	014	014	01	1	0.0	6	1	6	0.72463768115942	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20191205230000	https://utahpolicy.com/index.php/features/today-at-utah-policy/22355-hughes-shows-more-signs-he-s-readying-to-run-for-governor
891129079	20181205	201812	2018	2018.9178	LEG	CONGRESSMAN						LEG			USAREL	UNITED STATES	USA								1	014	014	01	1	0.0	2	1	2	0.72463768115942	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20191205230000	https://utahpolicy.com/index.php/features/today-at-utah-policy/22355-hughes-shows-more-signs-he-s-readying-to-run-for-governor
891129080	20181205	201812	2018	2018.9178	SAUMED	SAUDI	SAU					MED			SAU	SAUDI ARABIA	SAU								0	111	111	11	3	-2.0	10	1	10	-0.2436053593179	4	Dhahran, Ash Sharqiyah, Saudi Arabia	SA	SA06	25307	26.3032	50.1353	-3093628	4	Dhahran, Ash Sharqiyah, Saudi Arabia	SA	SA06	25307	26.3032	50.1353	-3093628	4	Dhahran, Ash Sharqiyah, Saudi Arabia	SA	SA06	25307	26.3032	50.1353	-3093628	20191205230000	https://www.reuters.com/article/us-saudi-aramco-ipo-idUSKBN1Y91QB
891129081	20181205	201812	2018	2018.9178	SAUMED	SAUDI	SAU					MED			SAUGOV	SAUDI	SAU					GOV			0	111	111	11	3	-2.0	6	1	6	-0.2436053593179	4	Dhahran, Ash Sharqiyah, Saudi Arabia	SA	SA06	25307	26.3032	50.1353	-3093628	4	Dhahran, Ash Sharqiyah, Saudi Arabia	SA	SA06	25307	26.3032	50.1353	-3093628	4	Dhahran, Ash Sharqiyah, Saudi Arabia	SA	SA06	25307	26.3032	50.1353	-3093628	20191205230000	https://www.reuters.com/article/us-saudi-aramco-ipo-idUSKBN1Y91QB
891129082	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	2	1	2	-0.62794348508634	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								3	Scarsdale, New York, United States	US	USNY	NY119	41.0051	-73.7846	977410	20191205230000	https://www.southbendtribune.com/news/business/there-s-big-business-in-health-supplements---for/article_d80caca6-fa87-5a8d-8af6-9b203afe16cb.html
891129083	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA																		0	051	051	05	1	3.4	5	1	5	4.43458980044346	3	Beverly Hills, California, United States	US	USCA	CA037	34.0736	-118.4	1652672	0								3	Beverly Hills, California, United States	US	USCA		34.0736	-118.4	1652672	20191205230000	https://www.hollywoodreporter.com/news/farrelly-brothers-receive-ruderman-family-foundation-award-disability-inclusivity-1259888
891129084	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA																		0	051	051	05	1	3.4	1	1	1	4.43458980044346	3	Beverly Hills, California, United States	US	USCA	CA037	34.0736	-118.4	1652672	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20191205230000	https://www.hollywoodreporter.com/news/farrelly-brothers-receive-ruderman-family-foundation-award-disability-inclusivity-1259888
891129085	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA								BUS	BUSINESS						BUS			1	020	020	02	1	3.0	2	1	2	1.88679245283018	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20191205230000	https://www.knopnews2.com/content/news/Local-bank-donates-13K-to-Mid-Plains-United-Way--565849021.html
891129086	20181205	201812	2018	2018.9178	USALEG	RICHMOND	USA					LEG			USA	RICHMOND	USA								1	040	040	04	1	1.0	6	1	6	-3.41726618705036	3	Suffolk, Virginia, United States	US	USVA	VA800	36.7282	-76.5836	1500187	3	Suffolk, Virginia, United States	US	USVA	VA800	36.7282	-76.5836	1500187	3	Suffolk, Virginia, United States	US	USVA	VA800	36.7282	-76.5836	1500187	20191205230000	https://bearingarms.com/tom-k/2019/12/05/suffolk-va-declines-join-sanctuary-movement-now/
891129087	20181205	201812	2018	2018.9178	USALEG	RICHMOND	USA					LEG			USA	UNITED STATES	USA								1	040	040	04	1	1.0	1	1	1	-3.41726618705036	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	3	Suffolk, Virginia, United States	US	USVA	VA800	36.7282	-76.5836	1500187	20191205230000	https://bearingarms.com/tom-k/2019/12/05/suffolk-va-declines-join-sanctuary-movement-now/
891129088	20181205	201812	2018	2018.9178	USALEG	RICHMOND	USA					LEG			USA	UNITED STATES	USA								1	040	040	04	1	1.0	1	1	1	-3.41726618705036	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20191205230000	https://bearingarms.com/tom-k/2019/12/05/suffolk-va-declines-join-sanctuary-movement-now/
891129089	20191105	201911	2019	2019.8356	COP	POLICE						COP													1	014	014	01	1	0.0	4	1	4	-8.05970149253732	3	Chula Vista, California, United States	US	USCA	CA073	32.6401	-117.084	1660481	0								3	Chula Vista, California, United States	US	USCA		32.6401	-117.084	1660481	20191205230000	https://www.cbs8.com/article/news/crime/verdict-expected-in-trial-involving-chula-vista-man-whose-body-was-found-in-drum/509-cfd2d00c-d7e9-4a9d-b766-e095d6d7acb5
891129090	20191105	201911	2019	2019.8356	COP	POLICE						COP													0	051	051	05	1	3.4	10	1	10	-9.62099125364428	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20191205230000	https://missoulian.com/news/state-and-regional/crime-and-courts/trial-set-for-march-shooting-suspect/article_c08362f6-e3a3-51ba-b3ef-ebfc69736b40.html
891129091	20191105	201911	2019	2019.8356	COP	POLICE						COP													0	060	060	06	2	6.0	6	1	6	-9.62099125364428	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20191205230000	https://missoulian.com/news/state-and-regional/crime-and-courts/trial-set-for-march-shooting-suspect/article_c08362f6-e3a3-51ba-b3ef-ebfc69736b40.html
891129092	20191105	201911	2019	2019.8356	COP	POLICE						COP			USA	UNITED STATES	USA								1	014	014	01	1	0.0	2	1	2	-8.05970149253732	3	Chula Vista, California, United States	US	USCA	CA073	32.6401	-117.084	1660481	3	Chula Vista, California, United States	US	USCA		32.6401	-117.084	1660481	3	Chula Vista, California, United States	US	USCA		32.6401	-117.084	1660481	20191205230000	https://www.cbs8.com/article/news/crime/verdict-expected-in-trial-involving-chula-vista-man-whose-body-was-found-in-drum/509-cfd2d00c-d7e9-4a9d-b766-e095d6d7acb5
891129093	20191105	201911	2019	2019.8356	COP	POLICE						COP			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	3	1	3	-8.05970149253732	3	Chula Vista, California, United States	US	USCA	CA073	32.6401	-117.084	1660481	3	Chula Vista, California, United States	US	USCA		32.6401	-117.084	1660481	3	Chula Vista, California, United States	US	USCA		32.6401	-117.084	1660481	20191205230000	https://www.cbs8.com/article/news/crime/verdict-expected-in-trial-involving-chula-vista-man-whose-body-was-found-in-drum/509-cfd2d00c-d7e9-4a9d-b766-e095d6d7acb5
891129094	20191105	201911	2019	2019.8356	COP	POLICE						COP			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	4	1	4	-8.05970149253732	3	San Diego Bay, California, United States	US	USCA	CA073	32.6501	-117.134	248820	3	San Diego Bay, California, United States	US	USCA		32.6501	-117.134	248820	3	San Diego Bay, California, United States	US	USCA		32.6501	-117.134	248820	20191205230000	https://www.cbs8.com/article/news/crime/verdict-expected-in-trial-involving-chula-vista-man-whose-body-was-found-in-drum/509-cfd2d00c-d7e9-4a9d-b766-e095d6d7acb5
891129095	20191105	201911	2019	2019.8356	EDU	SCHOOL						EDU			USA	PHOENIX	USA								1	036	036	03	1	4.0	10	1	10	-1.5625	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	20191205230000	https://www.abc15.com/news/region-phoenix-metro/three-phoenix-schools-are-facing-closures
891129096	20191105	201911	2019	2019.8356	GBR	BRITAIN	GBR								IMGMOSALQ	AL QAEDA		ALQ		MOS		IMG			1	084	084	08	2	7.0	8	1	8	-7.48792270531401	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20191205230000	https://www.mirror.co.uk/news/world-news/al-qaeda-terror-boss-links-21035923
891129097	20191105	201911	2019	2019.8356	GBR	BRITAIN	GBR								IMGMOSALQ	AL QAEDA		ALQ		MOS		IMG			1	173	173	17	4	-5.0	8	1	8	-7.48792270531401	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20191205230000	https://www.mirror.co.uk/news/world-news/al-qaeda-terror-boss-links-21035923
891129098	20191105	201911	2019	2019.8356	IGOUNO	THE UN		UNO				IGO													0	084	084	08	2	7.0	3	1	3	-1.03448275862069	1	South Sudan	OD	OD		8	30	OD	0								1	South Sudan	OD	OD		8	30	OD	20191205230000	https://www.unmultimedia.org/avlibrary/asset/2510/2510707/
891129099	20191105	201911	2019	2019.8356	IGOUNO	THE UN		UNO				IGO			SSD	SOUTH SUDAN	SSD								0	084	084	08	2	7.0	2	1	2	-1.03448275862069	1	South Sudan	OD	OD		8	30	OD	1	South Sudan	OD	OD		8	30	OD	1	South Sudan	OD	OD		8	30	OD	20191205230000	https://www.unmultimedia.org/avlibrary/asset/2510/2510707/
891129100	20191105	201911	2019	2019.8356	JUD	FEDERAL JUDGE						JUD			USAGOV	THE WHITE HOUSE	USA					GOV			1	016	016	01	1	-2.0	4	1	4	-0.49751243781094	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20191205230000	https://www.alternet.org/2019/12/heres-who-has-and-hasnt-cooperated-with-house-democrats-in-the-trump-impeachment-inquiry-and-why-it-matters/
891129101	20191105	201911	2019	2019.8356	JUD	FEDERAL JUDGE						JUD			USAGOV	THE WHITE HOUSE	USA					GOV			1	016	016	01	1	-2.0	2	1	2	-0.49751243781094	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20191205230000	https://www.alternet.org/2019/12/heres-who-has-and-hasnt-cooperated-with-house-democrats-in-the-trump-impeachment-inquiry-and-why-it-matters/
891129102	20191105	201911	2019	2019.8356	LEG	SENATE						LEG			USA	MONTANA	USA								0	040	040	04	1	1.0	7	1	7	2.43902439024391	2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20191205230000	http://www.charkoosta.com/news/tester-secures-nearly-for-five-montana-tribal-colleges/article_551bb336-16b2-11ea-be33-b36b05120ff6.html
891129103	20191105	201911	2019	2019.8356	LEG	SENATE						LEG			USA	MONTANA	USA								0	071	071	07	2	7.4	7	1	7	2.43902439024391	2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20191205230000	http://www.charkoosta.com/news/tester-secures-nearly-for-five-montana-tribal-colleges/article_551bb336-16b2-11ea-be33-b36b05120ff6.html
891129104	20191105	201911	2019	2019.8356	USA	PHOENIX	USA								EDU	SCHOOL						EDU			1	036	036	03	1	4.0	10	1	10	-1.5625	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	20191205230000	https://www.abc15.com/news/region-phoenix-metro/three-phoenix-schools-are-facing-closures
891129105	20191105	201911	2019	2019.8356	USA	UNITED STATES	USA								LEG	SENATE						LEG			0	040	040	04	1	1.0	3	1	3	2.43902439024391	2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20191205230000	http://www.charkoosta.com/news/tester-secures-nearly-for-five-montana-tribal-colleges/article_551bb336-16b2-11ea-be33-b36b05120ff6.html
891129106	20191105	201911	2019	2019.8356	USA	UNITED STATES	USA								LEG	SENATE						LEG			0	071	071	07	2	7.4	3	1	3	2.43902439024391	2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20191205230000	http://www.charkoosta.com/news/tester-secures-nearly-for-five-montana-tribal-colleges/article_551bb336-16b2-11ea-be33-b36b05120ff6.html
891129107	20191128	201911	2019	2019.8986											SAU	SAUDI ARABIA	SAU								1	040	040	04	1	1.0	8	1	8	-2.08333333333334	0								4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20191205230000	https://www.thenational.ae/world/gcc/gcc-leaders-to-meet-in-saudi-arabia-next-week-1.947554
891129108	20191128	201911	2019	2019.8986	GOV	STATE OFFICIAL						GOV			USA	UNITED STATES	USA								0	010	010	01	1	0.0	1	1	1	2.30769230769231	3	Glen Head, New York, United States	US	USNY	NY059	40.8354	-73.6237	951181	3	Glen Head, New York, United States	US	USNY		40.8354	-73.6237	951181	3	South Shore, Texas, United States	US	USTX		32.6701	-94.083	1379095	20191205230000	http://liherald.com/stories/residents-prep-for-new-york-american-water-fight,120504
891129109	20191128	201911	2019	2019.8986	GOV	STATE OFFICIAL						GOV			USA	UNITED STATES	USA								0	010	010	01	1	0.0	1	1	1	2.30769230769231	3	Glen Head, New York, United States	US	USNY	NY059	40.8354	-73.6237	951181	3	Glen Head, New York, United States	US	USNY		40.8354	-73.6237	951181	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20191205230000	http://liherald.com/stories/residents-prep-for-new-york-american-water-fight,120504
891129110	20191128	201911	2019	2019.8986	LEG	SENATE						LEG			USA	UNITED STATES	USA								1	030	030	03	1	4.0	2	1	2	2.73224043715847	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20191205230000	https://www.ourmidland.com/news/article/Senate-nbsp-OKs-nbsp-legislation-nbsp-to-nbsp-rest-14885025.php
891129111	20191128	201911	2019	2019.8986	QAT	QATAR	QAT								SAU	SAUDI	SAU								0	036	036	03	1	4.0	1	1	1	-2.08333333333334	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20191205230000	https://www.thenational.ae/world/gcc/gcc-leaders-to-meet-in-saudi-arabia-next-week-1.947554
891129112	20191128	201911	2019	2019.8986	QAT	QATAR	QAT								SAU	SAUDI	SAU								0	036	036	03	1	4.0	1	1	1	-2.08333333333334	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20191205230000	https://www.thenational.ae/world/gcc/gcc-leaders-to-meet-in-saudi-arabia-next-week-1.947554
891129113	20191128	201911	2019	2019.8986	QAT	QATAR	QAT								SAU	SAUDI	SAU								0	043	043	04	1	2.8	1	1	1	-2.08333333333334	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20191205230000	https://www.thenational.ae/world/gcc/gcc-leaders-to-meet-in-saudi-arabia-next-week-1.947554
891129114	20191128	201911	2019	2019.8986	QAT	QATAR	QAT								SAU	SAUDI	SAU								0	043	043	04	1	2.8	1	1	1	-2.08333333333334	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20191205230000	https://www.thenational.ae/world/gcc/gcc-leaders-to-meet-in-saudi-arabia-next-week-1.947554
891129115	20191128	201911	2019	2019.8986	SAU	SAUDI	SAU								QAT	QATAR	QAT								0	036	036	03	1	4.0	1	1	1	-2.08333333333334	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20191205230000	https://www.thenational.ae/world/gcc/gcc-leaders-to-meet-in-saudi-arabia-next-week-1.947554
891129116	20191128	201911	2019	2019.8986	SAU	SAUDI	SAU								QAT	QATAR	QAT								0	036	036	03	1	4.0	1	1	1	-2.08333333333334	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20191205230000	https://www.thenational.ae/world/gcc/gcc-leaders-to-meet-in-saudi-arabia-next-week-1.947554
891129117	20191128	201911	2019	2019.8986	SAU	SAUDI	SAU								QAT	QATAR	QAT								0	042	042	04	1	1.9	1	1	1	-2.08333333333334	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20191205230000	https://www.thenational.ae/world/gcc/gcc-leaders-to-meet-in-saudi-arabia-next-week-1.947554
891129118	20191128	201911	2019	2019.8986	SAU	SAUDI	SAU								QAT	QATAR	QAT								0	042	042	04	1	1.9	1	1	1	-2.08333333333334	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20191205230000	https://www.thenational.ae/world/gcc/gcc-leaders-to-meet-in-saudi-arabia-next-week-1.947554
891129119	20191128	201911	2019	2019.8986	USA	UNITED STATES	USA																		1	0874	087	08	2	10.0	2	1	2	0.57034220532319	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20191205230000	https://bearingarms.com/cam-e/2019/12/05/massachusetts-politician-wants-docs-screen-gun-ownership/
891129120	20191128	201911	2019	2019.8986	USA	UNITED STATES	USA								LEG	SENATE						LEG			1	030	030	03	1	4.0	2	1	2	2.73224043715847	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20191205230000	https://www.ourmidland.com/news/article/Senate-nbsp-OKs-nbsp-legislation-nbsp-to-nbsp-rest-14885025.php
891129121	20191128	201911	2019	2019.8986	USA	UNITED STATES	USA								USALEG	UNITED STATES	USA					LEG			1	030	030	03	1	4.0	2	1	2	2.73224043715847	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20191205230000	https://www.ourmidland.com/news/article/Senate-nbsp-OKs-nbsp-legislation-nbsp-to-nbsp-rest-14885025.php
891129122	20191128	201911	2019	2019.8986	USALEG	UNITED STATES	USA					LEG			USA	UNITED STATES	USA								1	030	030	03	1	4.0	2	1	2	2.73224043715847	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20191205230000	https://www.ourmidland.com/news/article/Senate-nbsp-OKs-nbsp-legislation-nbsp-to-nbsp-rest-14885025.php
891129123	20191204	201912	2019	2019.9151	CRM	GANG						CRM			GOV	JUSTICE MINISTER						GOV			0	020	020	02	1	3.0	15	2	15	-4.90664576475503	4	Zvishavane, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.3267	30.0665	-2324135	4	Zvishavane, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.3267	30.0665	-2324135	4	Zvishavane, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.3267	30.0665	-2324135	20191205230000	https://www.thezimbabwedaily.com/news/377415-politicians-warned-over-machete-gangs.html
891129124	20191204	201912	2019	2019.9151	CRM	GANG						CRM			ZWEGOV	ZIMBABWE	ZWE					GOV			0	020	020	02	1	3.0	3	2	3	-4.93856407571678	4	Zvishavane, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.3267	30.0665	-2324135	4	Zvishavane, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.3267	30.0665	-2324135	4	Zvishavane, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.3267	30.0665	-2324135	20191205230000	https://www.thezimbabwedaily.com/news/377415-politicians-warned-over-machete-gangs.html
