890994772	20181205	201812	2018	2018.9178	NLDGOV	MARK RUTTE	NLD					GOV			BGD	BANGLADESH	BGD								0	036	036	03	1	4.0	2	1	2	-1.16788321167883	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20191205110000	http://www.dhakacourier.com.bd/news/Reportage/The-migrant-crisis-to-come/1945
890994773	20181205	201812	2018	2018.9178	NLDGOV	MARK RUTTE	NLD					GOV			BGD	BANGLADESH	BGD								0	050	050	05	1	3.5	2	1	2	-1.16788321167883	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20191205110000	http://www.dhakacourier.com.bd/news/Reportage/The-migrant-crisis-to-come/1945
890994774	20181205	201812	2018	2018.9178	NLDGOV	MARK RUTTE	NLD					GOV			BGD	BANGLADESH	BGD								0	051	051	05	1	3.4	2	1	2	-1.16788321167883	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20191205110000	http://www.dhakacourier.com.bd/news/Reportage/The-migrant-crisis-to-come/1945
890994775	20181205	201812	2018	2018.9178	NLDGOV	MARK RUTTE	NLD					GOV			BGDGOV	BANGLADESH	BGD					GOV			0	036	036	03	1	4.0	2	1	2	-1.16788321167883	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20191205110000	http://www.dhakacourier.com.bd/news/Reportage/The-migrant-crisis-to-come/1945
890994776	20181205	201812	2018	2018.9178	NLDGOV	MARK RUTTE	NLD					GOV			BGDGOV	BANGLADESH	BGD					GOV			0	050	050	05	1	3.5	2	1	2	-1.16788321167883	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20191205110000	http://www.dhakacourier.com.bd/news/Reportage/The-migrant-crisis-to-come/1945
890994777	20181205	201812	2018	2018.9178	NLDGOV	MARK RUTTE	NLD					GOV			BGDGOV	BANGLADESH	BGD					GOV			0	051	051	05	1	3.4	2	1	2	-1.16788321167883	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20191205110000	http://www.dhakacourier.com.bd/news/Reportage/The-migrant-crisis-to-come/1945
890994778	20181205	201812	2018	2018.9178	NLDGOV	MARK RUTTE	NLD					GOV			GOV	PRIME MINISTER						GOV			0	036	036	03	1	4.0	6	1	6	-1.16788321167883	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20191205110000	http://www.dhakacourier.com.bd/news/Reportage/The-migrant-crisis-to-come/1945
890994779	20181205	201812	2018	2018.9178	NLDGOV	MARK RUTTE	NLD					GOV			GOV	PRIME MINISTER						GOV			0	050	050	05	1	3.5	6	1	6	-1.16788321167883	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20191205110000	http://www.dhakacourier.com.bd/news/Reportage/The-migrant-crisis-to-come/1945
890994780	20181205	201812	2018	2018.9178	NLDGOV	MARK RUTTE	NLD					GOV			GOV	PRIME MINISTER						GOV			0	051	051	05	1	3.4	6	1	6	-1.16788321167883	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20191205110000	http://www.dhakacourier.com.bd/news/Reportage/The-migrant-crisis-to-come/1945
890994781	20181205	201812	2018	2018.9178	NLDGOV	MARK RUTTE	NLD					GOV			NLD	THE NETHERLAND	NLD								0	040	040	04	1	1.0	2	1	2	-1.16788321167883	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	1	Netherlands	NL	NL		52.5	5.75	NL	20191205110000	http://www.dhakacourier.com.bd/news/Reportage/The-migrant-crisis-to-come/1945
890994782	20181205	201812	2018	2018.9178	NLDGOV	MARK RUTTE	NLD					GOV			NLD	THE NETHERLAND	NLD								0	040	040	04	1	1.0	2	1	2	-1.16788321167883	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20191205110000	http://www.dhakacourier.com.bd/news/Reportage/The-migrant-crisis-to-come/1945
890994783	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA																		0	180	180	18	4	-9.0	2	1	2	-5.74412532637076	3	Wildcat Peak, Arizona, United States	US	USAZ	AZ003	32.367	-110.263	13786	0								3	Wildcat Peak, Arizona, United States	US	USAZ		32.367	-110.263	13786	20191205110000	https://navajotimes.com/reznews/blotter/man-arrested-in-kaibeto-murder/
890994784	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA																		0	180	180	18	4	-9.0	2	1	2	-5.74412532637076	3	Wildcat Peak, Arizona, United States	US	USAZ	AZ003	32.367	-110.263	13786	0								3	Wahweap, Arizona, United States	US	USAZ	AZ005	36.9967	-111.49	25256	20191205110000	https://navajotimes.com/reznews/blotter/man-arrested-in-kaibeto-murder/
890994785	20191105	201911	2019	2019.8356	ARE	UNITED ARAB EMIRATES	ARE								BUS	BUSINESS						BUS			1	036	036	03	1	4.0	6	1	6	1.03092783505155	1	United Arab Emirates	AE	AE		24	54	AE	1	Japan	JA	JA		36	138	JA	1	Saudi Arabia	SA	SA		25	45	SA	20191205110000	http://www.radio.gov.pk/05-12-2019/japan-plans-to-send-270-sailors-to-middle-east-to-guard-ships-nikkei
890994786	20191105	201911	2019	2019.8356	ARE	UNITED ARAB EMIRATES	ARE								BUS	BUSINESS						BUS			1	036	036	03	1	4.0	2	1	2	1.03092783505155	1	Saudi Arabia	SA	SA		25	45	SA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20191205110000	http://www.radio.gov.pk/05-12-2019/japan-plans-to-send-270-sailors-to-middle-east-to-guard-ships-nikkei
890994787	20191105	201911	2019	2019.8356	BUS	BUSINESS						BUS			ARE	UNITED ARAB EMIRATES	ARE								1	036	036	03	1	4.0	6	1	6	1.03092783505155	1	Japan	JA	JA		36	138	JA	1	United Arab Emirates	AE	AE		24	54	AE	1	Saudi Arabia	SA	SA		25	45	SA	20191205110000	http://www.radio.gov.pk/05-12-2019/japan-plans-to-send-270-sailors-to-middle-east-to-guard-ships-nikkei
890994788	20191105	201911	2019	2019.8356	BUS	BUSINESS						BUS			ARE	UNITED ARAB EMIRATES	ARE								1	036	036	03	1	4.0	2	1	2	1.03092783505155	1	Japan	JA	JA		36	138	JA	1	Saudi Arabia	SA	SA		25	45	SA	1	Japan	JA	JA		36	138	JA	20191205110000	http://www.radio.gov.pk/05-12-2019/japan-plans-to-send-270-sailors-to-middle-east-to-guard-ships-nikkei
890994789	20191105	201911	2019	2019.8356	BUS	BUSINESS						BUS			SAU	SAUDI ARABIA	SAU								1	036	036	03	1	4.0	8	1	8	1.03092783505155	1	United Arab Emirates	AE	AE		24	54	AE	1	United Arab Emirates	AE	AE		24	54	AE	1	United Arab Emirates	AE	AE		24	54	AE	20191205110000	http://www.radio.gov.pk/05-12-2019/japan-plans-to-send-270-sailors-to-middle-east-to-guard-ships-nikkei
890994790	20191105	201911	2019	2019.8356	COPGOV	DEPUTY						COP	GOV		FRA	FRANCE	FRA								0	0331	033	03	1	5.2	10	1	10	1.80032733224222	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20191205110000	https://www.coinspeaker.com/france-digital-currency-2020/
890994791	20191105	201911	2019	2019.8356	GOV	FINANCE MINIST						GOV			LEG	PARLIAMENT						LEG			1	010	010	01	1	0.0	2	1	2	-7.96812749003984	1	Antigua And Barbuda	AC	AC		17.05	-61.8	AC	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20191205110000	https://sputniknews.com/asia/201912051077489286-indian-court-declares-diamond-merchant-nirav-modi-a-fugitive-economic-offender/
890994792	20191105	201911	2019	2019.8356	SAU	SAUDI ARABIA	SAU								BUS	BUSINESS						BUS			1	036	036	03	1	4.0	2	1	2	1.03092783505155	1	Saudi Arabia	SA	SA		25	45	SA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20191205110000	http://www.radio.gov.pk/05-12-2019/japan-plans-to-send-270-sailors-to-middle-east-to-guard-ships-nikkei
890994793	20191105	201911	2019	2019.8356	SAU	SAUDI ARABIA	SAU								BUS	BUSINESS						BUS			1	036	036	03	1	4.0	6	1	6	1.03092783505155	1	Saudi Arabia	SA	SA		25	45	SA	1	Japan	JA	JA		36	138	JA	1	Saudi Arabia	SA	SA		25	45	SA	20191205110000	http://www.radio.gov.pk/05-12-2019/japan-plans-to-send-270-sailors-to-middle-east-to-guard-ships-nikkei
890994794	20191105	201911	2019	2019.8356	USA	UNITED STATES	USA								PTY	DEMOCRATIC PARTY									1	051	051	05	1	3.4	1	1	1	1.94363459669582	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20191205110000	https://lasentinel.net/black-red-ready-african-american-republicans-want-to-turn-deep-blue-california-purple.html
890994795	20191105	201911	2019	2019.8356	USA	UNITED STATES	USA								PTY	DEMOCRATIC PARTY									1	051	051	05	1	3.4	1	1	1	1.94363459669582	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20191205110000	https://lasentinel.net/black-red-ready-african-american-republicans-want-to-turn-deep-blue-california-purple.html
890994796	20191105	201911	2019	2019.8356	USAPTY	CALIFORNIA	USA								PTY	DEMOCRATIC PARTY									1	051	051	05	1	3.4	6	1	6	1.94363459669582	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20191205110000	https://lasentinel.net/black-red-ready-african-american-republicans-want-to-turn-deep-blue-california-purple.html
890994797	20191128	201911	2019	2019.8986	USA	UNITED STATES	USA																		1	036	036	03	1	4.0	1	1	1	2.05128205128205	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20191205110000	https://www.radioiowa.com/2019/12/05/andrew-yang-says-big-changes-are-overdue/
890994798	20191128	201911	2019	2019.8986	USA	IOWA	USA																		1	036	036	03	1	4.0	2	1	2	2.05128205128205	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20191205110000	https://www.radioiowa.com/2019/12/05/andrew-yang-says-big-changes-are-overdue/
890994799	20191204	201912	2019	2019.9151											IRL	IRELAND	IRL								1	1243	124	12	3	-4.0	4	1	4	-1.66112956810632	0								4	Belview, Meath, Ireland	EI	EI21	18307	53.7339	-7.05444	-1500925	4	Belview, Meath, Ireland	EI	EI21	18307	53.7339	-7.05444	-1500925	20191205110000	https://www.breakingnews.ie/ireland/migrants-discovered-on-cargo-ship-at-waterford-port-thought-to-be-albania-968586.html
890994800	20191204	201912	2019	2019.9151	GOVREL	MINIST FOR RELIGIOUS AFFAIRS						GOV			SAU	SAUDI	SAU								1	046	046	04	1	7.0	4	1	4	3.09734513274336	4	Makkah, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	4	Makkah, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	4	Makkah, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	20191205110000	http://www.radio.gov.pk/05-12-2019/saudi-arabia-assures-pakistan-to-extend-road-to-makkah-facility
890994801	20191204	201912	2019	2019.9151	GOVREL	MINIST FOR RELIGIOUS AFFAIRS						GOV			SAUGOV	SAUDI	SAU					GOV			1	046	046	04	1	7.0	6	1	6	3.09734513274336	4	Makkah, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	4	Makkah, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	4	Makkah, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	20191205110000	http://www.radio.gov.pk/05-12-2019/saudi-arabia-assures-pakistan-to-extend-road-to-makkah-facility
890994802	20191204	201912	2019	2019.9151	SAU	SAUDI	SAU								GOVREL	MINIST FOR RELIGIOUS AFFAIRS						GOV			1	046	046	04	1	7.0	4	1	4	3.09734513274336	4	Makkah, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	4	Muzdalifah, Makkah, Saudi Arabia	SA	SA14	25312	21.4111	39.9088	343974	4	Muzdalifah, Makkah, Saudi Arabia	SA	SA14	25312	21.4111	39.9088	343974	20191205110000	http://www.radio.gov.pk/05-12-2019/saudi-arabia-assures-pakistan-to-extend-road-to-makkah-facility
890994803	20191204	201912	2019	2019.9151	SAUGOV	SAUDI	SAU					GOV			GOVREL	MINIST FOR RELIGIOUS AFFAIRS						GOV			1	046	046	04	1	7.0	6	1	6	3.09734513274336	4	Muzdalifah, Makkah, Saudi Arabia	SA	SA14	25312	21.4111	39.9088	343974	4	Muzdalifah, Makkah, Saudi Arabia	SA	SA14	25312	21.4111	39.9088	343974	4	Muzdalifah, Makkah, Saudi Arabia	SA	SA14	25312	21.4111	39.9088	343974	20191205110000	http://www.radio.gov.pk/05-12-2019/saudi-arabia-assures-pakistan-to-extend-road-to-makkah-facility
890994804	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								1	111	111	11	3	-2.0	4	1	4	-3.42857142857143	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20191205110000	http://www.radioislam.org.za/a/index.php/latest-news/27419-listen-joburg-has-a-new-mayor-he-is-anc.html
890994805	20191205	201912	2019	2019.9178											AFRJUD	AFRICA	AFR					JUD			1	0841	084	08	2	7.0	2	1	2	-10.7758620689655	0								4	Umlazi, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.9657	30.8864	-1294319	4	Umlazi, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.9657	30.8864	-1294319	20191205110000	https://www.dailysun.co.za/News/chaos-at-busy-highway-20191204
890994806	20191205	201912	2019	2019.9178											AGR	FARMER						AGR			1	043	043	04	1	2.8	7	1	7	0.80256821829856	0								4	Kasungu, Kasungu, Malawi	MI	MI09	19309	-13.0364	33.4822	-1482219	4	Kasungu, Kasungu, Malawi	MI	MI09	19309	-13.0364	33.4822	-1482219	20191205110000	https://allafrica.com/stories/201912050410.html
890994807	20191205	201912	2019	2019.9178											AIA	ANGUILLA	AIA								1	042	042	04	1	1.9	5	1	5	-7.04225352112676	0								1	Anguilla	AV	AV		18.216667	-63.05	AV	1	Anguilla	AV	AV		18.216667	-63.05	AV	20191205110000	https://www.stamfordadvocate.com/local/article/Hapgood-sued-by-estate-of-Anguillan-worker-killed-14883558.php
890994808	20191205	201912	2019	2019.9178											AIA	ANGUILLA	AIA								1	051	051	05	1	3.4	6	1	6	-7.04225352112676	0								1	Anguilla	AV	AV		18.216667	-63.05	AV	1	Anguilla	AV	AV		18.216667	-63.05	AV	20191205110000	https://www.stamfordadvocate.com/local/article/Hapgood-sued-by-estate-of-Anguillan-worker-killed-14883558.php
890994809	20191205	201912	2019	2019.9178											AIA	ANGUILLA	AIA								1	112	112	11	3	-2.0	4	1	4	-7.04225352112676	0								1	Anguilla	AV	AV		18.216667	-63.05	AV	1	Anguilla	AV	AV		18.216667	-63.05	AV	20191205110000	https://www.stamfordadvocate.com/local/article/Hapgood-sued-by-estate-of-Anguillan-worker-killed-14883558.php
890994810	20191205	201912	2019	2019.9178											AIA	ANGUILLA	AIA								1	112	112	11	3	-2.0	1	1	1	-7.04225352112676	0								1	Anguilla	AV	AV		18.216667	-63.05	AV	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20191205110000	https://www.stamfordadvocate.com/local/article/Hapgood-sued-by-estate-of-Anguillan-worker-killed-14883558.php
890994811	20191205	201912	2019	2019.9178											ARG	ARGENTINA	ARG								1	062	062	06	2	7.4	12	2	12	0.89174444924845	0								1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20191205110000	https://www.msn.com/en-us/movies/news/italy-e2-80-99s-39-films-argentina-e2-80-99s-jaque-content-join-brava-cine-e2-80-99s-doc-series-e2-80-98mother-dough-e2-80-99/ar-BBXN3td
890994812	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								0	036	036	03	1	4.0	2	1	2	-0.94451003541913	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Great Barrier Reef, Queensland, Australia	AS	AS04	40197	-18	146.833	-1576458	20191205110000	https://www.gizmodo.co.uk/2019/12/underwater-speakers-used-to-trick-fish-into-returning-to-great-barrier-reef/
890994813	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								0	036	036	03	1	4.0	8	1	8	-0.94451003541913	0								4	Great Barrier Reef, Queensland, Australia	AS	AS04	40197	-18	146.833	-1576458	4	Great Barrier Reef, Queensland, Australia	AS	AS04	40197	-18	146.833	-1576458	20191205110000	https://www.gizmodo.co.uk/2019/12/underwater-speakers-used-to-trick-fish-into-returning-to-great-barrier-reef/
890994814	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								1	040	040	04	1	1.0	2	1	2	-0.94451003541913	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20191205110000	https://www.gizmodo.co.uk/2019/12/underwater-speakers-used-to-trick-fish-into-returning-to-great-barrier-reef/
890994815	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								1	040	040	04	1	1.0	2	1	2	-0.94451003541913	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Great Barrier Reef, Queensland, Australia	AS	AS04	40197	-18	146.833	-1576458	20191205110000	https://www.gizmodo.co.uk/2019/12/underwater-speakers-used-to-trick-fish-into-returning-to-great-barrier-reef/
890994816	20191205	201912	2019	2019.9178											AUS	AUSTRALIAN	AUS								1	040	040	04	1	1.0	3	1	3	-0.94451003541913	0								4	Great Barrier Reef, Queensland, Australia	AS	AS04	40197	-18	146.833	-1576458	4	Great Barrier Reef, Queensland, Australia	AS	AS04	40197	-18	146.833	-1576458	20191205110000	https://www.gizmodo.co.uk/2019/12/underwater-speakers-used-to-trick-fish-into-returning-to-great-barrier-reef/
890994817	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								0	138	138	13	3	-7.0	4	1	4	-5.4519368723099	0								4	Batemans Bay, New South Wales, Australia	AS	AS02	4997	-35.7066	150.175	-1557840	4	Batemans Bay, New South Wales, Australia	AS	AS02	4997	-35.7066	150.175	-1557840	20191205110000	https://www.sbs.com.au/news/emergency-bushfires-rage-across-nsw-from-the-south-coast-to-the-queensland-border
890994818	20191205	201912	2019	2019.9178											AUT	AUSTRIA	AUT								0	042	042	04	1	1.9	10	1	10	-6.37175324675325	0								1	Austria	AU	AU		47.333333	13.333333	AU	1	Austria	AU	AU		47.333333	13.333333	AU	20191205110000	http://newageislam.com/islam-and-the-west/tyler-durden/islamic-state-may-have-been-%E2%80%98defeated%E2%80%99-in-the-middle-east,-it-remains-a-potent-danger-to-europe/d/120439
890994819	20191205	201912	2019	2019.9178											AUT	AUSTRIA	AUT								0	190	190	19	4	-10.0	1	1	1	-6.37175324675325	0								1	Austria	AU	AU		47.333333	13.333333	AU	4	Al-Hawl, Al ?asakah, Syria	SY	SY01	26351	36.3917	41.1492	-2538101	20191205110000	http://newageislam.com/islam-and-the-west/tyler-durden/islamic-state-may-have-been-%E2%80%98defeated%E2%80%99-in-the-middle-east,-it-remains-a-potent-danger-to-europe/d/120439
890994820	20191205	201912	2019	2019.9178											AUT	AUSTRIA	AUT								0	190	190	19	4	-10.0	4	1	4	-6.37175324675325	0								1	Austria	AU	AU		47.333333	13.333333	AU	1	Austria	AU	AU		47.333333	13.333333	AU	20191205110000	http://newageislam.com/islam-and-the-west/tyler-durden/islamic-state-may-have-been-%E2%80%98defeated%E2%80%99-in-the-middle-east,-it-remains-a-potent-danger-to-europe/d/120439
890994821	20191205	201912	2019	2019.9178											BGD	BANGLADESH	BGD								1	042	042	04	1	1.9	20	1	20	-0.54495912806539	0								4	Bhasan Char, Bangladesh (general), Bangladesh	BG	BG00	5792	23.4333	90.55	-2713709	4	Bhasan Char, Bangladesh (general), Bangladesh	BG	BG00	5792	23.4333	90.55	-2713709	20191205110000	http://www.dhakacourier.com.bd/news/Reportage/Bhasan-Char:-Better-ready-than-sorry/1946
890994822	20191205	201912	2019	2019.9178											BGDGOV	BANGLADESH	BGD					GOV			1	036	036	03	1	4.0	2	1	2	-0.54495912806539	0								4	Bhasan Char, Bangladesh (general), Bangladesh	BG	BG00	5792	23.4333	90.55	-2713709	4	Bhasan Char, Bangladesh (general), Bangladesh	BG	BG00	5792	23.4333	90.55	-2713709	20191205110000	http://www.dhakacourier.com.bd/news/Reportage/Bhasan-Char:-Better-ready-than-sorry/1946
890994823	20191205	201912	2019	2019.9178											BUS	INDUSTRY						BUS			1	013	013	01	1	0.4	5	1	5	0	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20191205110000	https://www.theaustralian.com.au/news/latest-news/scott-cams-taxpayerfunded-pay-revealed/news-story/7b44aed96c2c1c376d0307342324dbe5?nk=a98f1c76790b9a88a6e5780fa2143026-1575542959
